Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,,,5325035.6500713,41205816.155136645 
 01/01  02:00:00,,,5325035.6500713,41205816.155136645 
 01/01  03:00:00,,,5325035.6500713,41205816.155136645 
 01/01  04:00:00,,,5325035.6500713,41205816.155136645 
 01/01  05:00:00,,,5325035.6500713,41205816.155136645 
 01/01  06:00:00,,,5325035.6500713,41205816.155136645 
 01/01  07:00:00,,,5325035.6500713,41205816.155136645 
 01/01  08:00:00,,,5325035.6500713,41205816.155136645 
 01/01  09:00:00,,,5325035.6500713,41205816.155136645 
 01/01  10:00:00,,,5325035.6500713,41205816.155136645 
 01/01  11:00:00,,,5325035.6500713,41205816.155136645 
 01/01  12:00:00,,,5325035.6500713,41205816.155136645 
 01/01  13:00:00,,,5325035.6500713,41205816.155136645 
 01/01  14:00:00,,,5325035.6500713,41205816.155136645 
 01/01  15:00:00,,,5325035.6500713,41205816.155136645 
 01/01  16:00:00,,,5325035.6500713,41205816.155136645 
 01/01  17:00:00,,,5325035.6500713,41205816.155136645 
 01/01  18:00:00,,,5325035.6500713,41205816.155136645 
 01/01  19:00:00,,,5325035.6500713,41205816.155136645 
 01/01  20:00:00,,,5325035.6500713,41205816.155136645 
 01/01  21:00:00,,,5325035.6500713,41205816.155136645 
 01/01  22:00:00,,,5325035.6500713,41205816.155136645 
 01/01  23:00:00,,,5325035.6500713,41205816.155136645 
 01/01  24:00:00,,,5325035.6500713,41205816.155136645 
 01/02  01:00:00,,,5325035.6500713,41205816.155136645 
 01/02  02:00:00,,,5325035.6500713,41205816.155136645 
 01/02  03:00:00,,,5325035.6500713,41205816.155136645 
 01/02  04:00:00,,,5325035.6500713,41205816.155136645 
 01/02  05:00:00,,,5325035.6500713,41205816.155136645 
 01/02  06:00:00,,,5325035.6500713,41205816.155136645 
 01/02  07:00:00,,,5325035.6500713,41205816.155136645 
 01/02  08:00:00,,,5325035.6500713,41205816.155136645 
 01/02  09:00:00,,,116709983.0756271,117292650.84103598 
 01/02  10:00:00,,,121711177.87686613,117292650.84103598 
 01/02  11:00:00,,,113923724.99330066,118228125.24103598 
 01/02  12:00:00,,,111307625.32436715,118228125.24103598 
 01/02  13:00:00,,,112362101.52777019,118228125.24103598 
 01/02  14:00:00,,,113680519.6964687,117292650.84103598 
 01/02  15:00:00,,,118246928.7779691,117292650.84103598 
 01/02  16:00:00,,,137406611.46073797,116824913.64103596 
 01/02  17:00:00,,,166971047.60604757,116824913.64103596 
 01/02  18:00:00,,,178766454.84192,47741677.06775012 
 01/02  19:00:00,,,178766454.84192,47741677.06775012 
 01/02  20:00:00,,,178766454.84192,47741677.06775012 
 01/02  21:00:00,,,169818512.74879578,47741677.06775012 
 01/02  22:00:00,,,9987187.424487913,41205816.155136645 
 01/02  23:00:00,,,5325035.6500713,41205816.155136645 
 01/02  24:00:00,,,5325035.6500713,41205816.155136645 
 01/03  01:00:00,,,5325035.6500713,41205816.155136645 
 01/03  02:00:00,,,5325035.6500713,41205816.155136645 
 01/03  03:00:00,,,5325035.6500713,41205816.155136645 
 01/03  04:00:00,,,5325035.6500713,41205816.155136645 
 01/03  05:00:00,,,5325035.6500713,41205816.155136645 
 01/03  06:00:00,,,5325035.6500713,41205816.155136645 
 01/03  07:00:00,,,5325035.6500713,41205816.155136645 
 01/03  08:00:00,,,5325035.6500713,41205816.155136645 
 01/03  09:00:00,,,116214580.09835151,117292650.84103598 
 01/03  10:00:00,,,120062783.64708458,117292650.84103598 
 01/03  11:00:00,,,113418802.01125133,118228125.24103598 
 01/03  12:00:00,,,110101435.28162742,118228125.24103598 
 01/03  13:00:00,,,110194692.78936696,118228125.24103598 
 01/03  14:00:00,,,112731617.80208832,117292650.84103598 
 01/03  15:00:00,,,117104543.69310236,117292650.84103598 
 01/03  16:00:00,,,143629256.55751166,116824913.64103596 
 01/03  17:00:00,,,167277724.02083552,116824913.64103596 
 01/03  18:00:00,,,178766454.84192,47741677.06775012 
 01/03  19:00:00,,,178766454.84192,47741677.06775012 
 01/03  20:00:00,,,178766454.84192,47741677.06775012 
 01/03  21:00:00,,,169818512.74879578,47741677.06775012 
 01/03  22:00:00,,,9987187.424487913,41205816.155136645 
 01/03  23:00:00,,,5325035.6500713,41205816.155136645 
 01/03  24:00:00,,,5325035.6500713,41205816.155136645 
 01/04  01:00:00,,,5325035.6500713,41205816.155136645 
 01/04  02:00:00,,,5325035.6500713,41205816.155136645 
 01/04  03:00:00,,,5325035.6500713,41205816.155136645 
 01/04  04:00:00,,,5325035.6500713,41205816.155136645 
 01/04  05:00:00,,,5325035.6500713,41205816.155136645 
 01/04  06:00:00,,,5325035.6500713,41205816.155136645 
 01/04  07:00:00,,,5325035.6500713,41205816.155136645 
 01/04  08:00:00,,,5325035.6500713,41205816.155136645 
 01/04  09:00:00,,,101970190.59173976,117292650.84103598 
 01/04  10:00:00,,,116950387.58591686,117292650.84103598 
 01/04  11:00:00,,,114668218.66911633,118228125.24103598 
 01/04  12:00:00,,,111141121.7493951,118228125.24103598 
 01/04  13:00:00,,,111147761.63000776,118228125.24103598 
 01/04  14:00:00,,,112221784.49328071,117292650.84103598 
 01/04  15:00:00,,,114944886.37132698,117292650.84103598 
 01/04  16:00:00,,,126439678.82178147,116824913.64103596 
 01/04  17:00:00,,,164227411.90584958,116824913.64103596 
 01/04  18:00:00,,,178766454.84192,47741677.06775012 
 01/04  19:00:00,,,178766454.84192,47741677.06775012 
 01/04  20:00:00,,,178766454.84192,47741677.06775012 
 01/04  21:00:00,,,169818512.74879578,47741677.06775012 
 01/04  22:00:00,,,9987187.424487913,41205816.155136645 
 01/04  23:00:00,,,5325035.6500713,41205816.155136645 
 01/04  24:00:00,,,5325035.6500713,41205816.155136645 
 01/05  01:00:00,,,5325035.6500713,41205816.155136645 
 01/05  02:00:00,,,5325035.6500713,41205816.155136645 
 01/05  03:00:00,,,5325035.6500713,41205816.155136645 
 01/05  04:00:00,,,5325035.6500713,41205816.155136645 
 01/05  05:00:00,,,5325035.6500713,41205816.155136645 
 01/05  06:00:00,,,5325035.6500713,41205816.155136645 
 01/05  07:00:00,,,5325035.6500713,41205816.155136645 
 01/05  08:00:00,,,5325035.6500713,41205816.155136645 
 01/05  09:00:00,,,107778278.42777589,117292650.84103598 
 01/05  10:00:00,,,114197215.08150536,117292650.84103598 
 01/05  11:00:00,,,112686717.99046385,118228125.24103598 
 01/05  12:00:00,,,111514335.63992798,118228125.24103598 
 01/05  13:00:00,,,112740737.7434031,118228125.24103598 
 01/05  14:00:00,,,113547842.39195538,117292650.84103598 
 01/05  15:00:00,,,114191395.66224864,117292650.84103598 
 01/05  16:00:00,,,119079971.39797156,116824913.64103596 
 01/05  17:00:00,,,155493517.97411534,116824913.64103596 
 01/05  18:00:00,,,178766454.84192,47741677.06775012 
 01/05  19:00:00,,,178766454.84192,47741677.06775012 
 01/05  20:00:00,,,178766454.84192,47741677.06775012 
 01/05  21:00:00,,,169818512.74879578,47741677.06775012 
 01/05  22:00:00,,,9987187.424487913,41205816.155136645 
 01/05  23:00:00,,,5325035.6500713,41205816.155136645 
 01/05  24:00:00,,,5325035.6500713,41205816.155136645 
 01/06  01:00:00,,,5325035.6500713,41205816.155136645 
 01/06  02:00:00,,,5325035.6500713,41205816.155136645 
 01/06  03:00:00,,,5325035.6500713,41205816.155136645 
 01/06  04:00:00,,,5325035.6500713,41205816.155136645 
 01/06  05:00:00,,,5325035.6500713,41205816.155136645 
 01/06  06:00:00,,,5325035.6500713,41205816.155136645 
 01/06  07:00:00,,,5325035.6500713,41205816.155136645 
 01/06  08:00:00,,,5325035.6500713,41205816.155136645 
 01/06  09:00:00,,,101104124.59737627,117292650.84103598 
 01/06  10:00:00,,,116424218.19731222,117292650.84103598 
 01/06  11:00:00,,,114035015.15274036,118228125.24103598 
 01/06  12:00:00,,,110308667.83528426,118228125.24103598 
 01/06  13:00:00,,,111036775.91957168,118228125.24103598 
 01/06  14:00:00,,,112924381.34741813,117292650.84103598 
 01/06  15:00:00,,,115306046.87550654,117292650.84103598 
 01/06  16:00:00,,,124426358.92792207,116824913.64103596 
 01/06  17:00:00,,,166637347.5096635,116824913.64103596 
 01/06  18:00:00,,,178766454.84192,47741677.06775012 
 01/06  19:00:00,,,178766454.84192,47741677.06775012 
 01/06  20:00:00,,,178766454.84192,47741677.06775012 
 01/06  21:00:00,,,169818512.74879578,47741677.06775012 
 01/06  22:00:00,,,9987187.424487913,41205816.155136645 
 01/06  23:00:00,,,5325035.6500713,41205816.155136645 
 01/06  24:00:00,,,5325035.6500713,41205816.155136645 
 01/07  01:00:00,,,5325035.6500713,41205816.155136645 
 01/07  02:00:00,,,5325035.6500713,41205816.155136645 
 01/07  03:00:00,,,5325035.6500713,41205816.155136645 
 01/07  04:00:00,,,5325035.6500713,41205816.155136645 
 01/07  05:00:00,,,5325035.6500713,41205816.155136645 
 01/07  06:00:00,,,5325035.6500713,41205816.155136645 
 01/07  07:00:00,,,5325035.6500713,41205816.155136645 
 01/07  08:00:00,,,5325035.6500713,41205816.155136645 
 01/07  09:00:00,,,5325035.6500713,41205816.155136645 
 01/07  10:00:00,,,5325035.6500713,41205816.155136645 
 01/07  11:00:00,,,5325035.6500713,41205816.155136645 
 01/07  12:00:00,,,5325035.6500713,41205816.155136645 
 01/07  13:00:00,,,5325035.6500713,41205816.155136645 
 01/07  14:00:00,,,5325035.6500713,41205816.155136645 
 01/07  15:00:00,,,5325035.6500713,41205816.155136645 
 01/07  16:00:00,,,5325035.6500713,41205816.155136645 
 01/07  17:00:00,,,5325035.6500713,41205816.155136645 
 01/07  18:00:00,,,5325035.6500713,41205816.155136645 
 01/07  19:00:00,,,5325035.6500713,41205816.155136645 
 01/07  20:00:00,,,5325035.6500713,41205816.155136645 
 01/07  21:00:00,,,5325035.6500713,41205816.155136645 
 01/07  22:00:00,,,5325035.6500713,41205816.155136645 
 01/07  23:00:00,,,5325035.6500713,41205816.155136645 
 01/07  24:00:00,,,5325035.6500713,41205816.155136645 
 01/08  01:00:00,,,5325035.6500713,41205816.155136645 
 01/08  02:00:00,,,5325035.6500713,41205816.155136645 
 01/08  03:00:00,,,5325035.6500713,41205816.155136645 
 01/08  04:00:00,,,5325035.6500713,41205816.155136645 
 01/08  05:00:00,,,5325035.6500713,41205816.155136645 
 01/08  06:00:00,,,5325035.6500713,41205816.155136645 
 01/08  07:00:00,,,5325035.6500713,41205816.155136645 
 01/08  08:00:00,,,5325035.6500713,41205816.155136645 
 01/08  09:00:00,,,5325035.6500713,41205816.155136645 
 01/08  10:00:00,,,5325035.6500713,41205816.155136645 
 01/08  11:00:00,,,5325035.6500713,41205816.155136645 
 01/08  12:00:00,,,5325035.6500713,41205816.155136645 
 01/08  13:00:00,,,5325035.6500713,41205816.155136645 
 01/08  14:00:00,,,5325035.6500713,41205816.155136645 
 01/08  15:00:00,,,5325035.6500713,41205816.155136645 
 01/08  16:00:00,,,5325035.6500713,41205816.155136645 
 01/08  17:00:00,,,5325035.6500713,41205816.155136645 
 01/08  18:00:00,,,5325035.6500713,41205816.155136645 
 01/08  19:00:00,,,5325035.6500713,41205816.155136645 
 01/08  20:00:00,,,5325035.6500713,41205816.155136645 
 01/08  21:00:00,,,5325035.6500713,41205816.155136645 
 01/08  22:00:00,,,5325035.6500713,41205816.155136645 
 01/08  23:00:00,,,5325035.6500713,41205816.155136645 
 01/08  24:00:00,,,5325035.6500713,41205816.155136645 
 01/09  01:00:00,,,5325035.6500713,41205816.155136645 
 01/09  02:00:00,,,5325035.6500713,41205816.155136645 
 01/09  03:00:00,,,5325035.6500713,41205816.155136645 
 01/09  04:00:00,,,5325035.6500713,41205816.155136645 
 01/09  05:00:00,,,5325035.6500713,41205816.155136645 
