Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 02/06  23:00:00,,,35878362.93887385,14084177.858593762,35878362.93887385,13674523.079998277 
 02/06  24:00:00,,,37912689.72259506,16059483.37501275,37912689.72259506,13277034.501540514 
 02/07  01:00:00,,,29390599.9512978,11581534.379161809,29390599.9512978,11356950.356103849 
 02/07  02:00:00,,,27492709.155353844,10976868.122852663,27492709.15535384,11249380.142407801 
 02/07  03:00:00,,,25521564.426184546,10975649.216364183,25521564.426184546,9270623.75663663 
 02/07  04:00:00,,,28033774.883413423,10876079.555416983,28033774.883413427,11835296.309271414 
 02/07  05:00:00,,,31026447.809904803,11174788.538258582,31026447.8099048,12526268.76247562 
 02/07  06:00:00,,,35660117.989445955,12568339.774420526,35660117.989445955,16053969.313848846 
 02/07  07:00:00,,,37919838.18163248,13926891.260147657,37919838.181632474,14849956.51384002 
 02/07  08:00:00,,,31325610.57663008,13625957.517924268,31325610.576630075,14256216.784114154 
 02/07  09:00:00,,,33990537.67723703,14316938.495239781,33990537.67723702,16208587.036942929 
 02/07  10:00:00,,,36029302.32120159,14616801.236264933,36029302.32120159,17931406.949626017 
 02/07  11:00:00,,,42109866.48777817,16175950.591785753,42109866.48777817,22443426.016772036 
 02/07  12:00:00,,,56772210.73129296,20165051.504239477,56772210.73129297,32850919.68542592 
 02/07  13:00:00,,,56918036.40901751,16275904.838794136,56918036.40901751,36560699.476017095 
 02/07  14:00:00,,,58294496.16617201,16075996.34477737,58294496.16617201,38717555.921249755 
 02/07  15:00:00,,,55890362.278694876,15876087.850760601,55890362.27869488,36502573.973634936 
 02/07  16:00:00,,,49321159.193186134,15876087.850760601,49321159.19318613,29946016.793623857 
 02/07  17:00:00,,,48776925.36690754,16175950.591785753,48776925.36690752,29222187.793098237 
 02/07  18:00:00,,,47536550.99764258,16175950.591785753,47536550.99764258,27979238.3973459 
 02/07  19:00:00,,,51650148.98998658,17811905.909638084,51650148.98998658,25516467.980237983 
 02/07  20:00:00,,,48230647.25635398,17611997.415621314,48230647.256353974,22297687.239919536 
 02/07  21:00:00,,,47544043.294557706,17412088.921604548,47544043.2945577,21813997.101632193 
 02/07  22:00:00,,,44105199.81734181,17212180.42758778,44105199.817341805,18724350.566984493 
 02/07  23:00:00,,,38324679.1809917,14084177.858593762,38324679.1809917,16107736.235669479 
 02/07  24:00:00,,,39682139.10726847,16059483.37501275,39682139.10726847,15031490.787911419 
 02/08  01:00:00,,,30693022.79427751,11581534.379161809,30693022.794277508,12650138.052213524 
 02/08  02:00:00,,,29033161.61757054,10976868.122852663,29033161.617570538,12770591.803813258 
 02/08  03:00:00,,,24080939.861297797,10975649.216364183,24080939.861297797,7828440.213181552 
 02/08  04:00:00,,,24800472.457441546,10876079.555416983,24800472.457441546,8587161.93109439 
 02/08  05:00:00,,,27431651.5800554,11174788.538258582,27431651.5800554,10567105.999972709 
 02/08  06:00:00,,,28589545.341372177,12568339.774420526,28589545.341372177,10344263.907862425 
 02/08  07:00:00,,,31775641.8961963,13926891.260147657,31775641.89619629,9354900.770871008 
 02/08  08:00:00,,,26052510.44061908,13493924.37241972,26052510.440619078,9119625.805733874 
 02/08  09:00:00,,,28344035.752728086,14316938.495239781,28344035.752728082,10572686.417946918 
 02/08  10:00:00,,,28101803.047362015,14616801.236264933,28101803.04736201,10020408.07235329 
 02/08  11:00:00,,,29817680.936216384,16175950.591785753,29817680.93621638,10178144.206501333 
 02/08  12:00:00,,,37182135.46088272,20165051.504239477,37182135.46088272,13294557.279489834 
 02/08  13:00:00,,,33603339.97369112,16275904.838794136,33603339.97369111,13303216.643966228 
 02/08  14:00:00,,,34297450.40826766,16075996.34477737,34297450.40826765,14766454.164800975 
 02/08  15:00:00,,,35713594.848818384,15876087.850760601,35713594.848818384,16373864.35102458 
 02/08  16:00:00,,,34969253.719756335,15876087.850760601,34969253.719756335,15642995.181309072 
 02/08  17:00:00,,,35042393.14423954,16175950.591785753,35042393.14423954,15529981.769285383 
 02/08  18:00:00,,,32913269.806539528,16314898.384924846,32913269.80653952,13258040.544514012 
 02/08  19:00:00,,,37320142.16912149,17811905.909638084,37320142.16912148,11233769.94216571 
 02/08  20:00:00,,,36109128.050407164,17611997.415621314,36109128.05040716,9818482.650618378 
 02/08  21:00:00,,,35502886.326361425,17412088.921604548,35502886.32636142,9432174.39662134 
 02/08  22:00:00,,,33553645.6209378,17212180.42758778,33553645.620937787,7913100.871065294 
 02/08  23:00:00,,,27153678.10391637,14084177.858593762,27153678.103916366,4968938.349206725 
 02/08  24:00:00,,,29308699.505370174,16059483.37501275,29308699.505370174,4740423.471323339 
 02/09  01:00:00,,,22600075.359865867,11581534.379161809,22600075.359865867,4698221.535429257 
 02/09  02:00:00,,,19090088.912607495,10976868.122852663,19090088.91260749,2884633.3457884155 
 02/09  03:00:00,,,18653423.090575904,10975649.216364183,18653423.090575896,2430749.4932109024 
 02/09  04:00:00,,,19583383.11867007,10876079.555416983,19583383.11867006,3419458.2949490305 
 02/09  05:00:00,,,19066713.84726303,11174788.538258582,19066713.84726303,2233622.1361952364 
 02/09  06:00:00,,,23372728.196732316,12568339.774420526,23372728.196732312,5314648.786617631 
 02/09  07:00:00,,,27064837.750279605,13926891.260147657,27064837.750279598,4876901.717044327 
 02/09  08:00:00,,,21692885.769651555,13479402.253648115,21692885.769651555,5011767.826625351 
