Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,437068033.28851175,437068033.28851175 
 01/01  02:00:00,,,375240954.4818779,375240954.481878 
 01/01  03:00:00,,,469432473.6366401,469432473.6366401 
 01/01  04:00:00,,,385609379.9483803,385609379.9483803 
 01/01  05:00:00,,,477869913.9697994,477869913.9697994 
 01/01  06:00:00,,,390844292.7014511,390844292.7014511 
 01/01  07:00:00,,,497461041.4452307,497461041.4452307 
 01/01  08:00:00,,,410089458.9365381,410089458.936538 
 01/01  09:00:00,,,458725862.4632074,458725862.4632074 
 01/01  10:00:00,,,310013154.6970188,310013154.6970188 
 01/01  11:00:00,,,334000862.6035044,334000862.60350436 
 01/01  12:00:00,,,260642641.3782726,260642641.3782725 
 01/01  13:00:00,,,322446556.2274754,322446556.2274754 
 01/01  14:00:00,,,256245217.71722484,256245217.7172248 
 01/01  15:00:00,,,297649117.4034411,297649117.40344095 
 01/01  16:00:00,,,238832944.75668436,238832944.75668436 
 01/01  17:00:00,,,369374704.86732644,369374704.86732644 
 01/01  18:00:00,,,333526868.01727045,333526868.01727045 
 01/01  19:00:00,,,418034609.23993075,418034609.23993075 
 01/01  20:00:00,,,345172033.1847772,345172033.18477714 
 01/01  21:00:00,,,433474921.3748037,433474921.3748037 
 01/01  22:00:00,,,356068834.7713487,356068834.7713487 
 01/01  23:00:00,,,446120865.6069603,446120865.60696024 
 01/01  24:00:00,,,359351365.27788866,359351365.2778886 
 01/02  01:00:00,,,444471488.92076886,444471488.92076874 
 01/02  02:00:00,,,359147213.55255,359147213.55255 
 01/02  03:00:00,,,444623114.5677004,444623114.56770027 
 01/02  04:00:00,,,367838061.7461478,367838061.7461477 
 01/02  05:00:00,,,446321581.50042224,446321581.5004221 
 01/02  06:00:00,,,355643490.6471488,355643490.6471488 
 01/02  07:00:00,,,503471039.273281,503471039.2732809 
 01/02  08:00:00,,,729832677.3385246,729832677.3385246 
 01/02  09:00:00,,,734189738.9054188,734189738.9054188 
 01/02  10:00:00,,,638858310.582868,638858310.582868 
 01/02  11:00:00,,,565271262.031291,565271262.031291 
 01/02  12:00:00,,,529740670.5513902,529740670.5513902 
 01/02  13:00:00,,,556532596.447232,556532596.447232 
 01/02  14:00:00,,,510530710.3241409,510530710.3241409 
 01/02  15:00:00,,,502335282.6901424,502335282.6901425 
 01/02  16:00:00,,,522427922.17853755,522427922.1785375 
 01/02  17:00:00,,,572260418.4476563,572260418.4476563 
 01/02  18:00:00,,,605924290.4368868,605924290.4368867 
 01/02  19:00:00,,,617027289.8352325,617027289.8352324 
 01/02  20:00:00,,,619729656.6898409,619729656.6898408 
 01/02  21:00:00,,,608359886.2977606,608359886.2977607 
 01/02  22:00:00,,,608207063.0308992,608207063.0308992 
 01/02  23:00:00,,,369606592.732849,369606592.7328489 
 01/02  24:00:00,,,308725232.96486944,308725232.96486944 
 01/03  01:00:00,,,372481793.96913815,372481793.96913815 
 01/03  02:00:00,,,299763326.9111885,299763326.9111885 
 01/03  03:00:00,,,355252076.6593415,355252076.6593416 
 01/03  04:00:00,,,290100074.597354,290100074.597354 
 01/03  05:00:00,,,368885869.695795,368885869.695795 
 01/03  06:00:00,,,313800733.5834736,313800733.5834736 
 01/03  07:00:00,,,418512043.5421456,418512043.54214555 
 01/03  08:00:00,,,657441317.2541553,657441317.2541553 
 01/03  09:00:00,,,660880453.4609538,660880453.4609538 
 01/03  10:00:00,,,645650699.8687248,645650699.8687248 
 01/03  11:00:00,,,634168079.3931497,634168079.3931496 
 01/03  12:00:00,,,644287848.3532057,644287848.3532057 
 01/03  13:00:00,,,691662927.1937456,691662927.1937454 
 01/03  14:00:00,,,649501009.9895004,649501009.9895003 
 01/03  15:00:00,,,648783511.5245543,648783511.5245541 
 01/03  16:00:00,,,642908936.8379934,642908936.8379934 
 01/03  17:00:00,,,703618442.9947104,703618442.9947104 
 01/03  18:00:00,,,720575367.577836,720575367.5778359 
 01/03  19:00:00,,,699069309.5315634,699069309.5315635 
 01/03  20:00:00,,,700910556.4384198,700910556.4384198 
 01/03  21:00:00,,,700025972.7442558,700025972.7442558 
 01/03  22:00:00,,,701591171.0628725,701591171.0628726 
 01/03  23:00:00,,,450744270.44186914,450744270.4418692 
 01/03  24:00:00,,,375239018.67194015,375239018.67194015 
 01/04  01:00:00,,,453520483.4788083,453520483.4788082 
 01/04  02:00:00,,,375427599.31626844,375427599.3162685 
 01/04  03:00:00,,,464996719.11779547,464996719.1177954 
 01/04  04:00:00,,,385274879.51218694,385274879.51218694 
 01/04  05:00:00,,,475548642.5892799,475548642.5892799 
 01/04  06:00:00,,,392421631.52999806,392421631.52999806 
 01/04  07:00:00,,,576710248.1671239,576710248.167124 
 01/04  08:00:00,,,757883040.4459587,757883040.4459587 
 01/04  09:00:00,,,820627748.3217512,820627748.3217511 
 01/04  10:00:00,,,776937702.26571,776937702.2657101 
 01/04  11:00:00,,,754424100.5959466,754424100.5959464 
 01/04  12:00:00,,,710738338.156821,710738338.1568208 
 01/04  13:00:00,,,726043922.7340581,726043922.7340579 
 01/04  14:00:00,,,686920645.0041664,686920645.0041664 
 01/04  15:00:00,,,683400906.8749764,683400906.8749763 
 01/04  16:00:00,,,695964220.0932909,695964220.0932908 
 01/04  17:00:00,,,750045092.2588956,750045092.2588955 
 01/04  18:00:00,,,768088736.6168966,768088736.6168966 
 01/04  19:00:00,,,750834962.9652271,750834962.9652271 
 01/04  20:00:00,,,746912606.7392558,746912606.7392558 
 01/04  21:00:00,,,738340656.4571598,738340656.4571598 
 01/04  22:00:00,,,742825723.7052373,742825723.7052372 
 01/04  23:00:00,,,516173386.6938757,516173386.6938758 
 01/04  24:00:00,,,420737783.45465434,420737783.45465434 
 01/05  01:00:00,,,504345889.59619725,504345889.59619725 
 01/05  02:00:00,,,413369374.0848037,413369374.0848037 
 01/05  03:00:00,,,507722764.4078247,507722764.40782475 
 01/05  04:00:00,,,415956897.3136472,415956897.3136472 
 01/05  05:00:00,,,510275396.79918355,510275396.79918355 
 01/05  06:00:00,,,417091590.85060495,417091590.85060495 
 01/05  07:00:00,,,615449393.2762532,615449393.2762531 
 01/05  08:00:00,,,778916033.7341578,778916033.7341579 
 01/05  09:00:00,,,855324736.1214613,855324736.1214613 
 01/05  10:00:00,,,813992103.7368872,813992103.7368872 
 01/05  11:00:00,,,750569669.1064794,750569669.1064794 
 01/05  12:00:00,,,717018015.5157417,717018015.5157417 
 01/05  13:00:00,,,720430485.7783719,720430485.7783719 
 01/05  14:00:00,,,695873460.2623596,695873460.2623596 
 01/05  15:00:00,,,672655027.1905273,672655027.1905271 
 01/05  16:00:00,,,686623124.7396028,686623124.7396028 
 01/05  17:00:00,,,750161865.028906,750161865.0289059 
 01/05  18:00:00,,,765615602.895555,765615602.8955549 
 01/05  19:00:00,,,759390092.9379524,759390092.9379523 
 01/05  20:00:00,,,754337315.7386196,754337315.7386196 
 01/05  21:00:00,,,744049244.3690509,744049244.3690507 
 01/05  22:00:00,,,744356020.4623234,744356020.4623233 
 01/05  23:00:00,,,524363124.53090733,524363124.5309074 
 01/05  24:00:00,,,424875283.52157706,424875283.52157694 
 01/06  01:00:00,,,506284555.3276129,506284555.3276129 
 01/06  02:00:00,,,407638555.1997629,407638555.1997629 
 01/06  03:00:00,,,508286266.79260004,508286266.79260004 
 01/06  04:00:00,,,407998875.08282554,407998875.0828255 
 01/06  05:00:00,,,507834855.19693446,507834855.1969344 
 01/06  06:00:00,,,417306623.7163535,417306623.71635336 
 01/06  07:00:00,,,609443554.8498057,609443554.8498056 
 01/06  08:00:00,,,781076910.2188127,781076910.2188126 
