Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,55730812.584454216,55730812.58445423 
 01/01  02:00:00,,,73681844.49699278,73681844.4969928 
 01/01  03:00:00,,,52507911.15714711,52507911.157147124 
 01/01  04:00:00,,,58589286.95547104,58589286.955471046 
 01/01  05:00:00,,,67704274.51447496,67704274.51447497 
 01/01  06:00:00,,,90099941.70158985,90099941.70158985 
 01/01  07:00:00,,,157419649.74687147,157419649.74687144 
 01/01  08:00:00,,,162282711.9237276,162282711.92372754 
 01/01  09:00:00,,,164961455.37451482,164961455.37451482 
 01/01  10:00:00,,,141032992.03043932,141032992.03043932 
 01/01  11:00:00,,,127220755.88787335,127220755.88787334 
 01/01  12:00:00,,,132941094.90331405,132941094.90331408 
 01/01  13:00:00,,,112495379.42117584,112495379.42117584 
 01/01  14:00:00,,,101395827.29545641,101395827.29545636 
 01/01  15:00:00,,,108140678.95767063,108140678.95767055 
 01/01  16:00:00,,,112282029.19727296,112282029.1972729 
 01/01  17:00:00,,,134726462.2224375,134726462.22243744 
 01/01  18:00:00,,,156235818.26806682,156235818.26806676 
 01/01  19:00:00,,,191217688.46578103,191217688.46578094 
 01/01  20:00:00,,,182915208.14902455,182915208.1490245 
 01/01  21:00:00,,,176644507.89716446,176644507.8971644 
 01/01  22:00:00,,,148962908.8278158,148962908.82781574 
 01/01  23:00:00,,,129483985.22784877,129483985.22784871 
 01/01  24:00:00,,,92720835.52573076,92720835.52573071 
 01/02  01:00:00,,,75930904.53849094,75930904.53849095 
 01/02  02:00:00,,,60955881.88149194,60955881.881491944 
 01/02  03:00:00,,,66068070.931883305,66068070.93188333 
 01/02  04:00:00,,,52342919.986149244,52342919.986149244 
 01/02  05:00:00,,,62251205.54545606,62251205.54545608 
 01/02  06:00:00,,,104021015.75721085,104021015.75721085 
 01/02  07:00:00,,,158147769.78833717,158147769.7883371 
 01/02  08:00:00,,,162823056.72334808,162823056.723348 
 01/02  09:00:00,,,155895221.80371934,155895221.80371934 
 01/02  10:00:00,,,137196044.9624721,137196044.96247208 
 01/02  11:00:00,,,141212038.41660574,141212038.41660574 
 01/02  12:00:00,,,119551831.2360083,119551831.2360083 
 01/02  13:00:00,,,111086100.15961075,111086100.15961072 
 01/02  14:00:00,,,116574311.54805502,116574311.548055 
 01/02  15:00:00,,,101157788.7337703,101157788.73377022 
 01/02  16:00:00,,,119816507.73025164,119816507.73025158 
 01/02  17:00:00,,,127512593.67683052,127512593.67683044 
 01/02  18:00:00,,,164011582.37633672,164011582.37633666 
 01/02  19:00:00,,,183524121.08253667,183524121.0825366 
 01/02  20:00:00,,,186653164.71334034,186653164.71334028 
 01/02  21:00:00,,,176535504.39701203,176535504.397012 
 01/02  22:00:00,,,148864324.99165687,148864324.9916568 
 01/02  23:00:00,,,133647149.67150971,133647149.67150964 
 01/02  24:00:00,,,92664782.08750476,92664782.08750471 
 01/03  01:00:00,,,75375772.38629435,75375772.38629436 
 01/03  02:00:00,,,53239759.00162338,53239759.0016234 
 01/03  03:00:00,,,59003589.62539598,59003589.62539598 
 01/03  04:00:00,,,64909218.78242809,64909218.782428116 
 01/03  05:00:00,,,62172873.833897606,62172873.83389763 
 01/03  06:00:00,,,94109280.94616744,94109280.94616744 
 01/03  07:00:00,,,168627377.5427722,168627377.54277214 
 01/03  08:00:00,,,163192540.03974283,163192540.03974277 
 01/03  09:00:00,,,154020179.45174146,154020179.4517414 
 01/03  10:00:00,,,144180918.26515853,144180918.26515847 
 01/03  11:00:00,,,144181347.5509747,144181347.55097464 
 01/03  12:00:00,,,122509770.92071322,122509770.92071316 
 01/03  13:00:00,,,112912155.80689994,112912155.80689992 
 01/03  14:00:00,,,116022176.31297868,116022176.31297868 
 01/03  15:00:00,,,106927167.6729321,106927167.67293212 
 01/03  16:00:00,,,110970087.81209219,110970087.81209213 
 01/03  17:00:00,,,135720451.2787747,135720451.27877462 
 01/03  18:00:00,,,172413062.60712242,172413062.60712236 
 01/03  19:00:00,,,184548472.36957908,184548472.36957902 
 01/03  20:00:00,,,186861050.2819769,186861050.28197685 
 01/03  21:00:00,,,170517632.3573295,170517632.35732943 
 01/03  22:00:00,,,156691336.70211458,156691336.70211458 
 01/03  23:00:00,,,134244763.91144294,134244763.91144288 
 01/03  24:00:00,,,93315887.00749247,93315887.00749244 
 01/04  01:00:00,,,73119594.42262538,73119594.4226254 
 01/04  02:00:00,,,58390372.65264425,58390372.65264426 
 01/04  03:00:00,,,66537041.0458853,66537041.045885324 
 01/04  04:00:00,,,60168662.44924295,60168662.449242964 
 01/04  05:00:00,,,63396369.77796817,63396369.77796818 
 01/04  06:00:00,,,98204444.10627624,98204444.10627627 
 01/04  07:00:00,,,158840505.41033217,158840505.41033214 
 01/04  08:00:00,,,172865360.72735858,172865360.72735852 
 01/04  09:00:00,,,154380553.93516234,154380553.93516228 
 01/04  10:00:00,,,146088048.7398903,146088048.73989022 
 01/04  11:00:00,,,144202643.14197725,144202643.1419772 
 01/04  12:00:00,,,122571496.96933638,122571496.9693363 
 01/04  13:00:00,,,112648809.94576284,112648809.9457628 
 01/04  14:00:00,,,115757706.84982936,115757706.84982936 
 01/04  15:00:00,,,103282351.65143946,103282351.65143943 
 01/04  16:00:00,,,115765775.083072,115765775.08307195 
 01/04  17:00:00,,,134768237.09581643,134768237.09581637 
 01/04  18:00:00,,,172920262.1653211,172920262.16532105 
 01/04  19:00:00,,,187244039.50227425,187244039.50227416 
 01/04  20:00:00,,,185890797.20155334,185890797.20155331 
 01/04  21:00:00,,,171808082.2472834,171808082.24728334 
 01/04  22:00:00,,,158769441.416267,158769441.41626698 
 01/04  23:00:00,,,132768497.33758815,132768497.33758807 
 01/04  24:00:00,,,93761037.31604293,93761037.31604287 
 01/05  01:00:00,,,70077131.53547844,70077131.53547846 
 01/05  02:00:00,,,65288342.2374237,65288342.23742372 
 01/05  03:00:00,,,63467846.57469319,63467846.5746932 
 01/05  04:00:00,,,60502911.26170747,60502911.261707485 
 01/05  05:00:00,,,69530574.21572067,69530574.21572067 
