Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,19244579.67175011,19244579.67175011 
 01/01  02:00:00,,,18978842.6846733,18978842.6846733 
 01/01  03:00:00,,,19317193.777156796,19317193.777156796 
 01/01  04:00:00,,,18920464.8541211,18920464.854121104 
 01/01  05:00:00,,,19386925.845137626,19386925.845137622 
 01/01  06:00:00,,,19100234.18371549,19100234.18371549 
 01/01  07:00:00,,,30052166.401583306,30052166.401583306 
 01/01  08:00:00,,,35960867.288751185,35960867.288751185 
 01/01  09:00:00,,,19494388.707981136,19494388.707981136 
 01/01  10:00:00,,,71893319.03215441,71893319.03215441 
 01/01  11:00:00,,,165995022.97208768,165995022.97208768 
 01/01  12:00:00,,,221336742.0297307,221336742.02973068 
 01/01  13:00:00,,,220279501.40245023,220279501.40245017 
 01/01  14:00:00,,,223727143.66691217,223727143.66691214 
 01/01  15:00:00,,,219788082.32559854,219788082.32559848 
 01/01  16:00:00,,,223512365.90380841,223512365.90380841 
 01/01  17:00:00,,,226533540.2596857,226533540.25968567 
 01/01  18:00:00,,,176013144.49797085,176013144.49797085 
 01/01  19:00:00,,,82352048.64325391,82352048.64325391 
 01/01  20:00:00,,,79992471.59632292,79992471.5963229 
 01/01  21:00:00,,,79082796.85850552,79082796.85850552 
 01/01  22:00:00,,,84593525.60826553,84593525.60826553 
 01/01  23:00:00,,,75339312.86435303,75339312.86435303 
 01/01  24:00:00,,,57098929.99176299,57098929.99176298 
 01/02  01:00:00,,,19520655.559186712,19520655.559186712 
 01/02  02:00:00,,,22320660.220563963,22320660.220563967 
 01/02  03:00:00,,,19703079.29988704,19703079.299887035 
 01/02  04:00:00,,,20087293.95423522,20087293.954235222 
 01/02  05:00:00,,,19774963.225536462,19774963.225536462 
 01/02  06:00:00,,,22739563.418407466,22739563.418407466 
 01/02  07:00:00,,,30609875.509074084,30609875.50907408 
 01/02  08:00:00,,,35736691.53600586,35736691.53600586 
 01/02  09:00:00,,,51063939.45349968,51063939.453499675 
 01/02  10:00:00,,,143751507.421216,143751507.42121598 
 01/02  11:00:00,,,215281628.53481746,215281628.53481743 
 01/02  12:00:00,,,223633387.30273917,223633387.30273914 
 01/02  13:00:00,,,221532065.03973556,221532065.03973556 
 01/02  14:00:00,,,226326440.9881022,226326440.9881022 
 01/02  15:00:00,,,222511109.67114297,222511109.671143 
 01/02  16:00:00,,,226290307.16524187,226290307.1652419 
 01/02  17:00:00,,,227896998.95001155,227896998.95001152 
 01/02  18:00:00,,,242368091.46973246,242368091.4697324 
 01/02  19:00:00,,,243092387.056231,243092387.05623096 
 01/02  20:00:00,,,238063279.35650918,238063279.35650918 
 01/02  21:00:00,,,171247679.07012057,171247679.07012057 
 01/02  22:00:00,,,80579149.1886114,80579149.18861139 
 01/02  23:00:00,,,79968426.41614914,79968426.41614915 
 01/02  24:00:00,,,52402523.53335488,52402523.53335488 
 01/03  01:00:00,,,19494701.48064937,19494701.48064937 
 01/03  02:00:00,,,22080508.752410166,22080508.752410162 
 01/03  03:00:00,,,22113913.566298246,22113913.566298246 
 01/03  04:00:00,,,19928592.328283697,19928592.328283694 
 01/03  05:00:00,,,20148778.87182848,20148778.87182848 
 01/03  06:00:00,,,20422556.711431585,20422556.711431585 
 01/03  07:00:00,,,34917123.77732495,34917123.777324945 
 01/03  08:00:00,,,32504781.84934618,32504781.84934618 
 01/03  09:00:00,,,51305665.22570868,51305665.22570868 
 01/03  10:00:00,,,144307512.4023067,144307512.40230674 
 01/03  11:00:00,,,221174153.59989935,221174153.59989935 
 01/03  12:00:00,,,218968272.10578042,218968272.1057804 
 01/03  13:00:00,,,225655444.42014432,225655444.42014432 
 01/03  14:00:00,,,228010476.26290125,228010476.26290125 
 01/03  15:00:00,,,228135419.62973368,228135419.62973368 
 01/03  16:00:00,,,221867022.48453665,221867022.4845366 
 01/03  17:00:00,,,232532167.03934535,232532167.03934532 
 01/03  18:00:00,,,248366939.34875414,248366939.34875408 
 01/03  19:00:00,,,237647190.79422027,237647190.79422024 
 01/03  20:00:00,,,241572436.9818644,241572436.9818644 
 01/03  21:00:00,,,169482900.72070163,169482900.72070166 
 01/03  22:00:00,,,83722394.23154235,83722394.23154235 
 01/03  23:00:00,,,80807883.56537302,80807883.56537303 
 01/03  24:00:00,,,53649867.27259636,53649867.27259636 
 01/04  01:00:00,,,20397222.36302923,20397222.363029227 
 01/04  02:00:00,,,20251003.4379805,20251003.4379805 
 01/04  03:00:00,,,20328332.292008746,20328332.292008746 
 01/04  04:00:00,,,23218584.623877853,23218584.623877853 
 01/04  05:00:00,,,20654146.945973247,20654146.945973247 
 01/04  06:00:00,,,27169344.112863526,27169344.112863526 
 01/04  07:00:00,,,31863264.178668283,31863264.178668275 
 01/04  08:00:00,,,33505764.48413606,33505764.48413606 
 01/04  09:00:00,,,49743684.03796484,49743684.03796484 
 01/04  10:00:00,,,144799554.31525195,144799554.31525195 
 01/04  11:00:00,,,221976708.5095806,221976708.5095806 
 01/04  12:00:00,,,218488097.07292172,218488097.0729217 
 01/04  13:00:00,,,223624934.17602757,223624934.17602754 
 01/04  14:00:00,,,226949094.4942492,226949094.49424922 
 01/04  15:00:00,,,227017107.21960148,227017107.21960145 
 01/04  16:00:00,,,222310506.23376864,222310506.23376864 
 01/04  17:00:00,,,230754834.4447898,230754834.44478983 
 01/04  18:00:00,,,247938738.52663767,247938738.52663764 
 01/04  19:00:00,,,238608272.29539865,238608272.2953986 
 01/04  20:00:00,,,240049034.9489485,240049034.9489485 
 01/04  21:00:00,,,175630819.3980876,175630819.3980876 
 01/04  22:00:00,,,80401997.81409346,80401997.81409344 
 01/04  23:00:00,,,78908966.0964441,78908966.09644409 
 01/04  24:00:00,,,53405057.06121505,53405057.06121504 
 01/05  01:00:00,,,20398388.23091166,20398388.23091166 
 01/05  02:00:00,,,20052696.209032066,20052696.209032066 
 01/05  03:00:00,,,22787696.20469342,22787696.20469342 
 01/05  04:00:00,,,20256160.663394116,20256160.663394116 
 01/05  05:00:00,,,25419378.234807454,25419378.234807454 
 01/05  06:00:00,,,21586565.332830105,21586565.332830105 
 01/05  07:00:00,,,31202917.43668692,31202917.43668692 
 01/05  08:00:00,,,32449038.431767084,32449038.431767084 
 01/05  09:00:00,,,51623852.572323374,51623852.57232337 
 01/05  10:00:00,,,141723435.11075568,141723435.1107557 
 01/05  11:00:00,,,221606476.08527985,221606476.08527985 
 01/05  12:00:00,,,216956313.65238127,216956313.6523812 
 01/05  13:00:00,,,226080155.79517984,226080155.79517984 
 01/05  14:00:00,,,225619025.09283912,225619025.09283915 
 01/05  15:00:00,,,224070677.49384606,224070677.49384606 
 01/05  16:00:00,,,222840829.4018256,222840829.4018256 
 01/05  17:00:00,,,229642815.34837556,229642815.34837556 
 01/05  18:00:00,,,245643234.58310956,245643234.58310956 
 01/05  19:00:00,,,239731625.96750912,239731625.96750912 
 01/05  20:00:00,,,239737158.75237653,239737158.75237647 
 01/05  21:00:00,,,171525407.110314,171525407.110314 
