Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,27348713.879209917,15230872.740802985,27348713.879209917,6423975.794759337 
 01/01  02:00:00,,,20566756.987377435,13659998.860609412,20566756.987377435,1788572.3613268936 
 01/01  03:00:00,,,20262514.49007625,13591712.666568777,20262514.49007625,1507848.1364566828 
 01/01  04:00:00,,,21062236.552946076,13466865.855553377,21062236.55294607,2385861.905424861 
 01/01  05:00:00,,,21025378.346589603,13841406.288599579,21025378.346589603,1595673.4708185755 
 01/01  06:00:00,,,26474308.40101234,14715333.96570738,26474308.40101233,6399713.876713634 
 01/01  07:00:00,,,31512879.360736266,16931748.064360548,31512879.360736262,6461355.476392882 
 01/01  08:00:00,,,31429366.22836163,17519095.613305647,31429366.22836163,6730563.772263162 
 01/01  09:00:00,,,28107417.340786885,18284948.580521394,28107417.34078688,6741258.305345757 
 01/01  10:00:00,,,28070533.50648481,18463594.63063902,28070533.506484807,6505977.098912017 
 01/01  11:00:00,,,29789720.431688633,20247222.13487733,29789720.431688625,6438049.274104444 
 01/01  12:00:00,,,34107745.46058731,24312447.39517606,34107745.46058731,6372113.940633199 
 01/01  13:00:00,,,30488694.411859475,20372551.164500717,30488694.411859468,6491956.286115811 
 01/01  14:00:00,,,29681992.19872462,20121893.10525394,29681992.198724616,6438588.680816287 
 01/01  15:00:00,,,29297428.869103327,19871235.046007168,29297428.86910332,6290179.663981354 
 01/01  16:00:00,,,29295081.327422857,19871235.046007168,29295081.327422857,6301982.436307911 
 01/01  17:00:00,,,31684763.42766434,20645591.327559993,31684763.42766433,6394504.393567154 
 01/01  18:00:00,,,36187110.42621594,21756675.540345196,36187110.42621593,6489945.698352011 
 01/01  19:00:00,,,36060539.41089437,21506017.48109842,36060539.410894364,6619674.787265299 
 01/01  20:00:00,,,36274965.739124835,21255359.421851642,36274965.73912482,6707142.023696819 
 01/01  21:00:00,,,36071414.42805297,21004701.362604868,36071414.42805296,6780877.971131401 
 01/01  22:00:00,,,35443396.53696638,20754043.30335809,35443396.536966376,6611711.694572089 
 01/01  23:00:00,,,32997784.220462695,18699657.808754727,32997784.22046269,6509101.024261413 
 01/01  24:00:00,,,34600328.304866455,19783972.974302027,34600328.304866455,6558258.688361347 
 01/02  01:00:00,,,27290971.446682457,14751957.35272895,27290971.446682453,6456111.618019365 
 01/02  02:00:00,,,20537491.802743167,13659998.860609412,20537491.802743167,1761616.3414623714 
 01/02  03:00:00,,,20289787.975204825,13591712.666568777,20289787.975204825,1538479.8986163435 
 01/02  04:00:00,,,21024489.46813404,13466865.855553377,21024489.46813404,2357057.1757368157 
 01/02  05:00:00,,,21145158.18101067,13841406.288599579,21145158.18101067,1723024.710817563 
 01/02  06:00:00,,,27737803.97554872,16028704.519011771,27737803.97554872,6365114.471180018 
 01/02  07:00:00,,,32887822.691010106,18274499.51317781,32887822.691010103,6483250.765736397 
 01/02  08:00:00,,,32315210.570963044,18418992.500643756,32315210.57096304,6707659.738037043 
 01/02  09:00:00,,,28665987.57744108,18902792.179527916,28665987.577441074,6674248.992113954 
 01/02  10:00:00,,,28796790.436525792,19042054.693331596,28796790.436525784,6646481.278365407 
 01/02  11:00:00,,,30987467.734423187,21404166.349579725,30987467.734423183,6463080.106487324 
 01/02  12:00:00,,,35416479.37322605,25469391.60987846,35416479.37322604,6517601.067103193 
 01/02  13:00:00,,,31877008.703056395,21529495.379203115,31877008.703056395,6697525.208686059 
 01/02  14:00:00,,,31006815.398306478,21278837.31995634,31006815.398306474,6593780.112344921 
 01/02  15:00:00,,,30578739.717906065,21028179.260709558,30578739.717906058,6400922.758815339 
 01/02  16:00:00,,,30512207.342931777,21028179.260709558,30512207.342931766,6348184.223281924 
 01/02  17:00:00,,,34196511.5810192,23097959.059711922,34196511.58101919,6430638.66868743 
 01/02  18:00:00,,,39090717.21024328,24536148.968634203,39090717.21024327,6593286.418645533 
 01/02  19:00:00,,,39060914.84640112,24285490.909387425,39060914.8464011,6820192.36419901 
 01/02  20:00:00,,,39219437.07323935,24034832.85014065,39219437.07323934,6848952.333641242 
 01/02  21:00:00,,,38978500.92144516,23784174.790893875,38978500.921445146,6886828.094701437 
 01/02  22:00:00,,,38349485.015050575,23533516.7316471,38349485.01505057,6717393.756687082 
 01/02  23:00:00,,,33133244.595911026,18699657.808754727,33133244.595911026,6648686.8090461 
 01/02  24:00:00,,,34666811.110827036,19783972.974302027,34666811.11082703,6626703.026008599 
 01/03  01:00:00,,,27366533.796033986,14751957.35272895,27366533.79603398,6531901.209093619 
 01/03  02:00:00,,,20522732.378787965,13659998.860609412,20522732.378787965,1743149.2199003808 
 01/03  03:00:00,,,20245431.88573881,13591712.666568777,20245431.88573881,1490166.7611261636 
 01/03  04:00:00,,,21021415.48396255,13466865.855553377,21021415.483962547,2349493.5865450175 
 01/03  05:00:00,,,22940221.980411515,13841406.288599579,22940221.980411515,1879851.366946585 
 01/03  06:00:00,,,29619040.260832533,16028704.519011771,29619040.260832526,6947789.613209495 
 01/03  07:00:00,,,33730896.63877434,18274499.51317781,33730896.63877434,6724021.024955049 
 01/03  08:00:00,,,32619703.488701977,18418867.471434183,32619703.488701966,7026114.915407572 
 01/03  09:00:00,,,29002556.451126076,18902350.11214926,29002556.45112607,7026366.993177354 
 01/03  10:00:00,,,29218606.680420626,19042054.693331596,29218606.680420615,7087154.943342676 
 01/03  11:00:00,,,31375827.82500104,21404166.349579725,31375827.825001035,6873367.298400691 
 01/03  12:00:00,,,35873692.736058295,25469391.60987846,35873692.73605828,6994154.012699049 
 01/03  13:00:00,,,32418662.265903227,21529495.379203115,32418662.265903223,7260175.171183413 
 01/03  14:00:00,,,31564579.198372677,21278837.31995634,31564579.198372673,7173462.114248711 
 01/03  15:00:00,,,31118618.280702528,21028179.260709558,31118618.28070252,6963310.34972373 
 01/03  16:00:00,,,31024187.79621342,21028179.260709558,31024187.796213415,6883593.054529082 
 01/03  17:00:00,,,34808436.43822413,23138577.617112152,34808436.43822412,7030945.225057421 
 01/03  18:00:00,,,39743908.89621529,24536148.968634203,39743908.89621528,7275277.090975535 
 01/03  19:00:00,,,39802500.94218539,24285490.909387425,39802500.94218538,7585315.018527719 
 01/03  20:00:00,,,39607614.84902726,24034832.85014065,39607614.84902726,7641254.438995929 
 01/03  21:00:00,,,39361675.03058534,23784174.790893875,39361675.03058533,7646208.715163682 
 01/03  22:00:00,,,38779056.4770544,23533516.7316471,38779056.477054395,7435986.669294495 
 01/03  23:00:00,,,33758372.41128641,18699657.808754727,33758372.4112864,7280907.88671676 
 01/03  24:00:00,,,35229040.64467315,19783972.974302027,35229040.64467315,7189525.4304631725 
 01/04  01:00:00,,,27840046.838038605,14751957.35272895,27840046.8380386,7003207.13581263 
 01/04  02:00:00,,,20479417.61029283,13659998.860609412,20479417.61029283,1704507.675689271 
 01/04  03:00:00,,,20269995.156997547,13591712.666568777,20269995.156997543,1520519.8854736697 
