Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,51396784.69143836,51396784.69143838 
 01/01  02:00:00,,,61476939.5346048,61476939.53460482 
 01/01  03:00:00,,,62430811.43438682,62430811.434386835 
 01/01  04:00:00,,,58892240.81954272,58892240.81954273 
 01/01  05:00:00,,,68783260.43639639,68783260.43639639 
 01/01  06:00:00,,,91810232.03051552,91810232.0305155 
 01/01  07:00:00,,,150595653.472519,150595653.47251898 
 01/01  08:00:00,,,148702116.71113762,148702116.71113756 
 01/01  09:00:00,,,155568609.98247993,155568609.98247993 
 01/01  10:00:00,,,119561611.51134552,119561611.51134555 
 01/01  11:00:00,,,132383621.65130982,132383621.65130983 
 01/01  12:00:00,,,110899579.82606919,110899579.8260692 
 01/01  13:00:00,,,102676360.11121365,102676360.11121365 
 01/01  14:00:00,,,107274657.40577072,107274657.40577078 
 01/01  15:00:00,,,94233941.12959723,94233941.12959726 
 01/01  16:00:00,,,96895005.66052337,96895005.6605234 
 01/01  17:00:00,,,117320943.65087244,117320943.65087238 
 01/01  18:00:00,,,161886756.7259696,161886756.72596952 
 01/01  19:00:00,,,172238122.8887687,172238122.88876867 
 01/01  20:00:00,,,172154002.2521501,172154002.25215 
 01/01  21:00:00,,,156683518.2081898,156683518.20818973 
 01/01  22:00:00,,,151773125.66359705,151773125.663597 
 01/01  23:00:00,,,125934284.20643544,125934284.20643537 
 01/01  24:00:00,,,87768736.53956065,87768736.53956065 
 01/02  01:00:00,,,50454874.33080487,50454874.33080489 
 01/02  02:00:00,,,68155590.7883692,68155590.78836922 
 01/02  03:00:00,,,46821024.64831708,46821024.64831711 
 01/02  04:00:00,,,57587412.027288646,57587412.02728867 
 01/02  05:00:00,,,57652765.96287657,57652765.962876596 
 01/02  06:00:00,,,83934081.69279915,83934081.6927992 
 01/02  07:00:00,,,150225801.63272074,150225801.63272068 
 01/02  08:00:00,,,162986105.66362113,162986105.6636211 
 01/02  09:00:00,,,144049116.79679567,144049116.79679567 
 01/02  10:00:00,,,137687643.27904075,137687643.27904075 
 01/02  11:00:00,,,136086823.16377902,136086823.16377905 
 01/02  12:00:00,,,135132912.8620486,135132912.86204857 
 01/02  13:00:00,,,126750594.6104157,126750594.61041571 
 01/02  14:00:00,,,93010859.53970756,93010859.53970756 
 01/02  15:00:00,,,96035467.71133497,96035467.711335 
 01/02  16:00:00,,,104960835.60045867,104960835.60045867 
 01/02  17:00:00,,,115501584.35292669,115501584.35292661 
 01/02  18:00:00,,,152717965.13762665,152717965.1376266 
 01/02  19:00:00,,,184213998.03457904,184213998.03457898 
 01/02  20:00:00,,,185478123.7699464,185478123.76994637 
 01/02  21:00:00,,,176350060.4833179,176350060.48331785 
 01/02  22:00:00,,,145941435.13838413,145941435.13838407 
 01/02  23:00:00,,,129160480.11981589,129160480.11981586 
 01/02  24:00:00,,,87278445.24755485,87278445.24755487 
 01/03  01:00:00,,,69029408.0866211,69029408.08662112 
 01/03  02:00:00,,,46960884.47977638,46960884.47977641 
 01/03  03:00:00,,,62661377.00623359,62661377.00623362 
 01/03  04:00:00,,,49083699.68224124,49083699.68224125 
 01/03  05:00:00,,,57364272.05266048,57364272.0526605 
 01/03  06:00:00,,,86456903.37890847,86456903.37890849 
 01/03  07:00:00,,,149631993.44840434,149631993.4484043 
 01/03  08:00:00,,,152355528.39370504,152355528.393705 
 01/03  09:00:00,,,148519986.40152764,148519986.40152767 
 01/03  10:00:00,,,144214799.06544295,144214799.06544298 
 01/03  11:00:00,,,134715673.14883253,134715673.1488325 
 01/03  12:00:00,,,129651391.23091857,129651391.2309185 
 01/03  13:00:00,,,123447151.11841282,123447151.1184128 
 01/03  14:00:00,,,111315043.51272212,111315043.51272213 
 01/03  15:00:00,,,97764596.38771087,97764596.38771087 
 01/03  16:00:00,,,113447594.93098281,113447594.9309828 
 01/03  17:00:00,,,133920497.60021202,133920497.60021192 
 01/03  18:00:00,,,158694561.33797166,158694561.33797163 
 01/03  19:00:00,,,197397165.63147214,197397165.63147205 
 01/03  20:00:00,,,186452700.94044766,186452700.9404476 
 01/03  21:00:00,,,173956945.8036581,173956945.80365804 
 01/03  22:00:00,,,150134644.65334836,150134644.6533483 
 01/03  23:00:00,,,123936648.14284964,123936648.14284955 
 01/03  24:00:00,,,94327561.29756708,94327561.29756705 
 01/04  01:00:00,,,64951124.48160896,64951124.48160898 
 01/04  02:00:00,,,60607090.05902731,60607090.05902733 
 01/04  03:00:00,,,53421184.677305095,53421184.67730511 
 01/04  04:00:00,,,54541418.98317291,54541418.98317292 
 01/04  05:00:00,,,60851319.175970584,60851319.175970614 
