Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,0.0,21347241588.106567,9299295660.298609,0.0,3234916938.7532687,533436.6684859012,2468251346.1268296,158044106.4706057,73423384.82100125,12685705745.019793,2505216395.4160733,8114268515.506239,8300227347.531949,97601540.76830667,5052751140.867805,151289953.2032229,6717668128.635573,874253802.2894566,5363555338.370992,155440150.04276237,5675342989.300785,185541224.58123153,3365705626.441541,222286096.6471346,7389611544.459704,299325407.1017583,3631117700.3543544,199667323.40496203,5843635047.201521,212932728.27456164,3607233744.091953,200690444.7363607,4619851591.075975,1125119838.218374,3784065421.3462486,240574872.70759183,252451723450.54965,33039427242.368256 
February,181305.44097760355,20089179532.7314,8513391952.134428,2638465.8947206675,2903482022.619562,210847.9766895956,2143142630.8840582,190847007.1187746,51494488.48093734,11514565125.954113,2371409346.1560755,7549839623.317202,7747056899.613735,149059568.51574677,4775868747.477402,183532880.15785778,6318927811.150978,883961810.2087349,4816197437.592402,242424548.70445457,5670686471.204884,185829430.45394203,3382148010.840664,202117590.4519484,7291093475.78513,172075545.52413493,3392447766.763219,248800259.71724755,5599337739.327575,278760155.8993449,3463707373.658481,213478213.98267844,4412933969.825304,1110453047.7534912,3442331729.8427653,344344363.59693533,238786901374.26807,30436068303.504555 
March,0.0,21925861945.371075,5117190870.911595,388176054.53408617,1692766350.3932326,222060180.67538556,1576420556.9455414,289900509.11979043,7154938.26531557,16286793780.496922,657153605.5286508,12678879536.747986,4161362948.2054315,898195875.9003224,2480685476.2157555,958709983.2905024,3356574659.109125,2226371937.6873226,2512732040.3408256,923141708.4232974,2913425283.7534175,1060020839.8899536,1595013294.601068,927572339.1021909,4216524242.1811714,1134612565.4835522,1575835192.0400295,879432516.6102046,2644989250.0343523,1193768571.2310808,1581862986.346364,917595730.2705783,2049918332.3944967,2485168940.6452546,1572723718.982159,1058934689.2895951,186565726622.78745,30775367069.14818 
April,0.0,20742129699.541397,2070596159.170334,937199014.0807358,742287497.7816794,454511879.6187845,799831176.3344995,510820956.7659983,0.0,15372707525.539738,1378452.5952390064,14504024955.490126,996492206.3402495,1509341655.7309449,564617125.9938585,1405706395.5254714,811957109.4730502,2575466977.053749,563747581.6525017,1568072842.8645923,363860900.64381295,1947642054.9789667,130102358.54535638,1366464670.1274576,1586722734.4424,1623587989.1921136,115006757.15211037,1409392097.990068,293658109.90439045,1927696381.0792491,161015942.60448766,1440783379.8912842,203022796.024554,2818879818.463508,144919425.01642668,1704574488.9897335,124630694047.21245,22266319665.366035 
May,0.0,27622343306.17044,558393462.71782,3376103235.5149727,234376818.9882694,1617745456.8936162,174605846.2155023,1715763273.683787,0.0,19250853329.820293,0.0,17821021003.63141,7342762.653642195,3442233294.632432,3740992.819731384,3743519655.284382,6375193.30001218,4913798306.877604,5802127.226673133,3726829122.461712,118299.40862236006,3389880412.081051,0.0,3056818129.543407,354652083.3868418,3375455426.935468,0.0,3023129003.3627987,0.0,3713123725.6013803,0.0,3771173592.4133325,0.0,5020972962.475532,0.0,3783629306.1580625,133709146578.84947,13269949507.66375 
June,0.0,31409202868.420147,329102132.472689,5147170806.617226,34677410.56833105,2854753922.4669094,25681686.78324652,2860374375.6019273,0.0,23306186026.96895,0.0,22205117583.382084,0.0,5368112947.950584,0.0,5232639993.812765,0.0,6436597618.865962,0.0,5128512180.498052,0.0,4701558829.903637,0.0,4515607701.285702,36090950.30038357,4811044912.728029,0.0,4365244832.563698,0.0,5461086233.322552,0.0,5117581947.189721,0.0,6379747973.92107,0.0,5093326366.762393,144995224039.52612,11060704639.519203 
July,0.0,32092956949.47418,213315029.7591422,6411068808.7682085,25651892.753273863,3799663144.699145,22952904.102425575,3667667069.850233,0.0,25188992312.663876,0.0,24390694288.802177,0.0,6511143557.292422,0.0,6012695673.227335,0.0,7924597608.046958,0.0,6440444559.376404,0.0,5740065511.989428,0.0,5351039100.670378,373469.05242194864,6815470676.680196,0.0,5783849749.324712,0.0,6478961982.669154,0.0,5833643842.198263,0.0,7756163684.904053,0.0,6328555121.653104,155684346176.81,10672729212.536293 
August,0.0,33760041022.921787,300027956.2510798,5345000847.456369,31707337.71838085,3288533439.5742145,26504962.740526848,3465906108.810081,0.0,25102065461.506557,0.0,23732361977.793053,0.0,5581643668.836715,0.0,5402664521.805001,0.0,8145152983.058433,0.0,5348462577.266705,0.0,5449929963.441837,0.0,5197216354.900266,0.0,7394733904.625769,0.0,5109771308.659964,0.0,5749958030.273597,0.0,5325037522.643497,0.0,8140636726.27458,0.0,5351560185.292881,157983079226.02225,11070077382.31308 
September,0.0,28629798982.815125,456075322.7803354,2812342116.161362,169831515.9903976,1887983147.661402,124675129.7337464,2071298524.4239578,0.0,19951604814.64023,0.0,17879434598.82683,10495453.873837769,3380531778.2683926,6194914.966594708,3146155828.474231,6721250.602377689,5935874063.551796,5175107.087166043,3109208673.9857435,0.0,4064633277.99613,0.0,3335372714.0250783,66507973.04342218,5570676532.402825,0.0,3277679364.3307266,0.0,3767514693.6315475,0.0,3195611931.8640127,0.0,6158687551.388524,0.0,3241303679.46796,133234351001.17279,10866180913.718079 
October,0.0,24631325624.57177,1616438920.3719645,917312665.2969471,655338569.4185619,645619388.7025198,609511738.2698122,822672346.3767091,0.0,15815478905.93688,21790246.12573112,14031757438.261086,546884057.0681275,1820597408.5389438,319704312.6804046,1475447281.6854317,400033899.321149,3630826971.588065,343520234.8782019,1533780433.131404,65911105.512210876,2948864519.422978,26232866.101536535,1909788497.6625645,550187741.3353654,3595786368.250277,36920145.66533428,1942399987.4988515,171228995.88905376,2290487195.4556985,96959412.98034944,1571611947.4952464,114175339.174066,4061970448.625149,109053310.48345235,1734829836.77051,129229220300.43523,16796636090.357143 
