Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/12  11:00:00,,,26787359.970048793,16135783.192941498,26787359.97004879,7556595.655173912 
 01/12  12:00:00,,,30911037.783443563,20075678.704397365,30911037.783443555,7427842.492069701 
 01/12  13:00:00,,,27260524.322078716,16219335.639617264,27260524.322078712,7414703.091891345 
 01/12  14:00:00,,,26499366.36249038,16052230.746265737,26499366.362490375,7335452.266085438 
 01/12  15:00:00,,,26313332.0155562,15885125.852914209,26313332.015556194,7299432.888121234 
 01/12  16:00:00,,,26058217.578962177,15885125.852914209,26058217.578962173,7061121.219082499 
 01/12  17:00:00,,,27945947.64322815,16801336.105350863,27945947.643228147,7326343.190751704 
 01/12  18:00:00,,,34654607.94470566,19267765.81199598,34654607.94470566,7451297.748335158 
 01/12  19:00:00,,,34514962.34928555,19100660.91864445,34514962.34928554,7482395.656991236 
 01/12  20:00:00,,,34727431.46999291,18933556.02529292,34727431.469992906,7480867.611360897 
 01/12  21:00:00,,,34513932.5691881,18766451.131941393,34513932.569188096,7459124.237010304 
 01/12  22:00:00,,,34169759.6886276,18599346.238589868,34169759.68862759,7485315.2955912445 
 01/12  23:00:00,,,29442273.78983512,14141476.56222611,29442273.789835118,7522549.116087496 
 01/12  24:00:00,,,31280912.454890803,15476451.225459158,31280912.454890803,7548918.989523701 
 01/13  01:00:00,,,23671916.84101231,10444435.60388608,23671916.84101231,7142416.05101737 
