Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/07  10:00:00,,,27243587.99329035,16994713.374408163,27243587.99329035,7122964.259898977 
 01/07  11:00:00,,,28909277.613732122,18805159.30562908,28909277.613732114,6987271.109617441 
 01/07  12:00:00,,,33377307.584693406,22810226.8906276,33377307.5846934,7148122.600851329 
 01/07  13:00:00,,,29843387.069922663,18910435.77681906,29843387.06992266,7303558.121407859 
 01/07  14:00:00,,,29077955.64074813,18699882.83443909,29077955.640748125,7257404.08881281 
 01/07  15:00:00,,,28852858.74532513,18489329.892059125,28852858.745325126,7230740.285114607 
 01/07  16:00:00,,,28871460.00748717,18489329.892059125,28871460.00748717,7262490.938157967 
 01/07  17:00:00,,,31674589.9648158,20493877.380505405,31674589.964815795,7354906.891780481 
 01/07  18:00:00,,,38258949.904253095,22944543.66398208,38258949.904253095,7362708.505723982 
 01/07  19:00:00,,,38387202.9804658,22733990.72160211,38387202.9804658,7709220.649992804 
 01/07  20:00:00,,,38834979.39447217,22523437.779222142,38834979.39447216,7984417.926181451 
 01/07  21:00:00,,,38554681.362439506,22312884.836842176,38554681.362439506,7941155.476453237 
 01/07  22:00:00,,,38128542.114697106,22102331.894462205,38128542.1146971,7932854.166303857 
 01/07  23:00:00,,,32730814.698326886,17032418.28210425,32730814.698326882,7912281.15941312 
 01/07  24:00:00,,,34024742.6771203,18028784.940568868,34024742.67712029,7733203.431692535 
 01/08  01:00:00,,,26861263.33438652,13371552.778228272,26861263.334386516,7389957.737047287 
 01/08  02:00:00,,,21080956.258223854,11638649.523163604,21080956.25822385,4332424.327961664 
 01/08  03:00:00,,,20909117.728358857,11524354.455204181,20909117.72835885,4243849.806201034 
 01/08  04:00:00,,,20987897.889418013,11419483.047976982,20987897.88941801,4402898.900228 
 01/08  05:00:00,,,21544995.2496432,11734097.269658582,21544995.2496432,4256092.696901146 
 01/08  06:00:00,,,25304212.142746165,12468197.120248985,25304212.142746165,7533239.026941248 
 01/08  07:00:00,,,30772742.02497671,14923967.506032174,30772742.024976708,7728275.617824162 
 01/08  08:00:00,,,30958861.275894523,15500261.302540526,30958861.27589452,8284963.543975492 
 01/08  09:00:00,,,27534071.840608746,16186560.453722112,27534071.840608742,8274511.035612831 
 01/08  10:00:00,,,27236184.606269486,16352723.057201454,27236184.606269483,7795085.110780648 
 01/08  11:00:00,,,28932996.789097972,18163155.53855357,28932996.78909797,7680917.427504805 
 01/08  12:00:00,,,33175558.668098398,22168223.123552095,33175558.66809839,7599257.519719417 
 01/08  13:00:00,,,29620787.554510195,18268432.009743553,29620787.554510184,7742824.417771984 
 01/08  14:00:00,,,28813668.222120013,18057879.067363586,28813668.222120006,7650935.82873431 
 01/08  15:00:00,,,28452472.642075818,17847326.12498362,28452472.642075814,7480344.016724344 
 01/08  16:00:00,,,28412373.84380918,17847326.12498362,28412373.843809176,7451281.333561423 
 01/08  17:00:00,,,29874190.435968854,18498710.68577238,29874190.435968854,7566000.050008964 
 01/08  18:00:00,,,35475075.97609344,19852668.59412602,35475075.976093434,7698481.180344056 
 01/08  19:00:00,,,35476715.74535966,19642115.651746053,35476715.74535966,7916904.568928779 
 01/08  20:00:00,,,35824078.66430734,19431562.709366087,35824078.66430733,8092696.891244583 
 01/08  21:00:00,,,35730545.85714716,19221009.766986117,35730545.85714714,8234862.413623285 
 01/08  22:00:00,,,34992761.2420969,19010456.824606147,34992761.24209689,7912911.10567583 
 01/08  23:00:00,,,32544941.943470143,17032418.28210425,32544941.943470128,7726936.90548107 
 01/08  24:00:00,,,34133763.21219242,18028784.940568868,34133763.21219242,7842223.966764661 
 01/09  01:00:00,,,26542300.90729684,12840568.498212267,26542300.907296836,7609438.054356738 
 01/09  02:00:00,,,20996159.147002526,11638649.523163604,20996159.147002526,4253124.086637403 
 01/09  03:00:00,,,20882787.51825972,11524354.455204181,20882787.51825971,4222032.487561507 
 01/09  04:00:00,,,21246770.45874791,11419483.047976982,21246770.45874791,4662244.556254792 
 01/09  05:00:00,,,21581941.33605911,11734097.269658582,21581941.33605911,4293029.459718873 
 01/09  06:00:00,,,27055410.578705866,13954199.911748838,27055410.578705862,7805940.893533446 
 01/09  07:00:00,,,32531463.760651186,16422917.823952163,32531463.760651182,7980423.087696667 
 01/09  08:00:00,,,32088961.318553254,16458333.104627028,32088961.31855325,8449686.467600493 
 01/09  09:00:00,,,28167564.176488582,16717836.142796613,28167564.17648858,8369406.287326166 
 01/09  10:00:00,,,28387772.334929325,16994713.374408163,28387772.33492932,8296943.055929102 
 01/09  11:00:00,,,30398205.375329427,19447163.07270458,30398205.37532942,7846237.641193646 
 01/09  12:00:00,,,34868923.313344866,23452230.6577031,34868923.313344866,8000821.999096036 
 01/09  13:00:00,,,31457354.887164712,19552439.543894563,31457354.88716471,8263596.388656339 
 01/09  14:00:00,,,30495372.77406851,19341886.601514593,30495372.7740685,8031379.289444208 
 01/09  15:00:00,,,29923400.163147137,19131333.659134626,29923400.163147133,7656165.858922374 
 01/09  16:00:00,,,29753174.027166232,19131333.659134626,29753174.027166232,7500292.1261068685 
 01/09  17:00:00,,,33000913.6869604,21474645.4531541,33000913.686960395,7700240.109699892 
 01/09  18:00:00,,,38939894.495312,22944543.66398208,38939894.49531199,8053079.252893706 
 01/09  19:00:00,,,39208628.51345242,22733990.72160211,39208628.51345241,8535226.59337067 
 01/09  20:00:00,,,39499325.51395947,22523437.779222142,39499325.51395947,8654055.275711026 
 01/09  21:00:00,,,39380682.35453708,22312884.836842176,39380682.35453708,8770674.773207234 
 01/09  22:00:00,,,38641014.27659109,22102331.894462205,38641014.276591085,8445986.34502342 
 01/09  23:00:00,,,33059657.733346395,17032418.28210425,33059657.733346384,8242015.138409832 
 01/09  24:00:00,,,34490681.88237099,18028784.940568868,34490681.88237099,8199142.635484533 
 01/10  01:00:00,,,26864864.24883306,12840568.498212267,26864864.248833053,7931325.951514633 
 01/10  02:00:00,,,20503246.265062414,11638649.523163604,20503246.265062414,3751670.799354123 
 01/10  03:00:00,,,20426554.118599948,11524354.455204181,20426554.118599948,3758678.3339871275 
 01/10  04:00:00,,,20237152.384104706,11419483.047976982,20237152.384104706,3647338.4251988437 
 01/10  05:00:00,,,22117677.968129575,11734097.269658582,22117677.968129575,3199969.9155081576 
 01/10  06:00:00,,,28632022.95548809,13954199.911748838,28632022.95548809,8128440.586586376 
 01/10  07:00:00,,,33443257.179686457,16422917.823952163,33443257.179686446,8280051.728727517 
 01/10  08:00:00,,,32191581.491107747,16374402.382441118,32191581.491107743,8636396.521670038 
 01/10  09:00:00,,,28182982.29961392,16678883.96083821,28182982.29961392,8423482.755656773 
 01/10  10:00:00,,,28242427.34224708,16994713.374408163,28242427.342247076,8151703.274090085 
 01/10  11:00:00,,,30081078.651041046,19447163.07270458,30081078.651041046,7529565.109428547 
 01/10  12:00:00,,,34432834.38337635,23452230.6577031,34432834.383376345,7561799.139840541 
 01/10  13:00:00,,,30891865.274178833,19552439.543894563,30891865.274178825,7690538.4362315815 
 01/10  14:00:00,,,29946450.262390092,19341886.601514593,29946450.26239009,7479081.754205717 
 01/10  15:00:00,,,29394744.247327372,19131333.659134626,29394744.247327365,7127792.6346666515 
 01/10  16:00:00,,,29227447.942751702,19131333.659134626,29227447.942751702,6974741.708829053 
 01/10  17:00:00,,,31782258.46939024,20830121.300822657,31782258.469390236,7123485.495486418 
 01/10  18:00:00,,,38288120.356399074,22944543.66398208,38288120.35639906,7394796.716672687 
 01/10  19:00:00,,,38431029.95870838,22733990.72160211,38431029.958708376,7752004.560370602 
 01/10  20:00:00,,,38103309.48051062,22523437.779222142,38103309.48051062,7635843.711022563 
 01/10  21:00:00,,,37695625.41918958,22312884.836842176,37695625.41918957,7438255.036835175 
 01/10  22:00:00,,,37062704.657601126,22102331.894462205,37062704.65760111,7139121.4292541575 
 01/10  23:00:00,,,31825584.685334124,17032418.28210425,31825584.685334116,7005775.524840953 
 01/10  24:00:00,,,33097317.874239992,18028784.940568868,33097317.874239992,6805464.134692079 
 01/11  01:00:00,,,25503569.778518602,12840568.498212267,25503569.7785186,6569019.8895307565 
 01/11  02:00:00,,,18706749.22010622,11638649.523163604,18706749.22010622,1958388.2166212238 
 01/11  03:00:00,,,18349779.268998325,11524354.455204181,18349779.268998325,1674619.795815303 
 01/11  04:00:00,,,18657588.539335184,11419483.047976982,18657588.539335184,2045296.6900096952 
 01/11  05:00:00,,,18978515.789773695,11734097.269658582,18978515.789773695,1672316.0956935578 
 01/11  06:00:00,,,25845946.95929901,13954199.911748838,25845946.95929901,6541549.239342861 
 01/11  07:00:00,,,31024047.56043887,16422917.823952163,31024047.560438868,6458451.389224187 
 01/11  08:00:00,,,30432325.57871142,16567447.526145764,30432325.57871142,6659149.73450946 
 01/11  09:00:00,,,27372272.158272512,17674280.862419795,27372272.158272505,6580612.874191728 
 01/11  10:00:00,,,26611211.12982954,16994713.374408163,26611211.129829533,6468912.869931683 
 01/11  11:00:00,,,28850434.032413196,19447163.07270458,28850434.032413192,6232754.518004494 
 01/11  12:00:00,,,33142225.9201563,23452230.6577031,33142225.920156296,6201834.97984729 
 01/11  13:00:00,,,29585081.268428765,19552439.543894563,29585081.268428758,6300378.338888304 
 01/11  14:00:00,,,28759031.898398466,19341886.601514593,28759031.898398463,6198181.468582196 
 01/11  15:00:00,,,28408797.257675413,19131333.659134626,28408797.257675413,6022905.933664875 
 01/11  16:00:00,,,28249666.286250263,19131333.659134626,28249666.28625026,5900195.42344135 
 01/11  17:00:00,,,30388435.229606554,20551780.060763765,30388435.229606554,5931842.676286152 
 01/11  18:00:00,,,36976537.89602549,22944543.66398208,36976537.89602548,6005407.43197749 
 01/11  19:00:00,,,37212029.00794098,22733990.72160211,37212029.00794097,6461435.378406166 
 01/11  20:00:00,,,37819637.93637125,22523437.779222142,37819637.93637125,6924621.893564891 
 01/11  21:00:00,,,37773664.00009077,22312884.836842176,37773664.00009076,7134308.387613343 
 01/11  22:00:00,,,37265989.770554595,22102331.894462205,37265989.77055459,7060929.660149402 
 01/11  23:00:00,,,31897098.111465044,17032418.28210425,31897098.11146504,7073224.067065771 
 01/11  24:00:00,,,33436739.161164157,18028784.940568868,33436739.16116415,7141898.133687956 
 01/12  01:00:00,,,26017404.16521875,12840568.498212267,26017404.16521874,7093228.821980023 
 01/12  02:00:00,,,19533935.87027588,11638649.523163604,19533935.870275877,2792983.627237727 
 01/12  03:00:00,,,20677399.52291414,11524354.455204181,20677399.522914138,4017311.0672828336 
 01/12  04:00:00,,,21102901.631104097,11419483.047976982,21102901.631104097,4528236.86469652 
 01/12  05:00:00,,,21391878.529755596,11734097.269658582,21391878.529755592,4110429.8795739873 
 01/12  06:00:00,,,26861893.938702643,13954199.911748838,26861893.93870264,7612174.82256407 
 01/12  07:00:00,,,32371172.15747641,16422917.823952163,32371172.157476403,7819976.850834713 
 01/12  08:00:00,,,31943536.12681452,16374402.382441118,31943536.126814514,8388341.884197088 
 01/12  09:00:00,,,28263278.885888804,16678883.96083821,28263278.8858888,8505331.062433545 
 01/12  10:00:00,,,28559741.81767514,16994713.374408163,28559741.817675132,8470931.91138934 
 01/12  11:00:00,,,30530162.275430504,19447163.07270458,30530162.275430504,7980222.516953731 
 01/12  12:00:00,,,35022471.51134953,23452230.6577031,35022471.51134952,8156985.0214384375 
 01/12  13:00:00,,,31634359.456325933,19552439.543894563,31634359.456325926,8446823.912047837 
 01/12  14:00:00,,,30587207.08856166,19341886.601514593,30587207.088561658,8125740.26253487 
 01/12  15:00:00,,,29899873.78368328,19131333.659134626,29899873.783683274,7634652.355065991 
 01/12  16:00:00,,,29706379.214519102,19131333.659134626,29706379.214519095,7455530.685232269 
 01/12  17:00:00,,,31642302.604651067,20118677.433617573,31642302.604651064,7699871.119204188 
 01/12  18:00:00,,,38997948.0429448,22944543.66398208,38997948.04294479,8112210.474543511 
 01/12  19:00:00,,,39264523.44536457,22733990.72160211,39264523.445364565,8590861.623071184 
 01/12  20:00:00,,,39438726.1402667,22523437.779222142,39438726.140266694,8593666.72774401 
 01/12  21:00:00,,,39185694.04375321,22312884.836842176,39185694.0437532,8575701.765500885 
 01/12  22:00:00,,,38433885.0895337,22102331.894462205,38433885.08953369,8238932.126954155 
 01/12  23:00:00,,,32821193.520270705,17032418.28210425,32821193.5202707,8003390.478677118 
 01/12  24:00:00,,,34204802.60640222,18028784.940568868,34204802.6064022,7913263.359497838 
 01/13  01:00:00,,,26580007.515962113,12840568.498212267,26580007.515962113,7645177.0279122945 
 01/13  02:00:00,,,21169325.832514502,11638649.523163604,21169325.8325145,4425278.155745574 
 01/13  03:00:00,,,20627415.614092138,11524354.455204181,20627415.614092134,3959203.4296720754 
 01/13  04:00:00,,,21039376.91054473,11419483.047976982,21039376.91054473,4445798.878783504 
 01/13  05:00:00,,,22748954.854712766,11734097.269658582,22748954.854712766,3824878.1493857335 
 01/13  06:00:00,,,28192212.238027286,13954199.911748838,28192212.238027286,7602763.423118772 
 01/13  07:00:00,,,32928223.027292103,16422917.823952163,32928223.027292103,7764504.338754887 
 01/13  08:00:00,,,31008910.478630643,16413241.273052193,31008910.478630643,8237665.073376287 
 01/13  09:00:00,,,28066731.094340533,16867258.629034325,28066731.094340533,8119010.618143482 
 01/13  10:00:00,,,28051215.65437913,16994713.374408163,28051215.654379126,7960563.926373242 
