Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,52330243.753110334,52330243.75311035 
 01/01  02:00:00,,,70547446.0549567,70547446.0549567 
 01/01  03:00:00,,,49504347.13811355,49504347.13811357 
 01/01  04:00:00,,,55648739.96402933,55648739.96402933 
 01/01  05:00:00,,,64750042.6357664,64750042.6357664 
 01/01  06:00:00,,,86768917.84192134,86768917.84192125 
 01/01  07:00:00,,,153262428.0786153,153262428.07861525 
 01/01  08:00:00,,,157342912.79836065,157342912.7983606 
 01/01  09:00:00,,,159969190.90431893,159969190.90431887 
 01/01  10:00:00,,,136046630.6880322,136046630.6880322 
 01/01  11:00:00,,,122186657.19076958,122186657.19076958 
 01/01  12:00:00,,,127859417.30753815,127859417.30753814 
 01/01  13:00:00,,,107493465.64441082,107493465.64441079 
 01/01  14:00:00,,,96604515.34992187,96604515.34992187 
 01/01  15:00:00,,,103421954.39156105,103421954.39156105 
 01/01  16:00:00,,,107377094.01229617,107377094.0122961 
 01/01  17:00:00,,,128911277.63494219,128911277.63494213 
 01/01  18:00:00,,,148990593.9049799,148990593.90497985 
 01/01  19:00:00,,,183959303.21191287,183959303.2119128 
 01/01  20:00:00,,,176163954.96705613,176163954.9670561 
 01/01  21:00:00,,,170159963.68001086,170159963.68001086 
 01/01  22:00:00,,,142781798.38682356,142781798.3868235 
 01/01  23:00:00,,,124286699.68315259,124286699.68315251 
 01/01  24:00:00,,,88434896.48502104,88434896.48502098 
 01/02  01:00:00,,,72530234.33406611,72530234.33406612 
 01/02  02:00:00,,,57820830.881430246,57820830.88143027 
 01/02  03:00:00,,,63063549.689607024,63063549.68960703 
 01/02  04:00:00,,,49401634.86686079,49401634.86686081 
 01/02  05:00:00,,,59296634.061275154,59296634.06127517 
 01/02  06:00:00,,,100689511.03276217,100689511.0327621 
 01/02  07:00:00,,,153989716.06016403,153989716.060164 
 01/02  08:00:00,,,157882294.37734237,157882294.3773423 
 01/02  09:00:00,,,150902085.74895418,150902085.7489541 
 01/02  10:00:00,,,132209412.3551808,132209412.3551808 
 01/02  11:00:00,,,136178228.36498705,136178228.36498705 
 01/02  12:00:00,,,114470278.0398159,114470278.03981592 
 01/02  13:00:00,,,106083881.10036139,106083881.10036139 
 01/02  14:00:00,,,111782684.42451936,111782684.42451936 
 01/02  15:00:00,,,96438425.54660732,96438425.54660732 
 01/02  16:00:00,,,114910658.14241868,114910658.14241861 
 01/02  17:00:00,,,121696564.3070317,121696564.30703168 
 01/02  18:00:00,,,156765638.6710226,156765638.6710225 
 01/02  19:00:00,,,176262822.2117152,176262822.21171513 
 01/02  20:00:00,,,179900345.53438768,179900345.5343876 
 01/02  21:00:00,,,170049987.79964006,170049987.79964003 
 01/02  22:00:00,,,142682096.2721863,142682096.27218628 
 01/02  23:00:00,,,128448108.78562088,128448108.78562081 
 01/02  24:00:00,,,88376737.5011532,88376737.50115316 
 01/03  01:00:00,,,72035158.00212297,72035158.002123 
 01/03  02:00:00,,,50130644.239388004,50130644.23938802 
 01/03  03:00:00,,,56024233.15779627,56024233.157796286 
 01/03  04:00:00,,,61956496.94775753,61956496.947757535 
 01/03  05:00:00,,,59197047.35334094,59197047.35334096 
 01/03  06:00:00,,,90753245.46103653,90753245.46103647 
 01/03  07:00:00,,,164459957.10010198,164459957.1001019 
 01/03  08:00:00,,,158211575.71679065,158211575.71679062 
 01/03  09:00:00,,,148885626.7656915,148885626.76569146 
 01/03  10:00:00,,,139068140.6579708,139068140.65797067 
 01/03  11:00:00,,,139028651.1249665,139028651.12496644 
 01/03  12:00:00,,,117300850.29090475,117300850.2909047 
 01/03  13:00:00,,,107820649.57034361,107820649.57034355 
 01/03  14:00:00,,,111101505.0361941,111101505.03619404 
 01/03  15:00:00,,,102108288.14709859,102108288.14709859 
 01/03  16:00:00,,,105909966.13180093,105909966.13180089 
 01/03  17:00:00,,,129802487.09922567,129802487.09922558 
 01/03  18:00:00,,,165194267.1994948,165194267.19949478 
 01/03  19:00:00,,,177318041.74805596,177318041.74805588 
 01/03  20:00:00,,,180044423.9626444,180044423.9626444 
 01/03  21:00:00,,,164124240.2451614,164124240.24516135 
 01/03  22:00:00,,,150516364.98777682,150516364.98777676 
 01/03  23:00:00,,,129049168.85037693,129049168.85037687 
 01/03  24:00:00,,,89029692.55779684,89029692.55779679 
 01/04  01:00:00,,,69715885.55079003,69715885.55079006 
 01/04  02:00:00,,,55255798.16972171,55255798.16972172 
 01/04  03:00:00,,,63529481.45115049,63529481.4511505 
 01/04  04:00:00,,,57222422.083731964,57222422.08373199 
 01/04  05:00:00,,,60434290.56222926,60434290.56222928 
 01/04  06:00:00,,,94862664.91585687,94862664.91585684 
 01/04  07:00:00,,,154669085.3660705,154669085.36607045 
 01/04  08:00:00,,,167886984.88899982,167886984.88899976 
 01/04  09:00:00,,,149241161.84483832,149241161.8448383 
 01/04  10:00:00,,,140989646.35799834,140989646.35799828 
 01/04  11:00:00,,,139061234.38252464,139061234.38252455 
 01/04  12:00:00,,,117381207.47227037,117381207.47227032 
 01/04  13:00:00,,,107573588.72088787,107573588.72088784 
 01/04  14:00:00,,,110852914.30960011,110852914.30960007 
 01/04  15:00:00,,,98358896.74419095,98358896.74419095 
 01/04  16:00:00,,,110855395.16464794,110855395.1646479 
 01/04  17:00:00,,,128839917.64448884,128839917.64448877 
 01/04  18:00:00,,,165709153.62160537,165709153.62160534 
 01/04  19:00:00,,,179891658.09588513,179891658.09588507 
 01/04  20:00:00,,,179292425.98451865,179292425.98451856 
 01/04  21:00:00,,,165202867.6565784,165202867.65657833 
 01/04  22:00:00,,,152602603.34053406,152602603.340534 
 01/04  23:00:00,,,127722075.38602033,127722075.38602026 
 01/04  24:00:00,,,89486719.1531544,89486719.15315436 
 01/05  01:00:00,,,66686258.625331454,66686258.62533146 
 01/05  02:00:00,,,62161289.28465539,62161289.2846554 
 01/05  03:00:00,,,60470350.80496878,60470350.804968804 
 01/05  04:00:00,,,57567263.07632883,57567263.076328844 
 01/05  05:00:00,,,66579664.67974365,66579664.67974366 
 01/05  06:00:00,,,88556595.01200593,88556595.01200587 
 01/05  07:00:00,,,152363007.31421778,152363007.3142177 
 01/05  08:00:00,,,169082670.2429575,169082670.24295747 
 01/05  09:00:00,,,154197184.40323228,154197184.40323228 
 01/05  10:00:00,,,141718180.00726295,141718180.0072629 
 01/05  11:00:00,,,132443758.49956048,132443758.49956039 
 01/05  12:00:00,,,121188929.29906213,121188929.29906209 
 01/05  13:00:00,,,111040033.40694858,111040033.40694855 
 01/05  14:00:00,,,102657140.78254841,102657140.7825484 
 01/05  15:00:00,,,97796017.68100144,97796017.68100145 
 01/05  16:00:00,,,111518055.66660216,111518055.66660216 
 01/05  17:00:00,,,129977191.75081623,129977191.75081614 
 01/05  18:00:00,,,160785139.3519497,160785139.35194963 
 01/05  19:00:00,,,180503552.4607549,180503552.4607548 
 01/05  20:00:00,,,176504322.52954066,176504322.5295406 
 01/05  21:00:00,,,166962718.74739,166962718.74738997 
 01/05  22:00:00,,,145757734.71835417,145757734.7183541 
 01/05  23:00:00,,,123278637.78028256,123278637.7802825 
 01/05  24:00:00,,,95101271.90271012,95101271.90271008 
 01/06  01:00:00,,,66315583.64378075,66315583.643780775 
 01/06  02:00:00,,,67989874.39571626,67989874.39571628 
 01/06  03:00:00,,,53734146.26372961,53734146.26372963 
 01/06  04:00:00,,,53376127.54240197,53376127.542401984 
 01/06  05:00:00,,,69950048.74582154,69950048.74582155 
 01/06  06:00:00,,,88545686.6562711,88545686.65627104 
 01/06  07:00:00,,,154720980.6337717,154720980.63377163 
 01/06  08:00:00,,,172821549.22757864,172821549.22757858 
 01/06  09:00:00,,,150235295.62903684,150235295.6290368 
 01/06  10:00:00,,,139422845.88510457,139422845.8851045 
 01/06  11:00:00,,,131711761.70951998,131711761.70951992 
 01/06  12:00:00,,,122537540.26239878,122537540.26239872 
 01/06  13:00:00,,,110257463.33952628,110257463.33952624 
 01/06  14:00:00,,,108131198.0734809,108131198.07348092 
 01/06  15:00:00,,,88948270.69610292,88948270.69610295 
 01/06  16:00:00,,,112815215.41641407,112815215.41641404 
 01/06  17:00:00,,,127133599.51636347,127133599.51636341 
 01/06  18:00:00,,,170315716.8333984,170315716.83339828 
 01/06  19:00:00,,,176282188.34418315,176282188.34418306 
 01/06  20:00:00,,,175731373.35344166,175731373.3534416 
 01/06  21:00:00,,,160705985.02099615,160705985.02099606 
 01/06  22:00:00,,,142459515.8295466,142459515.82954654 
 01/06  23:00:00,,,128364412.97370079,128364412.97370073 
 01/06  24:00:00,,,101967023.22091985,101967023.22091982 
 01/07  01:00:00,,,59112178.13003856,59112178.13003857 
 01/07  02:00:00,,,68820976.48175494,68820976.48175496 
 01/07  03:00:00,,,52268432.0886219,52268432.08862191 
 01/07  04:00:00,,,52126169.72593715,52126169.72593715 
 01/07  05:00:00,,,71799998.37385137,71799998.37385139 
 01/07  06:00:00,,,88701224.23871857,88701224.23871851 
 01/07  07:00:00,,,153262298.18402684,153262298.18402675 
 01/07  08:00:00,,,174486645.81836987,174486645.81836984 
 01/07  09:00:00,,,146644826.53168055,146644826.53168046 
 01/07  10:00:00,,,141730654.50376415,141730654.5037641 
 01/07  11:00:00,,,135576376.7494263,135576376.74942625 
 01/07  12:00:00,,,116508128.86770374,116508128.86770365 
 01/07  13:00:00,,,112046407.46659598,112046407.46659592 
 01/07  14:00:00,,,107633173.385181,107633173.38518098 
 01/07  15:00:00,,,92341237.71256799,92341237.712568 
 01/07  16:00:00,,,111727251.54279864,111727251.54279858 
 01/07  17:00:00,,,127299741.86331183,127299741.86331174 
 01/07  18:00:00,,,170070516.68428996,170070516.6842899 
 01/07  19:00:00,,,182202043.41154534,182202043.41154528 
 01/07  20:00:00,,,178140696.16800836,178140696.1680083 
 01/07  21:00:00,,,161860676.69999197,161860676.69999188 
 01/07  22:00:00,,,150173709.0870652,150173709.0870651 
 01/07  23:00:00,,,125687853.02776244,125687853.02776237 
 01/07  24:00:00,,,98827883.77158338,98827883.77158336 
 01/08  01:00:00,,,61190456.76405151,61190456.76405152 
 01/08  02:00:00,,,68958887.76282191,68958887.76282193 
 01/08  03:00:00,,,55106302.84359783,55106302.843597844 
 01/08  04:00:00,,,54632875.16137414,54632875.16137415 
 01/08  05:00:00,,,70710062.5580655,70710062.55806552 
 01/08  06:00:00,,,89102141.56803223,89102141.5680322 
 01/08  07:00:00,,,154887958.60011724,154887958.60011715 
 01/08  08:00:00,,,174607212.42660764,174607212.4266076 
 01/08  09:00:00,,,148343088.86223128,148343088.86223125 
 01/08  10:00:00,,,137963809.0103021,137963809.01030207 
 01/08  11:00:00,,,137294800.92668357,137294800.92668355 
 01/08  12:00:00,,,115232413.77762069,115232413.77762064 
 01/08  13:00:00,,,111549264.98636788,111549264.98636787 
 01/08  14:00:00,,,108197801.34575745,108197801.34575745 
 01/08  15:00:00,,,89598220.0730623,89598220.07306232 
 01/08  16:00:00,,,110916917.29984437,110916917.29984431 
 01/08  17:00:00,,,127335634.47395042,127335634.47395039 
 01/08  18:00:00,,,168551633.58381262,168551633.58381256 
 01/08  19:00:00,,,181999816.74606782,181999816.7460677 
 01/08  20:00:00,,,179337859.16781121,179337859.16781116 
 01/08  21:00:00,,,159590489.62649402,159590489.62649396 
 01/08  22:00:00,,,156221016.20262673,156221016.20262668 
 01/08  23:00:00,,,125831419.19630964,125831419.1963096 
 01/08  24:00:00,,,93168806.12977019,93168806.12977014 
 01/09  01:00:00,,,56640556.81726244,56640556.817262456 
 01/09  02:00:00,,,72103455.76554167,72103455.7655417 
 01/09  03:00:00,,,51222556.302579716,51222556.302579716 
 01/09  04:00:00,,,68506670.63827494,68506670.63827497 
 01/09  05:00:00,,,54851093.53234184,54851093.53234184 
 01/09  06:00:00,,,88301439.4330691,88301439.43306904 
 01/09  07:00:00,,,155064502.15990445,155064502.1599044 
 01/09  08:00:00,,,173001522.42884788,173001522.4288478 
 01/09  09:00:00,,,149853759.96497774,149853759.9649777 
 01/09  10:00:00,,,143562312.63074425,143562312.6307442 
 01/09  11:00:00,,,135773570.3959581,135773570.39595804 
 01/09  12:00:00,,,119599277.67788906,119599277.67788903 
 01/09  13:00:00,,,114159158.40998895,114159158.40998887 
 01/09  14:00:00,,,108145157.93729727,108145157.93729721 
 01/09  15:00:00,,,96559527.00250728,96559527.00250727 
 01/09  16:00:00,,,107377828.61708169,107377828.61708164 
 01/09  17:00:00,,,131705656.9890872,131705656.98908713 
 01/09  18:00:00,,,172427021.94761637,172427021.9476163 
 01/09  19:00:00,,,178403063.7930903,178403063.79309025 
 01/09  20:00:00,,,178310952.32074457,178310952.32074445 
 01/09  21:00:00,,,168541653.2481693,168541653.24816924 
 01/09  22:00:00,,,151739404.71969023,151739404.71969017 
 01/09  23:00:00,,,130184827.39498623,130184827.39498617 
 01/09  24:00:00,,,89891968.91217859,89891968.91217858 
 01/10  01:00:00,,,74066602.16846076,74066602.16846077 
 01/10  02:00:00,,,52163614.78674039,52163614.7867404 
 01/10  03:00:00,,,60233692.94252502,60233692.94252503 
 01/10  04:00:00,,,61628031.13873756,61628031.13873757 
 01/10  05:00:00,,,60964853.460008435,60964853.46000846 
 01/10  06:00:00,,,93698824.27273268,93698824.27273265 
 01/10  07:00:00,,,163143862.10670856,163143862.10670847 
 01/10  08:00:00,,,162424142.70482585,162424142.7048258 
