Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,25258168.81737816,12963641.10479124,25258168.817378152,6673571.852882904 
 01/01  02:00:00,,,18455967.68379678,11736712.35043531,18455967.68379678,1633524.0699194032 
 01/01  03:00:00,,,18862410.520346303,11696603.41058598,18862410.5203463,2024760.2769907909 
 01/01  04:00:00,,,18587709.497388314,11590067.684898179,18587709.49738831,1827190.287122092 
 01/01  05:00:00,,,19525196.82212424,11909674.861961583,19525196.822124235,2055189.806742426 
 01/01  06:00:00,,,24523615.865093894,12655424.941776183,24523615.86509389,6631685.818202785 
 01/01  07:00:00,,,29168775.795845833,14387725.118734552,29168775.79584583,6739100.769055409 
 01/01  08:00:00,,,29007075.64439078,14863835.0930998,29007075.644390777,7039879.616961969 
 01/01  09:00:00,,,25593959.988662094,15539591.208304733,25593959.988662086,7049504.137068668 
 01/01  10:00:00,,,25476977.734491743,15670143.17036851,25476977.734491732,6783269.378178248 
 01/01  11:00:00,,,26874458.928903095,17134954.885887843,26874458.928903088,6711718.922004107 
 01/01  12:00:00,,,31149815.513273243,21145034.71147036,31149815.51327324,6649910.432869285 
 01/01  13:00:00,,,27557320.711328164,17241902.10393916,27557320.71132816,6782729.579155277 
 01/01  14:00:00,,,26796071.963640623,17028007.66783653,26796071.963640615,6722633.889241179 
 01/01  15:00:00,,,26430309.739164505,16814113.231733896,26430309.739164498,6556697.773510671 
 01/01  16:00:00,,,26423314.213694975,16814113.231733896,26423314.213694975,6564161.940635663 
 01/01  17:00:00,,,28726281.333295472,17483626.105854318,28726281.333295465,6674774.8311954355 
 01/01  18:00:00,,,32969534.724400856,18322873.201883238,32969534.724400856,6782799.680073051 
 01/01  19:00:00,,,32882644.68638155,18108978.765780605,32882644.686381545,6914868.897328443 
 01/01  20:00:00,,,33136913.563673116,17895084.329677973,33136913.56367311,7012122.254094253 
 01/01  21:00:00,,,32985419.774842955,17681189.89357534,32985419.774842955,7100619.200359627 
 01/01  22:00:00,,,32382493.079093594,17467295.457472708,32382493.079093587,6914675.142670454 
 01/01  23:00:00,,,30269728.190611288,15764285.684516506,30269728.19061128,6789206.051339995 
 01/01  24:00:00,,,32361666.041967187,17330791.465358935,32361666.04196718,6841828.551891472 
 01/02  01:00:00,,,25285413.495154448,12577705.880899299,25285413.495154444,6709136.435383332 
 01/02  02:00:00,,,18101923.6314452,11736712.35043531,18101923.6314452,1290507.2687441488 
 01/02  03:00:00,,,18964044.25839294,11696603.41058598,18964044.258392945,2115346.326823416 
 01/02  04:00:00,,,18622904.850449838,11590067.684898179,18622904.850449834,1892010.4830034582 
 01/02  05:00:00,,,19636373.216737587,11909674.861961583,19636373.216737587,2149403.478034922 
