Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/08  07:00:00,,,27660139.023140684,10878595.090973629,27660139.023140684,8751251.57816175 
 01/08  08:00:00,,,28261229.779239453,11282545.476116223,28261229.77923945,9072213.147006705 
 01/08  09:00:00,,,24883021.003872123,11999810.22699898,24883021.003872123,9077914.105363179 
 01/08  10:00:00,,,23825631.49218889,11854442.978961531,23825631.492188893,8973874.675428739 
 01/08  11:00:00,,,24847747.36947177,12990793.0498665,24847747.369471774,8859134.507051673 
 01/08  12:00:00,,,29133605.777516417,16918156.88103315,29133605.777516417,8886711.059683377 
 01/08  13:00:00,,,25425109.52726259,13070168.269779192,25425109.52726259,8851505.099243037 
 01/08  14:00:00,,,24778054.96633961,12911417.829953808,24778054.96633961,8853757.543727605 
 01/08  15:00:00,,,24672494.819424387,12752667.390128423,24672494.819424383,8890753.610248676 
 01/08  16:00:00,,,24541343.433385465,12752667.390128423,24541343.43338546,8775692.938152736 
 01/08  17:00:00,,,28825775.411777396,13566891.399069918,28825775.411777392,9079941.551823428 
 01/08  18:00:00,,,30857845.004230406,13908621.89070502,30857845.004230395,9123349.269831471 
 01/08  19:00:00,,,30776482.21554657,13749871.450879633,30776482.21554657,9201288.52625138 
 01/08  20:00:00,,,31069572.102522917,13591121.01105425,31069572.102522913,9278618.503137324 
 01/08  21:00:00,,,30928113.512768485,13432370.571228866,30928113.512768477,9319826.293925552 
 01/08  22:00:00,,,30639634.74350044,13273620.13140348,30639634.743500438,9386900.417377478 
 01/08  23:00:00,,,29133421.265604723,11974947.452393651,29133421.26560472,9457401.97740442 
 01/08  24:00:00,,,31740154.55981399,14019281.008592492,31740154.559813984,9537463.593602575 
 01/09  01:00:00,,,24830979.56264741,9500496.655308142,24830979.562647406,9330883.945309203 
 01/09  02:00:00,,,16729429.986282013,8882538.32216103,16729429.986282013,2878259.8801365914 
 01/09  03:00:00,,,16300445.705981897,8854013.675968384,16300445.705981897,2409705.946160867 
 01/09  04:00:00,,,16829395.586034574,8774943.861819783,16829395.586034574,3012132.432701083 
 01/09  05:00:00,,,16890859.28611281,9012153.304265583,16890859.28611281,2409705.946160867 
 01/09  06:00:00,,,25025130.30657793,10306628.49383028,25025130.306577925,9507002.941705437 
 01/09  07:00:00,,,29459854.760232452,11708121.68416763,29459854.76023245,9713815.415384177 
 01/09  08:00:00,,,29517000.41812678,11866872.123993013,29517000.418126777,9736420.682354262 
 01/09  09:00:00,,,25951484.314955983,12463501.091862772,25951484.31495598,9675554.087410407 
 01/09  10:00:00,,,24655846.085384037,12224160.776821954,24655846.085384034,9426708.961066954 
 01/09  11:00:00,,,25828051.976082414,13730243.500666313,25828051.976082407,9084700.622370323 
 01/09  12:00:00,,,29851137.041969378,17657607.33183296,29851137.041969378,8858998.254971903 
 01/09  13:00:00,,,26069874.707076482,13809618.720579004,26069874.70707648,8729261.963960914 
 01/09  14:00:00,,,25247538.262903083,13650868.28075362,25247538.262903072,8566588.469506402 
 01/09  15:00:00,,,24815488.02569947,13492117.840928236,24815488.02569947,8278467.945995449 
 01/09  16:00:00,,,24501372.402908895,13492117.840928236,24501372.402908895,7980578.611029342 
 01/09  17:00:00,,,28707987.30917058,15042832.710921114,28707987.30917058,8285762.774126207 
 01/09  18:00:00,,,32222526.357822116,15661632.782416573,32222526.357822105,8711173.07056536 
 01/09  19:00:00,,,32095510.792819154,15502882.342591189,32095510.79281915,8743501.187352315 
 01/09  20:00:00,,,32327247.873793725,15344131.902765805,32327247.87379372,8759520.71145449 
 01/09  21:00:00,,,32115941.42091126,15185381.46294042,32115941.42091125,8731230.16625459 
 01/09  22:00:00,,,31794274.224184424,15026631.023115035,31794274.224184416,8764908.858015714 
 01/09  23:00:00,,,28390129.964397527,11974947.452393651,28390129.96439752,8713917.614736859 
 01/09  24:00:00,,,30737801.58390282,14019281.008592492,30737801.583902817,8535110.870751787 
 01/10  01:00:00,,,23646163.254395172,9500496.655308142,23646163.254395172,8146021.384206181 
 01/10  02:00:00,,,16548194.856938109,8882538.32216103,16548194.856938109,2693707.004101254 
 01/10  03:00:00,,,16175454.800385984,8854013.675968384,16175454.800385986,2289220.6488528233 
 01/10  04:00:00,,,16537822.476100393,8774943.861819783,16537822.476100393,2710919.1894309744 
 01/10  05:00:00,,,19814043.872181512,9012153.304265583,19814043.872181512,3678678.415387673 
 01/10  06:00:00,,,24899479.426443342,10306628.49383028,24899479.42644334,8138365.37577648 
 01/10  07:00:00,,,28778224.648507804,11708121.68416763,28778224.648507804,8431612.475323385 
 01/10  08:00:00,,,28735356.387531705,11866872.123993013,28735356.387531705,8953902.19148216 
 01/10  09:00:00,,,25163898.48289161,12435944.639520012,25163898.482891608,8914803.593273908 
 01/10  10:00:00,,,24028508.86739488,12224160.776821954,24028508.867394876,8798767.456454452 
 01/10  11:00:00,,,24948770.74417557,13730243.500666313,24948770.74417557,8204735.085116221 
 01/10  12:00:00,,,29401228.519453224,17657607.33183296,29401228.519453224,8409711.351222105 
 01/10  13:00:00,,,25814089.223404765,13809618.720579004,25814089.22340476,8474051.733602185 
 01/10  14:00:00,,,25065447.833870728,13650868.28075362,25065447.833870728,8384244.2863972 
 01/10  15:00:00,,,24503246.477336884,13492117.840928236,24503246.47733688,7966411.497637692 
 01/10  16:00:00,,,24306388.552778788,13528881.792178947,24306388.552778788,7747549.320265381 
 01/10  17:00:00,,,28588815.45108681,15321530.087985767,28588815.45108681,7887480.055238213 
 01/10  18:00:00,,,31644942.497439936,15661632.782416573,31644942.497439936,8133358.177797551 
 01/10  19:00:00,,,31753385.533998434,15502882.342591189,31753385.53399843,8400589.38098861 
 01/10  20:00:00,,,31620092.619900655,15344131.902765805,31620092.61990065,8426251.11043188 
 01/10  21:00:00,,,31430022.94426262,15185381.46294042,31430022.94426262,8394929.790362949 
 01/10  22:00:00,,,30897355.329735342,15026631.023115035,30897355.32973534,8137733.708656093 
 01/10  23:00:00,,,27693021.268638328,11974947.452393651,27693021.26863832,8016521.100632868 
 01/10  24:00:00,,,30233036.489917073,14019281.008592492,30233036.489917062,8030345.776766037 
 01/11  01:00:00,,,23317648.039828934,9500496.655308142,23317648.03982893,7817628.054071294 
 01/11  02:00:00,,,15896148.31134408,8882538.32216103,15896148.311344083,1974276.7670713137 
 01/11  03:00:00,,,15678256.273681913,8854013.675968384,15678256.273681913,1686794.1623126066 
 01/11  04:00:00,,,17133613.101832625,8774943.861819783,17133613.10183263,3217054.280131365 
 01/11  05:00:00,,,18439336.096981864,9012153.304265583,18439336.09698186,3875846.426414499 
 01/11  06:00:00,,,23987737.71391158,10306628.49383028,23987737.71391158,8460275.39499811 
 01/11  07:00:00,,,28730563.432865478,11708121.68416763,28730563.432865474,8984194.505105736 
