Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,30190481.638673864,17815415.45317209,30190481.638673864,6681258.45665645 
 01/01  02:00:00,,,23646332.934842948,16219282.444758216,23646332.934842948,2298635.9272236787 
 01/01  03:00:00,,,22922589.732191972,16175966.04279198,22922589.732191972,1573761.3648470994 
 01/01  04:00:00,,,23343157.417564124,16026149.439702181,23343157.41756412,2082364.744404483 
 01/01  05:00:00,,,23987604.874194823,16475599.24897158,23987604.874194823,1915666.460508874 
 01/01  06:00:00,,,29572562.7100997,17524315.470600177,29572562.7100997,6681675.158589095 
 01/01  07:00:00,,,34602769.47877155,19766953.151293337,34602769.47877155,6716287.701432813 
 01/01  08:00:00,,,34582172.23169378,20404433.17515117,34582172.231693774,6998495.130343269 
 01/01  09:00:00,,,31335744.46390847,21245484.854736015,31335744.463908467,7009713.6281393645 
 01/01  10:00:00,,,31363739.361527286,21499329.61722275,31363739.361527286,6764264.736129475 
 01/01  11:00:00,,,33204342.14627151,23408288.3087429,33204342.1462715,6692546.629188899 
 01/01  12:00:00,,,37597300.43041076,27548712.28141074,37597300.43041076,6626297.659131619 
 01/01  13:00:00,,,33934323.310955815,23558683.575822655,33934323.310955815,6752349.435126806 
 01/01  14:00:00,,,33076265.49216662,23257893.04166314,33076265.492166616,6697725.98273232 
 01/01  15:00:00,,,32634263.608191807,22957102.50750363,32634263.608191807,6541953.084584361 
 01/01  16:00:00,,,32629914.620999426,22957102.50750363,32629914.620999414,6551720.922940219 
 01/01  17:00:00,,,35098366.60472181,23806657.501425564,35098366.6047218,6647957.464634107 
 01/01  18:00:00,,,39605692.46775846,24917741.714210767,39605692.46775846,6748505.129299767 
 01/01  19:00:00,,,39435257.339365624,24616951.180051252,39435257.339365624,6884363.986307699 
 01/01  20:00:00,,,39604408.34260405,24316160.64589174,39604408.34260404,6976582.948214086 
 01/01  21:00:00,,,39354673.52174714,24015370.111732226,39354673.52174714,7054232.631317023 
 01/01  22:00:00,,,38669131.0628276,23714579.577572715,38669131.06282759,6877577.0969379 
 01/01  23:00:00,,,35994242.66665199,21434597.945862032,35994242.66665198,6771146.793262059 
 01/01  24:00:00,,,37448860.324808486,22368515.68667113,37448860.324808486,6822466.811623291 
 01/02  01:00:00,,,30135876.278022435,17336500.065098055,30135876.27802243,6716364.706871446 
 01/02  02:00:00,,,23133490.803404436,16219282.444758216,23133490.803404436,1788027.613517456 
 01/02  03:00:00,,,22914781.816540666,16175966.04279198,22914781.816540666,1569168.4214485728 
 01/02  04:00:00,,,23329007.17711749,16026149.439702181,23329007.177117486,2077887.4980451555 
 01/02  05:00:00,,,24071599.001076568,16475599.24897158,24071599.001076564,2005220.0674889958 
 01/02  06:00:00,,,30837789.144893438,18838843.36848819,30837789.14489344,6647225.121284323 
 01/02  07:00:00,,,35979643.04931961,21109704.600110598,35979643.049319595,6740223.602313254 
 01/02  08:00:00,,,35466806.832206525,21304330.06248928,35466806.83220651,6974505.84654935 
 01/02  09:00:00,,,31891990.420023397,21863328.453742538,31891990.420023393,6940368.022836904 
 01/02  10:00:00,,,32096222.71813341,22077789.679915324,32096222.718133405,6910973.073225629 
 01/02  11:00:00,,,34403570.012012936,24565232.523445293,34403570.01201293,6719025.082917006 
 01/02  12:00:00,,,38913070.83706875,28705656.496113136,38913070.837068744,6778833.478331762 
 01/02  13:00:00,,,35332230.74404176,24715627.790525053,35332230.74404176,6967616.001530984 
 01/02  14:00:00,,,34408844.80554031,24414837.256365538,34408844.80554031,6860691.716669725 
 01/02  15:00:00,,,33921552.03929511,24114046.722206023,33921552.0392951,6658689.4913085885 
 01/02  16:00:00,,,33849948.6081198,24114046.722206023,33849948.6081198,6600850.470874163 
 01/02  17:00:00,,,37612621.52046235,26259025.23357749,37612621.52046234,6686703.488641809 
 01/02  18:00:00,,,42514522.55625511,27697215.14249977,42514522.5562551,6857097.4059942905 
 01/02  19:00:00,,,42445234.14373828,27396424.60834026,42445234.14373827,7094461.540121562 
 01/02  20:00:00,,,42554943.31335631,27095634.07418074,42554943.3133563,7124483.826224869 
 01/02  21:00:00,,,42265507.757160425,26794843.540021237,42265507.757160425,7163953.413453715 
 01/02  22:00:00,,,41579482.145475976,26494053.005861722,41579482.145475976,6987548.958497239 
 01/02  23:00:00,,,36135723.964210056,21434597.945862032,36135723.964210056,6916781.1680151615 
 01/02  24:00:00,,,37519395.31686076,22368515.68667113,37519395.31686076,6894891.614632534 
 01/03  01:00:00,,,30216348.062947486,17336500.065098055,30216348.06294748,6797055.839375946 
 01/03  02:00:00,,,23245418.605412155,16219282.444758216,23245418.605412155,1898435.414871516 
 01/03  03:00:00,,,23346922.239331186,16175966.04279198,23346922.239331186,1997190.7632459402 
 01/03  04:00:00,,,23318379.584268235,16026149.439702181,23318379.58426823,2065140.988023445 
