Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,,,5325035.6500713,19147684.086959403 
 01/01  02:00:00,,,5325035.6500713,19147684.086959403 
 01/01  03:00:00,,,5325035.6500713,19147684.086959403 
 01/01  04:00:00,,,5325035.6500713,19147684.086959403 
 01/01  05:00:00,,,5325035.6500713,19147684.086959403 
 01/01  06:00:00,,,5325035.6500713,19147684.086959403 
 01/01  07:00:00,,,5325035.6500713,19147684.086959403 
 01/01  08:00:00,,,5325035.6500713,19147684.086959403 
 01/01  09:00:00,,,5325035.6500713,19147684.086959403 
 01/01  10:00:00,,,5325035.6500713,19147684.086959403 
 01/01  11:00:00,,,5325035.6500713,19147684.086959403 
 01/01  12:00:00,,,5325035.6500713,19147684.086959403 
 01/01  13:00:00,,,5325035.6500713,19147684.086959403 
 01/01  14:00:00,,,5325035.6500713,19147684.086959403 
 01/01  15:00:00,,,5325035.6500713,19147684.086959403 
 01/01  16:00:00,,,5325035.6500713,19147684.086959403 
 01/01  17:00:00,,,5325035.6500713,19147684.086959403 
 01/01  18:00:00,,,5325035.6500713,19147684.086959403 
 01/01  19:00:00,,,5325035.6500713,19147684.086959403 
 01/01  20:00:00,,,5325035.6500713,19147684.086959403 
 01/01  21:00:00,,,5325035.6500713,19147684.086959403 
 01/01  22:00:00,,,5325035.6500713,19147684.086959403 
 01/01  23:00:00,,,5325035.6500713,19147684.086959403 
 01/01  24:00:00,,,5325035.6500713,19147684.086959403 
 01/02  01:00:00,,,5325035.6500713,19147684.086959403 
 01/02  02:00:00,,,5325035.6500713,19147684.086959403 
 01/02  03:00:00,,,5325035.6500713,19147684.086959403 
 01/02  04:00:00,,,5325035.6500713,19147684.086959403 
 01/02  05:00:00,,,5325035.6500713,19147684.086959403 
 01/02  06:00:00,,,5325035.6500713,19147684.086959403 
 01/02  07:00:00,,,5325035.6500713,19147684.086959403 
 01/02  08:00:00,,,5325035.6500713,19147684.086959403 
 01/02  09:00:00,,,46221052.097040005,54504019.9075446 
 01/02  10:00:00,,,47532886.39560027,54504019.9075446 
 01/02  11:00:00,,,44468368.491808824,54938719.9075446 
 01/02  12:00:00,,,43447214.34594257,54938719.9075446 
 01/02  13:00:00,,,43858812.86399953,54938719.9075446 
 01/02  14:00:00,,,44373437.056242436,54504019.9075446 
 01/02  15:00:00,,,46155864.39288758,54504019.9075446 
 01/02  16:00:00,,,53634550.941923745,54286669.9075446 
 01/02  17:00:00,,,65174572.48563196,54286669.9075446 
 01/02  18:00:00,,,69778727.7264,22184794.176463798 
 01/02  19:00:00,,,69778727.7264,22184794.176463798 
 01/02  20:00:00,,,69778727.7264,22184794.176463798 
 01/02  21:00:00,,,66410065.633275814,22184794.176463798 
 01/02  22:00:00,,,6628558.792167913,19147684.086959403 
 01/02  23:00:00,,,5325035.6500713,19147684.086959403 
 01/02  24:00:00,,,5325035.6500713,19147684.086959403 
 01/03  01:00:00,,,5325035.6500713,19147684.086959403 
 01/03  02:00:00,,,5325035.6500713,19147684.086959403 
 01/03  03:00:00,,,5325035.6500713,19147684.086959403 
 01/03  04:00:00,,,5325035.6500713,19147684.086959403 
 01/03  05:00:00,,,5325035.6500713,19147684.086959403 
 01/03  06:00:00,,,5325035.6500713,19147684.086959403 
 01/03  07:00:00,,,5325035.6500713,19147684.086959403 
 01/03  08:00:00,,,5325035.6500713,19147684.086959403 
 01/03  09:00:00,,,46027679.187694535,54504019.9075446 
 01/03  10:00:00,,,46889461.13862234,54504019.9075446 
 01/03  11:00:00,,,44271279.59546986,54938719.9075446 
 01/03  12:00:00,,,42976396.67126721,54938719.9075446 
 01/03  13:00:00,,,43012798.30068227,54938719.9075446 
 01/03  14:00:00,,,44003047.84096385,54504019.9075446 
 01/03  15:00:00,,,45709951.99916635,54504019.9075446 
 01/03  16:00:00,,,56063464.45553429,54286669.9075446 
 01/03  17:00:00,,,65294278.892891206,54286669.9075446 
 01/03  18:00:00,,,69778727.7264,22184794.176463798 
 01/03  19:00:00,,,69778727.7264,22184794.176463798 
 01/03  20:00:00,,,69778727.7264,22184794.176463798 
 01/03  21:00:00,,,66410065.633275814,22184794.176463798 
 01/03  22:00:00,,,6628558.792167913,19147684.086959403 
 01/03  23:00:00,,,5325035.6500713,19147684.086959403 
 01/03  24:00:00,,,5325035.6500713,19147684.086959403 
 01/04  01:00:00,,,5325035.6500713,19147684.086959403 
 01/04  02:00:00,,,5325035.6500713,19147684.086959403 
 01/04  03:00:00,,,5325035.6500713,19147684.086959403 
 01/04  04:00:00,,,5325035.6500713,19147684.086959403 
 01/04  05:00:00,,,5325035.6500713,19147684.086959403 
 01/04  06:00:00,,,5325035.6500713,19147684.086959403 
 01/04  07:00:00,,,5325035.6500713,19147684.086959403 
 01/04  08:00:00,,,5325035.6500713,19147684.086959403 
 01/04  09:00:00,,,40467601.49924013,54504019.9075446 
 01/04  10:00:00,,,45674585.35266468,54504019.9075446 
 01/04  11:00:00,,,44758970.11248036,54938719.9075446 
 01/04  12:00:00,,,43382222.24418768,54938719.9075446 
 01/04  13:00:00,,,43384814.01914801,54938719.9075446 
 01/04  14:00:00,,,43804042.2743289,54504019.9075446 
 01/04  15:00:00,,,44866963.081744745,54504019.9075446 
 01/04  16:00:00,,,49353777.97876229,54286669.9075446 
 01/04  17:00:00,,,64103636.61752494,54286669.9075446 
 01/04  18:00:00,,,69778727.7264,22184794.176463798 
 01/04  19:00:00,,,69778727.7264,22184794.176463798 
 01/04  20:00:00,,,69778727.7264,22184794.176463798 
 01/04  21:00:00,,,66410065.633275814,22184794.176463798 
 01/04  22:00:00,,,6628558.792167913,19147684.086959403 
 01/04  23:00:00,,,5325035.6500713,19147684.086959403 
 01/04  24:00:00,,,5325035.6500713,19147684.086959403 
 01/05  01:00:00,,,5325035.6500713,19147684.086959403 
 01/05  02:00:00,,,5325035.6500713,19147684.086959403 
 01/05  03:00:00,,,5325035.6500713,19147684.086959403 
 01/05  04:00:00,,,5325035.6500713,19147684.086959403 
 01/05  05:00:00,,,5325035.6500713,19147684.086959403 
 01/05  06:00:00,,,5325035.6500713,19147684.086959403 
 01/05  07:00:00,,,5325035.6500713,19147684.086959403 
 01/05  08:00:00,,,5325035.6500713,19147684.086959403 
 01/05  09:00:00,,,42734698.98170775,54504019.9075446 
