Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,141952107.4924574,141952107.49245748 
 01/01  02:00:00,,,140077537.95167786,140077537.9516779 
 01/01  03:00:00,,,142061143.35408366,142061143.35408366 
 01/01  04:00:00,,,137492401.31882328,137492401.3188233 
 01/01  05:00:00,,,147995440.98271862,147995440.9827187 
 01/01  06:00:00,,,183453223.64592087,183453223.64592093 
 01/01  07:00:00,,,272735737.5807039,272735737.58070403 
 01/01  08:00:00,,,294269760.62056255,294269760.6205626 
 01/01  09:00:00,,,289562734.85867774,289562734.85867786 
 01/01  10:00:00,,,258564076.20742005,258564076.20742017 
 01/01  11:00:00,,,270764212.97224724,270764212.9722474 
 01/01  12:00:00,,,247301561.72654134,247301561.7265414 
 01/01  13:00:00,,,236785576.3115692,236785576.3115693 
 01/01  14:00:00,,,237552822.14812386,237552822.14812398 
 01/01  15:00:00,,,220272577.21690312,220272577.2169033 
 01/01  16:00:00,,,227476845.20624626,227476845.2062464 
 01/01  17:00:00,,,274227552.8966993,274227552.8966993 
 01/01  18:00:00,,,363029373.10826117,363029373.10826087 
 01/01  19:00:00,,,372405525.39267224,372405525.392672 
 01/01  20:00:00,,,361431728.00860155,361431728.0086013 
 01/01  21:00:00,,,340655934.65287894,340655934.65287876 
 01/01  22:00:00,,,326721190.4238533,326721190.4238531 
 01/01  23:00:00,,,265942046.38717654,265942046.38717663 
 01/01  24:00:00,,,201588597.57146257,201588597.57146266 
 01/02  01:00:00,,,141306700.865877,141306700.8658771 
 01/02  02:00:00,,,149779118.53594396,149779118.53594398 
 01/02  03:00:00,,,124173442.93752348,124173442.93752348 
 01/02  04:00:00,,,130108015.16221818,130108015.16221821 
 01/02  05:00:00,,,141039118.52924684,141039118.5292469 
 01/02  06:00:00,,,175344907.2302959,175344907.23029602 
 01/02  07:00:00,,,263354659.14129776,263354659.14129788 
 01/02  08:00:00,,,293326253.3668673,293326253.36686754 
 01/02  09:00:00,,,281409928.38358384,281409928.38358396 
 01/02  10:00:00,,,263612915.83930132,263612915.83930138 
 01/02  11:00:00,,,252646539.15169936,252646539.15169945 
 01/02  12:00:00,,,249848202.04584205,249848202.04584217 
 01/02  13:00:00,,,240513324.09923264,240513324.0992328 
 01/02  14:00:00,,,225138572.81133497,225138572.811335 
