Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,7861017.544448803,14601963908.17515,8395553028.464717,0.0,2965134679.286745,279289.3472745638,1762243349.4171784,327135509.45135486,683057970.0164515,8737320426.567068,4533951330.163248,6072402108.078025,8283915551.01193,66239720.20671025,5016634979.371345,120065726.28080867,6721902823.307681,1006192338.4710823,5307037237.8545265,144019858.89094388,5998048130.299387,83777734.00818893,3540961280.867747,135527585.20989895,6548601168.673688,208829508.39879602,3802439263.4987755,135185012.91667348,5943664157.674933,144459662.36175752,3679976562.0943956,157458072.92754406,4716869197.842999,1253715803.1438754,3810348737.165003,218139207.40450236,237025470565.07074,13041242029.604355 
February,2329752.651030754,13370294619.328773,7708221638.779536,1439727.1286185307,2643968394.2810574,54161.239147949964,1547105718.0717723,387634502.25966763,606499158.3425059,7846854074.469596,4247089981.857932,5659599911.908347,7652184223.209799,114348327.29138328,4660507660.022471,156024471.6680297,6256429224.273112,995802542.9491234,4654152874.945941,242266669.5726283,5806921779.027816,91027664.99278712,3412769473.491466,129436782.33431253,6443870074.977741,164050750.45183668,3362672348.186661,230477098.40838087,5575765649.682885,205295839.92709622,3435413539.0048213,183902909.73500326,4425348450.0386505,1223955641.8524623,3337051587.482561,365056205.2226121,224660813171.38614,11904541664.82395 
March,61946.722807303886,16058731830.171679,4668171662.477801,385401891.4558506,1461514769.2024047,160552480.2706308,965567078.5025016,406138521.0107143,131937643.32147875,12303547645.34298,1685599200.841951,9787375266.8834,4379040873.905632,846028986.9053197,2610081074.136853,1042186923.8388196,3574861654.0061407,2436425408.0011683,2631533880.468833,1007530564.661679,3484891649.8987894,694351698.2507507,1905564896.9936368,850260598.2909119,4217763000.2287626,1005461776.6698599,1881257666.6567292,830896386.2415239,2954333303.9382925,1010376589.0679171,1766039126.155884,933916686.4587748,2324439458.5778327,2646254020.383242,1742409244.887129,1117968904.4668443,165917058392.21353,13448980162.446999 
April,0.0,13947002923.005836,1943224606.990302,855425901.912506,512315580.77260286,395282934.5945038,364512762.9671979,522940281.0996167,0.0,13351970055.042845,93086114.4919839,11523417235.57912,1359995112.0909276,1496389203.6889057,773376987.7858373,1494384298.8688817,1145379169.4842923,2653510264.7239127,769488770.5494034,1616971542.2989323,746465359.0034215,1456267593.8087764,312729185.95059484,1426026715.1267052,1720047028.03749,1428431256.598882,298142640.8527271,1410895853.2119398,569309763.9388057,1723656143.0054638,315514773.1196729,1416180338.486337,437053948.92739064,2835455523.6087837,299627308.31297827,1739598479.5202434,94926057213.14836,12122495225.516548 
May,0.0,17828884665.26205,483703155.57848924,3194293914.965975,238439979.32550254,1297463342.2107563,126409453.45238282,1382178791.838188,0.0,14771907507.310247,0.0,14274992685.195341,37396213.08292093,3196016784.991401,19077352.693018004,3607206319.94986,33736406.557969354,4713868881.312129,25329852.879153274,3622814087.801701,757342.3161840126,2460017095.108535,129896.59072333513,2807059428.968459,377782506.4270529,3042878756.499953,315203.39725166693,2787226642.554497,0.0,3225601570.8447313,0.0,3550111187.509596,0.0,4762988759.775314,58615.94129604604,3640155464.03149,91602002812.27657,11876471564.832869 
June,0.0,22063333761.37549,269848766.17716944,5034070064.241227,22057684.762695633,2485312576.585074,18672838.931455728,2405946953.150519,0.0,18385343745.313236,0.0,17906967353.434624,0.0,5008007474.018913,0.0,5054906399.911645,0.0,6148917008.933274,0.0,4954864779.475974,0.0,3791786014.882166,0.0,4211089093.528203,70427153.05389206,4416915682.034802,0.0,4054810392.173368,0.0,4907553425.37637,0.0,4845598643.419054,0.0,5993730934.034705,0.0,4845051618.580341,104514923839.61679,11081083200.093096 
July,0.0,22706511620.63311,181221834.22036764,6243161200.4271345,18021675.3326395,3344581101.7265196,10356020.957368331,3164413299.093083,0.0,19851614699.735203,0.0,19703953024.246223,0.0,6054420889.126474,0.0,5767005628.763752,0.0,7512848013.555084,0.0,6160962236.332148,0.0,4810364296.95218,0.0,4973389273.621723,3075636.8109725183,6297692424.118667,0.0,5381290215.578718,0.0,5819384564.407749,0.0,5481503694.858228,0.0,7238941634.960845,0.0,5977368589.933943,116676442322.36987,10684399039.784103 
August,0.0,23964252791.286655,245292897.35642254,5212984958.098423,19439541.95002199,2891156346.864068,20032863.58667565,2960409510.0977154,0.0,19919715535.85141,0.0,19159607713.74152,0.0,5137979723.05445,0.0,5152350565.38304,0.0,7745397453.106513,0.0,5094416387.413254,0.0,4493911557.033022,0.0,4848612794.770249,0.0,6935190556.850536,0.0,4759792605.632172,0.0,5116653550.991498,0.0,5010414592.484087,0.0,7685015321.968936,0.0,5071107807.798444,116699291324.53304,11081915848.930984 
September,0.0,19621349706.947926,409559900.7858376,2678981185.5434422,174804956.58436626,1554618647.11699,103045712.52421144,1724462602.7306633,0.0,15378386157.11227,0.0,14040953654.227774,39750263.18534205,3062983803.0606804,21654410.11561916,2988136962.3473377,30653461.684616845,5673206869.221508,22696670.56776496,2954385080.4895496,0.0,3141178804.5694838,0.0,3093085429.8772736,79203765.58263764,5239306935.160123,0.0,3039415486.180549,0.0,3227364566.2105384,0.0,2985562503.4695053,0.0,5867152967.255501,0.0,3071502037.2490087,93456492071.03244,10610726571.12045 
October,0.0,15576377248.987167,1510042467.394141,831713115.9977897,598244201.6981016,552940187.5077646,397851487.97367483,706958448.7632437,102232.07290041028,12922619385.77818,177041813.87368107,11273801519.846714,819677012.5306332,1716887447.5634606,479532125.5175818,1462920978.5170474,617183162.6560558,3568357580.314486,509042799.1918978,1519635124.6700256,131742156.98108889,2190022753.972352,67023489.0579399,1803839659.2121,581618820.772775,3323469241.60895,81125304.7421816,1843513789.223723,279900084.50777787,2029041134.602449,162222905.13954988,1504147083.50099,185528021.1562779,3982996634.8284273,170311606.26837856,1742100944.084063,92088396392.36234,11636921122.683617 
