Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,3291691.955738802,15862744604.120852,8753685895.115747,0.0,2983795361.3657327,488158.0397763784,2426231421.1575623,137021838.82763767,138723065.12952253,10003195686.976685,2789161724.747347,6742346648.854716,6922754527.655871,290903826.8417295,4267805718.795185,347460320.94835365,5656468172.231195,1381839108.240635,4467059845.552106,281429091.651273,4023955132.168395,427221614.8945738,2401251953.351802,440369277.3853012,6462123439.6497,438873241.5188783,2542874113.680623,353123857.45063716,4183147177.837193,555379378.0354384,2613412315.135761,357613161.53751564,3314151051.5070295,1797795990.8904822,2692616692.331788,442336908.48397225,190422957717.949,102889139269.76161 
February,0.0,15064613358.50574,7911138099.183861,134124.07845248817,2622410403.797792,2561428.675708903,2116496972.5745034,163763900.5521751,45552952.300940424,9581629804.602972,2389019679.6815166,6378030457.078435,6268474707.764589,367572460.98953545,3849946432.4217486,362867359.0111651,5081477133.000795,1298148128.3904207,3865043164.1857576,375628418.312872,3872320067.783522,449901985.8438389,2285652386.334991,428261727.81561756,6117347801.9952,312436466.07406956,2237570274.016293,417651845.9774591,3876691665.9011183,585446231.8304523,2407958933.484195,378952773.46277064,2995137433.761509,1658892062.340988,2349392630.560163,521057320.5244681,172357593509.67355,102572480476.29881 
March,0.0,20499819501.561646,4912307509.595952,414434858.062878,1702478930.2296329,193414175.2684626,1189459194.5665736,477640795.5292906,3555744.559340152,13453174640.00875,680789178.2365755,11566706934.719355,3342349121.942238,1342403509.234643,2024733902.6616035,1408518900.545671,2738582341.7415533,3575258429.883446,2016663806.2207294,1497094988.2288525,1998812419.0073557,1236112519.2907994,1069694596.6207542,1237515391.4547853,3701632825.6319647,1682887674.934903,1003029251.4953345,1236197580.843186,1659790906.0105436,1705740352.3492641,1012598882.6704204,1479945796.5968525,1285220451.0073497,4052369612.711266,975863578.4172533,1746944070.1283019,149403734111.26337,69179968779.10347 
April,0.0,21363137362.083473,2139254673.0599833,1042376395.5451045,654457280.5333853,373574337.815694,342545831.57763344,871434812.9404026,0.0,13622607736.569855,2521959.45195124,13047951503.5005,881421390.619012,1964200515.495503,519118594.72471154,2233304880.649291,752166028.9087194,3979894376.3535085,508969999.8200648,2362907466.8771777,374302869.7016641,1898585716.5209928,132198429.84492515,1956086575.97047,1751304680.3441327,2248797661.3239684,113485096.73566066,1966414985.2855885,193529221.20102635,2310577392.0620484,115784213.87933795,2407965186.6511965,138810518.62286198,4391661057.074845,99391902.84240355,2587540036.691844,112406706120.42885,33334146293.848335 
May,0.0,26669146638.914772,672108469.479926,3650797924.4638863,137521598.73837626,1761610575.5623245,72615847.26747435,2152163267.0262322,0.0,19283631452.495453,0.0,18256798612.48525,44264530.71683835,4260841605.316433,23787256.789078664,4735956054.094399,38238409.63639022,6162959388.626842,27243575.12521194,4622455640.498554,7056749.932114687,3414047607.0097876,1330573.5055426843,3925785491.3797936,551428911.6310115,4152630897.4719195,1655629.8672839762,3811637199.2201257,46293.88384249008,4552095793.561264,0.0,4810445606.453909,80638.9974388255,6453329945.919968,131365.88431114756,4806505374.864821,129156791381.62785,15124276880.776287 
June,0.0,29548148517.501617,385110102.8978546,5332515468.633931,21496771.903274726,2948960051.646851,14465995.557968387,3211605217.5030026,0.0,22621749992.811996,0.0,22323541414.51601,0.0,6198855677.953198,0.0,6083084221.318718,0.0,7472310694.403715,0.0,5942026690.301357,0.0,4958595102.850452,0.0,5245245608.720122,176981216.47166312,5476868627.482527,0.0,5059801090.834767,0.0,6304493430.223126,0.0,5985047228.22745,0.0,7532301143.6627865,0.0,5981005554.472983,145581528828.88437,11227906083.021114 
July,0.0,29647075050.972786,252991878.41885582,6444002470.913449,22024398.493597433,3742633837.436169,11431195.454923326,3943743357.8666134,0.0,23482481205.25115,0.0,23802001248.24984,0.0,7133452496.134228,0.0,6690343499.9009285,0.0,8749347063.731298,0.0,7115398968.8118515,0.0,5904377230.381269,0.0,5927297501.254092,31105809.28011913,7350582862.503034,0.0,6360844649.994971,0.0,7061456124.062899,0.0,6484209676.051245,0.0,8632892051.402391,0.0,7035268584.780766,161118295757.7434,10671111758.08616 
August,0.0,31614058197.06326,345998531.2817739,5492384810.466636,22779243.546852823,3360935038.0757113,16965893.01654406,3801061344.5773826,0.0,24221599153.16339,0.0,23723498508.37479,0.0,6316507802.384453,0.0,6179148484.779133,0.0,9265335131.308304,0.0,6089673351.068478,0.0,5669822834.00879,0.0,5858961354.567433,22278609.815044228,8189823919.156765,0.0,5752537711.247376,0.0,6450258036.1737385,0.0,6095413686.956662,0.0,9347642322.01925,0.0,6156354784.712881,161720676580.836,11057421765.317135 
September,0.0,27046784853.804943,608039495.9314369,2935186896.0973144,129119997.74697576,1883741116.2903154,74592792.41747263,2394638754.273731,0.0,19282325408.59159,0.0,17955254352.88078,80224885.584207,3958717076.390666,44729840.788041994,3778977706.4896703,58001526.812117025,7045850881.072589,41423203.45541177,3712281278.681507,0.0,4136857699.0503225,0.0,3947704853.452521,166018221.42450008,6521677529.908937,0.0,3883672748.822047,75254.59734872848,4338019553.597416,80677.04998126182,3887711585.6621614,0.0,7457604909.458588,0.0,3971923449.271078,130216150840.19408,12000877344.010221 
October,0.0,23868984113.834614,1778861686.182621,1002925400.2777551,554072799.5785716,625560782.4941146,319674154.37045306,1152050436.8678794,0.0,15142563019.075617,76261956.82276171,13581453452.604662,656171670.4224807,2225347214.4171596,389408891.43760073,1990910824.2855024,476920983.3593501,4872171963.308836,402533086.98324037,2017757044.224143,69767965.09201387,2900457666.404627,28829182.15885778,2454840570.529236,783716834.1012815,4552337296.387568,38963008.80156489,2453446160.3111124,169246014.77139038,2688237381.4428234,96823381.53981335,2177843943.084933,106527390.63543183,5482368426.711728,103052720.41905558,2338310188.036731,121017727364.56415,22444795745.04684 
