Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,32070076.738348775,19092102.248091225,32070076.738348767,7357057.263902919 
 01/01  02:00:00,,,25118871.227288138,17869636.538165126,25118871.227288134,2139113.3551194575 
 01/01  03:00:00,,,24979795.20284657,17898752.19403638,24979795.20284657,1915041.2457587668 
 01/01  04:00:00,,,25274953.228857234,17732289.540531777,25274953.228857227,2325055.366791227 
 01/01  05:00:00,,,25815171.049088802,18231677.50104558,25815171.049088802,1991860.069780077 
 01/01  06:00:00,,,32066580.157402955,19396916.075577777,32066580.157402955,7368762.971232256 
 01/01  07:00:00,,,36568474.02018598,21099175.568452783,36568474.02018597,7428095.177314585 
 01/01  08:00:00,,,36528387.54752494,21680221.986441784,36528387.54752494,7745526.189279669 
 01/01  09:00:00,,,33282200.346830446,22521343.57925575,33282200.346830443,7757117.473432687 
 01/01  10:00:00,,,33334765.996475413,22842385.971830726,33334765.996475402,7470748.170288489 
 01/01  11:00:00,,,34974077.48579365,24562608.313776817,34974077.48579364,7386299.473305769 
 01/01  12:00:00,,,39422952.555072814,28753163.322918415,39422952.555072814,7317280.760486686 
 01/01  13:00:00,,,35718006.51467614,24729713.92634783,35718006.51467613,7457593.9523416795 
 01/01  14:00:00,,,34828157.30733988,24395502.701205805,34828157.30733987,7388960.942723477 
 01/01  15:00:00,,,34330219.62575651,24061291.47606378,34330219.62575651,7211280.7680781875 
 01/01  16:00:00,,,34324243.68797647,24061291.47606378,34324243.68797647,7219889.240116054 
 01/01  17:00:00,,,36798685.839334056,24891143.415639788,36798685.83933405,7342058.944137491 
 01/01  18:00:00,,,41009011.3537444,25686219.611877717,41009011.3537444,7461526.199863924 
 01/01  19:00:00,,,40807905.10091708,25352008.386735685,40807905.10091707,7598937.489979478 
 01/01  20:00:00,,,40951609.32027331,25017797.16159367,40951609.32027331,7705415.630744275 
 01/01  21:00:00,,,40696048.84325222,24683585.936451644,40696048.84325222,7809924.952114902 
 01/01  22:00:00,,,39970646.34735749,24349374.71130962,39970646.34735749,7622063.304786075 
 01/01  23:00:00,,,37345690.201976016,22142127.271175854,37345690.20197601,7488523.889979096 
 01/01  24:00:00,,,39160254.263440505,23422062.634072654,39160254.2634405,7549529.135368019 
 01/02  01:00:00,,,32126058.38603761,18724763.057035696,32126058.38603761,7402533.708447581 
 01/02  02:00:00,,,25167186.18209269,17869636.538165126,25167186.18209269,2190326.827293166 
 01/02  03:00:00,,,25099432.17426732,17898752.19403638,25099432.174267314,2037546.1180982713 
