Time,PSZ-AC_1:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_1:1:DesPer 1:Des Heat Cap [W],PSZ-AC_1:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_1:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_1:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_1:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_1:1:DesPer 2:Des Heat Cap [W],PSZ-AC_1:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_1:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_1:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:2:DesPer 1:Des Heat Cap [W],PSZ-AC_2:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:2:DesPer 2:Des Heat Cap [W],PSZ-AC_2:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:2:DesPer 2:Des Tot Cool Cap [W]
00:10:00,4.895560E-01,2.769592E+04,4.895560E-01,0.000000E+00,0.000000E+00,4.895560E-01,8.569008E+03,4.895560E-01,4.811612E+03,1.092910E+04,1.374192E+00,7.774291E+04,1.374192E+00,0.000000E+00,0.000000E+00,1.374192E+00,2.405335E+04,1.374192E+00,1.350628E+04,3.067818E+04
00:20:00,4.895560E-01,2.769592E+04,4.895560E-01,0.000000E+00,0.000000E+00,4.895560E-01,8.614758E+03,4.895560E-01,4.765862E+03,1.088202E+04,1.374192E+00,7.774291E+04,1.374192E+00,0.000000E+00,0.000000E+00,1.374192E+00,2.418177E+04,1.374192E+00,1.337786E+04,3.054602E+04
00:30:00,4.895560E-01,2.769592E+04,4.895560E-01,0.000000E+00,0.000000E+00,4.895560E-01,8.660508E+03,4.895560E-01,4.720112E+03,1.083494E+04,1.374192E+00,7.774291E+04,1.374192E+00,0.000000E+00,0.000000E+00,1.374192E+00,2.431019E+04,1.374192E+00,1.324944E+04,3.041386E+04
00:40:00,4.895560E-01,2.769592E+04,4.895560E-01,0.000000E+00,0.000000E+00,4.895560E-01,8.706258E+03,4.895560E-01,4.674362E+03,1.078786E+04,1.374192E+00,7.774291E+04,1.374192E+00,0.000000E+00,0.000000E+00,1.374192E+00,2.443861E+04,1.374192E+00,1.312101E+04,3.028169E+04
00:50:00,4.895560E-01,2.769592E+04,4.895560E-01,0.000000E+00,0.000000E+00,4.895560E-01,8.752008E+03,4.895560E-01,4.628612E+03,1.074078E+04,1.374192E+00,7.774291E+04,1.374192E+00,0.000000E+00,0.000000E+00,1.374192E+00,2.456703E+04,1.374192E+00,1.299259E+04,3.014955E+04
01:00:00,4.895560E-01,2.769592E+04,4.895560E-01,0.000000E+00,0.000000E+00,4.895560E-01,8.797758E+03,4.895560E-01,4.582863E+03,1.069370E+04,1.374192E+00,7.774291E+04,1.374192E+00,0.000000E+00,0.000000E+00,1.374192E+00,2.469546E+04,1.374192E+00,1.286417E+04,3.001739E+04
01:10:00,4.895560E-01,2.769592E+04,4.895560E-01,0.000000E+00,0.000000E+00,4.895560E-01,8.828258E+03,4.895560E-01,4.552363E+03,1.066230E+04,1.374192E+00,7.774291E+04,1.374192E+00,0.000000E+00,0.000000E+00,1.374192E+00,2.478107E+04,1.374192E+00,1.277856E+04,2.992927E+04
01:20:00,4.895560E-01,2.769592E+04,4.895560E-01,0.000000E+00,0.000000E+00,4.895560E-01,8.858758E+03,4.895560E-01,4.521863E+03,1.063092E+04,1.374192E+00,7.774291E+04,1.374192E+00,0.000000E+00,0.000000E+00,1.374192E+00,2.486668E+04,1.374192E+00,1.269294E+04,2.984117E+04
01:30:00,4.895560E-01,2.769592E+04,4.895560E-01,0.000000E+00,0.000000E+00,4.895560E-01,8.889258E+03,4.895560E-01,4.491363E+03,1.059953E+04,1.374192E+00,7.774291E+04,1.374192E+00,0.000000E+00,0.000000E+00,1.374192E+00,2.495230E+04,1.374192E+00,1.260733E+04,2.975307E+04
01:40:00,4.895560E-01,2.769592E+04,4.895560E-01,0.000000E+00,0.000000E+00,4.895560E-01,8.919758E+03,4.895560E-01,4.460863E+03,1.056815E+04,1.374192E+00,7.774291E+04,1.374192E+00,0.000000E+00,0.000000E+00,1.374192E+00,2.503791E+04,1.374192E+00,1.252172E+04,2.966497E+04
