Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,257083440.44660002,257083440.44660002 
 01/01  02:00:00,,,232452006.2250531,232452006.22505307 
 01/01  03:00:00,,,263568961.29974255,263568961.29974255 
 01/01  04:00:00,,,230631619.30424616,230631619.30424616 
 01/01  05:00:00,,,266752509.74068406,266752509.74068406 
 01/01  06:00:00,,,228055746.4625805,228055746.46258053 
 01/01  07:00:00,,,273047159.694448,273047159.69444805 
 01/01  08:00:00,,,239362208.62932068,239362208.62932065 
 01/01  09:00:00,,,249824034.59046546,249824034.59046543 
 01/01  10:00:00,,,207777070.84451005,207777070.84451002 
 01/01  11:00:00,,,217762666.79095927,217762666.79095927 
 01/01  12:00:00,,,191970282.9512412,191970282.9512412 
 01/01  13:00:00,,,204497298.31004906,204497298.31004906 
 01/01  14:00:00,,,179770294.1977532,179770294.1977532 
 01/01  15:00:00,,,198138049.72319847,198138049.72319847 
 01/01  16:00:00,,,184132159.5603593,184132159.5603593 
 01/01  17:00:00,,,223680551.62894458,223680551.62894458 
 01/01  18:00:00,,,222051630.75173897,222051630.75173897 
 01/01  19:00:00,,,272458867.87363964,272458867.87363964 
 01/01  20:00:00,,,227850896.76951364,227850896.76951364 
 01/01  21:00:00,,,259957897.5813433,259957897.5813433 
 01/01  22:00:00,,,231327593.2320909,231327593.23209086 
 01/01  23:00:00,,,270569492.5290574,270569492.5290574 
 01/01  24:00:00,,,249156047.34092328,249156047.3409233 
 01/02  01:00:00,,,283795514.04138505,283795514.04138505 
 01/02  02:00:00,,,251794752.63773933,251794752.6377394 
 01/02  03:00:00,,,305893098.32544017,305893098.3254401 
 01/02  04:00:00,,,257794187.13631558,257794187.13631558 
 01/02  05:00:00,,,289358887.93163323,289358887.93163323 
 01/02  06:00:00,,,249932002.81437415,249932002.81437415 
 01/02  07:00:00,,,329273349.2136638,329273349.21366376 
 01/02  08:00:00,,,357324699.98753893,357324699.9875389 
 01/02  09:00:00,,,372463392.2735646,372463392.2735646 
 01/02  10:00:00,,,324265382.51398534,324265382.51398534 
 01/02  11:00:00,,,313517787.85952544,313517787.85952544 
 01/02  12:00:00,,,315338424.8773277,315338424.8773277 
 01/02  13:00:00,,,346016272.38917065,346016272.38917065 
 01/02  14:00:00,,,321092875.2419232,321092875.24192315 
 01/02  15:00:00,,,309770067.10431826,309770067.10431826 
 01/02  16:00:00,,,312742961.12288153,312742961.12288153 
 01/02  17:00:00,,,338926211.0392869,338926211.03928685 
 01/02  18:00:00,,,305423319.5042571,305423319.5042571 
 01/02  19:00:00,,,239300484.81106678,239300484.81106678 
 01/02  20:00:00,,,227551683.79643235,227551683.79643235 
 01/02  21:00:00,,,226962382.09429958,226962382.09429964 
 01/02  22:00:00,,,233370422.84196544,233370422.84196544 
 01/02  23:00:00,,,221570669.55799434,221570669.55799428 
 01/02  24:00:00,,,211595301.5410947,211595301.5410947 
 01/03  01:00:00,,,244963726.00064272,244963726.0006427 
 01/03  02:00:00,,,212291292.06484896,212291292.06484893 
 01/03  03:00:00,,,246170000.740267,246170000.7402671 
 01/03  04:00:00,,,217818951.51272383,217818951.51272383 
 01/03  05:00:00,,,269698789.49739033,269698789.49739033 
 01/03  06:00:00,,,241111935.03527293,241111935.03527293 
 01/03  07:00:00,,,320915785.97103274,320915785.9710327 
 01/03  08:00:00,,,343174721.1535708,343174721.1535708 
 01/03  09:00:00,,,376755411.6942996,376755411.6942995 
 01/03  10:00:00,,,330615436.3349789,330615436.3349788 
 01/03  11:00:00,,,319319532.7081299,319319532.7081298 
 01/03  12:00:00,,,318071268.6607981,318071268.6607981 
 01/03  13:00:00,,,353805533.0706073,353805533.07060724 
 01/03  14:00:00,,,326035911.4250531,326035911.42505306 
 01/03  15:00:00,,,314005748.2562031,314005748.25620306 
 01/03  16:00:00,,,319095125.9579332,319095125.9579331 
 01/03  17:00:00,,,344381064.5815017,344381064.5815017 
 01/03  18:00:00,,,338419479.5853057,338419479.58530563 
 01/03  19:00:00,,,280884157.52368236,280884157.52368236 
 01/03  20:00:00,,,261112273.30318332,261112273.30318335 
 01/03  21:00:00,,,259559624.3131049,259559624.3131049 
 01/03  22:00:00,,,269493657.9590743,269493657.9590743 
 01/03  23:00:00,,,247849305.46705115,247849305.46705112 
 01/03  24:00:00,,,231076492.53072715,231076492.5307271 
 01/04  01:00:00,,,264829121.4289546,264829121.4289546 
 01/04  02:00:00,,,236322529.93595237,236322529.93595237 
 01/04  03:00:00,,,277046079.661,277046079.66099995 
 01/04  04:00:00,,,249715327.03268337,249715327.03268337 
 01/04  05:00:00,,,299467149.3580813,299467149.35808134 
 01/04  06:00:00,,,266831509.73905447,266831509.73905447 
 01/04  07:00:00,,,388417563.29621315,388417563.29621315 
 01/04  08:00:00,,,432948340.5972546,432948340.59725446 
