Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,21143587.633249644,21143587.633249644 
 01/01  02:00:00,,,21144323.590428885,21144323.59042888 
 01/01  03:00:00,,,21349641.727450565,21349641.727450572 
 01/01  04:00:00,,,21002750.45441602,21002750.45441602 
 01/01  05:00:00,,,21384334.801679485,21384334.80167949 
 01/01  06:00:00,,,21074256.638921786,21074256.638921786 
 01/01  07:00:00,,,32217960.07141834,32217960.07141834 
 01/01  08:00:00,,,37463380.87637935,37463380.87637935 
 01/01  09:00:00,,,19870673.568326924,19870673.56832692 
 01/01  10:00:00,,,62588204.43686828,62588204.436868265 
 01/01  11:00:00,,,136279656.48791236,136279656.48791233 
 01/01  12:00:00,,,177610768.95460758,177610768.95460755 
 01/01  13:00:00,,,176483373.05176166,176483373.05176163 
 01/01  14:00:00,,,180046977.93246806,180046977.93246806 
 01/01  15:00:00,,,176132943.4383368,176132943.4383368 
 01/01  16:00:00,,,179912883.7640163,179912883.76401627 
 01/01  17:00:00,,,182854281.33871305,182854281.33871305 
 01/01  18:00:00,,,148272916.72161528,148272916.72161528 
 01/01  19:00:00,,,73009801.18359807,73009801.18359807 
 01/01  20:00:00,,,70476074.71451053,70476074.71451052 
 01/01  21:00:00,,,72242869.83415768,72242869.83415769 
 01/01  22:00:00,,,72978939.85667413,72978939.85667413 
 01/01  23:00:00,,,66324562.2773819,66324562.2773819 
 01/01  24:00:00,,,53185393.39347531,53185393.39347531 
 01/02  01:00:00,,,23952974.63411595,23952974.63411595 
 01/02  02:00:00,,,22065562.90624459,22065562.90624459 
 01/02  03:00:00,,,21812688.718078583,21812688.718078576 
 01/02  04:00:00,,,22117539.75235759,22117539.752357587 
 01/02  05:00:00,,,21807966.93288556,21807966.932885565 
 01/02  06:00:00,,,24673648.15476807,24673648.15476807 
 01/02  07:00:00,,,36361548.880497694,36361548.880497694 
 01/02  08:00:00,,,36123385.085462295,36123385.08546229 
 01/02  09:00:00,,,44124713.11946371,44124713.119463705 
 01/02  10:00:00,,,119312027.66419272,119312027.66419269 
 01/02  11:00:00,,,173022050.50307563,173022050.5030756 
 01/02  12:00:00,,,178546843.2334403,178546843.2334403 
 01/02  13:00:00,,,178744090.84012485,178744090.84012485 
 01/02  14:00:00,,,181735300.6202696,181735300.6202696 
 01/02  15:00:00,,,182722676.72317487,182722676.72317484 
 01/02  16:00:00,,,178874630.45666882,178874630.45666882 
 01/02  17:00:00,,,186828505.09473836,186828505.09473836 
 01/02  18:00:00,,,200139762.0313305,200139762.0313305 
 01/02  19:00:00,,,195925542.9698228,195925542.9698228 
 01/02  20:00:00,,,197295188.9831771,197295188.98317707 
 01/02  21:00:00,,,141329982.12893695,141329982.12893692 
