Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,25687741.524849735,14189524.177175505,25687741.524849728,5840810.3850519685 
 01/01  02:00:00,,,20261095.78979415,13529831.509956475,20261095.78979415,1597947.6752747113 
 01/01  03:00:00,,,20741150.222231247,13591712.666568777,20741150.222231243,1960885.8223241554 
 01/01  04:00:00,,,20449403.840876795,13466865.855553377,20449403.840876795,1762024.0710490397 
 01/01  05:00:00,,,21758346.869325735,13841406.288599579,21758346.869325735,2305746.2561522145 
 01/01  06:00:00,,,25763702.292139445,14715333.96570738,25763702.292139445,5770030.698074433 
 01/01  07:00:00,,,29593747.204181403,15630074.55783117,29593747.204181403,5882060.99740931 
 01/01  08:00:00,,,29329477.900506996,16004525.046599723,29329477.900506992,6182766.146019409 
 01/01  09:00:00,,,25835990.192087278,16599439.242970403,25835990.192087278,6192504.304189571 
 01/01  10:00:00,,,25876009.269259114,16875273.86231943,25876009.269259103,5937089.654489315 
 01/01  11:00:00,,,26968269.00582354,18023562.520153604,26968269.00582354,5876094.413979391 
 01/01  12:00:00,,,31302991.526958063,22088787.78045234,31302991.526958056,5822912.432736106 
 01/01  13:00:00,,,27684876.29665888,18148891.54977699,27684876.29665888,5955510.385519681 
 01/01  14:00:00,,,26888387.856122784,17898233.49053022,26888387.85612278,5905061.227017275 
 01/01  15:00:00,,,26492831.143885106,17647575.43128344,26492831.1438851,5745756.605132542 
 01/01  16:00:00,,,26483035.213250894,17647575.43128344,26483035.21325089,5750113.314416119 
 01/01  17:00:00,,,28650014.177375797,18191008.677188594,28650014.17737579,5850467.490994194 
 01/01  18:00:00,,,32490804.892153263,18632717.67509855,32490804.892153256,5953478.182483881 
 01/01  19:00:00,,,32367963.52421239,18382059.61585177,32367963.524212386,6087365.499896498 
 01/01  20:00:00,,,32584413.77823183,18131401.556605,32584413.778231826,6180756.9326201 
 01/01  21:00:00,,,32385752.78649486,17880743.49735822,32385752.786494855,6259365.74641826 
 01/01  22:00:00,,,31739207.272369172,17630085.438111447,31739207.27236916,6068860.964240608 
 01/01  23:00:00,,,29800159.681565214,16096330.312503923,29800159.681565203,5950110.943560077 
 01/01  24:00:00,,,32440836.275942184,18221964.766466774,32440836.27594218,5994982.859955073 
 01/02  01:00:00,,,25879351.069717526,13970953.248811325,25879351.069717523,5868172.196964559 
 01/02  02:00:00,,,20257297.17641983,13529831.509956475,20257297.176419828,1597415.0037681556 
 01/02  03:00:00,,,20784879.865675032,13591712.666568777,20784879.865675032,2007234.0599672603 
 01/02  04:00:00,,,20510083.007735793,13466865.855553377,20510083.007735793,1830833.642197666 
 01/02  05:00:00,,,21454144.707336713,13841406.288599579,21454144.70733671,2006884.075912339 
 01/02  06:00:00,,,26208923.059783533,15160914.049322207,26208923.05978353,5782544.045349213 
 01/02  07:00:00,,,30189589.063589003,16191831.661134781,30189589.063589003,5905717.6247337535 
 01/02  08:00:00,,,29703904.25016436,16399603.592249122,29703904.25016435,6153032.262247268 
 01/02  09:00:00,,,26052893.190067004,16880242.71249807,26052893.190067,6120897.175408165 
 01/02  10:00:00,,,26302889.200943105,17136082.652441334,26302889.200943097,6095084.093371276 
 01/02  11:00:00,,,27531093.92530275,18545190.137612935,27531093.925302744,5901727.831926631 
 01/02  12:00:00,,,31991511.593620315,22610415.39791167,31991511.593620308,5983530.383629692 
 01/02  13:00:00,,,28461386.762053564,18670519.167236324,28461386.762053564,6184827.532173344 
 01/02  14:00:00,,,27592932.323277887,18419861.107989546,27592932.323277876,6075555.916405789 
 01/02  15:00:00,,,27146461.75410988,18169203.048742775,27146461.754109874,5864336.234445581 
 01/02  16:00:00,,,27065477.25135485,18169203.048742775,27065477.251354843,5797105.350792414 
 01/02  17:00:00,,,29784521.536155447,19262567.6033013,29784521.536155444,5890175.8512236895 
 01/02  18:00:00,,,33843816.52047509,19850182.895552304,33843816.52047508,6068470.088733546 
 01/02  19:00:00,,,33832624.42988368,19599524.836305525,33832624.429883674,6314556.942726543 
 01/02  20:00:00,,,33986931.0308945,19348866.77705875,33986931.030894496,6342827.304873371 
 01/02  21:00:00,,,33743211.17285748,19098208.717811976,33743211.17285748,6377921.669482401 
 01/02  22:00:00,,,33096525.365338176,18847550.658565197,33096525.36533818,6188022.876353829 
 01/02  23:00:00,,,29942697.076955788,16096330.312503923,29942697.076955784,6096910.472258975 
 01/02  24:00:00,,,32503638.949953653,18221964.766466774,32503638.94995364,6060069.290305404 
 01/03  01:00:00,,,25950952.569593154,13970953.248811325,25950952.569593146,5940373.271112979 
 01/03  02:00:00,,,20263564.706082184,13529831.509956475,20263564.70608218,1603606.4616215697 
 01/03  03:00:00,,,20769262.77070999,13591712.666568777,20769262.77070999,1989347.1423432142 
 01/03  04:00:00,,,20532479.2413315,13466865.855553377,20532479.2413315,1852257.4511551196 
 01/03  05:00:00,,,23202793.81720478,13841406.288599579,23202793.81720478,2117302.829908092 
 01/03  06:00:00,,,27627432.089130655,15160914.049322207,27627432.089130655,5953802.733697645 
 01/03  07:00:00,,,31003448.46478065,16191831.661134781,31003448.464780647,6125281.614644225 
 01/03  08:00:00,,,29981646.95189391,16399553.068017727,29981646.951893903,6447480.639104848 
 01/03  09:00:00,,,26358902.503230445,16880013.40978135,26358902.503230434,6444615.322794987 
 01/03  10:00:00,,,26685525.415945552,17136082.652441334,26685525.415945552,6497861.260390226 
 01/03  11:00:00,,,27882746.098767783,18545190.137612935,27882746.098767783,6276057.499392125 
 01/03  12:00:00,,,32410942.480522536,22610415.39791167,32410942.480522532,6422964.511917525 
 01/03  13:00:00,,,28961626.176820934,18670519.167236324,28961626.176820926,6707006.274834201 
 01/03  14:00:00,,,28103987.167062342,18419861.107989546,28103987.16706234,6611939.072102205 
 01/03  15:00:00,,,27634380.30166523,18169203.048742775,27634380.301665224,6378300.5318465065 
 01/03  16:00:00,,,27550852.695506096,18191740.48560738,27550852.695506092,6285335.606862973 
 01/03  17:00:00,,,30321745.04916943,19282383.61040565,30321745.049169417,6437788.630466821 
 01/03  18:00:00,,,34438439.786117084,19850182.895552304,34438439.786117084,6692970.302225724 
 01/03  19:00:00,,,34503611.54990749,19599524.836305525,34503611.54990749,7012661.686464402 
 01/03  20:00:00,,,34281142.36030556,19348866.77705875,34281142.36030555,7041051.026196539 
 01/03  21:00:00,,,34015943.90341993,19098208.717811976,34015943.90341993,7026767.875226343 
 01/03  22:00:00,,,33464803.80540361,18847550.658565197,33464803.805403598,6845784.018834841 
 01/03  23:00:00,,,30505066.175049752,16096330.312503923,30505066.175049745,6668931.454699563 
 01/03  24:00:00,,,33007782.123825107,18221964.766466774,33007782.123825103,6566339.713675142 
 01/04  01:00:00,,,26372680.295720935,13970953.248811325,26372680.29572093,6360234.281693444 
 01/04  02:00:00,,,20222955.725432772,13529831.509956475,20222955.725432772,1570432.144446696 
 01/04  03:00:00,,,20693370.163018513,13591712.666568777,20693370.163018513,1900252.7795456368 
 01/04  04:00:00,,,21139829.232305396,13466865.855553377,21139829.232305396,2487648.6713230466 
 01/04  05:00:00,,,21637499.842621364,13841406.288599579,21637499.842621364,2167722.5647058384 
 01/04  06:00:00,,,27035532.35373845,15160914.049322207,27035532.353738446,6612155.544165156 
 01/04  07:00:00,,,31080220.039192386,16191831.661134781,31080220.039192382,6808854.832172227 
 01/04  08:00:00,,,30760167.757425994,16358073.712103583,30760167.75742599,7269813.197191311 
 01/04  09:00:00,,,26969684.72980216,16760095.56357117,26969684.729802154,7178237.395049554 
 01/04  10:00:00,,,27114412.82816939,17136082.652441334,27114412.82816939,6930898.739271046 
 01/04  11:00:00,,,28033638.519505993,18545190.137612935,28033638.519505985,6432672.407851784 
 01/04  12:00:00,,,32470834.25093168,22610415.39791167,32470834.250931676,6485042.79652678 
 01/04  13:00:00,,,29014749.14511265,18670519.167236324,29014749.14511265,6760746.312181296 
 01/04  14:00:00,,,28073397.99247458,18419861.107989546,28073397.99247457,6581495.448470561 
 01/04  15:00:00,,,27549889.573629063,18169203.048742775,27549889.57362906,6293684.504569155 
 01/04  16:00:00,,,27476131.85823777,18169203.048742775,27476131.858237766,6232574.0600431515 
 01/04  17:00:00,,,30228837.041998554,19213327.967520315,30228837.04199855,6411265.598120643 
 01/04  18:00:00,,,34393021.59129773,19850182.895552304,34393021.59129772,6647381.6673280755 
 01/04  19:00:00,,,34468742.25796156,19599524.836305525,34468742.25796156,6978306.903142374 
 01/04  20:00:00,,,34621053.31361325,19348866.77705875,34621053.31361325,7002880.634568425 
 01/04  21:00:00,,,34328797.67017958,19098208.717811976,34328797.670179576,6985691.495794052 
 01/04  22:00:00,,,33596242.579131275,18847550.658565197,33596242.579131275,6704817.160221425 
 01/04  23:00:00,,,30355284.29611355,16096330.312503923,30355284.296113547,6519023.173052285 
 01/04  24:00:00,,,32868517.510093197,18221964.766466774,32868517.510093194,6427075.0999432355 
 01/05  01:00:00,,,26249292.792217907,13970953.248811325,26249292.792217903,6236531.505788339 
 01/05  02:00:00,,,20073205.93499925,13529831.509956475,20073205.934999246,1424400.046805455 
 01/05  03:00:00,,,20514163.91035369,13591712.666568777,20514163.910353687,1728515.4139921516 
 01/05  04:00:00,,,20732408.329925753,13466865.855553377,20732408.32992575,2084365.0383874308 
 01/05  05:00:00,,,21313242.763457887,13841406.288599579,21313242.763457883,1848649.9982595434 
 01/05  06:00:00,,,26649239.522795312,15160914.049322207,26649239.522795312,6225500.490869656 
 01/05  07:00:00,,,30645286.018540382,16191831.661134781,30645286.01854038,6373534.635168329 
 01/05  08:00:00,,,30189327.879113164,16379264.758923195,30189327.879113153,6676927.726512747 
 01/05  09:00:00,,,26436542.511998035,16781233.4949269,26436542.511998028,6623122.784648341 
 01/05  10:00:00,,,26733012.178910304,17136082.652441334,26733012.178910304,6548753.773483885 
 01/05  11:00:00,,,27793698.105612475,18545190.137612935,27793698.10561247,6191314.791426018 
 01/05  12:00:00,,,32216689.32555002,22610415.39791167,32216689.325550012,6220713.604011647 
 01/05  13:00:00,,,28666435.840303563,18670519.167236324,28666435.84030356,6396422.195899803 
 01/05  14:00:00,,,27773619.869583562,18419861.107989546,27773619.86958356,6276382.716106544 
 01/05  15:00:00,,,27311241.38670748,18169203.048742775,27311241.386707474,6055075.773223873 
 01/05  16:00:00,,,27260379.554491304,18169203.048742775,27260379.554491304,6017378.649392313 
 01/05  17:00:00,,,29828325.329826318,19004486.206371628,29828325.329826318,6221690.302910036 
 01/05  18:00:00,,,34266272.23940964,19850182.895552304,34266272.23940963,6520261.343904486 
 01/05  19:00:00,,,34418244.905706584,19599524.836305525,34418244.90570658,6926336.26334977 
 01/05  20:00:00,,,34632599.05292614,19348866.77705875,34632599.05292613,7013022.365516065 
 01/05  21:00:00,,,34301505.873702586,19098208.717811976,34301505.873702586,6958254.291393269 
 01/05  22:00:00,,,33614092.6374834,18847550.658565197,33614092.63748339,6722754.434896529 
 01/05  23:00:00,,,30487872.27012342,16096330.312503923,30487872.270123407,6651631.354733566 
 01/05  24:00:00,,,33091782.421524316,18221964.766466774,33091782.421524316,6650340.011374358 
 01/06  01:00:00,,,26476908.564416375,13970953.248811325,26476908.56441637,6464814.099558588 
 01/06  02:00:00,,,20160682.483017504,13529831.509956475,20160682.483017497,1514062.3003953064 
 01/06  03:00:00,,,21097032.119840562,13591712.666568777,21097032.119840562,2305351.010072728 
 01/06  04:00:00,,,20846167.59887817,13466865.855553377,20846167.59887817,2192320.6883226503 
 01/06  05:00:00,,,23965409.314798042,13841406.288599579,23965409.31479804,2854297.1843824526 
 01/06  06:00:00,,,28180137.59721154,15160914.049322207,28180137.597211532,6508155.356275772 
 01/06  07:00:00,,,31591491.249127444,16191831.661134781,31591491.249127444,6714367.720421605 
 01/06  08:00:00,,,30703358.162353452,16345822.412959535,30703358.162353445,7224954.247505782 
 01/06  09:00:00,,,26866374.54792944,16760095.56357117,26866374.547929436,7074382.168847725 
 01/06  10:00:00,,,26942145.884553023,17136082.652441334,26942145.88455302,6757683.826199828 
 01/06  11:00:00,,,27900587.784831062,18545190.137612935,27900587.784831055,6299005.0497525055 
 01/06  12:00:00,,,32320636.64707939,22610415.39791167,32320636.647079386,6327582.739868144 
 01/06  13:00:00,,,28763860.078001697,18670519.167236324,28763860.078001697,6497435.9906672295 
 01/06  14:00:00,,,27804885.74860584,18419861.107989546,27804885.748605832,6308950.470453035 
 01/06  15:00:00,,,27260927.770101763,18169203.048742775,27260927.77010176,6003230.83997622 
 01/06  16:00:00,,,27138414.317661066,18169203.048742775,27138414.317661062,5893105.560176311 
 01/06  17:00:00,,,30028008.514698166,19349025.384080924,30028008.51469816,6068483.859257898 
 01/06  18:00:00,,,34078724.171498686,19850182.895552304,34078724.171498686,6325899.977758874 
 01/06  19:00:00,,,34114957.12602387,19599524.836305525,34114957.126023866,6620274.484877216 
 01/06  20:00:00,,,33848005.48538223,19348866.77705875,33848005.48538223,6607002.471355058 
 01/06  21:00:00,,,33456485.876889974,19098208.717811976,33456485.87688996,6466524.456544034 
 01/06  22:00:00,,,32798867.32331441,18847550.658565197,32798867.32331441,6179518.21887289 
 01/06  23:00:00,,,29841287.45863923,16096330.312503923,29841287.45863923,6004838.77477428 
 01/06  24:00:00,,,32313124.287192557,18221964.766466774,32313124.287192557,5871681.877042595 
 01/07  01:00:00,,,25927914.18065012,14189524.177175505,25927914.18065012,5689693.416700457 
 01/07  02:00:00,,,20136371.67846478,13529831.509956475,20136371.67846478,1479598.5831336405 
 01/07  03:00:00,,,20647991.481601775,13591712.666568777,20647991.481601775,1874384.2363346256 
 01/07  04:00:00,,,20327840.847101897,13466865.855553377,20327840.847101897,1661472.698034792 
 01/07  05:00:00,,,21451496.57293029,13841406.288599579,21451496.572930288,2011624.5561608365 
 01/07  06:00:00,,,25714769.708341695,14715333.96570738,25714769.708341688,5720373.739678826 
 01/07  07:00:00,,,29484069.552241713,15630074.55783117,29484069.552241705,5767914.151207075 
 01/07  08:00:00,,,29109389.95001813,16014390.091849092,29109389.950018123,5947309.324607576 
 01/07  09:00:00,,,25949240.75606104,16970651.015726827,25949240.756061032,5916906.698416047 
 01/07  10:00:00,,,26126062.620352957,17136082.652441334,26126062.620352954,5908705.990971906 
 01/07  11:00:00,,,27160644.057621617,18284376.32888327,27160644.057621613,5802596.875793302 
 01/07  12:00:00,,,31643635.229111314,22349601.589182004,31643635.229111314,5914163.737923649 
 01/07  13:00:00,,,28016189.35967231,18409705.35850666,28016189.359672308,6030981.466431996 
 01/07  14:00:00,,,27226932.146382183,18159047.299259882,27226932.146382175,5992238.672990923 
 01/07  15:00:00,,,26962665.91904755,17908389.24001311,26962665.91904755,5966408.6466393955 
 01/07  16:00:00,,,26992068.406526636,17908389.24001311,26992068.406526633,6008424.022860816 
 01/07  17:00:00,,,28782835.188015297,18914495.013538618,28782835.18801529,6086389.946692357 
 01/07  18:00:00,,,33857535.07961409,19850182.895552304,33857535.07961409,6099389.077807379 
 01/07  19:00:00,,,33873943.090374805,19599524.836305525,33873943.090374805,6376096.150673339 
 01/07  20:00:00,,,34217165.78841493,19348866.77705875,34217165.788414925,6592141.917192643 
 01/07  21:00:00,,,33899999.95007321,19098208.717811976,33899999.950073205,6551957.081474144 
 01/07  22:00:00,,,33442903.791791335,18847550.658565197,33442903.79179133,6550881.579958788 
 01/07  23:00:00,,,30371399.61102528,16096330.312503923,30371399.61102528,6534626.171850186 
 01/07  24:00:00,,,32838591.57019805,18221964.766466774,32838591.570198055,6397149.1615247065 
 01/08  01:00:00,,,26376387.25862272,14189524.177175505,26376387.258622717,6139210.308898989 
 01/08  02:00:00,,,20062782.10446423,13529831.509956475,20062782.104464225,1412204.7388501992 
 01/08  03:00:00,,,20499559.198008504,13591712.666568777,20499559.1980085,1718646.026437093 
 01/08  04:00:00,,,20735186.281281102,13466865.855553377,20735186.2812811,2088289.9601229292 
 01/08  05:00:00,,,21299948.988132745,13841406.288599579,21299948.988132745,1839378.5277200362 
 01/08  06:00:00,,,26173529.536619853,14715333.96570738,26173529.536619853,6188303.0741780745 
 01/08  07:00:00,,,30057923.572349828,15630074.55783117,30057923.572349828,6355869.815609779 
 01/08  08:00:00,,,29914034.82923215,15998390.203922,29914034.829232145,6790259.777521139 
 01/08  09:00:00,,,26364593.11298777,16555132.598109938,26364593.11298777,6784762.4323364375 
 01/08  10:00:00,,,26333568.535678126,16875273.86231943,26333568.53567812,6417967.102586665 
 01/08  11:00:00,,,27394646.582263842,18023562.520153604,27394646.582263842,6330253.413216986 
