Time,DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,3.830759E+03,9.611123E+02,1.977015E-01,8.085162E-02,0.000000E+00,1.078443E+04,0.000000E+00,9.078332E-01
00:20:00,3.830768E+03,8.699662E+02,1.977020E-01,7.318270E-02,0.000000E+00,1.086267E+04,0.000000E+00,9.144255E-01
00:30:00,3.830712E+03,7.811053E+02,1.976991E-01,6.570632E-02,0.000000E+00,1.094142E+04,0.000000E+00,9.210580E-01
00:40:00,3.830550E+03,6.944746E+02,1.976907E-01,5.841784E-02,0.000000E+00,1.059897E+04,0.000000E+00,8.922349E-01
00:50:00,3.830285E+03,6.100191E+02,1.976771E-01,5.131262E-02,0.000000E+00,1.025820E+04,0.000000E+00,8.635222E-01
01:00:00,3.829979E+03,5.276999E+02,1.976612E-01,4.438739E-02,0.000000E+00,9.918003E+03,0.000000E+00,8.348622E-01
01:10:00,3.829886E+03,4.494677E+02,1.976565E-01,3.780621E-02,0.000000E+00,9.905644E+03,0.000000E+00,8.338198E-01
01:20:00,3.829804E+03,3.752145E+02,1.976522E-01,3.155995E-02,0.000000E+00,9.893722E+03,0.000000E+00,8.328160E-01
01:30:00,3.829733E+03,3.049499E+02,1.976485E-01,2.564942E-02,0.000000E+00,9.882211E+03,0.000000E+00,8.318472E-01
01:40:00,3.829673E+03,2.386735E+02,1.976454E-01,2.007456E-02,0.000000E+00,9.871096E+03,0.000000E+00,8.309119E-01
01:50:00,3.829619E+03,1.763846E+02,1.976427E-01,1.483529E-02,0.000000E+00,9.860368E+03,0.000000E+00,8.300090E-01
02:00:00,3.829571E+03,1.225738E+02,1.976402E-01,1.030927E-02,0.000000E+00,9.850017E+03,0.000000E+00,8.291378E-01
02:10:00,3.829529E+03,7.857657E+01,1.976380E-01,6.608745E-03,0.000000E+00,9.839978E+03,0.000000E+00,8.282929E-01
02:20:00,3.829493E+03,4.437051E+01,1.976362E-01,3.731777E-03,0.000000E+00,9.830234E+03,0.000000E+00,8.274729E-01
