Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/06  08:00:00,,,57089270.71439645,41632139.39044228,57089270.714396454,8365090.031905866 
 01/06  09:00:00,,,53867207.25480882,42675062.48967143,53867207.25480882,8201025.787994074 
 01/06  10:00:00,,,54537203.806880325,43693337.031216055,54537203.806880325,7836897.705208048 
 01/06  11:00:00,,,56814189.074853145,46487142.69372765,56814189.074853145,7311811.114248922 
 01/06  12:00:00,,,61883090.758303404,51194655.40670085,61883090.758303404,7346758.693302983 
 01/06  13:00:00,,,57885410.255123556,46826567.540909186,57885410.255123556,7518784.834033162 
 01/06  14:00:00,,,56486253.41747701,46147717.84654611,56486253.41747701,7306254.947454768 
 01/06  15:00:00,,,55478645.39495532,45468868.15218303,55478645.39495532,6963919.702009026 
 01/06  16:00:00,,,55337333.1279788,45468868.15218303,55337333.1279788,6837337.635770938 
 01/06  17:00:00,,,59262576.21009724,47662028.28996526,59262576.21009724,7037763.358331869 
 01/06  18:00:00,,,63578284.40266693,48394520.10873182,63578284.40266693,7328821.518226705 
 01/06  19:00:00,,,63223165.577227116,47715670.41436875,63223165.57722712,7656093.402676116 
 01/06  20:00:00,,,62523952.081285916,47036820.72000567,62523952.08128593,7636429.800559288 
 01/06  21:00:00,,,61683705.72646867,46357971.02564259,61683705.72646865,7475063.40935986 
 01/06  22:00:00,,,60566321.02303131,45679121.33127951,60566321.023031294,7153932.121497059 
 01/06  23:00:00,,,54980964.61847401,40314362.936433986,54980964.618474,6964782.830867889 
 01/06  24:00:00,,,55806109.563472115,40812084.63966748,55806109.563472115,6810613.268331934 
 01/07  01:00:00,,,49219519.873525366,36607975.127686,49219519.87352536,6605018.970734866 
 01/07  02:00:00,,,43102951.89838162,35432109.66098354,43102951.89838161,2464509.149729846 
 01/07  03:00:00,,,43234349.07575042,35664344.84054358,43234349.07575041,2287600.455730595 
 01/07  04:00:00,,,43973918.080604784,35326225.971536584,43973918.08060477,3261619.067407214 
 01/07  05:00:00,,,44398829.32050735,36340582.57855758,44398829.32050735,2341365.807638386 
 01/07  06:00:00,,,51060264.99941057,38707414.66160659,51060264.99941057,6997839.065555334 
 01/07  07:00:00,,,54961496.126846835,40275316.5365257,54961496.126846835,6640295.825344975 
 01/07  08:00:00,,,55092935.12148474,41163373.084985666,55092935.12148476,6822862.614047083 
 01/07  09:00:00,,,52787341.058632344,42982810.33854213,52787341.05863234,6784824.162168159 
 01/07  10:00:00,,,53526478.218512155,43693337.031216055,53526478.21851216,6794395.509112593 
 01/07  11:00:00,,,55846740.87187043,46121592.40596678,55846740.87187042,6696094.896223859 
 01/07  12:00:00,,,60997078.02217883,50829105.11893997,60997078.02217883,6828122.155170529 
 01/07  13:00:00,,,56953586.55022287,46461017.253148325,56953586.55022287,6969142.403968984 
 01/07  14:00:00,,,55736886.34118121,45782167.558785245,55736886.34118121,6923532.6825496 
 01/07  15:00:00,,,55055388.103863046,45103317.86442216,55055388.103863046,6908501.656535342 
 01/07  16:00:00,,,55096410.6085953,45103317.86442216,55096410.6085953,6962823.360608761 
 01/07  17:00:00,,,57827621.69283114,47042573.87545903,57827621.69283113,7048700.803424822 
 01/07  18:00:00,,,63318275.12081007,48394520.10873182,63318275.12081007,7061508.112589724 
 01/07  19:00:00,,,62930831.74014604,47715670.41436875,62930831.74014603,7361176.815013518 
 01/07  20:00:00,,,62875863.519403756,47036820.72000567,62875863.519403756,7610296.279278932 
 01/07  21:00:00,,,62145977.855379894,46357971.02564259,62145977.855379894,7584711.909410337 
 01/07  22:00:00,,,61273829.56361795,45679121.33127951,61273829.56361795,7591342.456832266 
 01/07  23:00:00,,,55599806.5970763,40314362.936433986,55599806.597076304,7583364.329524564 
 01/07  24:00:00,,,56433332.79661207,40812084.63966748,56433332.79661207,7437940.808282031 
 01/08  01:00:00,,,49764295.05656226,36607975.127686,49764295.05656225,7151029.797543695 
 01/08  02:00:00,,,43032771.34300954,35432109.66098354,43032771.34300954,2400766.0389242927 
 01/08  03:00:00,,,43481926.948206626,35664344.84054358,43481926.948206626,2542545.797265055 
 01/08  04:00:00,,,44318630.39078362,35326225.971536584,44318630.39078362,3612736.651031196 
 01/08  05:00:00,,,44606375.95033934,36340582.57855758,44606375.95033934,2551193.519651835 
 01/08  06:00:00,,,51621622.1016939,38707414.66160659,51621622.10169388,7570729.055867953 
 01/08  07:00:00,,,55672901.11989723,40275316.5365257,55672901.11989722,7366142.29085682 
 01/08  08:00:00,,,56083404.57277042,41139987.64879143,56083404.57277042,7858539.022550166 
 01/08  09:00:00,,,53230886.82441761,42391143.79443171,53230886.82441761,7855790.259105977 
 01/08  10:00:00,,,53779282.93775661,43327794.078652285,53779282.9377566,7452071.588939497 
 01/08  11:00:00,,,56106247.670167685,45756042.1182059,56106247.670167685,7350440.861784286 
 01/08  12:00:00,,,61065586.952055186,50463554.83117909,61065586.952055186,7273357.554071526 
 01/08  13:00:00,,,56993703.13415882,46095466.96538744,56993703.134158805,7394592.867668532 
 01/08  14:00:00,,,55750091.77862882,45416617.27102436,55750091.77862881,7318039.774803799 
 01/08  15:00:00,,,54948404.03193858,44737767.576661274,54948404.031938575,7175449.573750554 
 01/08  16:00:00,,,54912850.999274485,44737767.576661274,54912850.999274485,7150634.325967997 
 01/08  17:00:00,,,56880742.678724095,45923626.19952433,56880742.67872408,7236462.910977401 
 01/08  18:00:00,,,61849160.20793441,46662038.46775182,61849160.207934424,7352427.293697374 
 01/08  19:00:00,,,61368886.16992192,45983188.77338874,61368886.16992192,7557332.630474468 
 01/08  20:00:00,,,61223066.20870602,45304339.07902567,61223066.20870602,7715966.045437329 
 01/08  21:00:00,,,60642393.82488334,44625489.38466258,60642393.82488335,7838861.141766863 
 01/08  22:00:00,,,59491996.381895386,43946639.6902995,59491996.38189538,7565663.671903959 
 01/08  23:00:00,,,55441896.43092156,40314362.936433986,55441896.43092156,7425904.682495441 
 01/08  24:00:00,,,56531198.45439328,40812084.63966748,56531198.45439328,7535668.896353815 
 01/09  01:00:00,,,49648377.6420494,36303564.91174891,49648377.6420494,7346763.282936877 
 01/09  02:00:00,,,43470759.163100764,35432109.66098354,43470759.163100764,2842957.4281237116 
 01/09  03:00:00,,,43834338.15064082,35664344.84054358,43834338.150640815,2899856.837853803 
 01/09  04:00:00,,,44751301.0661446,35326225.971536584,44751301.0661446,4052182.8733429927 
 01/09  05:00:00,,,44984669.47709158,36340582.57855758,44984669.47709158,2922683.7990047485 
 01/09  06:00:00,,,52603806.67752381,39449002.77488339,52603806.67752379,7814273.852045463 
 01/09  07:00:00,,,56728215.89722284,41094578.63260723,56728215.89722285,7594688.220001066 
 01/09  08:00:00,,,56776752.737924784,41677912.95146725,56776752.737924784,8006753.93053722 
 01/09  09:00:00,,,53628328.274349794,42696305.96323501,53628328.274349794,7940824.825723993 
 01/09  10:00:00,,,54578198.61666397,43693337.031216055,54578198.61666398,7877866.629568927 
 01/09  11:00:00,,,56990427.105461285,46487142.69372765,56990427.105461285,7487802.814982738 
 01/09  12:00:00,,,62139533.57181388,51194655.40670085,62139533.57181387,7608815.823773425 
 01/09  13:00:00,,,58196483.958906315,46826567.540909186,58196483.95890632,7836031.3671807535 
