Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,73546139.9781028,73546139.97810274 
 01/01  02:00:00,,,89745185.85723539,89745185.85723533 
 01/01  03:00:00,,,67705438.0678361,67705438.06783603 
 01/01  04:00:00,,,73427622.32456118,73427622.32456109 
 01/01  05:00:00,,,81940295.50635773,81940295.50635767 
 01/01  06:00:00,,,105629628.2419219,105629628.24192184 
 01/01  07:00:00,,,178133633.10451555,178133633.10451552 
 01/01  08:00:00,,,188208600.76309672,188208600.76309666 
 01/01  09:00:00,,,192475129.9067486,192475129.90674853 
 01/01  10:00:00,,,168999911.41985035,168999911.41985026 
 01/01  11:00:00,,,155603744.1046482,155603744.1046481 
 01/01  12:00:00,,,161765986.67838976,161765986.67838967 
 01/01  13:00:00,,,140937319.54920393,140937319.5492039 
 01/01  14:00:00,,,128556368.90856333,128556368.90856327 
 01/01  15:00:00,,,134878326.86016315,134878326.8601631 
 01/01  16:00:00,,,139809783.6822721,139809783.68227205 
 01/01  17:00:00,,,166854304.999805,166854304.999805 
 01/01  18:00:00,,,196554199.80101007,196554199.8010102 
 01/01  19:00:00,,,230287464.19168866,230287464.19168878 
 01/01  20:00:00,,,217777184.36429647,217777184.36429656 
 01/01  21:00:00,,,209073812.02358902,209073812.02358907 
 01/01  22:00:00,,,181599192.39945707,181599192.39945722 
 01/01  23:00:00,,,158125427.37413362,158125427.37413356 
 01/01  24:00:00,,,115770526.26687016,115770526.26687008 
 01/02  01:00:00,,,93730861.24345094,93730861.24345087 
 01/02  02:00:00,,,76941114.09045458,76941114.0904545 
 01/02  03:00:00,,,81156987.96251746,81156987.96251737 
 01/02  04:00:00,,,67025106.211707935,67025106.21170786 
 01/02  05:00:00,,,76349622.25922538,76349622.25922532 
 01/02  06:00:00,,,119406121.10700902,119406121.10700895 
 01/02  07:00:00,,,178703420.790489,178703420.7904889 
 01/02  08:00:00,,,188629414.06066227,188629414.06066218 
 01/02  09:00:00,,,183328661.83784807,183328661.83784798 
 01/02  10:00:00,,,165049777.02894408,165049777.02894402 
 01/02  11:00:00,,,169492165.0980043,169492165.09800422 
 01/02  12:00:00,,,148351105.17565513,148351105.17565507 
 01/02  13:00:00,,,139492131.65304494,139492131.65304485 
 01/02  14:00:00,,,143661122.16683534,143661122.16683528 
 01/02  15:00:00,,,127812356.66843687,127812356.6684368 
 01/02  16:00:00,,,147286894.97501037,147286894.97501028 
 01/02  17:00:00,,,159581304.95694718,159581304.95694718 
 01/02  18:00:00,,,204253440.4850642,204253440.48506433 
 01/02  19:00:00,,,222604811.05507386,222604811.055074 
 01/02  20:00:00,,,220619247.51576373,220619247.51576382 
 01/02  21:00:00,,,210541634.7560656,210541634.75606576 
 01/02  22:00:00,,,181553785.62600893,181553785.62600905 
 01/02  23:00:00,,,161509843.8280978,161509843.8280977 
 01/02  24:00:00,,,115732489.84481409,115732489.84481403 
 01/03  01:00:00,,,93446283.85238653,93446283.85238647 
 01/03  02:00:00,,,69470584.15384173,69470584.15384167 
 01/03  03:00:00,,,74386749.48145008,74386749.48145004 
 01/03  04:00:00,,,79750226.9426261,79750226.94262601 
 01/03  05:00:00,,,76308043.1223649,76308043.12236482 
 01/03  06:00:00,,,109422456.50933155,109422456.50933148 
 01/03  07:00:00,,,189263216.19130164,189263216.19130158 
 01/03  08:00:00,,,189161309.49918884,189161309.4991888 
 01/03  09:00:00,,,182228613.50578254,182228613.50578246 
 01/03  10:00:00,,,172771955.4511649,172771955.45116487 
 01/03  11:00:00,,,173118439.49534637,173118439.49534628 
 01/03  12:00:00,,,151965156.64978024,151965156.64978015 
 01/03  13:00:00,,,141696316.2465292,141696316.24652916 
 01/03  14:00:00,,,141883979.26148218,141883979.2614821 
 01/03  15:00:00,,,135807764.77629983,135807764.77629977 
 01/03  16:00:00,,,138593394.82280263,138593394.82280254 
 01/03  17:00:00,,,168776710.17742544,168776710.1774255 
 01/03  18:00:00,,,212593187.86976796,212593187.8697681 
 01/03  19:00:00,,,223377438.70917392,223377438.709174 
 01/03  20:00:00,,,219975164.88792014,219975164.88792023 
 01/03  21:00:00,,,205054371.13349056,205054371.13349065 
 01/03  22:00:00,,,189256818.86187735,189256818.86187744 
 01/03  23:00:00,,,161988861.29849404,161988861.29849398 
 01/03  24:00:00,,,116230958.71901426,116230958.71901417 
 01/04  01:00:00,,,90710796.34929568,90710796.34929562 
 01/04  02:00:00,,,74221117.79935718,74221117.79935712 
 01/04  03:00:00,,,81517385.7969826,81517385.79698253 
 01/04  04:00:00,,,74656376.77128792,74656376.77128786 
 01/04  05:00:00,,,77238664.24971761,77238664.24971753 
 01/04  06:00:00,,,113311364.93738401,113311364.93738392 
 01/04  07:00:00,,,178910195.98960721,178910195.98960716 
 01/04  08:00:00,,,198624835.12759787,198624835.1275978 
 01/04  09:00:00,,,181955622.8519845,181955622.85198444 
 01/04  10:00:00,,,174753119.9021625,174753119.90216246 
 01/04  11:00:00,,,173209719.51818997,173209719.51818994 
 01/04  12:00:00,,,152091969.1464174,152091969.14641732 
 01/04  13:00:00,,,141571565.5255304,141571565.52553034 
 01/04  14:00:00,,,143612157.53683293,143612157.53683284 
 01/04  15:00:00,,,128619017.50616394,128619017.50616387 
 01/04  16:00:00,,,145711082.74048454,145711082.74048448 
 01/04  17:00:00,,,167383470.19141737,167383470.1914174 
 01/04  18:00:00,,,213014562.89467198,213014562.8946721 
 01/04  19:00:00,,,224983199.69711566,224983199.69711578 
 01/04  20:00:00,,,221460285.47562775,221460285.47562787 
 01/04  21:00:00,,,204200635.6889286,204200635.6889287 
 01/04  22:00:00,,,190518919.8097379,190518919.80973798 
 01/04  23:00:00,,,161303328.96831158,161303328.9683115 
 01/04  24:00:00,,,116602041.47594513,116602041.47594507 
 01/05  01:00:00,,,87645414.22853826,87645414.22853819 
 01/05  02:00:00,,,81102778.13116743,81102778.13116735 
 01/05  03:00:00,,,78378957.57208787,78378957.5720878 
 01/05  04:00:00,,,74938959.46886207,74938959.46886201 
 01/05  05:00:00,,,83386346.67706355,83386346.6770635 
 01/05  06:00:00,,,107041104.76538539,107041104.76538531 
 01/05  07:00:00,,,176708926.83610597,176708926.8361059 
 01/05  08:00:00,,,199976937.54396206,199976937.543962 
 01/05  09:00:00,,,187112420.57122546,187112420.57122535 
 01/05  10:00:00,,,175450955.38654152,175450955.38654146 
 01/05  11:00:00,,,166646999.07827702,166646999.07827693 
 01/05  12:00:00,,,155611720.58213717,155611720.5821371 
 01/05  13:00:00,,,144146892.90312564,144146892.90312555 
 01/05  14:00:00,,,136923069.43409425,136923069.43409416 
 01/05  15:00:00,,,129970888.10992625,129970888.10992618 
 01/05  16:00:00,,,144593953.09854925,144593953.0985492 
 01/05  17:00:00,,,167554554.28964907,167554554.28964904 
 01/05  18:00:00,,,209930551.72805882,209930551.72805887 
 01/05  19:00:00,,,226639401.32717714,226639401.32717723 
 01/05  20:00:00,,,218215395.5842381,218215395.58423817 
 01/05  21:00:00,,,205708151.35969537,205708151.35969546 
 01/05  22:00:00,,,185243978.52935973,185243978.52935985 
 01/05  23:00:00,,,156581314.17238596,156581314.17238593 
 01/05  24:00:00,,,122224331.5781873,122224331.57818723 
 01/06  01:00:00,,,87388822.33821738,87388822.3382173 
 01/06  02:00:00,,,85219138.79473156,85219138.79473147 
 01/06  03:00:00,,,73499726.4214205,73499726.42142043 
 01/06  04:00:00,,,69138044.48294386,69138044.48294379 
 01/06  05:00:00,,,88512162.07694854,88512162.07694846 
 01/06  06:00:00,,,107018324.75082454,107018324.75082445 
 01/06  07:00:00,,,179278257.57091793,179278257.57091781 
 01/06  08:00:00,,,202712215.18262655,202712215.1826265 
 01/06  09:00:00,,,184086040.57707956,184086040.5770795 
 01/06  10:00:00,,,173031913.12655896,173031913.1265589 
 01/06  11:00:00,,,166206485.22121784,166206485.22121778 
 01/06  12:00:00,,,157639432.27311563,157639432.2731156 
 01/06  13:00:00,,,144596482.7356736,144596482.73567358 
 01/06  14:00:00,,,139240045.83425105,139240045.83425096 
 01/06  15:00:00,,,123356752.69816391,123356752.69816385 
 01/06  16:00:00,,,146485609.46460146,146485609.46460143 
 01/06  17:00:00,,,166244633.37302285,166244633.37302288 
 01/06  18:00:00,,,216185818.37993228,216185818.37993243 
 01/06  19:00:00,,,224226453.60444623,224226453.60444635 
 01/06  20:00:00,,,216405925.1127261,216405925.11272615 
 01/06  21:00:00,,,201831632.99899742,201831632.9989975 
 01/06  22:00:00,,,181436628.1385802,181436628.1385803 
 01/06  23:00:00,,,159724635.9127892,159724635.9127891 
 01/06  24:00:00,,,129213575.75766389,129213575.75766383 
 01/07  01:00:00,,,81181114.35588416,81181114.3558841 
 01/07  02:00:00,,,88427094.68031912,88427094.68031904 
 01/07  03:00:00,,,70184039.49074177,70184039.49074171 
 01/07  04:00:00,,,69479555.69489771,69479555.69489764 
 01/07  05:00:00,,,88505712.13899393,88505712.13899384 
 01/07  06:00:00,,,107142563.51645195,107142563.5164519 
 01/07  07:00:00,,,177680143.7121169,177680143.71211687 
 01/07  08:00:00,,,204364731.15979838,204364731.1597983 
 01/07  09:00:00,,,179010041.70765835,179010041.7076582 
 01/07  10:00:00,,,172573215.42539462,172573215.42539456 
 01/07  11:00:00,,,168655748.80380356,168655748.8038035 
 01/07  12:00:00,,,151740972.76578793,151740972.76578784 
 01/07  13:00:00,,,144719742.69858047,144719742.6985804 
 01/07  14:00:00,,,138553612.95691082,138553612.95691076 
 01/07  15:00:00,,,124109918.59510341,124109918.59510338 
 01/07  16:00:00,,,142434147.78312218,142434147.78312215 
 01/07  17:00:00,,,165543821.19551796,165543821.19551808 
 01/07  18:00:00,,,216374615.1153497,216374615.11534983 
 01/07  19:00:00,,,228843045.25086308,228843045.25086316 
 01/07  20:00:00,,,216935275.76691985,216935275.76691997 
 01/07  21:00:00,,,203369639.4890586,203369639.48905873 
 01/07  22:00:00,,,188640025.20071682,188640025.20071688 
 01/07  23:00:00,,,157101509.3967121,157101509.39671203 
 01/07  24:00:00,,,127014636.01992658,127014636.0199265 
 01/08  01:00:00,,,80267122.67806606,80267122.67806599 
 01/08  02:00:00,,,89505109.50023179,89505109.50023173 
 01/08  03:00:00,,,71119255.35754313,71119255.35754307 
 01/08  04:00:00,,,73633167.54640847,73633167.54640841 
 01/08  05:00:00,,,85632025.96989259,85632025.96989252 
 01/08  06:00:00,,,107473578.98597713,107473578.98597704 
 01/08  07:00:00,,,180174504.847558,180174504.84755793 
 01/08  08:00:00,,,204001616.11287528,204001616.11287522 
 01/08  09:00:00,,,180430566.44742775,180430566.44742772 
 01/08  10:00:00,,,172410754.9337035,172410754.93370345 
 01/08  11:00:00,,,168405115.1037889,168405115.10378885 
