Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,56591349.2695407,56591349.26954071 
 01/01  02:00:00,,,74539050.3235164,74539050.3235164 
 01/01  03:00:00,,,53368079.50570623,53368079.505706236 
 01/01  04:00:00,,,59491659.05759061,59491659.057590626 
 01/01  05:00:00,,,69045950.19314113,69045950.19314115 
 01/01  06:00:00,,,92234883.76195663,92234883.76195657 
 01/01  07:00:00,,,159678208.36439973,159678208.3643997 
 01/01  08:00:00,,,164417781.9871967,164417781.98719665 
 01/01  09:00:00,,,166313815.4398383,166313815.4398382 
 01/01  10:00:00,,,142187282.55626884,142187282.55626878 
 01/01  11:00:00,,,128391084.98302372,128391084.98302369 
 01/01  12:00:00,,,134109897.75432236,134109897.75432232 
 01/01  13:00:00,,,113683895.77708352,113683895.77708349 
 01/01  14:00:00,,,102599526.04480132,102599526.04480132 
 01/01  15:00:00,,,109350629.54171723,109350629.54171719 
 01/01  16:00:00,,,113812321.35580164,113812321.35580157 
 01/01  17:00:00,,,137028934.07021868,137028934.07021862 
 01/01  18:00:00,,,159209948.97321907,159209948.973219 
 01/01  19:00:00,,,194939252.67117435,194939252.6711743 
 01/01  20:00:00,,,187172568.34100085,187172568.34100083 
 01/01  21:00:00,,,180906901.7189618,180906901.71896172 
 01/01  22:00:00,,,152104438.21017915,152104438.2101791 
 01/01  23:00:00,,,131469327.7211723,131469327.72117227 
 01/01  24:00:00,,,93902548.89432684,93902548.89432678 
 01/02  01:00:00,,,76782266.01635866,76782266.01635866 
 01/02  02:00:00,,,61768992.15297768,61768992.15297768 
 01/02  03:00:00,,,66867082.57714322,66867082.57714324 
 01/02  04:00:00,,,53157157.02484598,53157157.024845995 
 01/02  05:00:00,,,63515123.64378506,63515123.64378507 
 01/02  06:00:00,,,106074132.1520279,106074132.15202785 
 01/02  07:00:00,,,160318672.2553199,160318672.25531983 
 01/02  08:00:00,,,164893060.39773226,164893060.39773223 
 01/02  09:00:00,,,157200824.27785578,157200824.27785578 
 01/02  10:00:00,,,138297956.29332396,138297956.29332393 
 01/02  11:00:00,,,142336296.83399948,142336296.83399945 
 01/02  12:00:00,,,120706550.66741626,120706550.6674162 
 01/02  13:00:00,,,112258450.40768032,112258450.40768027 
 01/02  14:00:00,,,117744157.85263416,117744157.85263416 
 01/02  15:00:00,,,102331016.6315726,102331016.63157257 
 01/02  16:00:00,,,121322048.63373518,121322048.63373512 
 01/02  17:00:00,,,129792540.81012543,129792540.81012535 
 01/02  18:00:00,,,166959655.59263018,166959655.59263012 
 01/02  19:00:00,,,187246888.42105415,187246888.42105415 
 01/02  20:00:00,,,190912888.3532804,190912888.3532803 
 01/02  21:00:00,,,180791038.04055583,180791038.04055578 
 01/02  22:00:00,,,151989189.5566826,151989189.5566825 
 01/02  23:00:00,,,135629536.96177796,135629536.9617779 
 01/02  24:00:00,,,93852163.71501774,93852163.71501765 
 01/03  01:00:00,,,76301221.51756231,76301221.51756233 
 01/03  02:00:00,,,54144975.69777511,54144975.697775126 
 01/03  03:00:00,,,59924118.645295635,59924118.64529566 
 01/03  04:00:00,,,65779147.12972973,65779147.12972975 
 01/03  05:00:00,,,63444085.17561732,63444085.17561733 
 01/03  06:00:00,,,96149422.76688758,96149422.76688753 
 01/03  07:00:00,,,170788336.95396727,170788336.9539672 
 01/03  08:00:00,,,165242187.82219356,165242187.8221935 
 01/03  09:00:00,,,155488824.81907755,155488824.8190775 
 01/03  10:00:00,,,145412792.83915046,145412792.83915037 
 01/03  11:00:00,,,145403126.98716703,145403126.987167 
 01/03  12:00:00,,,123762755.90626457,123762755.90626451 
 01/03  13:00:00,,,114004215.28031158,114004215.28031152 
 01/03  14:00:00,,,117271204.79647043,117271204.7964704 
 01/03  15:00:00,,,108034798.25658448,108034798.2565845 
 01/03  16:00:00,,,112528926.71206808,112528926.71206804 
 01/03  17:00:00,,,138075549.76773328,138075549.76773325 
 01/03  18:00:00,,,175244319.33127567,175244319.33127558 
 01/03  19:00:00,,,188149040.6122334,188149040.61223343 
 01/03  20:00:00,,,191009338.4748367,191009338.47483677 
 01/03  21:00:00,,,174706732.34122914,174706732.34122905 
 01/03  22:00:00,,,159737920.22780836,159737920.22780827 
 01/03  23:00:00,,,136153002.263485,136153002.26348495 
 01/03  24:00:00,,,94423098.48221235,94423098.48221228 
 01/04  01:00:00,,,73846102.53050631,73846102.5305063 
 01/04  02:00:00,,,59129043.961532325,59129043.961532325 
 01/04  03:00:00,,,67277958.61101668,67277958.61101668 
 01/04  04:00:00,,,60877533.422256716,60877533.42225673 
 01/04  05:00:00,,,64520675.250049576,64520675.250049576 
 01/04  06:00:00,,,100105554.22150002,100105554.22149996 
 01/04  07:00:00,,,160836240.9837763,160836240.98377624 
 01/04  08:00:00,,,174731402.33429545,174731402.33429536 
 01/04  09:00:00,,,155655561.889251,155655561.88925093 
 01/04  10:00:00,,,147225425.9886695,147225425.98866943 
 01/04  11:00:00,,,145410847.14794022,145410847.14794016 
 01/04  12:00:00,,,123810250.81544077,123810250.81544071 
 01/04  13:00:00,,,113756105.68706569,113756105.68706562 
 01/04  14:00:00,,,117028276.27056196,117028276.2705619 
 01/04  15:00:00,,,104381858.24196708,104381858.24196708 
 01/04  16:00:00,,,117331521.53801537,117331521.5380153 
 01/04  17:00:00,,,137061546.60732365,137061546.60732356 
 01/04  18:00:00,,,175681140.95937607,175681140.95937598 
 01/04  19:00:00,,,190719121.53298807,190719121.53298813 
 01/04  20:00:00,,,190033579.5229835,190033579.52298355 
 01/04  21:00:00,,,175782612.44164142,175782612.44164136 
 01/04  22:00:00,,,161707620.9716276,161707620.97162756 
 01/04  23:00:00,,,134664883.4474274,134664883.44742733 
