Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,,,5325035.6500713,42124904.99131068 
 01/01  02:00:00,,,5325035.6500713,42124904.99131068 
 01/01  03:00:00,,,5325035.6500713,42124904.99131068 
 01/01  04:00:00,,,5325035.6500713,42124904.99131068 
 01/01  05:00:00,,,5325035.6500713,42124904.99131068 
 01/01  06:00:00,,,5325035.6500713,42124904.99131068 
 01/01  07:00:00,,,5325035.6500713,42124904.99131068 
 01/01  08:00:00,,,5325035.6500713,42124904.99131068 
 01/01  09:00:00,,,5325035.6500713,42124904.99131068 
 01/01  10:00:00,,,5325035.6500713,42124904.99131068 
 01/01  11:00:00,,,5325035.6500713,42124904.99131068 
 01/01  12:00:00,,,5325035.6500713,42124904.99131068 
 01/01  13:00:00,,,5325035.6500713,42124904.99131068 
 01/01  14:00:00,,,5325035.6500713,42124904.99131068 
 01/01  15:00:00,,,5325035.6500713,42124904.99131068 
 01/01  16:00:00,,,5325035.6500713,42124904.99131068 
 01/01  17:00:00,,,5325035.6500713,42124904.99131068 
 01/01  18:00:00,,,5325035.6500713,42124904.99131068 
 01/01  19:00:00,,,5325035.6500713,42124904.99131068 
 01/01  20:00:00,,,5325035.6500713,42124904.99131068 
 01/01  21:00:00,,,5325035.6500713,42124904.99131068 
 01/01  22:00:00,,,5325035.6500713,42124904.99131068 
 01/01  23:00:00,,,5325035.6500713,42124904.99131068 
 01/01  24:00:00,,,5325035.6500713,42124904.99131068 
 01/02  01:00:00,,,5325035.6500713,42124904.99131068 
 01/02  02:00:00,,,5325035.6500713,42124904.99131068 
 01/02  03:00:00,,,5325035.6500713,42124904.99131068 
 01/02  04:00:00,,,5325035.6500713,42124904.99131068 
 01/02  05:00:00,,,5325035.6500713,42124904.99131068 
 01/02  06:00:00,,,5325035.6500713,42124904.99131068 
 01/02  07:00:00,,,5325035.6500713,42124904.99131068 
 01/02  08:00:00,,,5325035.6500713,42124904.99131068 
 01/02  09:00:00,,,81680422.86370729,119908843.79659814 
 01/02  10:00:00,,,84848185.46392,119908843.79659814 
 01/02  11:00:00,,,79407800.87823002,120865183.79659814 
 01/02  12:00:00,,,77584311.3320403,120865183.79659814 
 01/02  13:00:00,,,78319308.68571343,120865183.79659814 
 01/02  14:00:00,,,79238280.45757575,119908843.79659814 
 01/02  15:00:00,,,82421186.41587065,119908843.79659814 
 01/02  16:00:00,,,95775983.82486382,119430673.79659814 
 01/02  17:00:00,,,116383165.1529142,119430673.79659814 
 01/02  18:00:00,,,124604870.94000003,48806547.18822036 
 01/02  19:00:00,,,124604870.94000003,48806547.18822036 
 01/02  20:00:00,,,124604870.94000003,48806547.18822036 
 01/02  21:00:00,,,118429558.84687582,48806547.18822036 
