Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,503339044.17645776,503339044.17645776 
 01/01  02:00:00,,,441281165.823296,441281165.823296 
 01/01  03:00:00,,,542082530.0282242,542082530.0282243 
 01/01  04:00:00,,,450315790.07978636,450315790.07978636 
 01/01  05:00:00,,,556930138.7112119,556930138.7112118 
 01/01  06:00:00,,,461776514.2012595,461776514.2012595 
 01/01  07:00:00,,,580956014.4540215,580956014.4540215 
 01/01  08:00:00,,,483679078.0061528,483679078.0061528 
 01/01  09:00:00,,,536902345.2779852,536902345.2779852 
 01/01  10:00:00,,,376324824.12658703,376324824.126587 
 01/01  11:00:00,,,406999741.96027696,406999741.96027684 
 01/01  12:00:00,,,320815746.67986304,320815746.67986304 
 01/01  13:00:00,,,389748637.02552235,389748637.02552223 
 01/01  14:00:00,,,318283050.7739182,318283050.7739182 
 01/01  15:00:00,,,364601862.2395231,364601862.2395232 
 01/01  16:00:00,,,298431445.10530204,298431445.1053021 
 01/01  17:00:00,,,439261908.8881625,439261908.8881625 
 01/01  18:00:00,,,394505938.41638446,394505938.4163845 
 01/01  19:00:00,,,475935317.91409767,475935317.9140976 
 01/01  20:00:00,,,414203992.4332072,414203992.4332073 
 01/01  21:00:00,,,514354687.5736858,514354687.5736858 
 01/01  22:00:00,,,428093899.310115,428093899.310115 
 01/01  23:00:00,,,529603892.05794704,529603892.05794704 
 01/01  24:00:00,,,431000939.5582982,431000939.5582982 
 01/02  01:00:00,,,527068566.4630812,527068566.4630812 
 01/02  02:00:00,,,433207203.8302061,433207203.83020604 
 01/02  03:00:00,,,517566790.0110315,517566790.0110314 
 01/02  04:00:00,,,435391042.9702049,435391042.9702047 
 01/02  05:00:00,,,525037593.2358516,525037593.23585147 
 01/02  06:00:00,,,415299860.4979465,415299860.4979465 
 01/02  07:00:00,,,560716228.1494827,560716228.1494827 
 01/02  08:00:00,,,766487937.9032495,766487937.9032496 
 01/02  09:00:00,,,746210882.7102044,746210882.7102042 
 01/02  10:00:00,,,629292566.9768648,629292566.9768647 
 01/02  11:00:00,,,547093043.0995917,547093043.0995917 
 01/02  12:00:00,,,511500940.4950162,511500940.4950163 
 01/02  13:00:00,,,544843127.7339164,544843127.7339165 
 01/02  14:00:00,,,485047142.61134636,485047142.61134624 
 01/02  15:00:00,,,466511606.6643897,466511606.6643897 
 01/02  16:00:00,,,483771191.7990608,483771191.7990609 
 01/02  17:00:00,,,546398518.4529979,546398518.4529979 
 01/02  18:00:00,,,574704769.345337,574704769.345337 
 01/02  19:00:00,,,575201740.8027103,575201740.8027103 
 01/02  20:00:00,,,575990020.9358282,575990020.935828 
 01/02  21:00:00,,,560986536.1903186,560986536.1903186 
 01/02  22:00:00,,,556553982.5391545,556553982.5391544 
 01/02  23:00:00,,,355023688.9156906,355023688.91569054 
 01/02  24:00:00,,,320792264.35844773,320792264.35844773 
 01/03  01:00:00,,,362265059.55506456,362265059.55506456 
 01/03  02:00:00,,,309914247.1440977,309914247.1440976 
 01/03  03:00:00,,,353375198.54037356,353375198.54037356 
 01/03  04:00:00,,,309187331.94599223,309187331.9459923 
 01/03  05:00:00,,,369696888.96923715,369696888.96923715 
 01/03  06:00:00,,,341859535.3730685,341859535.37306845 
 01/03  07:00:00,,,448968505.3160589,448968505.3160589 
 01/03  08:00:00,,,583761722.4931905,583761722.4931906 
 01/03  09:00:00,,,650384893.6496351,650384893.6496351 
 01/03  10:00:00,,,622961137.8579637,622961137.8579636 
 01/03  11:00:00,,,606860497.4743059,606860497.4743059 
 01/03  12:00:00,,,616490431.3976054,616490431.3976054 
