Time,DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,3.902838E+03,2.008109E+03,1.913504E-01,1.757541E-01,0.000000E+00,1.206891E+04,0.000000E+00,1.056852E+00
00:20:00,3.902582E+03,1.913742E+03,1.913379E-01,1.674920E-01,0.000000E+00,1.214540E+04,0.000000E+00,1.063556E+00
00:30:00,3.902328E+03,1.821811E+03,1.913254E-01,1.594434E-01,0.000000E+00,1.222246E+04,0.000000E+00,1.070308E+00
00:40:00,3.902076E+03,1.732287E+03,1.913131E-01,1.516059E-01,0.000000E+00,1.187989E+04,0.000000E+00,1.040314E+00
00:50:00,3.901826E+03,1.645092E+03,1.913008E-01,1.439724E-01,0.000000E+00,1.153892E+04,0.000000E+00,1.010428E+00
01:00:00,3.901578E+03,1.560168E+03,1.912886E-01,1.365379E-01,0.000000E+00,1.119854E+04,0.000000E+00,9.805983E-01
01:10:00,3.901596E+03,1.479396E+03,1.912895E-01,1.294670E-01,0.000000E+00,1.118563E+04,0.000000E+00,9.794660E-01
01:20:00,3.901614E+03,1.402673E+03,1.912904E-01,1.227507E-01,0.000000E+00,1.117319E+04,0.000000E+00,9.783764E-01
01:30:00,3.901631E+03,1.329976E+03,1.912913E-01,1.163870E-01,0.000000E+00,1.116119E+04,0.000000E+00,9.773261E-01
01:40:00,3.901649E+03,1.261273E+03,1.912921E-01,1.103731E-01,0.000000E+00,1.114962E+04,0.000000E+00,9.763131E-01
01:50:00,3.901667E+03,1.196588E+03,1.912930E-01,1.047110E-01,0.000000E+00,1.113847E+04,0.000000E+00,9.753364E-01
02:00:00,3.901684E+03,1.135929E+03,1.912939E-01,9.940150E-02,0.000000E+00,1.112771E+04,0.000000E+00,9.743948E-01
02:10:00,3.901702E+03,1.077435E+03,1.912947E-01,9.428157E-02,0.000000E+00,1.111729E+04,0.000000E+00,9.734826E-01
02:20:00,3.901719E+03,1.021107E+03,1.912956E-01,8.935141E-02,0.000000E+00,1.110720E+04,0.000000E+00,9.725991E-01
02:30:00,3.901736E+03,9.669342E+02,1.912964E-01,8.461000E-02,0.000000E+00,1.109742E+04,0.000000E+00,9.717431E-01
02:40:00,3.901753E+03,9.149115E+02,1.912972E-01,8.005684E-02,0.000000E+00,1.108795E+04,0.000000E+00,9.709139E-01
02:50:00,3.901770E+03,8.650327E+02,1.912981E-01,7.569142E-02,0.000000E+00,1.107878E+04,0.000000E+00,9.701108E-01
03:00:00,3.901787E+03,8.172921E+02,1.912989E-01,7.151323E-02,0.000000E+00,1.106989E+04,0.000000E+00,9.693328E-01
03:10:00,3.901804E+03,7.698004E+02,1.912997E-01,6.735695E-02,0.000000E+00,1.106123E+04,0.000000E+00,9.685745E-01
03:20:00,3.901821E+03,7.225575E+02,1.913005E-01,6.322252E-02,0.000000E+00,1.105278E+04,0.000000E+00,9.678352E-01
03:30:00,3.901837E+03,6.755484E+02,1.913013E-01,5.910864E-02,0.000000E+00,1.104454E+04,0.000000E+00,9.671140E-01
03:40:00,3.901853E+03,6.287645E+02,1.913021E-01,5.501455E-02,0.000000E+00,1.103650E+04,0.000000E+00,9.664101E-01
03:50:00,3.901870E+03,5.821962E+02,1.913029E-01,5.093941E-02,0.000000E+00,1.102865E+04,0.000000E+00,9.657226E-01
04:00:00,3.901886E+03,5.358341E+02,1.913037E-01,4.688241E-02,0.000000E+00,1.102097E+04,0.000000E+00,9.650505E-01
04:10:00,3.901902E+03,4.915637E+02,1.913045E-01,4.300850E-02,0.000000E+00,1.108300E+04,0.000000E+00,9.704818E-01
04:20:00,3.901918E+03,4.493677E+02,1.913053E-01,3.931618E-02,0.000000E+00,1.114505E+04,0.000000E+00,9.759197E-01
04:30:00,3.901933E+03,4.092477E+02,1.913061E-01,3.580560E-02,0.000000E+00,1.120727E+04,0.000000E+00,9.813723E-01
04:40:00,3.901948E+03,3.731269E+02,1.913068E-01,3.264499E-02,0.000000E+00,1.126990E+04,0.000000E+00,9.868578E-01
04:50:00,3.901963E+03,3.426019E+02,1.913075E-01,2.997405E-02,0.000000E+00,1.133335E+04,0.000000E+00,9.924145E-01
05:00:00,3.901978E+03,3.197085E+02,1.913082E-01,2.797087E-02,0.000000E+00,1.139790E+04,0.000000E+00,9.980670E-01
05:10:00,3.901992E+03,3.136043E+02,1.913090E-01,2.743663E-02,0.000000E+00,1.139037E+04,0.000000E+00,9.974084E-01
05:20:00,3.902006E+03,3.244996E+02,1.913096E-01,2.838980E-02,0.000000E+00,1.138498E+04,0.000000E+00,9.969327E-01
05:30:00,3.902020E+03,3.545110E+02,1.913103E-01,3.101553E-02,0.000000E+00,1.138088E+04,0.000000E+00,9.965484E-01
05:40:00,3.902034E+03,4.009139E+02,1.913110E-01,3.507535E-02,0.000000E+00,1.137967E+04,0.000000E+00,9.963917E-01
05:50:00,3.902048E+03,4.618161E+02,1.913117E-01,4.040368E-02,0.000000E+00,1.138056E+04,0.000000E+00,9.964008E-01
06:00:00,3.902062E+03,5.353152E+02,1.913124E-01,4.683413E-02,0.000000E+00,1.138455E+04,0.000000E+00,9.966704E-01
06:10:00,3.902077E+03,6.197421E+02,1.913131E-01,5.422085E-02,0.000000E+00,1.140878E+04,0.000000E+00,9.987112E-01
06:20:00,3.902091E+03,7.147839E+02,1.913138E-01,6.253643E-02,0.000000E+00,1.143606E+04,0.000000E+00,1.001019E+00
06:30:00,3.902105E+03,8.181520E+02,1.913145E-01,7.158042E-02,0.000000E+00,1.146704E+04,0.000000E+00,1.003660E+00
06:40:00,3.902119E+03,9.307118E+02,1.913152E-01,8.142876E-02,0.000000E+00,1.150066E+04,0.000000E+00,1.006555E+00
06:50:00,3.902133E+03,1.052610E+03,1.913158E-01,9.209447E-02,0.000000E+00,1.153739E+04,0.000000E+00,1.009742E+00
07:00:00,3.902147E+03,1.185535E+03,1.913165E-01,1.037252E-01,0.000000E+00,1.157624E+04,0.000000E+00,1.013126E+00
07:10:00,3.902160E+03,1.337474E+03,1.913172E-01,1.170201E-01,0.000000E+00,1.157417E+04,0.000000E+00,1.012927E+00
07:20:00,3.902174E+03,1.508010E+03,1.913179E-01,1.319426E-01,0.000000E+00,1.157393E+04,0.000000E+00,1.012889E+00
07:30:00,3.902187E+03,1.697207E+03,1.913185E-01,1.484987E-01,0.000000E+00,1.157555E+04,0.000000E+00,1.013025E+00
07:40:00,3.902201E+03,1.905011E+03,1.913192E-01,1.666837E-01,0.000000E+00,1.157815E+04,0.000000E+00,1.013253E+00
07:50:00,3.902214E+03,2.132246E+03,1.913198E-01,1.865695E-01,0.000000E+00,1.158156E+04,0.000000E+00,1.013551E+00
08:00:00,3.902228E+03,2.377845E+03,1.913205E-01,2.080630E-01,0.000000E+00,1.158537E+04,0.000000E+00,1.013884E+00
08:10:00,3.902241E+03,2.628737E+03,1.913212E-01,2.300203E-01,0.000000E+00,1.161913E+04,0.000000E+00,1.016838E+00
08:20:00,3.902254E+03,2.886015E+03,1.913218E-01,2.525372E-01,0.000000E+00,1.165265E+04,0.000000E+00,1.019772E+00
08:30:00,3.902268E+03,3.150098E+03,1.913225E-01,2.756502E-01,0.000000E+00,1.168591E+04,0.000000E+00,1.022682E+00
08:40:00,3.902281E+03,3.421173E+03,1.913231E-01,2.993757E-01,0.000000E+00,1.171890E+04,0.000000E+00,1.025569E+00
08:50:00,3.902294E+03,3.698566E+03,1.913237E-01,3.236547E-01,0.000000E+00,1.175163E+04,0.000000E+00,1.028434E+00
09:00:00,3.902306E+03,3.981469E+03,1.913243E-01,3.484165E-01,0.000000E+00,1.178413E+04,0.000000E+00,1.031278E+00
09:10:00,3.902319E+03,4.261718E+03,1.913250E-01,3.729464E-01,0.000000E+00,1.182177E+04,0.000000E+00,1.034572E+00
09:20:00,3.902331E+03,4.538458E+03,1.913256E-01,3.971696E-01,0.000000E+00,1.185889E+04,0.000000E+00,1.037821E+00
09:30:00,3.902343E+03,4.811004E+03,1.913262E-01,4.210261E-01,0.000000E+00,1.189543E+04,0.000000E+00,1.041018E+00
09:40:00,3.902356E+03,5.078707E+03,1.913268E-01,4.444590E-01,0.000000E+00,1.193130E+04,0.000000E+00,1.044157E+00
09:50:00,3.902367E+03,5.340678E+03,1.913273E-01,4.673904E-01,0.000000E+00,1.196633E+04,0.000000E+00,1.047223E+00
10:00:00,3.902379E+03,5.596628E+03,1.913279E-01,4.897952E-01,0.000000E+00,1.200053E+04,0.000000E+00,1.050216E+00
