Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 08/15  23:00:00,,,41137819.831180476,18891396.855539024,41137819.831180476,13694468.655051425 
 08/15  24:00:00,,,32484351.37261912,14305669.29334745,32484351.37261911,11763081.964308467 
 08/16  01:00:00,,,28208867.947140325,13585617.517379161,28208867.94714032,9361382.537237663 
 08/16  02:00:00,,,25667472.744738333,13591712.666568777,25667472.744738337,6816616.923264249 
 08/16  03:00:00,,,25766899.171742022,13466865.855553377,25766899.171742015,6982998.349178163 
 08/16  04:00:00,,,25744811.34317081,13841406.288599579,25744811.34317081,6229076.554840988 
 08/16  05:00:00,,,29801526.001906954,15532824.250617735,29801526.00190695,8615890.287697949 
 08/16  06:00:00,,,29782269.835147385,16743360.397928756,29782269.83514738,8692167.073849915 
 08/16  07:00:00,,,29554739.09395169,16407055.505720034,29554739.09395168,9738189.536796778 
 08/16  08:00:00,,,33673485.82023921,17576940.72395271,33673485.8202392,12670906.040149 
 08/16  09:00:00,,,36033928.91042383,17952927.812822875,36033928.91042383,14640169.646026969 
 08/16  10:00:00,,,39357730.38138023,19770465.657027278,39357730.38138023,16141472.447073465 
 08/16  11:00:00,,,47898519.20938242,23835690.917326003,47898519.20938242,20359230.350556046 
 08/16  12:00:00,,,42714094.72543054,19895794.68665066,42714094.72543053,18822485.68970677 
 08/16  13:00:00,,,42214183.2712919,19645136.627403885,42214183.27129189,19128194.070519544 
 08/16  14:00:00,,,41471263.48137101,19394478.56815711,41471263.48137101,18626174.21243745 
 08/16  15:00:00,,,38406533.263112664,19394478.56815711,38406533.26311266,15574820.990740176 
 08/16  16:00:00,,,41428379.10972837,19770465.657027278,41428379.10972837,18327046.135553528 
 08/16  17:00:00,,,40969675.9479032,19770465.657027278,40969675.9479032,17865167.650375478 
 08/16  18:00:00,,,37419108.67443432,19519807.5977805,37419108.67443431,14571928.25248238 
 08/16  19:00:00,,,36898741.28856076,19602801.1130223,36898741.28856076,13564555.396001391 
 08/16  20:00:00,,,39927840.61729629,20952385.335158467,39927840.61729629,11976496.869339382 
 08/16  21:00:00,,,40192076.09207596,20855821.832743157,40192076.09207596,10920308.372914724 
 08/16  22:00:00,,,33884879.87782333,17212042.09661141,33884879.87782333,8582942.946047142 
 08/16  23:00:00,,,33827779.0339464,18891396.855539024,33827779.0339464,6400008.992286425 
 08/16  24:00:00,,,26056865.161120437,14305669.29334745,26056865.161120437,5382997.881562125 
 08/17  01:00:00,,,22100593.907473348,13585617.517379161,22100593.907473348,3274402.23965638 
 08/17  02:00:00,,,21377006.364592887,13591712.666568777,21377006.364592887,2544535.3174450723 
 08/17  03:00:00,,,22172713.405182026,13466865.855553377,22172713.40518202,3415682.3103937153 
 08/17  04:00:00,,,22068218.020568646,13841406.288599579,22068218.020568646,2578754.2767441026 
 08/17  05:00:00,,,26748954.621203776,15532824.250617735,26748954.621203776,5688398.162815232 
 08/17  06:00:00,,,26443019.33703722,16966396.064806487,26443019.337037206,5290169.619730673 
 08/17  07:00:00,,,25274889.884438127,16618134.25226685,25274889.884438124,5418711.696006417 
 08/17  08:00:00,,,26239312.5758453,17576940.72395271,26239312.5758453,5374537.984952256 
 08/17  09:00:00,,,26611023.136428162,17952927.812822875,26611023.136428162,5315330.173409204 
 08/17  10:00:00,,,28372375.701062787,19770465.657027278,28372375.701062787,5234218.352358836 
 08/17  11:00:00,,,35629759.21405937,23835690.917326003,35629759.21405935,8112540.813224046 
