Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,135847418.13509595,1964248.1224170495,135847418.13509595,128190546.30911249 
 01/01  02:00:00,,,7025283.938045012,1881815.8926340616,7025283.938045012,106176.45096030529 
 01/01  03:00:00,,,7095427.079232482,1894300.7886712612,7095427.079232481,97663.43258195397 
 01/01  04:00:00,,,7114727.44226449,1881815.8926340616,7114727.442264489,98188.20427286913 
 01/01  05:00:00,,,8305356.25699757,1919270.5807456612,8305356.256997572,825012.4013966538 
 01/01  06:00:00,,,119152228.11512138,2006664.8530060607,119152228.11512138,111624899.90439337 
 01/01  07:00:00,,,163937241.72995013,2135261.930871429,163937241.7299501,153519664.14533323 
 01/01  08:00:00,,,162518347.93424737,2154116.5237103696,162518347.93424737,153078302.8099834 
 01/01  09:00:00,,,158638767.17889023,2290935.3120906143,158638767.1788902,153198436.29463124 
 01/01  10:00:00,,,157753727.70039615,2307115.8659089487,157753727.70039618,152316267.2802884 
 01/01  11:00:00,,,156318434.56471685,2528374.199893316,156318434.56471682,150688390.347937 
 01/01  12:00:00,,,159607618.49665695,6255211.727506438,159607618.49665695,149944935.14279857 
 01/01  13:00:00,,,156158174.9628033,2540907.3186215,156158174.9628033,150010483.64341268 
 01/01  14:00:00,,,154844064.14991236,2515841.0811651326,154844064.14991236,149224305.34321588 
 01/01  15:00:00,,,154189041.18302795,2490774.8437087643,154189041.18302792,148579276.65950274 
 01/01  16:00:00,,,154193122.18031096,2490774.8437087643,154193122.18031096,148597499.54141182 
 01/01  17:00:00,,,155830987.44229233,2536269.5501889503,155830987.44229233,148671775.33499843 
 01/01  18:00:00,,,160009914.7917847,2623073.2116823047,160009914.7917847,149470868.65841576 
 01/01  19:00:00,,,161326519.24963227,2598006.9742259365,161326519.24963227,150814330.5614539 
 01/01  20:00:00,,,162261793.66549414,2572940.7367695686,162261793.66549414,151395032.22119686 
 01/01  21:00:00,,,162873014.66091806,2547874.4993132004,162873014.66091806,152057032.50255263 
 01/01  22:00:00,,,162933333.6577207,2522808.261856833,162933333.65772069,152348105.2262286 
 01/01  23:00:00,,,162330177.9733854,2301719.402303771,162330177.9733854,152249482.25541112 
 01/01  24:00:00,,,166240850.85368556,5699168.915018161,166240850.8536856,152286127.70902175 
 01/02  01:00:00,,,136735875.35193688,1894445.4567442131,136735875.35193688,128755452.8467764 
 01/02  02:00:00,,,7032526.361795351,1881815.8926340616,7032526.361795351,120435.83077286389 
 01/02  03:00:00,,,7091852.8781949505,1894300.7886712612,7091852.8781949505,114258.88424233308 
 01/02  04:00:00,,,7107494.100140956,1881815.8926340616,7107494.100140956,120889.95603243014 
 01/02  05:00:00,,,7575684.105194168,1919270.5807456612,7575684.105194166,108621.32661867264 
 01/02  06:00:00,,,119145261.00045338,2014433.8389707052,119145261.00045338,111632914.03160095 
 01/02  07:00:00,,,164887205.6102085,2243556.9040439674,164887205.61020848,154362797.76718718 
 01/02  08:00:00,,,163500843.57665744,2260337.147676409,163500843.57665744,153953417.19318512 
 01/02  09:00:00,,,159000282.68247783,2374505.8575791204,159000282.68247783,153473179.8731421 
 01/02  10:00:00,,,157843297.15978533,2386409.64313333,157843297.15978533,152324854.18652982 
 01/02  11:00:00,,,157210289.22894654,2686963.761785182,157210289.22894654,151407856.00554967 
 01/02  12:00:00,,,160403952.470822,6413801.289398307,160403952.470822,150577580.29861307 
 01/02  13:00:00,,,156494603.3247377,2699496.8805133672,156494603.32473767,150165443.9050173 
 01/02  14:00:00,,,155849856.08209676,2674430.643056999,155849856.08209676,150059855.19424742 
 01/02  15:00:00,,,155681939.00615126,2649364.405600631,155681939.0061513,149900628.9572654 
 01/02  16:00:00,,,155634247.6970596,2649364.405600631,155634247.6970596,149867044.45180812 
 01/02  17:00:00,,,157412603.8995411,2832945.9240111513,157412603.89954108,149935818.65817693 
 01/02  18:00:00,,,161677492.2212972,2947962.3133730562,161677492.2212972,150793441.92364922 
 01/02  19:00:00,,,162361202.69578457,2922896.075916688,162361202.69578457,151503308.1407046 
 01/02  20:00:00,,,163343059.68605497,2897829.83846032,163343059.68605494,152128824.4941221 
 01/02  21:00:00,,,164482151.36346328,2872763.601003952,164482151.36346328,153319317.3255909 
 01/02  22:00:00,,,164626538.66876715,2847697.363547584,164626538.66876715,153693551.9361551 
 01/02  23:00:00,,,164306668.97813654,2301719.402303771,164306668.9781365,154226311.92748463 
 01/02  24:00:00,,,168587100.42762235,5699168.915018161,168587100.42762235,154632381.160811 
 01/03  01:00:00,,,137732973.94211966,1894445.4567442131,137732973.94211966,129752888.1484923 
 01/03  02:00:00,,,7028230.9696739605,1881815.8926340616,7028230.96967396,118869.70383396285 
 01/03  03:00:00,,,7102356.167437894,1894300.7886712612,7102356.167437894,107070.92526315502 
 01/03  04:00:00,,,7119654.219742808,1881815.8926340616,7119654.219742808,127732.1263921265 
 01/03  05:00:00,,,10631072.14648638,1919270.5807456612,10631072.14648638,1566427.5624207752 
 01/03  06:00:00,,,120484036.94542336,2014433.8389707052,120484036.94542336,111736449.14227091 
 01/03  07:00:00,,,172207892.58127496,2243556.9040439674,172207892.58127496,161091327.05025792 
 01/03  08:00:00,,,170380626.87447336,2260327.3811693965,170380626.87447336,160860016.70648542 
 01/03  09:00:00,,,166789807.14026958,2374461.572318183,166789807.14026958,161282197.1853335 
 01/03  10:00:00,,,167836067.1641811,2386409.64313333,167836067.1641811,162324138.12873143 
 01/03  11:00:00,,,167403503.54017136,2686963.761785182,167403503.54017136,161605392.79076588 
 01/03  12:00:00,,,170829154.96082884,6413801.289398307,170829154.96082878,161004269.10721862 
 01/03  13:00:00,,,167494215.41837183,2699496.8805133672,167494215.41837183,161169135.73298272 
 01/03  14:00:00,,,167624317.2890539,2674430.643056999,167624317.2890539,161838394.53584397 
 01/03  15:00:00,,,168627105.81622404,2649364.405600631,168627105.816224,162851886.3990957 
 01/03  16:00:00,,,169010008.16827866,2654485.3345097452,169010008.16827866,163245548.52609402 
 01/03  17:00:00,,,171624935.8285862,2842289.199909636,171624935.82858616,164146861.7174185 
 01/03  18:00:00,,,176440457.1237249,2947962.3133730562,176440457.1237249,165563383.17203134 
 01/03  19:00:00,,,177143148.48884952,2922896.075916688,177143148.4888495,166291238.94705206 
 01/03  20:00:00,,,177956361.71237323,2897829.83846032,177956361.71237323,167129532.45541736 
 01/03  21:00:00,,,178494895.01289076,2872763.601003952,178494895.01289076,167693241.69182494 
 01/03  22:00:00,,,179623171.22770116,2847697.363547584,179623171.22770113,168967048.38597554 
 01/03  23:00:00,,,179148110.7693175,2301719.402303771,179148110.76931748,169069424.73809233 
 01/03  24:00:00,,,182365768.79991853,5699168.915018161,182365768.79991853,168411050.80467463 
 01/04  01:00:00,,,143174480.49863264,1894445.4567442131,143174480.49863264,135192130.63028258 
 01/04  02:00:00,,,7054966.608008094,1881815.8926340616,7054966.608008094,175140.16305026627 
 01/04  03:00:00,,,7107336.521338657,1894300.7886712612,7107336.521338657,149980.26276370703 
 01/04  04:00:00,,,7185951.897687218,1881815.8926340616,7185951.897687217,233474.85356567893 
 01/04  05:00:00,,,7616575.767045055,1919270.5807456612,7616575.767045054,202578.82673553133 
 01/04  06:00:00,,,119748527.81082168,2014433.8389707052,119748527.81082168,112313951.77059741 
 01/04  07:00:00,,,190726156.90270635,2243556.9040439674,190726156.90270635,180250128.6226825 
 01/04  08:00:00,,,191024837.57692543,2252070.6342847208,191024837.57692543,181520473.6082519 
 01/04  09:00:00,,,185437712.2498389,2348810.2869487777,185437712.2498389,179965760.84639478 
 01/04  10:00:00,,,179005973.79737228,2386409.64313333,179005973.79737228,173519901.43912917 
 01/04  11:00:00,,,172560802.27154714,2686963.761785182,172560802.27154714,166778955.16154194 
 01/04  12:00:00,,,173078062.42303443,6413801.289398307,173078062.42303443,163258113.81525207 
 01/04  13:00:00,,,169431877.30664685,2699496.8805133672,169431877.30664682,163110255.18412757 
 01/04  14:00:00,,,167793721.6392535,2674430.643056999,167793721.63925353,162010307.67615783 
 01/04  15:00:00,,,167325618.3874913,2649364.405600631,167325618.3874913,161552055.7380359 
 01/04  16:00:00,,,168478046.99964866,2649364.405600631,168478046.99964866,162719649.4136853 
 01/04  17:00:00,,,171574804.9530209,2822745.082878731,171574804.9530209,164116787.6253949 
 01/04  18:00:00,,,175729360.92916223,2947962.3133730562,175729360.92916223,164852671.71789002 
 01/04  19:00:00,,,176614500.63571775,2922896.075916688,176614500.63571775,165763164.46423966 
 01/04  20:00:00,,,177463333.630731,2897829.83846032,177463333.630731,166254951.41337773 
 01/04  21:00:00,,,177391126.1554559,2872763.601003952,177391126.15545586,166232302.30922735 
 01/04  22:00:00,,,176950568.5559113,2847697.363547584,176950568.55591127,166019436.21977198 
 01/04  23:00:00,,,175292809.2382196,2301719.402303771,175292809.2382196,165214017.7060323 
 01/04  24:00:00,,,178619366.98492232,5699168.915018161,178619366.98492232,164664655.6819165 
 01/05  01:00:00,,,141620319.67169446,1894445.4567442131,141620319.67169446,133637323.91469286 
 01/05  02:00:00,,,7032980.011207055,1881815.8926340616,7032980.011207055,164818.3378779294 
 01/05  03:00:00,,,7072018.344139463,1894300.7886712612,7072018.344139463,145807.3478059438 
 01/05  04:00:00,,,7100241.334411762,1881815.8926340616,7100241.334411762,186380.47520246453 
 01/05  05:00:00,,,7548399.250042714,1919270.5807456612,7548399.250042713,169205.36682731507 
 01/05  06:00:00,,,119388114.51409803,2014433.8389707052,119388114.51409803,111972791.31496102 
 01/05  07:00:00,,,177512784.56568637,2243556.9040439674,177512784.56568635,167049097.7172417 
 01/05  08:00:00,,,175771641.69730377,2256405.0920599117,175771641.69730377,166272221.12874198 
 01/05  09:00:00,,,170932955.78383818,2353409.4221240757,170932955.7838382,165460915.02072015 
 01/05  10:00:00,,,169071791.51598248,2386409.64313333,169071791.51598245,163581623.85015878 
 01/05  11:00:00,,,165721418.80241516,2686963.761785182,165721418.80241516,159936546.2900328 
 01/05  12:00:00,,,166810580.47351426,6413801.289398307,166810580.47351423,156990504.20624566 
 01/05  13:00:00,,,161708896.17565757,2699496.8805133672,161708896.17565757,155384842.19655818 
 01/05  14:00:00,,,161239308.68842095,2674430.643056999,161239308.68842095,155455016.50848877 
 01/05  15:00:00,,,161559238.5493967,2649364.405600631,161559238.54939672,155785889.39599183 
 01/05  16:00:00,,,162906376.3025404,2649364.405600631,162906376.30254036,157148398.65299302 
 01/05  17:00:00,,,167124346.8025061,2779587.1087393826,167124346.8025061,159709842.9445346 
 01/05  18:00:00,,,173244380.57598844,2947962.3133730562,173244380.57598847,162368006.174217 
 01/05  19:00:00,,,176029112.22738495,2922896.075916688,176029112.22738495,165177552.28376985 
 01/05  20:00:00,,,178297400.7799284,2897829.83846032,178297400.7799284,167088531.75160664 
 01/05  21:00:00,,,177280570.94221738,2872763.601003952,177280570.94221738,166121647.53133947 
 01/05  22:00:00,,,177940786.90384,2847697.363547584,177940786.90384,167009765.992903 
 01/05  23:00:00,,,179381446.48556146,2301719.402303771,179381446.48556143,169302721.29921824 
 01/05  24:00:00,,,185338296.9930377,5699168.915018161,185338296.99303767,171383586.43567047 
 01/06  01:00:00,,,144843761.24031782,1894445.4567442131,144843761.24031782,136861043.84163058 
 01/06  02:00:00,,,7054535.265579222,1881815.8926340616,7054535.265579222,163915.57214368353 
 01/06  03:00:00,,,7107002.921317057,1894300.7886712612,7107002.921317057,147163.34672804407 
 01/06  04:00:00,,,7132519.794758042,1881815.8926340616,7132519.794758041,168391.75063429767 
 01/06  05:00:00,,,10611158.23557635,1919270.5807456612,10611158.235576348,1561960.9667311837 
 01/06  06:00:00,,,120937738.29528578,2014433.8389707052,120937738.29528578,112210451.86861433 
 01/06  07:00:00,,,189959845.5468888,2243556.9040439674,189959845.5468888,178858598.27364355 
 01/06  08:00:00,,,190427274.18022102,2251486.654584134,190427274.180221,180924055.72024885 
 01/06  09:00:00,,,183021415.492789,2348810.2869487777,183021415.492789,177555245.43178603 
 01/06  10:00:00,,,174901208.46790755,2386409.64313333,174901208.46790755,169422747.15828004 
