Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,531294918.0326369,531294918.03263676 
 01/01  02:00:00,,,470973949.0530743,470973949.0530743 
 01/01  03:00:00,,,581162274.8324567,581162274.8324567 
 01/01  04:00:00,,,481844844.1037431,481844844.1037431 
 01/01  05:00:00,,,590018459.5358299,590018459.5358298 
 01/01  06:00:00,,,486431188.8863013,486431188.88630116 
 01/01  07:00:00,,,612392015.4941828,612392015.4941827 
 01/01  08:00:00,,,510211084.10646516,510211084.1064651 
 01/01  09:00:00,,,566854648.5189322,566854648.5189321 
 01/01  10:00:00,,,393128688.6792907,393128688.67929065 
 01/01  11:00:00,,,426847458.071884,426847458.0718839 
 01/01  12:00:00,,,336759443.7363981,336759443.7363981 
 01/01  13:00:00,,,411327859.0500408,411327859.0500407 
 01/01  14:00:00,,,335812287.2394005,335812287.2394005 
 01/01  15:00:00,,,384122141.9654372,384122141.9654371 
 01/01  16:00:00,,,311021536.1898385,311021536.18983847 
 01/01  17:00:00,,,454170085.76727706,454170085.767277 
 01/01  18:00:00,,,405920998.881269,405920998.8812689 
 01/01  19:00:00,,,492299278.6330669,492299278.6330669 
 01/01  20:00:00,,,432710742.1367368,432710742.13673687 
 01/01  21:00:00,,,540683778.0819919,540683778.0819919 
 01/01  22:00:00,,,449193496.21973306,449193496.21973306 
 01/01  23:00:00,,,557470217.6170745,557470217.6170744 
 01/01  24:00:00,,,452102636.04589784,452102636.04589784 
 01/02  01:00:00,,,552300140.5441761,552300140.5441759 
 01/02  02:00:00,,,452234323.1809937,452234323.1809936 
 01/02  03:00:00,,,535666920.0575619,535666920.0575618 
 01/02  04:00:00,,,456024622.89709413,456024622.89709413 
 01/02  05:00:00,,,551859555.231422,551859555.2314218 
 01/02  06:00:00,,,436132549.9399297,436132549.9399297 
 01/02  07:00:00,,,591020942.8262341,591020942.8262341 
 01/02  08:00:00,,,746681578.4035944,746681578.4035943 
 01/02  09:00:00,,,739904114.2084002,739904114.2084002 
 01/02  10:00:00,,,609207812.167344,609207812.1673439 
 01/02  11:00:00,,,528564783.3676065,528564783.3676065 
 01/02  12:00:00,,,496904398.68576664,496904398.68576664 
 01/02  13:00:00,,,532605125.7662676,532605125.7662676 
 01/02  14:00:00,,,468529888.00843024,468529888.0084301 
 01/02  15:00:00,,,451292961.10013163,451292961.10013163 
 01/02  16:00:00,,,466892882.1133953,466892882.1133952 
 01/02  17:00:00,,,530855746.8721269,530855746.872127 
 01/02  18:00:00,,,556865387.7694253,556865387.7694253 
 01/02  19:00:00,,,544325191.3004465,544325191.3004465 
 01/02  20:00:00,,,539949573.7461959,539949573.7461959 
 01/02  21:00:00,,,526242175.8261071,526242175.826107 
 01/02  22:00:00,,,522638844.4579211,522638844.457921 
 01/02  23:00:00,,,372809423.70821655,372809423.7082165 
 01/02  24:00:00,,,335623818.5267581,335623818.5267581 
 01/03  01:00:00,,,381293168.8124618,381293168.8124618 
 01/03  02:00:00,,,324493215.4488662,324493215.4488661 
 01/03  03:00:00,,,372601349.10634613,372601349.10634613 
 01/03  04:00:00,,,324322834.8945218,324322834.89452183 
 01/03  05:00:00,,,390117336.66932803,390117336.669328 
 01/03  06:00:00,,,358122818.27668273,358122818.2766826 
