Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,90276556.21429381,90276556.21429375 
 01/01  02:00:00,,,105213937.20797887,105213937.20797881 
 01/01  03:00:00,,,82547959.6874007,82547959.68740064 
 01/01  04:00:00,,,87998330.80984202,87998330.80984196 
 01/01  05:00:00,,,97459001.42875986,97459001.42875978 
 01/01  06:00:00,,,124479155.23537697,124479155.23537691 
 01/01  07:00:00,,,201050585.6132809,201050585.61328095 
 01/01  08:00:00,,,214547766.62808985,214547766.62808996 
 01/01  09:00:00,,,217554841.90108466,217554841.90108478 
 01/01  10:00:00,,,193907656.18705744,193907656.1870575 
 01/01  11:00:00,,,180974419.16772056,180974419.16772065 
 01/01  12:00:00,,,186480069.7468627,186480069.74686274 
 01/01  13:00:00,,,162558440.85997075,162558440.85997084 
 01/01  14:00:00,,,157771491.3722952,157771491.37229508 
 01/01  15:00:00,,,155544842.27166384,155544842.27166387 
 01/01  16:00:00,,,169262501.58556032,169262501.5855604 
 01/01  17:00:00,,,191923354.1780218,191923354.17802188 
 01/01  18:00:00,,,244871269.59620067,244871269.59620073 
 01/01  19:00:00,,,265934740.2758217,265934740.2758218 
 01/01  20:00:00,,,261614916.72377834,261614916.7237785 
 01/01  21:00:00,,,249181356.21008384,249181356.21008393 
 01/01  22:00:00,,,216956105.11398572,216956105.11398578 
 01/01  23:00:00,,,188989327.67705464,188989327.67705473 
 01/01  24:00:00,,,137306615.10004538,137306615.10004544 
 01/02  01:00:00,,,108789319.65209268,108789319.6520926 
 01/02  02:00:00,,,87069927.15994984,87069927.15994978 
 01/02  03:00:00,,,99509769.59680471,99509769.59680465 
 01/02  04:00:00,,,85065394.40352349,85065394.40352342 
 01/02  05:00:00,,,88363872.68527895,88363872.68527888 
 01/02  06:00:00,,,138207246.14122528,138207246.14122528 
 01/02  07:00:00,,,201258632.26663682,201258632.26663685 
 01/02  08:00:00,,,215175182.26616442,215175182.2661645 
 01/02  09:00:00,,,205987001.18958473,205987001.18958485 
 01/02  10:00:00,,,192066223.97125795,192066223.97125804 
 01/02  11:00:00,,,194426619.37173542,194426619.37173545 
 01/02  12:00:00,,,173623914.70628712,173623914.7062872 
 01/02  13:00:00,,,168150411.3381293,168150411.33812946 
 01/02  14:00:00,,,160347352.32855558,160347352.32855555 
 01/02  15:00:00,,,158806426.6233,158806426.62330002 
 01/02  16:00:00,,,163672751.03234473,163672751.03234485 
 01/02  17:00:00,,,197226382.53164506,197226382.5316452 
 01/02  18:00:00,,,243565515.24041584,243565515.24041593 
 01/02  19:00:00,,,266520228.69026485,266520228.69026494 
 01/02  20:00:00,,,260274712.03680456,260274712.0368047 
 01/02  21:00:00,,,247735698.58832034,247735698.5883205 
 01/02  22:00:00,,,217368239.7626833,217368239.76268342 
 01/02  23:00:00,,,188393017.75444013,188393017.75444022 
 01/02  24:00:00,,,137796840.49370098,137796840.4937011 
 01/03  01:00:00,,,108077812.59776808,108077812.59776802 
 01/03  02:00:00,,,88024973.92688632,88024973.92688625 
 01/03  03:00:00,,,87907055.08128315,87907055.08128308 
 01/03  04:00:00,,,96515011.39953613,96515011.39953607 
 01/03  05:00:00,,,90612532.22273234,90612532.22273225 
 01/03  06:00:00,,,125569552.11371453,125569552.11371449 
 01/03  07:00:00,,,211296986.22157595,211296986.22157592 
 01/03  08:00:00,,,219533488.4930114,219533488.49301144 
 01/03  09:00:00,,,205675045.30384988,205675045.30384994 
 01/03  10:00:00,,,203058143.8765095,203058143.8765096 
 01/03  11:00:00,,,197916617.0330064,197916617.0330065 
 01/03  12:00:00,,,178895846.48525435,178895846.4852544 
 01/03  13:00:00,,,171004683.9940921,171004683.99409223 
 01/03  14:00:00,,,165542992.22522506,165542992.2252252 
 01/03  15:00:00,,,159876001.24171558,159876001.24171564 
 01/03  16:00:00,,,159877082.70663446,159877082.70663455 
 01/03  17:00:00,,,203313917.2503741,203313917.2503742 
 01/03  18:00:00,,,256547170.6322068,256547170.63220692 
 01/03  19:00:00,,,265960586.24956256,265960586.24956262 
 01/03  20:00:00,,,257827438.64111567,257827438.64111575 
 01/03  21:00:00,,,238555066.94959697,238555066.94959706 
 01/03  22:00:00,,,230001631.80732405,230001631.8073242 
 01/03  23:00:00,,,185789814.6719723,185789814.6719724 
 01/03  24:00:00,,,140781739.9897395,140781739.98973954 
 01/04  01:00:00,,,99854608.4177461,99854608.41774602 
 01/04  02:00:00,,,100348892.7171602,100348892.71716014 
 01/04  03:00:00,,,85842055.05866133,85842055.05866125 
 01/04  04:00:00,,,100542770.21679531,100542770.21679528 
 01/04  05:00:00,,,87572937.48489213,87572937.48489206 
 01/04  06:00:00,,,126904753.43643138,126904753.43643127 
 01/04  07:00:00,,,207437191.7921261,207437191.7921261 
 01/04  08:00:00,,,227547879.6873991,227547879.6873992 
 01/04  09:00:00,,,210416608.77067173,210416608.77067178 
 01/04  10:00:00,,,201244664.19772834,201244664.19772843 
 01/04  11:00:00,,,198358839.57240263,198358839.5724027 
 01/04  12:00:00,,,178938536.7055366,178938536.70553672 
 01/04  13:00:00,,,175109665.61877126,175109665.61877134 
 01/04  14:00:00,,,165548060.58144006,165548060.58144015 
 01/04  15:00:00,,,149224130.4776217,149224130.47762176 
 01/04  16:00:00,,,170750234.3671966,170750234.36719665 
 01/04  17:00:00,,,203713478.63028356,203713478.63028362 
 01/04  18:00:00,,,253276223.1267165,253276223.12671655 
 01/04  19:00:00,,,270438990.9866158,270438990.98661584 
 01/04  20:00:00,,,258377452.37369484,258377452.37369496 
 01/04  21:00:00,,,239096101.30011317,239096101.3001133 
 01/04  22:00:00,,,228783448.10754132,228783448.1075414 
 01/04  23:00:00,,,184994295.90116483,184994295.9011649 
 01/04  24:00:00,,,142026368.9814248,142026368.9814249 
 01/05  01:00:00,,,97404058.39596203,97404058.39596198 
 01/05  02:00:00,,,107120981.80346334,107120981.80346325 
 01/05  03:00:00,,,84659868.0572316,84659868.05723155 
 01/05  04:00:00,,,99305632.52038139,99305632.52038133 
 01/05  05:00:00,,,91218239.48290431,91218239.48290426 
 01/05  06:00:00,,,126788933.29890618,126788933.29890612 
 01/05  07:00:00,,,203203734.83403307,203203734.83403313 
 01/05  08:00:00,,,230701017.25529057,230701017.25529072 
 01/05  09:00:00,,,209928880.46705306,209928880.46705312 
 01/05  10:00:00,,,200239883.38901448,200239883.38901457 
 01/05  11:00:00,,,198445447.76844648,198445447.76844662 
 01/05  12:00:00,,,179020017.28014338,179020017.28014353 
 01/05  13:00:00,,,173084542.9068878,173084542.90688792 
 01/05  14:00:00,,,167093585.29410002,167093585.2941001 
 01/05  15:00:00,,,146837125.69251344,146837125.69251353 
 01/05  16:00:00,,,171941207.3756761,171941207.37567618 
 01/05  17:00:00,,,201007615.58078593,201007615.580786 
 01/05  18:00:00,,,254119198.31645912,254119198.31645918 
 01/05  19:00:00,,,267548864.82066607,267548864.8206662 
 01/05  20:00:00,,,256879980.26709732,256879980.2670974 
 01/05  21:00:00,,,239041695.4718488,239041695.47184885 
 01/05  22:00:00,,,221177903.07958317,221177903.07958326 
 01/05  23:00:00,,,184379757.96136808,184379757.9613682 
 01/05  24:00:00,,,148230797.76472336,148230797.76472342 
 01/06  01:00:00,,,97762466.3897178,97762466.3897177 
 01/06  02:00:00,,,104182667.01811498,104182667.0181149 
 01/06  03:00:00,,,85578183.47869766,85578183.47869758 
 01/06  04:00:00,,,90548650.70019138,90548650.70019132 
 01/06  05:00:00,,,98922776.90593277,98922776.90593268 
 01/06  06:00:00,,,126774601.17936328,126774601.17936322 
 01/06  07:00:00,,,201316616.92576322,201316616.92576328 
 01/06  08:00:00,,,232273872.423874,232273872.42387408 
 01/06  09:00:00,,,208742865.15928861,208742865.1592887 
 01/06  10:00:00,,,202238464.7258774,202238464.72587743 
 01/06  11:00:00,,,196484274.0968252,196484274.0968253 
 01/06  12:00:00,,,179408118.41619688,179408118.41619697 
 01/06  13:00:00,,,173555817.4584121,173555817.4584122 
 01/06  14:00:00,,,165635096.985234,165635096.98523405 
 01/06  15:00:00,,,150777106.87074172,150777106.8707418 
 01/06  16:00:00,,,171149349.5600476,171149349.56004772 
 01/06  17:00:00,,,203120086.4251907,203120086.42519075 
 01/06  18:00:00,,,254105491.56490824,254105491.56490827 
 01/06  19:00:00,,,267458072.50474072,267458072.50474083 
 01/06  20:00:00,,,255227166.68158075,255227166.68158084 
 01/06  21:00:00,,,241563775.69572085,241563775.69572094 
 01/06  22:00:00,,,217027093.76521426,217027093.76521432 
 01/06  23:00:00,,,185547275.92409146,185547275.92409152 
 01/06  24:00:00,,,151381024.20869333,151381024.2086934 
 01/07  01:00:00,,,95141869.90678419,95141869.90678415 
 01/07  02:00:00,,,103044171.65649942,103044171.65649933 
 01/07  03:00:00,,,86044205.57542163,86044205.57542156 
 01/07  04:00:00,,,87836677.56682242,87836677.56682236 
 01/07  05:00:00,,,100983973.38692719,100983973.38692713 
 01/07  06:00:00,,,126327381.58401237,126327381.58401227 
 01/07  07:00:00,,,200858252.17256913,200858252.17256913 
 01/07  08:00:00,,,230321540.67664537,230321540.6766455 
 01/07  09:00:00,,,205056799.40306294,205056799.40306306 
 01/07  10:00:00,,,197627860.9697364,197627860.96973643 
 01/07  11:00:00,,,193292288.80676338,193292288.80676347 
 01/07  12:00:00,,,178174389.27944592,178174389.279446 
 01/07  13:00:00,,,171939701.11375782,171939701.1137579 
 01/07  14:00:00,,,159568270.76238933,159568270.76238924 
 01/07  15:00:00,,,149912459.3825662,149912459.38256618 
 01/07  16:00:00,,,169242724.71829998,169242724.71830007 
 01/07  17:00:00,,,197750746.46403635,197750746.46403643 
 01/07  18:00:00,,,257655563.00979668,257655563.0097967 
 01/07  19:00:00,,,265493863.2232648,265493863.2232649 
 01/07  20:00:00,,,257136169.7303291,257136169.73032922 
 01/07  21:00:00,,,241882505.07739732,241882505.07739744 
 01/07  22:00:00,,,224165637.04381955,224165637.0438196 
 01/07  23:00:00,,,188199966.64835095,188199966.64835107 
 01/07  24:00:00,,,148210380.78819257,148210380.78819257 
 01/08  01:00:00,,,98795995.24512938,98795995.2451293 
 01/08  02:00:00,,,102509692.44828801,102509692.44828795 
 01/08  03:00:00,,,88864405.07415098,88864405.07415092 
 01/08  04:00:00,,,88468933.2701205,88468933.27012044 
 01/08  05:00:00,,,101437108.9351481,101437108.93514803 
 01/08  06:00:00,,,128063768.75889619,128063768.75889613 
 01/08  07:00:00,,,203157544.49624702,203157544.4962471 
 01/08  08:00:00,,,230641380.9196528,230641380.91965288 
 01/08  09:00:00,,,206840293.8179719,206840293.81797197 
 01/08  10:00:00,,,199839921.85385463,199839921.85385475 
 01/08  11:00:00,,,192291635.5380401,192291635.5380402 
 01/08  12:00:00,,,177448893.7598735,177448893.75987366 
 01/08  13:00:00,,,168902216.8920995,168902216.8920996 
 01/08  14:00:00,,,162174992.07337573,162174992.0733757 
 01/08  15:00:00,,,147594173.96688095,147594173.96688095 
 01/08  16:00:00,,,167043014.41527513,167043014.41527522 
 01/08  17:00:00,,,197981786.4258286,197981786.4258287 
 01/08  18:00:00,,,257505312.8564976,257505312.85649765 
 01/08  19:00:00,,,266505271.50792003,266505271.5079201 
 01/08  20:00:00,,,256838884.02172154,256838884.02172163 
 01/08  21:00:00,,,240366620.53599185,240366620.5359919 
 01/08  22:00:00,,,227394947.9906457,227394947.9906458 
 01/08  23:00:00,,,187880735.66985667,187880735.6698568 
 01/08  24:00:00,,,143284481.43838018,143284481.43838018 
 01/09  01:00:00,,,97879785.0838539,97879785.08385386 
 01/09  02:00:00,,,104851065.06567292,104851065.06567284 
 01/09  03:00:00,,,89304999.19264618,89304999.1926461 
 01/09  04:00:00,,,95115291.63340282,95115291.63340276 
 01/09  05:00:00,,,95715420.22001372,95715420.22001368 
 01/09  06:00:00,,,127041232.7809904,127041232.78099036 
 01/09  07:00:00,,,203746358.01071426,203746358.01071435 
 01/09  08:00:00,,,231314734.9767632,231314734.97676325 
 01/09  09:00:00,,,210229615.05213284,210229615.0521329 
 01/09  10:00:00,,,201693280.54666644,201693280.5466665 
 01/09  11:00:00,,,198330933.23985597,198330933.23985606 
 01/09  12:00:00,,,180297146.1247257,180297146.12472576 
 01/09  13:00:00,,,173115891.36352047,173115891.36352053 
 01/09  14:00:00,,,170023816.2162377,170023816.21623778 
 01/09  15:00:00,,,150117254.1679967,150117254.1679968 
 01/09  16:00:00,,,171596987.01847798,171596987.01847804 
 01/09  17:00:00,,,201703915.64411584,201703915.64411598 
 01/09  18:00:00,,,257515028.29435995,257515028.29436004 
 01/09  19:00:00,,,269458119.17752796,269458119.177528 
 01/09  20:00:00,,,259700615.64680737,259700615.6468075 
 01/09  21:00:00,,,240230682.72050735,240230682.72050744 
 01/09  22:00:00,,,230841657.01591134,230841657.01591146 
