Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,0.0,37794799017.19912,434978637.8976334,4446761829.144123,71275995.4121201,3459790853.6478353,59370144.84522982,3740408459.5606794,0.0,27815537384.499844,0.0,25753522086.40683,0.0,5120015924.894606,0.0,4507842451.813222,0.0,10148618683.626925,0.0,4493950795.239567,0.0,5174918411.905277,0.0,4200542324.943666,84483691.63486463,9842241851.119333,0.0,4134498500.235238,0.0,5493054937.574974,0.0,4546352098.806758,0.0,10423968439.551825,0.0,4601025228.808214,185869135430.2218,12238220598.776823 
February,0.0,35184052187.76976,300208861.0634261,4992096006.140302,38316070.55407162,3604608934.7190347,34351039.224633075,3846369359.138643,0.0,26149346569.149258,0.0,24705482236.326992,0.0,5291838976.20361,0.0,4846101653.151359,0.0,9713529379.19832,0.0,4812607743.122325,0.0,4944330285.116097,0.0,4377002328.168236,4058164.797327067,9301383032.559292,0.0,4286341741.3406916,0.0,5520494912.15141,0.0,4818945926.556248,0.0,9874099644.162577,0.0,4847816195.161005,171184421086.27988,10946243461.398785 
March,0.0,40958445845.1702,370857931.79092026,6478410548.3405905,24836420.888964217,4404034819.47772,24334931.6881658,4524062290.698677,0.0,30363570528.51386,0.0,29488524633.6613,0.0,6732207014.338846,0.0,6363559485.940123,0.0,10017480900.398823,0.0,6395460721.542881,0.0,5677317084.872266,0.0,5324696376.769577,49946010.084475964,8419854440.884358,0.0,5306541887.800219,0.0,6846365440.013272,0.0,6226660320.21329,0.0,9985985631.68829,0.0,6334724556.310863,200331635912.22372,12481846133.25374 
April,0.0,38454609183.95499,140939656.0640386,7929741619.88082,17791852.812721033,4979350581.6976795,11828823.21909773,4740425120.503107,0.0,29608823349.87933,0.0,29554416398.756462,0.0,7720188505.33262,0.0,7097640533.34784,0.0,9085402811.717228,0.0,7174417405.660791,0.0,6149096269.54995,0.0,5864819015.209004,1017020.1965912118,7607391681.996754,0.0,5897360215.9856825,0.0,7562344480.563226,0.0,6825737370.390508,0.0,8824736624.634684,0.0,6966094245.946813,193052165771.3912,11359525779.42596 
May,0.0,40709314688.69214,65776424.36715428,9034838060.442278,14823492.482854009,5467329473.1339035,8339830.463257659,5127211893.451966,0.0,31298397574.01028,0.0,31870752222.07489,0.0,9159645725.48972,0.0,8070781668.084815,0.0,9017664506.388304,0.0,7549622887.246515,0.0,7196343746.256258,0.0,6681640468.533606,0.0,7594585335.979323,0.0,6129836461.765443,0.0,8800864127.180325,0.0,7644345858.530196,0.0,8606438793.598791,0.0,7227548321.373221,215280031770.618,11616673550.27898 
June,0.0,40972116389.86321,14648646.539594438,9650628023.24473,8092070.566272798,5833586921.7038555,3039312.2712433953,5626820284.279451,0.0,31377297998.58514,0.0,32148409291.34854,0.0,10017884097.760502,0.0,8188037644.430736,0.0,9407362006.815117,0.0,7555330117.957023,0.0,8420670299.115311,0.0,7152263039.775015,0.0,8825031623.77306,0.0,6459560553.79828,0.0,9639587528.011011,0.0,7784299113.456437,0.0,9014113185.18964,0.0,7265033896.529432,218360182143.81628,11036249563.81774 
July,0.0,39948923510.79145,13525086.0443156,10103985936.200346,16110551.340253064,6064012032.625489,4925638.91021369,5786765345.029062,0.0,31345979296.08181,0.0,32143057117.624672,0.0,10208806900.706566,0.0,8440508341.673544,0.0,9781751602.554937,0.0,7957068585.862143,0.0,8850803779.240313,0.0,7612588485.585664,0.0,9522702446.233463,0.0,7056379473.103978,0.0,9723264620.027033,0.0,7972130607.50149,0.0,9278980256.254633,0.0,7583955884.437418,218563362026.4193,10678911714.282343 
August,0.0,43361780980.355865,16066907.106788965,10097011597.709965,9984009.08270674,6264356162.501242,4228727.163247891,6325179395.630691,0.0,32964601587.822166,0.0,33657906143.453594,0.0,10234079227.93494,0.0,8368992141.48669,0.0,10875815463.144756,0.0,8461920586.987998,0.0,9322536344.861208,0.0,7899146277.99268,0.0,11228157446.723124,0.0,7968519907.100386,0.0,9852700959.024323,0.0,7960433857.062963,0.0,10445760012.688726,0.0,8148033460.400819,232215463680.94427,11085597606.038794 
September,0.0,39597822858.59738,28858748.710360005,8387615402.294803,13186411.229961783,5468346693.461281,8984894.164374238,5508225428.961587,0.0,30594264817.66624,0.0,30847436053.619106,0.0,8526355806.196534,0.0,7197659925.122586,0.0,10521825137.75253,0.0,6893872446.836634,0.0,8157895074.0547695,0.0,7084414222.1944275,0.0,11208595506.16946,0.0,6744440546.407419,0.0,8299838322.353644,0.0,6886225268.241281,0.0,10211356133.93672,0.0,6674858726.052256,211529253123.32007,10461748462.808334 
October,0.0,40640876750.95601,113508636.38955829,7328843917.7056,19176559.683093037,5156896323.904769,18843712.169570185,5397611280.576525,0.0,31182125311.57449,0.0,30867780057.88429,0.0,7698169824.357101,0.0,6690070929.91544,0.0,11505886810.0125,0.0,6502360622.738352,0.0,7717480438.586835,0.0,6806917526.952165,0.0,12471911465.684053,0.0,6582238105.779358,0.0,7661429998.871862,0.0,6475131859.054668,0.0,11412680098.555443,0.0,6386573439.148829,210009142154.6404,11054894790.775663 
