Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,47895771.63067406,47895771.63067405 
 01/01  02:00:00,,,47895920.26394824,47895920.26394824 
 01/01  03:00:00,,,47895920.26394824,47895920.26394824 
 01/01  04:00:00,,,47895920.26394824,47895920.26394824 
 01/01  05:00:00,,,58036447.69337855,58036447.693378545 
 01/01  06:00:00,,,47895920.26394824,47895920.26394824 
 01/01  07:00:00,,,79146050.45191695,79146050.45191695 
 01/01  08:00:00,,,58688121.39453538,58688121.39453538 
 01/01  09:00:00,,,51368836.14007305,51368836.14007305 
 01/01  10:00:00,,,55472057.462173566,55472057.46217355 
 01/01  11:00:00,,,55921603.04926782,55921603.04926781 
 01/01  12:00:00,,,53738284.83224088,53738284.832240865 
 01/01  13:00:00,,,62171376.313393824,62171376.31339381 
 01/01  14:00:00,,,77806431.94911997,77806431.94911996 
 01/01  15:00:00,,,65216336.5762153,65216336.57621528 
 01/01  16:00:00,,,73392677.60627571,73392677.60627571 
 01/01  17:00:00,,,55406891.78693468,55406891.78693468 
 01/01  18:00:00,,,65918095.7659407,65918095.7659407 
 01/01  19:00:00,,,59690830.64195571,59690830.64195571 
 01/01  20:00:00,,,52312932.158022135,52312932.15802213 
 01/01  21:00:00,,,54762472.208134085,54762472.208134085 
 01/01  22:00:00,,,50659424.26394825,50659424.26394824 
 01/01  23:00:00,,,50659424.26394825,50659424.26394824 
 01/01  24:00:00,,,50659424.26394825,50659424.26394824 
 01/02  01:00:00,,,66071693.91470669,66071693.91470669 
 01/02  02:00:00,,,58343571.438219264,58343571.438219264 
 01/02  03:00:00,,,72608589.33835252,72608589.33835252 
 01/02  04:00:00,,,74489712.97526774,74489712.97526772 
 01/02  05:00:00,,,80865645.7073313,80865645.7073313 
 01/02  06:00:00,,,58980050.82921013,58980050.82921013 
 01/02  07:00:00,,,157868120.4089108,157868120.40891084 
 01/02  08:00:00,,,196374847.55035406,196374847.55035397 
 01/02  09:00:00,,,275404423.60815024,275404423.6081502 
 01/02  10:00:00,,,274985099.25745726,274985099.2574572 
 01/02  11:00:00,,,293878147.2620503,293878147.2620502 
 01/02  12:00:00,,,310321119.4840512,310321119.4840512 
 01/02  13:00:00,,,299807012.3627738,299807012.3627737 
 01/02  14:00:00,,,316989215.2860221,316989215.286022 
 01/02  15:00:00,,,311839834.4179776,311839834.41797745 
 01/02  16:00:00,,,317397554.90459216,317397554.9045921 
 01/02  17:00:00,,,323520569.9110209,323520569.9110209 
 01/02  18:00:00,,,221873166.9369257,221873166.93692568 
 01/02  19:00:00,,,149896329.89446685,149896329.89446685 
 01/02  20:00:00,,,133186677.75158268,133186677.75158268 
 01/02  21:00:00,,,113972330.60598607,113972330.60598606 
 01/02  22:00:00,,,110834947.62786363,110834947.62786363 
 01/02  23:00:00,,,85868575.81203097,85868575.81203094 
 01/02  24:00:00,,,79775574.23084246,79775574.23084247 
 01/03  01:00:00,,,64832742.16909493,64832742.16909493 
 01/03  02:00:00,,,79367815.66381496,79367815.66381496 
 01/03  03:00:00,,,82679306.65346196,82679306.65346196 
 01/03  04:00:00,,,91183928.65742362,91183928.65742362 
 01/03  05:00:00,,,92785386.15727,92785386.15727 
 01/03  06:00:00,,,59616530.220201,59616530.220201 
 01/03  07:00:00,,,169700984.82849953,169700984.8284995 
 01/03  08:00:00,,,216502975.12941673,216502975.1294167 
 01/03  09:00:00,,,283503263.4518759,283503263.45187587 
 01/03  10:00:00,,,285560007.9672223,285560007.9672223 
 01/03  11:00:00,,,300867506.96639365,300867506.9663936 
 01/03  12:00:00,,,311528741.66353405,311528741.66353405 
 01/03  13:00:00,,,301153159.4977337,301153159.49773365 
 01/03  14:00:00,,,322551919.186165,322551919.18616486 
 01/03  15:00:00,,,325134497.5452565,325134497.5452565 
 01/03  16:00:00,,,333797608.3438668,333797608.34386677 
 01/03  17:00:00,,,346409959.7997449,346409959.7997449 
 01/03  18:00:00,,,230559133.00333685,230559133.0033368 
 01/03  19:00:00,,,151038044.69728643,151038044.6972864 
 01/03  20:00:00,,,132411836.29462504,132411836.29462504 
 01/03  21:00:00,,,113549180.37006353,113549180.37006353 
 01/03  22:00:00,,,109460191.70869017,109460191.70869017 
 01/03  23:00:00,,,87820593.531329,87820593.531329 
 01/03  24:00:00,,,81911481.16999799,81911481.16999799 
 01/04  01:00:00,,,63658534.6325092,63658534.6325092 
 01/04  02:00:00,,,63868255.35266389,63868255.35266389 
 01/04  03:00:00,,,66729759.69244637,66729759.69244637 
 01/04  04:00:00,,,65216764.878141075,65216764.878141075 
 01/04  05:00:00,,,64071349.42743246,64071349.42743246 
 01/04  06:00:00,,,58962381.53240836,58962381.53240836 
 01/04  07:00:00,,,112736279.83140093,112736279.83140093 
 01/04  08:00:00,,,156608970.75266305,156608970.75266302 
 01/04  09:00:00,,,285339683.1872661,285339683.1872661 
 01/04  10:00:00,,,279094055.158043,279094055.158043 
 01/04  11:00:00,,,287496401.5902104,287496401.5902104 
