Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,56113767.130196325,12647599234.030779,11777993556.625532,0.0,4368026069.502998,1230191.8710676602,3116174671.064368,199412468.12951487,627606057.0669229,7732889994.68896,4101430479.115186,5330688446.215207,7839232548.951249,44719561.89996553,4726071419.834089,58869139.56982898,6275032226.625601,564378676.664696,4975341604.268852,70438507.58801308,5737377584.281432,50953857.62045869,3374784915.207323,70207576.66499937,8358875801.144909,155956286.90320238,3605535984.1296005,76045956.41547759,5573750612.869896,99553312.42970277,3424021964.501816,89976228.95967251,4359226627.712366,783832276.2190328,3542794772.9990788,118227211.60134892,228637127247.5524,72701528110.55753 
February,50185503.42663393,11621361561.28664,10689921927.699583,430057.23883782484,3938416166.050707,295874.66050788236,2818719352.428754,237422986.87120882,484574727.7519914,6956494138.809572,3746728979.2333403,4913205973.592814,7179404470.738661,60725334.922794,4352977719.452527,81810867.61231525,5775902422.787216,565417740.3338414,4388170797.990185,117667481.51265904,5502848805.091413,52855817.54406586,3246787957.541706,69215401.96242826,8139637868.210676,110953047.2485398,3253159251.3633413,105822383.12356648,5143501582.1526785,131437083.0141688,3158934100.0432177,102076971.4463514,4018360036.709869,752666442.3978593,3119655896.1367397,170063045.89757994,209157849082.6835,74771600739.89326 
March,20795989.73191086,16076557038.92261,7011863418.284445,695199757.5824313,2025588407.948931,330373925.76751876,1523978800.1142576,460309785.63676727,197200869.3360906,12103846194.110905,1617300002.970458,9787271132.863142,4432052133.481277,775262328.081755,2570817322.59988,621392663.1621644,3530103679.989875,1763934211.6583295,2592525653.832516,612784821.8121462,3770867393.1530476,564959610.7808551,1994732057.5041926,549419481.2442907,5514196861.218797,780960555.5840049,1973811148.1663551,513779666.6644935,2973685180.601941,952987525.8032992,1736495108.5993922,564031078.4758619,2296016049.7730966,1947275420.4199083,1708547761.6719432,671462807.9010386,181166582169.94724,45923522034.90509 
April,1559107.714405057,16743585575.154575,3759708534.8094873,1596422139.8367977,506321138.27803,758327637.7917393,475995879.0326603,807011255.4695052,73538848.93394361,13497409877.837008,372182518.1745022,11709298620.660439,2030750120.7801652,1410789352.0558455,1120844066.8430173,992403147.5403577,1690413999.773216,1961038540.4241116,1114061677.11035,1060907935.6791099,1714773873.496791,948853142.4304076,752802494.5068017,892618376.597621,3165005228.7368093,1012224708.8078719,738778533.7770233,829533999.3681914,1171025115.0882716,1631276108.9472446,632243451.1280806,919202493.7125574,919747350.7342674,2071941931.0065026,603940152.8447716,1086244716.5218225,134208685136.41261,21163987103.75796 
May,0.0,17700063541.952858,1033059269.7296108,4047229758.2091765,35517462.25234758,2262627643.716144,49062736.72291731,1522174204.3269563,8195739.453502835,18201132916.17836,67433245.99409291,17362248713.92265,356910519.19527763,2839057379.6167984,185671109.29462817,2393715388.037597,309354970.66332924,3259365863.026183,181136324.7506877,2408370171.982948,307037485.4745557,2601987534.5354924,96494126.85456328,1857291118.4264116,893967845.445912,2356957650.494515,89640769.83985639,1805495754.9940486,115680165.61886403,3159817336.554979,55320148.51569071,2244773231.099298,94921878.85151482,3278819633.0885963,60710794.981548935,2321106655.460815,112151062288.76196,12021407153.441929 
June,0.0,20149265874.304153,145960084.0764303,5777637344.566937,9510034.64182524,3577117745.652132,12873879.080416523,2296157835.247121,0.0,22168411943.629066,1404862.5951210896,21248268943.263462,4418981.704780009,3901998814.6624675,2063657.394091795,3446590409.5030646,6372182.150843549,4261242178.699072,1919991.3990729814,3383073001.6918945,0.0,4263608838.367674,0.0,2975647154.910771,216749233.39448947,3605975581.208684,0.0,2818543072.4690185,0.0,4187838829.8048244,0.0,3243447830.902292,0.0,4179369918.5732093,0.0,3234646619.5761814,114880643843.04726,11183179966.852947 
July,0.0,22140563632.071754,58350225.89578586,7079738948.50564,14957209.902113825,4511423450.988191,18937587.983585887,3057676171.2245584,0.0,24026692157.922127,0.0,23336270815.527706,0.0,4640785756.177894,0.0,4015213050.7317076,0.0,5311745795.950296,0.0,4383162238.560164,0.0,5054276229.023614,0.0,3628023556.955295,44843944.46397358,5045255777.044438,0.0,3934485594.617914,0.0,4745784358.199454,0.0,3732420762.802225,0.0,5066061600.55224,0.0,4130094725.8097067,127862762194.526,10701704082.466969 
August,0.0,22314373871.489006,73702392.28374831,5977944435.356321,16241413.373058507,3982050397.073678,23221814.444033414,2732545258.907434,0.0,23612649861.967392,76879.53323955115,22539217078.06532,62420.14298785398,4136125084.75003,0.0,3545458747.2599554,324.78238097187386,5541810783.691276,7519.887841076979,3522307724.239677,0.0,4907965673.91975,0.0,3552219910.523059,39412555.18726708,5502526015.004684,0.0,3465255931.9101753,0.0,4423734290.940586,0.0,3364526620.7390447,0.0,5446126582.805812,0.0,3403889345.569183,127387367128.43768,11104000797.4392 
September,0.0,18235537287.71273,684861047.1163306,3439958661.369215,39415602.236044,2561758536.536881,52958881.880649835,1717374821.9299366,2156274.909441013,18944319697.845028,37626603.4037736,17116442819.890865,252921983.80395907,2765433464.8521523,135835845.28370568,1980533391.1869912,186583174.62422353,4063065786.4406676,126092478.77105236,1938620481.1215446,4811753.426379405,3654129088.426008,712126.6599128443,2232031959.7390747,226986272.6349454,4129503235.4320545,17679.337808968467,2138858528.5243237,63374330.362481005,3214912806.3347673,32540990.037282553,1936414596.2532134,44309392.57228699,4241028125.803218,30406373.15851272,1977814215.0802536,110160258396.35327,10698049626.900051 
October,4309289.691371245,16528898568.424465,3072398917.989354,1387890297.7940166,405793142.15413404,1048843533.7207304,319840481.58728194,798734277.8732132,47511855.13797441,15199869715.779324,446701408.94002056,12473343813.507814,1494934497.8669715,1539667716.4906702,849564063.7135376,954867884.1157508,1130973273.5574434,2659338683.506365,876203800.705593,965459266.5972792,410791488.5633735,2242399258.196382,185678226.7078618,1264624025.7740886,1193023887.5884452,2528898420.9040847,204145585.90453434,1231045275.1731453,700838054.825442,1954075987.8081648,390303225.4734148,940848652.5772152,489217008.9025617,2948313877.114547,403688829.6731389,1074333823.5993586,125533371355.42155,13503211428.293873 
