Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/09  15:00:00,,,23761993.632668357,14162940.724334054,23761993.632668357,6672627.741133543 
 01/09  16:00:00,,,23625029.87144924,14162940.724334054,23625029.871449236,6548520.548713418 
 01/09  17:00:00,,,26291733.86004363,15954197.244225483,26291733.860043626,6718073.851275334 
 01/09  18:00:00,,,31855944.6670233,17089638.76514193,31855944.6670233,7033189.928189246 
 01/09  19:00:00,,,32120425.924125686,16939570.7429274,32120425.924125686,7457046.695096899 
 01/09  20:00:00,,,32437347.054427437,16789502.72071286,32437347.05442743,7560816.080073624 
 01/09  21:00:00,,,32371339.758993484,16639434.698498324,32371339.758993484,7668438.0186912585 
 01/09  22:00:00,,,31730396.215673313,16489366.676283786,31730396.215673316,7365974.886453968 
 01/09  23:00:00,,,27372683.343993913,12598773.064778566,27372683.343993902,7191826.415126929 
 01/09  24:00:00,,,29443517.030207105,14230163.41379362,29443517.0302071,7143164.541390052 
 01/10  01:00:00,,,22165874.751792323,9382130.04470057,22165874.751792323,6920494.527022796 
 01/10  02:00:00,,,15747859.561545314,8494172.147170749,15747859.561545314,2323764.3988567716 
 01/10  03:00:00,,,15330844.437903697,8406448.159530781,15330844.437903697,1890297.645295319 
 01/10  04:00:00,,,16021933.202960104,8331702.850861384,16021933.202960102,2626413.3134509707 
 01/10  05:00:00,,,19574696.515431434,8555938.776869582,19574696.515431434,3938116.2180317924 
 01/10  06:00:00,,,23522836.07139744,10185777.656172892,23522836.07139744,7029182.086338323 
 01/10  07:00:00,,,27774050.346053448,12095087.231322683,27774050.34605344,7184716.380726708 
 01/10  08:00:00,,,26519538.48891253,12045034.593712155,26519538.48891252,7508557.506904508 
 01/10  09:00:00,,,22470225.39999159,12276804.714681553,22470225.39999159,7327850.430118045 
 01/10  10:00:00,,,22485374.303396676,12501906.748003354,22485374.303396672,7101736.840732442 
 01/10  11:00:00,,,23852348.680616338,14388042.757655855,23852348.680616334,6575422.636605853 
 01/10  12:00:00,,,28137016.31380408,18302382.962406233,28137016.313804075,6601765.991843889 
 01/10  13:00:00,,,24595727.237837162,14463076.768763129,24595727.237837162,6731619.700865293 
 01/10  14:00:00,,,23774189.274682183,14313008.746548591,23774189.27468218,6544131.417120269 
