Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,3690318.6780987433,18390558478.754375,10135729531.4423,0.0,3762588609.775559,193805.76246410073,2645953261.3227444,135520991.8639961,236882470.21306726,9658717915.637886,3363533855.9455204,6309060068.868016,8538305791.395705,54869911.96688455,5168588497.317088,89485200.97576983,6833360865.983949,662930842.4089174,5469076663.927013,102617121.95063613,6148169595.888292,102481148.73352055,3620447298.6928926,120681623.6505616,8122780582.985239,205813227.3421244,3891412277.3719068,119994821.80247496,6149035432.284195,137694552.8075411,3764137864.737649,125552037.86202092,4797505175.012398,850848728.168151,3930620231.6423974,159231571.9874402,243761924344.14923,47023358897.07601 
February,552475.0818137154,17022458581.05604,9251246162.777426,717369.1658697949,3389128103.8367734,47983.65657497445,2338955142.1455307,166166938.30910128,190874642.7446147,8749618436.098238,3126122910.8576307,5837614886.557889,7889008400.8478985,82182737.11857365,4824851682.149717,117706229.90751983,6359271890.386512,669015103.7788004,4864155756.903791,171374897.42106065,5997026724.487348,93706053.95360707,3558977606.449662,110883909.52761392,7941281425.329774,128222209.0909761,3568026575.523827,158251338.74498755,5775926220.400822,179191650.74348244,3548121809.654164,139174843.63631874,4510276219.978694,839710936.2770566,3516725159.756819,239677644.30803847,230341703328.8662,44047734083.99862 
March,71171.59932618073,19191809823.96689,5727624437.057202,408547769.4919136,1888992485.5596633,202621708.4231698,1665368232.8720949,207733096.03850338,25239615.235454757,13792014978.095701,1020556912.4007804,10756289134.738804,4471677891.188045,761403737.9094865,2627502961.5667357,733466725.3714404,3557212385.5245776,1824573833.204094,2662656349.634313,721550557.1979842,3426157511.6922965,806852716.5515457,1835912984.2246494,651434844.3819718,4907536906.926955,849363611.530951,1822768340.0501385,624218467.6618689,2920930493.9495783,995643109.2609532,1720614192.5943396,684107403.8679165,2239750343.026479,1994171661.740149,1711520553.05218,804080924.1784309,176875294628.41263,41505124716.62098 
April,0.0,16990364666.246902,2571922678.0696344,1030964524.5369622,679788253.5447166,485936585.8043937,882836013.9108014,350121034.3471279,0.0,15089185610.409317,15847367.443373665,13348959840.195263,1462311454.989944,1368198447.180756,816405189.5226719,1105717609.3081825,1194809799.8232186,2043027779.3921556,817477445.1053401,1257987605.1095076,713250456.2998488,1581296875.1713321,261850758.91832668,993974948.8773744,2074414068.6453824,1198438567.2484193,257215356.32490382,1022348316.7679759,555910527.2765563,1730734492.068894,301038859.74554497,1108762026.1049523,407745363.06193143,2198425246.204151,287421580.35841304,1342555585.9077997,114303972841.64796,27905149778.602245 
May,0.0,22235564180.398575,574162278.530406,3199145649.401966,198916450.66063955,1480377830.4494438,230413173.19091427,1275571316.7559044,0.0,17885051173.487423,0.0,16981346539.820068,65694604.47669715,3041478487.0892863,32739483.141144644,3156619452.7911744,57870601.748163395,4112833812.527871,42780227.04738353,3195674304.7241664,4019698.406563388,3170553796.5890856,170608.21718099876,2519176700.4861755,492203621.4169172,2890628642.4126577,450476.0913194585,2492259940.5955653,368028.3376444463,3287665678.1781225,4050.089587684352,3128408103.9873137,66422.83276822713,4118185251.7011914,179654.62058948172,3175656158.0565243,114447874608.79048,13013687863.301056 
June,0.0,26598491451.324173,217177491.05453104,4864766952.585323,27111280.667351443,2723476447.25715,41476500.74808098,2242522430.876198,0.0,21849691596.71623,0.0,20308655665.428905,0.0,4692706286.647362,0.0,4600301124.900148,0.0,5568201381.7829485,0.0,4517024478.155837,0.0,4405098904.346272,0.0,3942942789.742706,97901823.09046775,4269778235.8945475,0.0,3802433738.4807854,0.0,4797102410.9083605,0.0,4452549781.265284,0.0,5451068042.991334,0.0,4439936903.57616,125628945091.69162,11048015291.072908 
July,0.0,27493255815.234707,139290981.58782715,6110843352.137687,24482076.705277074,3604305164.9898043,25877383.22982827,2993575266.8885226,0.0,23708753949.93587,0.0,22562355612.690628,0.0,5736076251.75734,0.0,5331061998.430377,0.0,6937909195.441058,0.0,5739645647.271331,0.0,5302584374.693913,0.0,4731380534.053463,8020742.055704867,6073927785.2211,0.0,5141169816.028409,0.0,5720079663.39245,0.0,5114901166.924179,0.0,6715466498.609182,0.0,5592203844.013286,136794594434.36916,10679679407.016138 
August,0.0,28759278779.893692,192676328.45149574,5045643470.284785,29392592.619397815,3128177638.5247,37500946.509697616,2761771621.1781197,0.0,23367642169.14952,0.0,21747435311.502724,0.0,4883960475.511761,0.0,4724115173.861084,0.0,7120671658.875985,0.0,4689484870.368303,0.0,5084694454.378644,0.0,4598175351.3079195,38251.61803563944,6639075665.557661,0.0,4526617014.255885,0.0,5075620180.402652,0.0,4600825128.677764,0.0,7030700834.958642,0.0,4638121447.832101,137532442671.57227,11074202320.356789 
September,0.0,23935048068.365566,440220338.2866048,2672005244.2100606,147911447.4693729,1804600093.2990704,158113903.6620888,1601460900.4785736,0.0,18612310079.094414,0.0,16795994747.33706,70477438.86869144,2962261874.3449535,38231232.39665917,2630787524.5490384,51970553.32830027,5056925287.192611,37688012.63827831,2610930287.2642965,0.0,3843625677.3524966,0.0,2862267921.5003653,110163617.91389626,4966107982.240252,0.0,2808407770.1230445,30290.490606063795,3358160298.2084064,0.0,2668786686.809362,0.0,5252057289.37948,0.0,2724496771.7942758,115480721963.88092,10766098036.604345 
October,0.0,19522945855.624153,2001511284.5767472,928027572.901188,614476645.9454203,628376887.535883,691610961.2893008,539846909.0437275,2989480.719499793,15362094713.524391,100385469.50820297,13560265451.505999,922171682.016981,1629684991.9586112,532850055.81648475,1172757282.4191058,672254444.6434839,3002905854.7632804,562308097.9183801,1242458950.3353927,124522607.50295304,2643589962.4762645,55554282.41058411,1497292078.8922775,747380579.7954371,3017737486.527404,69950579.20293838,1528373847.1464775,295781548.0869094,2111652540.122338,166512000.8159333,1231314051.1034453,193206386.42963463,3356357676.1765733,179908020.8421091,1403240794.0632768,114824703403.13312,18135806013.312424 
