Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,267833098.40202168,267833098.40202165 
 01/01  02:00:00,,,241057499.6477194,241057499.64771938 
 01/01  03:00:00,,,274583400.18782854,274583400.18782854 
 01/01  04:00:00,,,238014795.79469305,238014795.79469305 
 01/01  05:00:00,,,277188272.88450193,277188272.884502 
 01/01  06:00:00,,,234865945.98559803,234865945.98559806 
 01/01  07:00:00,,,287065783.5566914,287065783.5566914 
 01/01  08:00:00,,,248905663.89630842,248905663.89630842 
 01/01  09:00:00,,,266053980.58527818,266053980.5852782 
 01/01  10:00:00,,,216703461.2116662,216703461.21166623 
 01/01  11:00:00,,,236632428.68796784,236632428.68796784 
 01/01  12:00:00,,,198692987.76819715,198692987.76819715 
 01/01  13:00:00,,,218624549.93658084,218624549.9365808 
 01/01  14:00:00,,,189145606.7493381,189145606.74933806 
 01/01  15:00:00,,,214957211.2184173,214957211.21841723 
 01/01  16:00:00,,,194153352.47149438,194153352.47149435 
 01/01  17:00:00,,,239080650.97548446,239080650.97548443 
 01/01  18:00:00,,,236009911.88929307,236009911.88929307 
 01/01  19:00:00,,,285495663.84775686,285495663.8477568 
 01/01  20:00:00,,,236471436.70591307,236471436.7059131 
 01/01  21:00:00,,,271226574.41681117,271226574.4168111 
 01/01  22:00:00,,,239548444.076371,239548444.07637104 
 01/01  23:00:00,,,282656522.0712304,282656522.0712304 
 01/01  24:00:00,,,251517096.18652555,251517096.18652555 
 01/02  01:00:00,,,286506850.5711547,286506850.5711547 
 01/02  02:00:00,,,259507956.43499696,259507956.434997 
 01/02  03:00:00,,,338334917.4929862,338334917.4929862 
 01/02  04:00:00,,,275818379.5359905,275818379.5359905 
 01/02  05:00:00,,,293839686.6695091,293839686.66950905 
 01/02  06:00:00,,,258360605.869963,258360605.869963 
 01/02  07:00:00,,,345098862.6708834,345098862.6708834 
 01/02  08:00:00,,,437476349.7969848,437476349.7969849 
 01/02  09:00:00,,,441886559.7706371,441886559.77063704 
 01/02  10:00:00,,,384945987.591202,384945987.591202 
 01/02  11:00:00,,,357099142.8769666,357099142.87696654 
 01/02  12:00:00,,,339890467.61552024,339890467.61552024 
 01/02  13:00:00,,,377826973.646176,377826973.6461759 
 01/02  14:00:00,,,331518093.220386,331518093.2203859 
 01/02  15:00:00,,,318409863.28474796,318409863.2847479 
 01/02  16:00:00,,,324751642.13953215,324751642.13953215 
 01/02  17:00:00,,,350187795.3268395,350187795.32683945 
 01/02  18:00:00,,,387027304.1199836,387027304.1199836 
 01/02  19:00:00,,,350299320.1096361,350299320.1096361 
 01/02  20:00:00,,,344735490.61557364,344735490.61557364 
 01/02  21:00:00,,,353284526.61382324,353284526.6138233 
 01/02  22:00:00,,,362190712.63128,362190712.63128 
 01/02  23:00:00,,,255120603.4532121,255120603.45321205 
 01/02  24:00:00,,,235266307.96855512,235266307.96855512 
 01/03  01:00:00,,,271461928.7492925,271461928.7492925 
 01/03  02:00:00,,,237417079.60845995,237417079.6084599 
 01/03  03:00:00,,,261664667.97951794,261664667.97951794 
 01/03  04:00:00,,,241033348.4238537,241033348.4238537 
 01/03  05:00:00,,,322679497.047044,322679497.047044 
 01/03  06:00:00,,,272790252.2090738,272790252.2090737 
 01/03  07:00:00,,,361590763.4440021,361590763.444002 
 01/03  08:00:00,,,470100317.2012648,470100317.20126474 
 01/03  09:00:00,,,483852133.8787822,483852133.8787822 
 01/03  10:00:00,,,441819932.39157754,441819932.39157754 
 01/03  11:00:00,,,418815270.3208437,418815270.3208437 
 01/03  12:00:00,,,401971273.28574723,401971273.28574723 
 01/03  13:00:00,,,437138917.67504823,437138917.67504823 
 01/03  14:00:00,,,406633049.1903097,406633049.1903096 
 01/03  15:00:00,,,393913206.48941994,393913206.4894199 
 01/03  16:00:00,,,413800971.75670385,413800971.75670385 
 01/03  17:00:00,,,445740417.8073481,445740417.80734813 
 01/03  18:00:00,,,477553954.99063045,477553954.9906305 
 01/03  19:00:00,,,462480657.0250186,462480657.0250187 
 01/03  20:00:00,,,461854669.48028994,461854669.48028994 
 01/03  21:00:00,,,465600122.95477486,465600122.95477486 
 01/03  22:00:00,,,481243306.2181513,481243306.21815115 
 01/03  23:00:00,,,279907315.8164852,279907315.8164852 
 01/03  24:00:00,,,275204322.4939413,275204322.4939413 
 01/04  01:00:00,,,315542448.0992424,315542448.0992424 
 01/04  02:00:00,,,265137292.33301085,265137292.33301085 
 01/04  03:00:00,,,317090707.525692,317090707.5256919 
 01/04  04:00:00,,,275073049.47074354,275073049.4707435 
 01/04  05:00:00,,,328782320.29927474,328782320.29927474 
 01/04  06:00:00,,,291340272.0369314,291340272.0369314 
 01/04  07:00:00,,,423843387.0491207,423843387.0491207 
 01/04  08:00:00,,,624701984.5021695,624701984.5021695 
 01/04  09:00:00,,,588750168.2830722,588750168.2830722 
 01/04  10:00:00,,,485079844.6148804,485079844.6148804 
 01/04  11:00:00,,,412887077.71388555,412887077.71388555 
 01/04  12:00:00,,,384756795.6377046,384756795.6377046 
 01/04  13:00:00,,,426206691.3509885,426206691.35098845 
 01/04  14:00:00,,,369173720.0470668,369173720.0470667 
 01/04  15:00:00,,,350601034.999902,350601034.9999019 
 01/04  16:00:00,,,368441818.7953744,368441818.79537433 
 01/04  17:00:00,,,412739294.53578275,412739294.53578275 
 01/04  18:00:00,,,459036698.7607039,459036698.760704 
 01/04  19:00:00,,,442862902.56249976,442862902.5624998 
 01/04  20:00:00,,,440844957.1142404,440844957.1142405 
 01/04  21:00:00,,,447099445.5505973,447099445.55059737 
 01/04  22:00:00,,,452753065.5942335,452753065.5942336 
 01/04  23:00:00,,,296444708.4125896,296444708.41258955 
 01/04  24:00:00,,,266800514.8407914,266800514.8407914 
 01/05  01:00:00,,,299845514.36852705,299845514.3685271 
 01/05  02:00:00,,,263752094.7365913,263752094.73659128 
 01/05  03:00:00,,,310842244.3935307,310842244.3935307 
 01/05  04:00:00,,,278188135.1280606,278188135.1280605 
 01/05  05:00:00,,,322596977.3348597,322596977.3348598 
 01/05  06:00:00,,,278619888.5280014,278619888.5280014 
 01/05  07:00:00,,,367993246.7284756,367993246.7284756 
 01/05  08:00:00,,,514342378.7920826,514342378.7920825 
 01/05  09:00:00,,,513424224.43581855,513424224.43581855 
 01/05  10:00:00,,,434498902.83150953,434498902.83150953 
 01/05  11:00:00,,,374132802.5292559,374132802.52925587 
 01/05  12:00:00,,,345798556.5543709,345798556.5543708 
 01/05  13:00:00,,,386038104.89787275,386038104.8978727 
 01/05  14:00:00,,,313909778.4012864,313909778.4012863 
 01/05  15:00:00,,,303608424.233786,303608424.2337859 
 01/05  16:00:00,,,316759028.16853255,316759028.16853255 
 01/05  17:00:00,,,359596441.22668624,359596441.22668624 
 01/05  18:00:00,,,418683863.9189882,418683863.9189882 
 01/05  19:00:00,,,410151171.7340956,410151171.7340956 
 01/05  20:00:00,,,418419347.26016974,418419347.26016974 
 01/05  21:00:00,,,419956247.8444482,419956247.84444827 
 01/05  22:00:00,,,432002378.6660893,432002378.6660892 
 01/05  23:00:00,,,255299438.29871085,255299438.29871085 
 01/05  24:00:00,,,267900550.90272933,267900550.90272933 
 01/06  01:00:00,,,286097596.0922148,286097596.0922148 
 01/06  02:00:00,,,252694202.62642303,252694202.62642303 
 01/06  03:00:00,,,301927246.5711247,301927246.5711246 
 01/06  04:00:00,,,266438041.77990586,266438041.77990583 
 01/06  05:00:00,,,311506717.64287,311506717.64287 
 01/06  06:00:00,,,276247559.1630786,276247559.1630786 
 01/06  07:00:00,,,379977036.64275086,379977036.64275086 
 01/06  08:00:00,,,597171789.4080231,597171789.4080231 
 01/06  09:00:00,,,563060244.3662983,563060244.3662983 
 01/06  10:00:00,,,439694380.0245372,439694380.0245373 
 01/06  11:00:00,,,376992643.5355902,376992643.5355901 
 01/06  12:00:00,,,343698941.3870983,343698941.3870983 
 01/06  13:00:00,,,381681239.5648059,381681239.5648059 
 01/06  14:00:00,,,302141066.1551272,302141066.1551271 
 01/06  15:00:00,,,280307722.460429,280307722.460429 
 01/06  16:00:00,,,283461063.9243988,283461063.92439866 
 01/06  17:00:00,,,325487058.5320382,325487058.5320382 
 01/06  18:00:00,,,376028007.85567,376028007.85567003 
 01/06  19:00:00,,,347724378.5175509,347724378.51755095 
 01/06  20:00:00,,,338784866.105779,338784866.105779 
 01/06  21:00:00,,,325650053.3776072,325650053.3776072 
 01/06  22:00:00,,,321840209.45679915,321840209.4567992 
 01/06  23:00:00,,,240054688.10430655,240054688.10430655 
 01/06  24:00:00,,,232299345.62258327,232299345.62258324 
 01/07  01:00:00,,,240835523.37911874,240835523.37911868 
 01/07  02:00:00,,,206777883.25121692,206777883.25121686 
 01/07  03:00:00,,,268993891.2438897,268993891.2438897 
 01/07  04:00:00,,,243799603.97223207,243799603.97223207 
 01/07  05:00:00,,,278794798.4495386,278794798.4495386 
 01/07  06:00:00,,,243964650.10841075,243964650.10841078 
 01/07  07:00:00,,,305666532.41814166,305666532.41814166 
 01/07  08:00:00,,,344604492.04793966,344604492.0479397 
 01/07  09:00:00,,,299284187.64720225,299284187.6472022 
 01/07  10:00:00,,,290525158.3262286,290525158.32622856 
 01/07  11:00:00,,,255842854.5927338,255842854.5927337 
 01/07  12:00:00,,,267253324.13799697,267253324.13799694 
 01/07  13:00:00,,,275562937.8640021,275562937.864002 
 01/07  14:00:00,,,278088972.0081172,278088972.0081171 
 01/07  15:00:00,,,292270883.47872686,292270883.4787268 
 01/07  16:00:00,,,314005164.87789106,314005164.87789106 
 01/07  17:00:00,,,344768188.7774513,344768188.7774513 
 01/07  18:00:00,,,375788500.32519746,375788500.32519746 
 01/07  19:00:00,,,300557760.45201147,300557760.45201147 
 01/07  20:00:00,,,258014870.90331417,258014870.90331417 
 01/07  21:00:00,,,333339909.9463889,333339909.94638896 
 01/07  22:00:00,,,289913661.8930391,289913661.89303905 
 01/07  23:00:00,,,358644550.2785597,358644550.2785597 
 01/07  24:00:00,,,302173483.1407514,302173483.14075136 
 01/08  01:00:00,,,359083128.38554835,359083128.38554823 
 01/08  02:00:00,,,299978227.30914336,299978227.30914336 
 01/08  03:00:00,,,372793022.5390069,372793022.53900695 
 01/08  04:00:00,,,309749525.83070755,309749525.83070755 
 01/08  05:00:00,,,378979478.0154011,378979478.0154011 
 01/08  06:00:00,,,309212460.1818568,309212460.1818568 
 01/08  07:00:00,,,391802344.02246857,391802344.0224686 
 01/08  08:00:00,,,330269698.96368766,330269698.96368766 
 01/08  09:00:00,,,350440719.9265918,350440719.9265918 
 01/08  10:00:00,,,244275493.9942297,244275493.99422967 
 01/08  11:00:00,,,260682687.70619774,260682687.7061977 
 01/08  12:00:00,,,199219839.9435656,199219839.9435656 
 01/08  13:00:00,,,249098799.23603904,249098799.23603898 
 01/08  14:00:00,,,200602444.64633107,200602444.64633107 
 01/08  15:00:00,,,261694889.37895185,261694889.37895182 
 01/08  16:00:00,,,242851443.40018374,242851443.40018374 
 01/08  17:00:00,,,300988498.6803721,300988498.68037206 
 01/08  18:00:00,,,301685338.76929563,301685338.7692956 
 01/08  19:00:00,,,358561685.59016204,358561685.59016204 
 01/08  20:00:00,,,275545658.24218607,275545658.24218607 
 01/08  21:00:00,,,338858634.89903986,338858634.89904 
 01/08  22:00:00,,,296889632.0958331,296889632.09583306 
 01/08  23:00:00,,,379651469.623144,379651469.623144 
 01/08  24:00:00,,,314840044.81982195,314840044.81982195 
 01/09  01:00:00,,,388999749.7580491,388999749.7580491 
 01/09  02:00:00,,,340536116.31184334,340536116.31184334 
 01/09  03:00:00,,,418618549.34546393,418618549.3454639 
 01/09  04:00:00,,,329339662.3094994,329339662.3094993 
 01/09  05:00:00,,,386722489.2737596,386722489.27375966 
 01/09  06:00:00,,,325150139.483455,325150139.483455 
 01/09  07:00:00,,,419068186.4966112,419068186.4966112 
 01/09  08:00:00,,,590149234.992365,590149234.992365 
 01/09  09:00:00,,,569559581.7410847,569559581.7410847 
 01/09  10:00:00,,,515805407.7031978,515805407.70319784 
 01/09  11:00:00,,,473526564.6357512,473526564.6357512 
 01/09  12:00:00,,,440577309.6227407,440577309.6227407 
 01/09  13:00:00,,,468790842.96184474,468790842.9618448 
 01/09  14:00:00,,,415293116.51775146,415293116.5177513 
 01/09  15:00:00,,,380571728.8393972,380571728.83939713 
 01/09  16:00:00,,,397063891.928129,397063891.92812896 
 01/09  17:00:00,,,440541970.8389635,440541970.83896345 
 01/09  18:00:00,,,486218280.68091315,486218280.6809132 
 01/09  19:00:00,,,484560690.94056964,484560690.9405697 
 01/09  20:00:00,,,495349047.1292857,495349047.1292856 
 01/09  21:00:00,,,511046542.3980566,511046542.3980566 
 01/09  22:00:00,,,523390887.389987,523390887.38998693 
 01/09  23:00:00,,,332897061.03714466,332897061.0371446 
 01/09  24:00:00,,,297216931.06564057,297216931.0656406 
 01/10  01:00:00,,,337878001.9785119,337878001.9785119 
 01/10  02:00:00,,,298043489.8070281,298043489.8070281 
 01/10  03:00:00,,,354197935.80216604,354197935.8021661 
 01/10  04:00:00,,,300698268.4283167,300698268.4283167 
 01/10  05:00:00,,,390687285.69943744,390687285.69943744 
 01/10  06:00:00,,,338907870.9520167,338907870.9520167 
 01/10  07:00:00,,,461419505.79882205,461419505.7988219 
 01/10  08:00:00,,,608505629.6781974,608505629.6781973 
 01/10  09:00:00,,,550677425.7734219,550677425.7734219 
 01/10  10:00:00,,,437462208.6388503,437462208.6388503 
 01/10  11:00:00,,,376711218.86073303,376711218.860733 
 01/10  12:00:00,,,343941870.8448915,343941870.8448914 
 01/10  13:00:00,,,372931867.3521472,372931867.3521472 
 01/10  14:00:00,,,305585059.969503,305585059.9695029 
 01/10  15:00:00,,,283003913.3856269,283003913.3856268 
 01/10  16:00:00,,,285180955.3326286,285180955.33262855 
 01/10  17:00:00,,,314303594.9142449,314303594.91424483 
 01/10  18:00:00,,,364186682.31662595,364186682.3166259 
 01/10  19:00:00,,,331827037.05704355,331827037.05704355 
 01/10  20:00:00,,,308955082.1156251,308955082.115625 
 01/10  21:00:00,,,293497708.9465458,293497708.9465457 
 01/10  22:00:00,,,292532296.22060156,292532296.22060156 
 01/10  23:00:00,,,238777197.45271286,238777197.45271283 
 01/10  24:00:00,,,222035327.22002193,222035327.2200219 
 01/11  01:00:00,,,251812451.43547222,251812451.43547222 
 01/11  02:00:00,,,217232758.32868013,217232758.32868007 
 01/11  03:00:00,,,248898879.30135047,248898879.30135044 
 01/11  04:00:00,,,210401236.89057365,210401236.89057365 
 01/11  05:00:00,,,252829185.84781033,252829185.84781036 
 01/11  06:00:00,,,76040557.40685475,76040557.40685475 
 01/11  07:00:00,,,283670275.74159116,283670275.7415911 
 01/11  08:00:00,,,318787344.07905567,318787344.07905567 
 01/11  09:00:00,,,332533958.90165955,332533958.9016595 
 01/11  10:00:00,,,290790410.00799525,290790410.0079951 
 01/11  11:00:00,,,270728943.35096264,270728943.35096264 
 01/11  12:00:00,,,266243378.4199739,266243378.41997385 
 01/11  13:00:00,,,300947963.9203609,300947963.92036086 
 01/11  14:00:00,,,262702747.25054476,262702747.2505447 
 01/11  15:00:00,,,253690116.17562878,253690116.17562872 
 01/11  16:00:00,,,253359745.19764352,253359745.19764346 
 01/11  17:00:00,,,270047298.44411784,270047298.4441177 
 01/11  18:00:00,,,255821402.08816016,255821402.0881601 
 01/11  19:00:00,,,203858129.48132253,203858129.48132247 
 01/11  20:00:00,,,216676633.57599118,216676633.57599112 
 01/11  21:00:00,,,240603092.36650163,240603092.36650157 
 01/11  22:00:00,,,266835730.29453075,266835730.29453075 
 01/11  23:00:00,,,284233226.5759368,284233226.57593673 
 01/11  24:00:00,,,255499435.39700752,255499435.3970075 
 01/12  01:00:00,,,301955277.0361975,301955277.0361975 
 01/12  02:00:00,,,294027784.10576427,294027784.1057642 
 01/12  03:00:00,,,380040970.6544481,380040970.65444815 
 01/12  04:00:00,,,319181766.2483582,319181766.2483582 
 01/12  05:00:00,,,407701135.21143097,407701135.21143097 
 01/12  06:00:00,,,351664623.21457726,351664623.2145773 
 01/12  07:00:00,,,398534192.8664293,398534192.8664293 
 01/12  08:00:00,,,538071930.3534527,538071930.3534528 
 01/12  09:00:00,,,555220987.1357465,555220987.1357465 
 01/12  10:00:00,,,470343036.8734939,470343036.8734939 
 01/12  11:00:00,,,422789160.8254787,422789160.8254787 
 01/12  12:00:00,,,404027879.2957437,404027879.2957435 
 01/12  13:00:00,,,443033437.3514196,443033437.3514196 
 01/12  14:00:00,,,358460642.90712506,358460642.907125 
 01/12  15:00:00,,,323602585.2720833,323602585.2720832 
 01/12  16:00:00,,,325028967.8169527,325028967.81695265 
 01/12  17:00:00,,,353753793.536314,353753793.536314 
 01/12  18:00:00,,,426779244.8217871,426779244.8217871 
 01/12  19:00:00,,,419844969.8426045,419844969.8426045 
 01/12  20:00:00,,,415889396.90129554,415889396.90129566 
 01/12  21:00:00,,,423396754.67168725,423396754.6716871 
 01/12  22:00:00,,,442142366.6257608,442142366.6257608 
 01/12  23:00:00,,,292637188.70212615,292637188.70212615 
 01/12  24:00:00,,,255505835.23070467,255505835.2307046 
 01/13  01:00:00,,,284640409.49486065,284640409.49486065 
 01/13  02:00:00,,,250463544.37161705,250463544.37161708 
 01/13  03:00:00,,,292714827.4083706,292714827.40837055 
 01/13  04:00:00,,,254638771.44922784,254638771.44922787 
 01/13  05:00:00,,,296661074.80827373,296661074.80827373 
 01/13  06:00:00,,,265256716.0903633,265256716.09036332 
 01/13  07:00:00,,,359875045.05108833,359875045.0510882 
 01/13  08:00:00,,,508521725.94130164,508521725.9413015 
