Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,232481902.63116235,15230872.740802985,232481902.63116235,211552217.58691043 
 01/01  02:00:00,,,20300752.41845369,13659998.860609412,20300752.418453686,1517612.5485463478 
 01/01  03:00:00,,,20203247.472856186,13591712.666568777,20203247.472856186,1443560.152718346 
 01/01  04:00:00,,,20517119.235610146,13466865.855553377,20517119.235610146,1832689.1032144204 
 01/01  05:00:00,,,20940151.20537411,13841406.288599579,20940151.205374107,1510219.2016091067 
 01/01  06:00:00,,,204382016.1644489,14715333.96570738,204382016.1644489,184039945.48680004 
 01/01  07:00:00,,,284723976.8161613,16931748.064360548,284723976.8161612,259402783.52681106 
 01/01  08:00:00,,,282714408.8648201,17519095.613305647,282714408.86482006,257803894.61896294 
 01/01  09:00:00,,,278812267.2142431,18284948.580521394,278812267.2142431,257282107.56233516 
 01/01  10:00:00,,,276431340.8684769,18463594.63063902,276431340.868477,254765574.43634486 
 01/01  11:00:00,,,274468826.1465357,20247222.13487733,274468826.14653564,251072918.40820074 
 01/01  12:00:00,,,276972083.04778796,24312447.39517606,276972083.04778796,249228485.96298778 
 01/01  13:00:00,,,273019547.81640905,20372551.164500717,273019547.8164091,249015044.6297384 
 01/01  14:00:00,,,270812098.70236665,20121893.10525394,270812098.7023666,247570836.5773984 
 01/01  15:00:00,,,269450949.9610622,19871235.046007168,269450949.9610622,246448772.4774872 
 01/01  16:00:00,,,269356999.32251775,19871235.046007168,269356999.3225177,246371728.20587704 
 01/01  17:00:00,,,271599840.31752014,20645591.327559993,271599840.31752014,246325375.6915909 
 01/01  18:00:00,,,277195792.40795875,21756675.540345196,277195792.40795875,247520069.5017169 
 01/01  19:00:00,,,279094847.3319561,21506017.48109842,279094847.3319561,249672671.5599326 
 01/01  20:00:00,,,280137053.94158596,21255359.421851642,280137053.941586,250586245.61926338 
 01/01  21:00:00,,,280923942.42046887,21004701.362604868,280923942.42046887,251649941.6640226 
 01/01  22:00:00,,,281040367.5369691,20754043.30335809,281040367.5369691,252223009.24147865 
 01/01  23:00:00,,,278595579.899081,18699657.808754727,278595579.899081,252116190.26127565 
 01/01  24:00:00,,,280199794.606717,19783972.974302027,280199794.60671693,252159724.4176997 
 01/02  01:00:00,,,233310090.68018165,14751957.35272895,233310090.68018165,212466871.5956977 
 01/02  02:00:00,,,20303212.577811055,13659998.860609412,20303212.577811055,1523228.9081619377 
 01/02  03:00:00,,,20199290.869444415,13591712.666568777,20199290.86944441,1443429.5693222047 
 01/02  04:00:00,,,20470672.47548787,13466865.855553377,20470672.47548787,1793158.8225088583 
 01/02  05:00:00,,,20910258.544156846,13841406.288599579,20910258.544156842,1485673.3861576922 
 01/02  06:00:00,,,205679803.1037438,16028704.519011771,205679803.1037438,184040008.77366236 
 01/02  07:00:00,,,287626856.9460088,18274499.51317781,287626856.94600886,260961846.39829797 
 01/02  08:00:00,,,285176619.2888063,18418992.500643756,285176619.28880626,259364388.20220533 
 01/02  09:00:00,,,279954165.5758888,18902792.179527916,279954165.5758888,257803360.31655186 
 01/02  10:00:00,,,277013752.3447733,19042054.693331596,277013752.3447733,254765294.31448135 
 01/02  11:00:00,,,276833554.2856783,21404166.349579725,276833554.28567827,252266946.32888657 
 01/02  12:00:00,,,279085508.32193094,25469391.60987846,279085508.32193094,250180925.61733168 
 01/02  13:00:00,,,274276787.9294337,21529495.379203115,274276787.9294337,249093619.2884358 
 01/02  14:00:00,,,273243164.0962493,21278837.31995634,273243164.09624934,248834022.89423633 
 01/02  15:00:00,,,272733420.3026068,21028179.260709558,272733420.3026068,248562185.16412407 
 01/02  16:00:00,,,272579258.2807782,21028179.260709558,272579258.2807782,248425031.68934068 
 01/02  17:00:00,,,276112112.9736247,23097959.059711922,276112112.9736247,248365789.5528206 
 01/02  18:00:00,,,282114608.6610267,24536148.968634203,282114608.66102666,249640036.34698346 
 01/02  19:00:00,,,282903805.0033649,24285490.909387425,282903805.0033649,250681733.77042064 
 01/02  20:00:00,,,284057476.12354743,24034832.85014065,284057476.12354743,251704936.27522016 
 01/02  21:00:00,,,285754984.47435415,23784174.790893875,285754984.47435415,253679556.3089383 
 01/02  22:00:00,,,286014170.7984262,23533516.7316471,286014170.7984262,254394513.36371958 
 01/02  23:00:00,,,281822714.4297956,18699657.808754727,281822714.4297956,255343809.81481427 
 01/02  24:00:00,,,284095006.079658,19783972.974302027,284095006.079658,256055043.34783798 
 01/03  01:00:00,,,234886586.57782215,14751957.35272895,234886586.57782215,214047360.20548254 
 01/03  02:00:00,,,20281885.87463174,13659998.860609412,20281885.87463174,1500809.4063236702 
 01/03  03:00:00,,,20189848.8631223,13591712.666568777,20189848.8631223,1430558.9170222152 
 01/03  04:00:00,,,20458429.118568283,13466865.855553377,20458429.118568275,1781195.0088951706 
 01/03  05:00:00,,,22622000.53873983,13841406.288599579,22622000.538739827,1563317.4685422117 
 01/03  06:00:00,,,207085793.7492297,16028704.519011771,207085793.7492297,184076768.12627852 
 01/03  07:00:00,,,300394214.3572949,18274499.51317781,300394214.3572949,273085305.41837966 
 01/03  08:00:00,,,297331209.4746811,18418867.471434183,297331209.4746811,271523302.18079925 
 01/03  09:00:00,,,293450458.5119385,18902350.11214926,293450458.51193845,271303033.9885396 
 01/03  10:00:00,,,294229108.3158725,19042054.693331596,294229108.3158725,271971757.0148225 
 01/03  11:00:00,,,294141795.0614224,21404166.349579725,294141795.06142235,269569026.7524593 
 01/03  12:00:00,,,296574174.8902347,25469391.60987846,296574174.8902347,267665240.12235692 
 01/03  13:00:00,,,292581109.45201284,21529495.379203115,292581109.4520128,267397888.75634304 
 01/03  14:00:00,,,292818197.9019384,21278837.31995634,292818197.9019384,268410483.4305731 
 01/03  15:00:00,,,294267858.8158646,21028179.260709558,294267858.81586456,270100315.9906592 
 01/03  16:00:00,,,294770052.0422044,21028179.260709558,294770052.0422044,270623393.5928702 
 01/03  17:00:00,,,299703426.6846719,23138577.617112152,299703426.6846719,271924312.9811717 
 01/03  18:00:00,,,306563022.8389736,24536148.968634203,306563022.83897364,274095112.1669126 
 01/03  19:00:00,,,307337752.8738418,24285490.909387425,307337752.8738418,275121400.8978232 
 01/03  20:00:00,,,308451512.37749255,24034832.85014065,308451512.37749255,276486262.09553933 
 01/03  21:00:00,,,309139608.4008037,23784174.790893875,309139608.4008037,277425454.85800433 
 01/03  22:00:00,,,311019344.27093035,23533516.7316471,311019344.27093035,279676598.6707189 
 01/03  23:00:00,,,306430372.344087,18699657.808754727,306430372.344087,279953126.7135237 
 01/03  24:00:00,,,306954490.9282058,19783972.974302027,306954490.92820585,278914515.5603502 
 01/04  01:00:00,,,243725990.9198704,14751957.35272895,243725990.9198704,222885634.16570374 
 01/04  02:00:00,,,20255864.632772107,13659998.860609412,20255864.632772107,1478061.5947761144 
 01/04  03:00:00,,,20172918.45243053,13591712.666568777,20172918.452430524,1419743.4408158716 
 01/04  04:00:00,,,20527673.360122494,13466865.855553377,20527673.360122494,1858924.3180457929 
 01/04  05:00:00,,,20945164.67540501,13841406.288599579,20945164.675405007,1524242.8530313482 
 01/04  06:00:00,,,205930322.4715563,16028704.519011771,205930322.4715563,184360888.0440057 
 01/04  07:00:00,,,329534682.36370975,18274499.51317781,329534682.36370975,302949571.3268621 
 01/04  08:00:00,,,329814631.6119013,18319142.277367506,329814631.6119013,304169988.89562804 
 01/04  09:00:00,,,322624662.18424535,18666067.60446143,322624662.18424535,300770921.26607215 
 01/04  10:00:00,,,310707863.64102757,19042054.693331596,310707863.6410275,288530372.2514717 
 01/04  11:00:00,,,300998973.8118352,21404166.349579725,300998973.8118352,276490047.94788843 
 01/04  12:00:00,,,299203233.0240964,25469391.60987846,299203233.02409637,270325855.48538655 
 01/04  13:00:00,,,295044538.97997624,21529495.379203115,295044538.97997624,269891343.331674 
 01/04  14:00:00,,,292522627.61430824,21278837.31995634,292522627.6143082,268134157.051853 
 01/04  15:00:00,,,291661173.66649973,21028179.260709558,291661173.66649973,267508338.36012506 
 01/04  16:00:00,,,293621481.41263926,21028179.260709558,293621481.41263926,269484088.0618579 
 01/04  17:00:00,,,299299424.74446917,22937668.500851866,299299424.74446917,271726461.90814936 
 01/04  18:00:00,,,305298686.4446542,24536148.968634203,305298686.4446542,272833829.8869574 
 01/04  19:00:00,,,306403521.00431997,24285490.909387425,306403521.00432,274189603.09409696 
 01/04  20:00:00,,,307350414.46652776,24034832.85014065,307350414.46652776,275005044.1648572 
 01/04  21:00:00,,,307052529.2566899,23784174.790893875,307052529.2566899,274982312.52116364 
 01/04  22:00:00,,,306388935.1273688,23533516.7316471,306388935.1273687,274771987.5240317 
 01/04  23:00:00,,,300012044.3185393,18699657.808754727,300012044.3185393,273535317.9745906 
 01/04  24:00:00,,,300719256.6754003,19783972.974302027,300719256.6754003,272679735.3296348 
 01/05  01:00:00,,,241188689.8782199,14751957.35272895,241188689.87821984,220348140.92070633 
 01/05  02:00:00,,,20221864.510107186,13659998.860609412,20221864.510107186,1447246.711109668 
 01/05  03:00:00,,,20172364.517716493,13591712.666568777,20172364.517716493,1424445.2424129178 
 01/05  04:00:00,,,20443510.376613237,13466865.855553377,20443510.376613237,1787284.7445391342 
 01/05  05:00:00,,,20879613.80785859,13841406.288599579,20879613.80785859,1465506.8437849411 
 01/05  06:00:00,,,205824805.10914508,16028704.519011771,205824805.10914508,184215221.5778517 
 01/05  07:00:00,,,309147343.81171906,18274499.51317781,309147343.81171906,282515384.7232512 
 01/05  08:00:00,,,305792908.3833261,18368665.77018055,305792908.38332605,280059375.05208915 
 01/05  09:00:00,,,299611656.6164187,18712730.297902856,299611656.6164187,277677350.5256134 
 01/05  10:00:00,,,294989519.63958377,19042054.693331596,294989519.63958377,272782409.69801706 
 01/05  11:00:00,,,290054159.2238697,21404166.349579725,290054159.2238696,265528423.99865806 
 01/05  12:00:00,,,288910932.4891239,25469391.60987846,288910932.4891239,260031017.40905654 
 01/05  13:00:00,,,282296899.1348196,21529495.379203115,282296899.1348196,257139702.34054643 
 01/05  14:00:00,,,281691090.23943865,21278837.31995634,281691090.23943865,257301007.4335612 
 01/05  15:00:00,,,282107853.5490233,21028179.260709558,282107853.5490233,257954814.0049445 
 01/05  16:00:00,,,284374942.70897704,21028179.260709558,284374942.70897704,260237851.77177215 
 01/05  17:00:00,,,291507309.24529564,22448160.55593122,291507309.24529564,264424168.00428998 
