Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,43113808.93135927,10715757333.963524,9420370428.689491,0.0,3710744976.0950317,74463.9250313578,2384057738.5513587,136221339.64104775,1289840036.3462083,5358545338.635224,6018615722.096022,3569748598.611696,9573052710.704813,11593295.86458167,5872477880.972752,31405905.023744177,7758017538.329523,653718186.8024433,6186368796.293759,62694883.18463289,7468396260.041136,15643499.36192817,4391790394.790316,26180140.679571956,8493320075.847894,128279583.08513087,4689225798.126602,44661388.662939906,7320064233.000792,30144597.93876326,4482246679.972041,50156169.99600927,5707260078.45541,788016191.2188501,4651518343.964856,89775919.03770332,250058352837.40567,14410765230.38159 
February,14869087.659983823,9627113341.787182,8590665104.990234,502856.4656744863,3348677768.052287,29406.778066239785,2148565365.3782578,167116104.09761778,1133453210.8668096,4767663476.05216,5527882192.50238,3353788415.2204323,8666046590.677326,16471977.829491887,5379846186.8241,46488913.58742915,7102480598.9339,633626738.2834553,5376811078.980321,115545441.14244846,7027293236.594406,14197635.859422954,4150796414.631809,24457263.310727768,8212484222.081553,90962447.33177984,4058874820.2502246,64587108.64716334,6696226124.876449,42552935.71263493,4119243070.147861,60878275.65057933,5249041723.502527,768004948.4740392,4018127733.3728695,159282379.15678972,236471547942.10028,13160398792.047722 
March,3837310.3888706337,13157662973.657629,5326405611.144122,349609473.8487369,1851362447.715112,112673873.30955914,1206767408.6993237,238477372.4271409,302357790.71886533,8724310133.732231,2430237799.7084403,7111348570.509139,5200941233.972447,483688180.2339363,3067390382.719682,642426443.642134,4183553359.399795,1647234174.0743272,3133928671.5218267,662636256.9369885,4579531948.204655,405429274.6093321,2433086450.770818,509556094.0859391,5517264706.172204,651935703.1825743,2430606888.099741,518319015.7527525,3780959860.6743617,610167019.6838522,2216206781.5843444,558196983.5466198,2917262958.2834687,1745678138.7027607,2214838608.6080656,707147785.2325289,171304993627.56647,14781656044.864113 
April,0.0,13486209784.402916,2457801147.175415,890334554.9891933,497274625.9916365,365919465.9319368,395163234.5041145,405755804.5648238,4594344.059635589,11260742943.300688,360267140.2000076,9500932514.064608,1982833189.444286,958229033.3749545,1112133619.90175,1010540467.7695371,1653751937.5526776,1708959574.1373644,1116296995.297791,1064902054.783026,1597913618.897649,901224052.2894442,673811995.9889277,934947098.421925,2700480918.6689115,839659347.5002681,666967159.9262944,870568320.7849891,1170223549.6351802,1183969848.886333,639749111.6357081,885680096.4000593,918542354.7365061,1744606253.9374368,624651231.2563958,1100166173.1603642,95715265831.70193,13191921472.613787 
May,0.0,12283958775.94329,532332519.5431171,2577579007.675589,250983244.76509523,982983056.7182312,238012232.55077827,779874995.7225353,0.0,12894855560.43327,36494.13423538717,12420387067.223654,127016086.61753525,2242942282.6203732,65238050.39576017,2643436694.699233,117744884.5071433,3359419916.9493685,81580177.15316124,2769905055.5948853,41224764.55575667,2099319532.6695783,7120757.337412123,1937871381.2510092,507188743.2199486,2028587495.7638054,11054876.673194185,1955436881.7327003,9287498.563861266,2389802149.7069583,4818143.83406553,2526129115.6576576,7959207.8115187865,3249699829.8645744,6799295.088277626,2672582373.1825867,72200970720.08502,12227145195.797161 
June,0.0,17002924904.668427,185790546.90014738,4138168295.3184257,16425381.462357061,1934406643.4617562,22847031.137843527,1575420085.2673953,0.0,15669231506.880495,0.0,14983774820.34887,0.0,3814779455.4897895,0.0,4170189536.59689,0.0,4876070872.138136,0.0,4113551966.5036974,0.0,3216046044.3159466,0.0,3376020144.5848646,66245212.869395494,3303665307.649837,0.0,3250234371.0991683,0.0,3758564979.602915,0.0,3986897149.8864193,0.0,4669339034.684379,0.0,3972543344.2038784,83146493390.09523,11078054572.453344 
July,0.0,18523690157.514835,115907944.95726882,5335459051.476462,18736454.7171372,2778882378.638497,14013920.236578621,2260629800.2972226,0.0,17682593561.589153,0.0,17032628427.448143,0.0,4908630424.090451,0.0,4937515303.488511,0.0,6297372087.790185,0.0,5373723160.769516,0.0,4141235700.680888,0.0,4237976789.062776,1697887.1367032006,5139068899.08074,0.0,4648054904.590466,0.0,4734896843.611704,0.0,4698665148.467269,0.0,5997228099.453665,0.0,5172525766.997164,96085258751.05199,10680115564.425976 
August,0.0,18927259751.43641,167211523.90370482,4327815521.491626,20335530.92987566,2279660405.6026125,22457077.534104627,1998145909.6248066,0.0,17089764211.22496,0.0,16074651832.56609,0.0,3964504927.543671,0.0,4281205351.583816,0.0,6426407044.146031,0.0,4266991562.005751,0.0,3823126679.9168553,0.0,4022554396.362305,0.0,5631357511.160063,0.0,3952515906.391178,0.0,3994756753.818437,0.0,4144328005.184631,0.0,6287396768.937419,0.0,4185322896.18879,93619977477.30515,11074618730.165945 
September,0.0,14592050742.623035,384388782.47460145,2156444439.648882,188388677.77577427,1202826137.4338129,167406756.59707734,1055669913.3558319,0.0,13341233884.569014,0.0,12255728415.496176,82186518.75187188,2209924969.0301065,43819602.37247574,2241804112.3086452,60738658.662654534,4424806140.249403,44360776.60816143,2258451458.265086,0.0,2726990406.152975,0.0,2340641712.793357,92628967.80617622,4011566262.409434,0.0,2303679553.1699176,13106.695179249873,2452286125.920729,20641.06109009824,2228189021.7819805,0.0,4533296523.239341,0.0,2314085230.1060557,74488740112.58603,10766150528.180658 
October,0.0,12636955802.391958,1899970473.9717581,717621584.482855,568466859.3947448,449501458.55163,453381181.3114741,410899631.66438097,7646183.303329569,11619796559.99804,365328652.07711256,9767689013.224533,1314443228.079983,1102271199.8202062,770868573.5087436,965866581.7650855,998622345.7563405,2539803023.5157895,808183354.0891114,1022939038.5344945,359560906.5287983,1879949703.1712382,168861519.88911113,1235953860.4406695,885565696.5149853,2316283745.150718,189545676.1014387,1287975544.5211458,612183379.2461741,1465879915.3161259,354016835.1840642,958704717.3852338,426769558.1579437,2762212053.7139144,373704237.0918881,1163935402.1911378,82811622656.13817,12439264503.720934 
