Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,23350512.268022608,11369643.23351475,23350512.268022604,6286934.310424551 
 01/01  02:00:00,,,16131615.211385557,9450361.183053706,16131615.21138556,1569095.6018087456 
 01/01  03:00:00,,,16263844.437263291,9284673.139101181,16263844.437263291,1829439.16604685 
 01/01  04:00:00,,,16005297.446964025,9201442.170574982,16005297.446964022,1624852.3920556607 
 01/01  05:00:00,,,16852338.06865014,9451135.076153582,16852338.06865014,1832245.7593518293 
 01/01  06:00:00,,,21498123.572462443,10033751.855836982,21498123.572462443,6160270.200679131 
 01/01  07:00:00,,,27221727.44898238,12764320.560268316,27221727.44898238,6337327.8500212375 
 01/01  08:00:00,,,27144288.259345494,13360651.462487118,27144288.25934548,6603369.770011233 
 01/01  09:00:00,,,23779424.88215965,14084968.099462181,23779424.88215965,6612423.982904359 
 01/01  10:00:00,,,23564670.581487417,14084803.289447311,23564670.581487413,6377892.339802101 
 01/01  11:00:00,,,25349193.407225735,15931835.955977844,25349193.40722573,6311738.1143396795 
 01/01  12:00:00,,,29544253.11263725,19871731.46743371,29544253.112637248,6248232.39311184 
 01/01  13:00:00,,,26006873.16236982,16015388.40265361,26006873.162369817,6366223.360099943 
 01/01  14:00:00,,,25284341.926946703,15848283.509302082,25284341.926946696,6313482.193076254 
 01/01  15:00:00,,,24983687.878748033,15681178.615950555,24983687.878748033,6165497.841144019 
 01/01  16:00:00,,,24980179.143562783,15681178.615950555,24980179.14356278,6176185.445007525 
 01/01  17:00:00,,,27401339.668201387,16486724.898806596,27401339.668201387,6268817.854281123 
 01/01  18:00:00,,,32130819.95426168,17827131.468812678,32130819.954261675,6361902.76259828 
 01/01  19:00:00,,,32084548.96695983,17660026.575461153,32084548.966959823,6488551.001185525 
 01/01  20:00:00,,,32380793.060337484,17492921.68210962,32380793.060337476,6574409.325955331 
 01/01  21:00:00,,,32259445.05831876,17325816.788758095,32259445.058318757,6646833.629288355 
 01/01  22:00:00,,,31713461.77287589,17158711.895406567,31713461.772875886,6476272.425332523 
 01/01  23:00:00,,,29418694.677057058,15257188.346333597,29418694.677057058,6371811.094168181 
 01/01  24:00:00,,,30824641.430898756,16145883.314531408,30824641.43089875,6420369.283118393 
 01/02  01:00:00,,,23179638.83586148,10779151.648422208,23179638.835861478,6317720.390515856 
 01/02  02:00:00,,,16121402.991668923,9450361.183053706,16121402.991668923,1562074.5152989025 
 01/02  03:00:00,,,16224876.971317418,9284673.139101181,16224876.971317418,1794250.470114982 
 01/02  04:00:00,,,16006800.534422148,9201442.170574982,16006800.534422148,1635519.8154533082 
 01/02  05:00:00,,,16863517.276748065,9451135.076153582,16863517.276748065,1850195.765790521 
 01/02  06:00:00,,,23176088.265503153,11717103.724935815,23176088.265503153,6167120.7530744355 
 01/02  07:00:00,,,28928509.093489856,14441783.871448565,28928509.093489848,6356195.872295378 
 01/02  08:00:00,,,28244109.965346098,14477331.417444479,28244109.965346098,6577491.095879592 
 01/02  09:00:00,,,24483398.169221926,14849623.700881707,24483398.169221923,6544019.417820477 
 01/02  10:00:00,,,24425870.65585596,14799399.611813035,24425870.655855957,6517229.404845514 
 01/02  11:00:00,,,26816163.660964448,17361058.71235584,26816163.660964444,6333752.949945122 
 01/02  12:00:00,,,31121922.82336659,21300954.22381171,31121922.82336658,6390356.593211461 
 01/02  13:00:00,,,27665019.493167873,17444611.159031603,27665019.493167862,6569230.55869117 
 01/02  14:00:00,,,26878322.545885917,17277506.26568008,26878322.545885906,6465512.676965407 
 01/02  15:00:00,,,26533424.629015088,17110401.372328546,26533424.629015084,6272360.167781144 
 01/02  16:00:00,,,26465724.496327333,17110401.372328546,26465724.496327326,6218495.1530976705 
 01/02  17:00:00,,,30457442.500691894,19488203.351004392,30457442.500691883,6300048.327292857 
 01/02  18:00:00,,,35697576.19327071,21276036.98617394,35697576.1932707,6458911.705550056 
 01/02  19:00:00,,,35748595.13633135,21108932.092822414,35748595.13633135,6683317.157663809 
 01/02  20:00:00,,,35988667.56851408,20941827.19947088,35988667.56851407,6710144.140897578 
 01/02  21:00:00,,,35829012.880359605,20774722.306119356,35829012.880359605,6745793.283051688 
 01/02  22:00:00,,,35281748.27915844,20607617.412767828,35281748.279158436,6574675.32649179 
 01/02  23:00:00,,,29548465.089063205,15257188.346333597,29548465.0890632,6505662.721027494 
 01/02  24:00:00,,,30886157.319918837,16145883.314531408,30886157.319918834,6483942.6937349 
 01/03  01:00:00,,,23250559.814046122,10779151.648422208,23250559.814046115,6388878.015834019 
 01/03  02:00:00,,,16050041.25111489,9450361.183053706,16050041.251114888,1488579.833278832 
 01/03  03:00:00,,,16262729.51678647,9284673.139101181,16262729.51678647,1828165.0248908105 
 01/03  04:00:00,,,15999355.306421734,9201442.170574982,15999355.306421734,1625594.2875847477 
 01/03  05:00:00,,,19028474.006665755,9451135.076153582,19028474.00666575,2387717.5872130617 
 01/03  06:00:00,,,24584863.16456772,11717103.724935815,24584863.16456772,6322546.358667409 
 01/03  07:00:00,,,29762931.885434397,14441783.871448565,29762931.88543439,6588741.736608847 
 01/03  08:00:00,,,28538325.15546825,14477176.468829513,28538325.155468248,6886325.646726146 
 01/03  09:00:00,,,24808048.99648754,14849075.926468289,24808048.996487536,6885021.802289875 
 01/03  10:00:00,,,24833078.752733886,14799399.611813035,24833078.752733886,6943777.7147537675 
 01/03  11:00:00,,,27190160.463646114,17361058.71235584,27190160.463646106,6729797.4720473895 
 01/03  12:00:00,,,31564581.456732664,21300954.22381171,31564581.456732653,6852465.22895253 
 01/03  13:00:00,,,28191071.863825418,17444611.159031603,28191071.86382541,7116487.210834796 
 01/03  14:00:00,,,27418663.190711573,17277506.26568008,27418663.190711565,7028722.7354495395 
 01/03  15:00:00,,,27054080.979077287,17110401.372328546,27054080.979077276,6816405.2204006165 
 01/03  16:00:00,,,26958894.95318519,17110401.372328546,26958894.953185186,6735851.753360307 
 01/03  17:00:00,,,31062116.149510052,19541438.961674143,31062116.149510045,6880881.535834725 
 01/03  18:00:00,,,36329851.33799428,21276036.98617394,36329851.33799428,7120313.777538403 
 01/03  19:00:00,,,36468603.2361466,21108932.092822414,36468603.236146584,7427819.927173107 
 01/03  20:00:00,,,36354510.20305681,20941827.19947088,36354510.20305681,7481011.337465841 
 01/03  21:00:00,,,36190933.929091595,20774722.306119356,36190933.92909159,7484782.234616272 
 01/03  22:00:00,,,35688938.91200598,20607617.412767828,35688938.912005976,7271702.638437661 
 01/03  23:00:00,,,30152043.53764139,15257188.346333597,30152043.53764139,7116996.413023857 
 01/03  24:00:00,,,31428490.755838633,16145883.314531408,31428490.755838625,7027065.201399272 
 01/04  01:00:00,,,23705194.300091043,10779151.648422208,23705194.300091043,6841320.580274849 
 01/04  02:00:00,,,15873940.631763803,9450361.183053706,15873940.631763801,1326537.364301238 
 01/04  03:00:00,,,16300111.102620952,9284673.139101181,16300111.102620954,1853357.1600500043 
 01/04  04:00:00,,,15973905.752776729,9201442.170574982,15973905.75277673,1626477.9768883116 
