Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,41881260.72269231,28599656.071227793,41881260.72269231,7588001.200025784 
 01/01  02:00:00,,,36074229.132569075,26511982.4900629,36074229.132569075,4402217.735225165 
 01/01  03:00:00,,,35838719.00538826,26512757.09961498,35838719.00538826,4124352.1746903267 
 01/01  04:00:00,,,36264343.25245947,26263063.47758418,36264343.25245947,4717884.302504781 
 01/01  05:00:00,,,36675548.51658727,27012144.343676582,36675548.516587265,4039393.512021613 
 01/01  06:00:00,,,42146791.92044044,28759999.697892178,42146791.92044044,7994624.241463471 
 01/01  07:00:00,,,47483957.06803175,31665389.523691475,47483957.06803175,7699822.833145678 
 01/01  08:00:00,,,48024595.88770996,32595931.651052307,48024595.88770996,8251029.760116512 
 01/01  09:00:00,,,45168178.264512956,33821565.1257404,45168178.264512956,8268306.406103771 
 01/01  10:00:00,,,45232072.33912915,34322717.15343857,45232072.33912914,7811848.591773518 
 01/01  11:00:00,,,47818867.44178888,37005277.88282416,47818867.441788875,7713138.3734625075 
 01/01  12:00:00,,,52560333.79064786,41446490.23199306,52560333.790647835,7694638.314773943 
 01/01  13:00:00,,,48819290.988813296,37255935.94207094,48819290.988813296,7943290.143971768 
 01/01  14:00:00,,,47744512.184978895,36754619.82357738,47744512.18497889,7872335.121469984 
 01/01  15:00:00,,,46972055.01929747,36253303.70508383,46972055.019297466,7586384.133986145 
 01/01  16:00:00,,,46910468.54107581,36253303.70508383,46910468.5410758,7538753.555118996 
 01/01  17:00:00,,,49900000.72705783,37560166.825652905,49900000.72705783,7699284.35310686 
 01/01  18:00:00,,,54711127.58855755,38900573.395658985,54711127.588557556,7874748.705232279 
 01/01  19:00:00,,,54427642.73352434,38399257.277165435,54427642.73352434,8097558.005453675 
 01/01  20:00:00,,,54472081.75510989,37897941.15867188,54472081.75510989,8265286.365993582 
 01/01  21:00:00,,,54102175.86200693,37396625.040178336,54102175.86200693,8423165.701112332 
 01/01  22:00:00,,,53035694.32019806,36895308.92168478,53035694.32019806,8065669.417983202 
 01/01  23:00:00,,,49109635.8351522,33489834.85947271,49109635.835152194,7833020.382887803 
 01/01  24:00:00,,,49530256.17113278,33375896.15224445,49530256.17113277,7897104.676589778 
 01/02  01:00:00,,,41730289.82352367,28009164.486135248,41730289.823523656,7637739.276749866 
 01/02  02:00:00,,,36259425.969741255,26511982.4900629,36259425.969741255,4590068.046739581 
 01/02  03:00:00,,,35773595.346798375,26512757.09961498,35773595.34679838,4062246.9102621414 
 01/02  04:00:00,,,36988397.934069276,26263063.47758418,36988397.93406927,5450494.154983792 
 01/02  05:00:00,,,37009647.470971435,27012144.343676582,37009647.47097143,4379447.389331009 
 01/02  06:00:00,,,43844633.19723783,30451067.07578796,43844633.197237834,8015075.969914449 
 01/02  07:00:00,,,49209031.092645586,33342852.834871728,49209031.09264557,7737638.316119838 
 01/02  08:00:00,,,49079418.22274675,33712611.606009655,49079418.22274674,8180751.6965112975 
 01/02  09:00:00,,,45816771.005603194,34586220.72715992,45816771.00560319,8144424.3644024925 
 01/02  10:00:00,,,46238982.90028966,35037313.47580428,46238982.90028966,8096839.679773004 
 01/02  11:00:00,,,49298562.32559156,38434500.639202155,49298562.32559155,7747697.550788155 
 01/02  12:00:00,,,54280680.80103156,42875712.98837105,54280680.80103156,7979540.104622256 
 01/02  13:00:00,,,50666695.40665563,38685158.69844893,50666695.406655625,8336130.52916437 
 01/02  14:00:00,,,49484261.39079564,38183842.57995538,49484261.39079564,8170353.365830107 
 01/02  15:00:00,,,48617663.92649796,37682526.46146182,48617663.926497936,7789257.115503758 
 01/02  16:00:00,,,48423588.852656096,37682526.46146182,48423588.85265609,7608762.0437251795 
 01/02  17:00:00,,,52982678.03197315,40561645.2778507,52982678.03197315,7757672.14012531 
 01/02  18:00:00,,,58367935.383404866,42349478.913020246,58367935.383404866,8061981.851489602 
 01/02  19:00:00,,,58293534.08375001,41848162.794526696,58293534.08375001,8494122.023909675 
 01/02  20:00:00,,,58219559.22715827,41346846.676033154,58219559.22715826,8540791.338425362 
 01/02  21:00:00,,,57761014.75538292,40845530.5575396,57761014.75538292,8611490.694709571 
 01/02  22:00:00,,,56693649.7807439,40344214.43904605,56693649.7807439,8253910.821578746 
 01/02  23:00:00,,,49342325.83478861,33489834.85947271,49342325.8347886,8069968.937744189 
 01/02  24:00:00,,,49627226.08813669,33375896.15224445,49627226.08813667,7995710.047380349 
 01/03  01:00:00,,,41828591.589748085,28009164.486135248,41828591.589748085,7736211.840130003 
 01/03  02:00:00,,,36092745.04807852,26511982.4900629,36092745.04807852,4422717.941867045 
