Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
00:10:00,1.983603E+00,2.572489E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,4.733011E+00,5.202866E+04,6.766255E+04,2.059386E+00,2.510108E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.428550E+00,3.721644E+04,5.286948E+04,2.548035E+00,2.107601E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.305020E+00,3.581369E+04,5.159684E+04
00:20:00,1.983508E+00,2.572568E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,4.715977E+00,5.173038E+04,6.731549E+04,2.059344E+00,2.510143E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.410125E+00,3.690237E+04,5.251228E+04,2.548014E+00,2.107619E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.276611E+00,3.538626E+04,5.112232E+04
00:30:00,1.983414E+00,2.572645E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,4.699277E+00,5.143589E+04,6.696425E+04,2.059302E+00,2.510178E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.392075E+00,3.659258E+04,5.215346E+04,2.547993E+00,2.107636E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.249010E+00,3.496801E+04,5.065170E+04
00:40:00,1.983320E+00,2.572723E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,4.682890E+00,5.114497E+04,6.662942E+04,2.059260E+00,2.510212E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.374378E+00,3.628677E+04,5.180606E+04,2.547972E+00,2.107653E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.222166E+00,3.455835E+04,5.019675E+04
00:50:00,1.983227E+00,2.572799E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,4.666796E+00,5.085737E+04,6.631386E+04,2.059219E+00,2.510246E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.357011E+00,3.598471E+04,5.147296E+04,2.547952E+00,2.107670E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.196029E+00,3.415672E+04,4.975985E+04
01:00:00,1.983135E+00,2.572876E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,4.650979E+00,5.057293E+04,6.601219E+04,2.059178E+00,2.510280E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.339953E+00,3.568617E+04,5.115167E+04,2.547932E+00,2.107686E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.170558E+00,3.376264E+04,4.933838E+04
01:10:00,1.983141E+00,2.572871E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,4.638954E+00,5.036650E+04,6.579630E+04,2.059181E+00,2.510277E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.326693E+00,3.546571E+04,5.091672E+04,2.547933E+00,2.107685E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.149174E+00,3.344994E+04,4.900678E+04
01:20:00,1.983147E+00,2.572866E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,4.627323E+00,5.016454E+04,6.558715E+04,2.059184E+00,2.510275E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.313903E+00,3.525059E+04,5.069014E+04,2.547934E+00,2.107684E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.128582E+00,3.314622E+04,4.868722E+04
01:30:00,1.983153E+00,2.572860E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,4.616027E+00,4.996638E+04,6.538276E+04,2.059186E+00,2.510273E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.301495E+00,3.503980E+04,5.046963E+04,2.547936E+00,2.107683E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.108683E+00,3.285037E+04,4.837736E+04
01:40:00,1.983159E+00,2.572856E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,4.605040E+00,4.977173E+04,6.518247E+04,2.059189E+00,2.510271E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.289450E+00,3.483311E+04,5.025437E+04,2.547937E+00,2.107682E+04,1.187289E+00,0.000000E+00,0.000000E+00,1.187289E+00,0.000000E+00,3.089444E+00,3.256201E+04,4.807625E+04
