Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,248519157.22702977,248519157.22702977 
 01/01  02:00:00,,,240831276.87938574,240831276.87938574 
 01/01  03:00:00,,,270189794.6399755,270189794.6399754 
 01/01  04:00:00,,,220222088.08739048,220222088.08739048 
 01/01  05:00:00,,,255236749.21888667,255236749.2188867 
 01/01  06:00:00,,,219654534.28578138,219654534.28578135 
 01/01  07:00:00,,,267521072.42946425,267521072.42946425 
 01/01  08:00:00,,,237154195.33502805,237154195.335028 
 01/01  09:00:00,,,246070611.86029494,246070611.86029494 
 01/01  10:00:00,,,199866636.85168192,199866636.85168186 
 01/01  11:00:00,,,217122655.88805526,217122655.88805524 
 01/01  12:00:00,,,192890370.0164792,192890370.0164792 
 01/01  13:00:00,,,205121988.62567797,205121988.6256779 
 01/01  14:00:00,,,178849188.47232503,178849188.472325 
 01/01  15:00:00,,,197369363.26750898,197369363.26750898 
 01/01  16:00:00,,,182903197.37589818,182903197.37589815 
 01/01  17:00:00,,,223521829.66082352,223521829.66082346 
 01/01  18:00:00,,,219257483.37811527,219257483.37811524 
 01/01  19:00:00,,,256357219.77637732,256357219.77637732 
 01/01  20:00:00,,,234706286.4336169,234706286.43361697 
 01/01  21:00:00,,,278874542.73986846,278874542.7398685 
 01/01  22:00:00,,,236473270.417264,236473270.417264 
 01/01  23:00:00,,,260953942.67042452,260953942.6704245 
 01/01  24:00:00,,,236472188.35500187,236472188.35500187 
 01/02  01:00:00,,,266731960.25357735,266731960.2535773 
 01/02  02:00:00,,,246534059.60178557,246534059.6017856 
 01/02  03:00:00,,,281196491.6758523,281196491.6758523 
 01/02  04:00:00,,,247025439.35990086,247025439.35990086 
 01/02  05:00:00,,,273083925.7963062,273083925.79630613 
 01/02  06:00:00,,,244700009.28557757,244700009.28557757 
 01/02  07:00:00,,,319904823.2742657,319904823.27426565 
 01/02  08:00:00,,,364144672.81863284,364144672.8186327 
 01/02  09:00:00,,,443247391.6260152,443247391.6260152 
 01/02  10:00:00,,,387184430.73399556,387184430.7339955 
 01/02  11:00:00,,,363207983.5564681,363207983.556468 
 01/02  12:00:00,,,355512442.3673436,355512442.36734354 
 01/02  13:00:00,,,381655178.8255135,381655178.8255135 
 01/02  14:00:00,,,356678456.69504976,356678456.69504976 
 01/02  15:00:00,,,341502881.74695826,341502881.7469582 
 01/02  16:00:00,,,346121398.16661376,346121398.1666137 
 01/02  17:00:00,,,374956449.1964678,374956449.19646776 
 01/02  18:00:00,,,346397413.9390289,346397413.93902886 
 01/02  19:00:00,,,259448876.18776825,259448876.18776825 
 01/02  20:00:00,,,242597553.48835057,242597553.48835048 
 01/02  21:00:00,,,239873461.53904945,239873461.5390494 
 01/02  22:00:00,,,243783410.99477065,243783410.9947706 
 01/02  23:00:00,,,228121565.80259168,228121565.80259165 
 01/02  24:00:00,,,213884840.7912869,213884840.79128686 
 01/03  01:00:00,,,250249251.4674123,250249251.46741223 
 01/03  02:00:00,,,220831054.19657898,220831054.196579 
 01/03  03:00:00,,,239596391.82519186,239596391.8251918 
 01/03  04:00:00,,,226516412.7844505,226516412.7844505 
 01/03  05:00:00,,,256440086.03818563,256440086.0381856 
 01/03  06:00:00,,,234270844.80822268,234270844.80822274 
 01/03  07:00:00,,,306240531.10656804,306240531.106568 
 01/03  08:00:00,,,352348175.8143108,352348175.8143107 
 01/03  09:00:00,,,446513850.83590496,446513850.83590496 
