Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,17465818.23027561,5729493.416045832,17465818.23027561,6115456.861180713 
 01/01  02:00:00,,,10196314.212736016,4869309.241855117,10196314.212736016,306722.78319543763 
 01/01  03:00:00,,,10200742.776185647,4805384.656251782,10200742.776185647,282483.0639270608 
 01/01  04:00:00,,,10208988.610718077,4765433.848675382,10208988.610718077,292240.9770053778 
 01/01  05:00:00,,,12005166.836803624,4885286.271404582,12005166.836803624,1549775.9933302796 
 01/01  06:00:00,,,16466475.918013988,5164941.924439381,16466475.918013988,6057824.2808642145 
 01/01  07:00:00,,,20621492.63696168,6399621.079762012,20621492.636961676,6179372.577311026 
 01/01  08:00:00,,,20278527.86743127,6671297.262846259,20278527.86743127,6503757.930199156 
 01/01  09:00:00,,,16597339.310044844,7077022.427127428,16597339.310044844,6515133.893072769 
 01/01  10:00:00,,,16318096.248997197,7053118.221617405,16318096.248997197,6240171.1962197255 
 01/01  11:00:00,,,17181881.31178202,7974965.238824268,17181881.311782025,6177192.787821222 
 01/01  12:00:00,,,21269508.381584886,11784518.760853263,21269508.381584886,6128464.31564164 
 01/01  13:00:00,,,17819628.95919605,8015070.355691077,17819628.959196046,6270959.251876807 
 01/01  14:00:00,,,17196818.963328175,7934860.1219574595,17196818.963328175,6215754.61426094 
 01/01  15:00:00,,,16957814.553781647,7854649.888223845,16957814.553781647,6042604.057648242 
 01/01  16:00:00,,,16942524.842854287,7854649.888223845,16942524.842854287,6041495.759834548 
 01/01  17:00:00,,,18951732.686252605,8231010.315514648,18951732.6862526,6151169.884866491 
 01/01  18:00:00,,,22994083.00198765,8867071.272504987,22994083.00198765,6261397.942004727 
 01/01  19:00:00,,,23048144.267281737,8786861.03877137,23048144.267281733,6401581.638833484 
 01/01  20:00:00,,,23437999.40003003,8706650.805037757,23437999.400030024,6501357.231432205 
 01/01  21:00:00,,,23417405.862298943,8626440.571304139,23417405.862298943,6587343.161861036 
 01/01  22:00:00,,,22927336.36772252,8546230.337570524,22927336.367722515,6380021.824993611 
 01/01  23:00:00,,,21576266.08565582,7615863.739373528,21576266.085655816,6243418.851786486 
 01/01  24:00:00,,,24402062.436353788,9925569.893516688,24402062.43635378,6287305.290651156 
 01/02  01:00:00,,,17572775.953528516,5429099.943201413,17572775.953528516,6145300.8347756285 
 01/02  02:00:00,,,10250471.44012911,4869309.241855117,10250471.44012911,368971.28636620997 
 01/02  03:00:00,,,10228260.245317431,4805384.656251782,10228260.245317431,332662.61381490994 
 01/02  04:00:00,,,10237549.286265448,4765433.848675382,10237549.286265446,356263.8464424318 
 01/02  05:00:00,,,11066956.840807317,4885286.271404582,11066956.840807317,619813.7610866693 
 01/02  06:00:00,,,17178996.718518164,5879321.243859966,17178996.71851816,6070808.056345124 
 01/02  07:00:00,,,21463243.621749926,7206833.548798477,21463243.621749926,6203585.127277224 
 01/02  08:00:00,,,20808466.907292835,7225287.75802139,20808466.907292835,6470808.448741553 
 01/02  09:00:00,,,16917856.748923566,7466456.812687261,16917856.748923562,6438614.250372711 
 01/02  10:00:00,,,16858147.14915967,7413760.268832951,16858147.14915967,6411443.087691627 
 01/02  11:00:00,,,17945168.498214297,8696263.786845706,17945168.498214297,6203651.140132362 
 01/02  12:00:00,,,22169881.211685605,12505817.3088747,22169881.21168561,6301151.479960742 
 01/02  13:00:00,,,18810926.739945784,8736368.903712517,18810926.739945784,6515343.16544293 
 01/02  14:00:00,,,18112753.4374959,8656158.6699789,18112753.437495895,6398023.682822559 
 01/02  15:00:00,,,17818846.163154703,8575948.436245283,17818846.163154703,6168995.563550192 
 01/02  16:00:00,,,17726735.082647346,8575948.436245283,17726735.082647342,6090732.11928399 
 01/02  17:00:00,,,20513876.482085723,9729287.337436952,20513876.482085723,6192052.858555603 
 01/02  18:00:00,,,24843087.7575593,10575453.358278394,24843087.757559292,6381626.513182609 
 01/02  19:00:00,,,25019704.571204774,10495243.124544777,25019704.571204767,6644819.784644894 
 01/02  20:00:00,,,25341828.278949767,10415032.890811162,25341828.278949767,6673874.757406879 
