Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,429553170.7284807,429553170.7284807 
 01/01  02:00:00,,,363903523.3698586,363903523.3698586 
 01/01  03:00:00,,,454691635.93370193,454691635.9337019 
 01/01  04:00:00,,,372767511.41924083,372767511.41924083 
 01/01  05:00:00,,,467941985.4162223,467941985.41622216 
 01/01  06:00:00,,,383076766.3956498,383076766.39564973 
 01/01  07:00:00,,,483627125.4006306,483627125.4006306 
 01/01  08:00:00,,,394232704.88877237,394232704.88877237 
 01/01  09:00:00,,,447885341.25664234,447885341.25664234 
 01/01  10:00:00,,,299515634.12621343,299515634.12621343 
 01/01  11:00:00,,,321850563.85701185,321850563.85701185 
 01/01  12:00:00,,,250898287.33858865,250898287.33858865 
 01/01  13:00:00,,,311398857.2493069,311398857.24930686 
 01/01  14:00:00,,,246663657.82632828,246663657.82632828 
 01/01  15:00:00,,,286911253.1833141,286911253.183314 
 01/01  16:00:00,,,229427568.85244608,229427568.85244608 
 01/01  17:00:00,,,359115078.4593338,359115078.4593338 
 01/01  18:00:00,,,324978352.50102884,324978352.50102884 
 01/01  19:00:00,,,410965379.19386935,410965379.1938693 
 01/01  20:00:00,,,344699892.66263604,344699892.66263604 
 01/01  21:00:00,,,436321677.07629395,436321677.0762939 
 01/01  22:00:00,,,358441507.7213539,358441507.72135395 
 01/01  23:00:00,,,444321596.33800215,444321596.33800215 
 01/01  24:00:00,,,363229700.9283885,363229700.9283885 
 01/02  01:00:00,,,448406177.8126147,448406177.8126149 
 01/02  02:00:00,,,363243318.23955804,363243318.2395581 
 01/02  03:00:00,,,443562576.85822207,443562576.8582221 
 01/02  04:00:00,,,365226975.29435307,365226975.29435307 
 01/02  05:00:00,,,450423478.49310195,450423478.49310195 
 01/02  06:00:00,,,359401034.9097608,359401034.9097608 
 01/02  07:00:00,,,492707796.82951134,492707796.82951134 
 01/02  08:00:00,,,542947471.4063604,542947471.4063604 
 01/02  09:00:00,,,486549058.941078,486549058.941078 
 01/02  10:00:00,,,371794004.6072738,371794004.6072737 
 01/02  11:00:00,,,304144549.6794994,304144549.6794994 
 01/02  12:00:00,,,276937669.39536476,276937669.3953647 
 01/02  13:00:00,,,318653088.0802677,318653088.08026767 
 01/02  14:00:00,,,260767835.57842678,260767835.57842678 
 01/02  15:00:00,,,251861591.8600848,251861591.86008477 
 01/02  16:00:00,,,258374378.27065036,258374378.27065036 
 01/02  17:00:00,,,306276923.41664636,306276923.41664636 
 01/02  18:00:00,,,346356737.66966194,346356737.6696619 
 01/02  19:00:00,,,359356877.0704559,359356877.0704558 
 01/02  20:00:00,,,343354759.16705865,343354759.16705865 
 01/02  21:00:00,,,332133271.4461717,332133271.4461717 
 01/02  22:00:00,,,328740699.92145604,328740699.92145604 
 01/02  23:00:00,,,307197614.7926643,307197614.7926643 
 01/02  24:00:00,,,275348341.0035567,275348341.00355667 
 01/03  01:00:00,,,339049367.8635756,339049367.8635755 
 01/03  02:00:00,,,273797157.96799123,273797157.9679912 
 01/03  03:00:00,,,332690950.0477183,332690950.0477183 
 01/03  04:00:00,,,273793965.497022,273793965.497022 
 01/03  05:00:00,,,348428790.77473354,348428790.77473354 
 01/03  06:00:00,,,291634791.94940394,291634791.94940394 
 01/03  07:00:00,,,391104697.132197,391104697.13219696 
 01/03  08:00:00,,,377816754.076183,377816754.076183 
 01/03  09:00:00,,,384772354.0183837,384772354.0183836 
 01/03  10:00:00,,,360276851.8487383,360276851.84873825 
 01/03  11:00:00,,,342129166.45052254,342129166.45052254 
 01/03  12:00:00,,,347268981.468022,347268981.468022 
 01/03  13:00:00,,,399862606.2600347,399862606.2600347 
 01/03  14:00:00,,,361168413.5399033,361168413.5399033 
 01/03  15:00:00,,,356188717.3030803,356188717.3030803 
 01/03  16:00:00,,,348033939.26702094,348033939.267021 
 01/03  17:00:00,,,418032973.20664597,418032973.2066461 
 01/03  18:00:00,,,467475399.0536815,467475399.0536814 
 01/03  19:00:00,,,473706309.7835721,473706309.78357214 
 01/03  20:00:00,,,481136085.35563326,481136085.3556332 
 01/03  21:00:00,,,497055196.62149733,497055196.6214974 
 01/03  22:00:00,,,512049720.1850308,512049720.1850308 
 01/03  23:00:00,,,392895693.0007901,392895693.0007901 
 01/03  24:00:00,,,346512460.69719356,346512460.6971936 
 01/04  01:00:00,,,427642364.76895744,427642364.7689575 
 01/04  02:00:00,,,354315607.90445906,354315607.90445906 
 01/04  03:00:00,,,438567704.0193856,438567704.0193856 
 01/04  04:00:00,,,362999666.68470746,362999666.68470746 
 01/04  05:00:00,,,448184097.6436396,448184097.6436397 
 01/04  06:00:00,,,369550874.83519894,369550874.83519894 
 01/04  07:00:00,,,539851352.3517064,539851352.3517064 
 01/04  08:00:00,,,628083234.7713858,628083234.7713858 
 01/04  09:00:00,,,639411267.8222108,639411267.8222107 
 01/04  10:00:00,,,565891595.5570319,565891595.5570316 
 01/04  11:00:00,,,520123544.90477717,520123544.90477717 
 01/04  12:00:00,,,500232203.54587483,500232203.5458747 
 01/04  13:00:00,,,525991670.6175624,525991670.6175624 
