Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
00:10:00,2.525110E+00,2.126322E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.563839E+03,4.587292E+00,5.159263E+04,6.722521E+04,2.600893E+00,2.063954E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.563839E+03,3.323317E+00,3.679559E+04,5.243681E+04,3.010362E+00,1.726686E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.563839E+03,3.193795E+00,3.527926E+04,5.104038E+04
00:20:00,2.525015E+00,2.126400E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.668728E+03,4.570788E+00,5.129457E+04,6.687608E+04,2.600850E+00,2.063989E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.668728E+03,3.305445E+00,3.648154E+04,5.207740E+04,3.010353E+00,1.726693E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.668728E+03,3.166252E+00,3.485199E+04,5.056382E+04
00:30:00,2.524921E+00,2.126478E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.773617E+03,4.554612E+00,5.100035E+04,6.652233E+04,2.600809E+00,2.064023E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.773617E+03,3.287941E+00,3.617177E+04,5.171627E+04,3.010345E+00,1.726700E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.773617E+03,3.139497E+00,3.443394E+04,5.009114E+04
00:40:00,2.524827E+00,2.126555E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.878507E+03,4.538746E+00,5.070976E+04,6.618538E+04,2.600767E+00,2.064057E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.878507E+03,3.270779E+00,3.586601E+04,5.136682E+04,3.010336E+00,1.726707E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.878507E+03,3.113481E+00,3.402453E+04,4.963442E+04
00:50:00,2.524734E+00,2.126632E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.983396E+03,4.523175E+00,5.042263E+04,6.586847E+04,2.600726E+00,2.064091E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.983396E+03,3.253939E+00,3.556403E+04,5.103209E+04,3.010327E+00,1.726714E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,1.983396E+03,3.088160E+00,3.362326E+04,4.919618E+04
01:00:00,2.524641E+00,2.126708E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.088286E+03,4.507875E+00,5.013867E+04,6.556605E+04,2.600685E+00,2.064125E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.088286E+03,3.237404E+00,3.526560E+04,5.070959E+04,3.010319E+00,1.726721E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.088286E+03,3.063501E+00,3.322973E+04,4.877392E+04
01:10:00,2.524647E+00,2.126703E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.158212E+03,4.496313E+00,4.993344E+04,6.535060E+04,2.600688E+00,2.064123E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.158212E+03,3.224609E+00,3.504592E+04,5.047449E+04,3.010320E+00,1.726721E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.158212E+03,3.042859E+00,3.291820E+04,4.844247E+04
01:20:00,2.524654E+00,2.126698E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.228138E+03,4.485129E+00,4.973263E+04,6.514209E+04,2.600690E+00,2.064121E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.228138E+03,3.212276E+00,3.483165E+04,5.024807E+04,3.010320E+00,1.726720E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.228138E+03,3.022979E+00,3.261559E+04,4.812323E+04
01:30:00,2.524660E+00,2.126693E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.298065E+03,4.474256E+00,4.953545E+04,6.493835E+04,2.600693E+00,2.064118E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.298065E+03,3.200322E+00,3.462181E+04,5.002800E+04,3.010321E+00,1.726720E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.298065E+03,3.003761E+00,3.232070E+04,4.781372E+04
01:40:00,2.524666E+00,2.126688E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.367991E+03,4.463676E+00,4.934169E+04,6.473872E+04,2.600696E+00,2.064116E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.367991E+03,3.188724E+00,3.441613E+04,4.981337E+04,3.010321E+00,1.726719E+04,2.101638E+00,0.000000E+00,0.000000E+00,2.101638E+00,2.367991E+03,2.985159E+00,3.203304E+04,4.751281E+04
