Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,246516183.45118847,246516183.45118847 
 01/01  02:00:00,,,239213138.04663482,239213138.04663476 
 01/01  03:00:00,,,267972926.65051895,267972926.65051895 
 01/01  04:00:00,,,218457555.42084435,218457555.42084435 
 01/01  05:00:00,,,252915987.4116692,252915987.41166916 
 01/01  06:00:00,,,217888511.12667134,217888511.12667137 
 01/01  07:00:00,,,265080888.0115288,265080888.0115288 
 01/01  08:00:00,,,235561513.60581416,235561513.60581416 
 01/01  09:00:00,,,243672874.24132174,243672874.24132177 
 01/01  10:00:00,,,203942570.57304147,203942570.57304147 
 01/01  11:00:00,,,214825454.7138626,214825454.7138626 
 01/01  12:00:00,,,191087903.43434614,191087903.4343461 
 01/01  13:00:00,,,202860219.52097395,202860219.52097395 
 01/01  14:00:00,,,176765162.0605551,176765162.0605551 
 01/01  15:00:00,,,195196853.41460675,195196853.41460675 
 01/01  16:00:00,,,180758359.09204286,180758359.09204286 
 01/01  17:00:00,,,221266358.5007183,221266358.5007183 
 01/01  18:00:00,,,217232680.8227205,217232680.8227205 
 01/01  19:00:00,,,254023807.95245284,254023807.95245278 
 01/01  20:00:00,,,233002827.60613438,233002827.60613438 
 01/01  21:00:00,,,276497647.20550907,276497647.2055091 
 01/01  22:00:00,,,234674999.64935562,234674999.64935562 
 01/01  23:00:00,,,258864215.5056504,258864215.50565034 
 01/01  24:00:00,,,234972188.0498899,234972188.0498899 
 01/02  01:00:00,,,264546588.7453444,264546588.7453445 
 01/02  02:00:00,,,245046398.4935951,245046398.4935951 
 01/02  03:00:00,,,279170030.69611204,279170030.69611204 
 01/02  04:00:00,,,245544763.7850202,245544763.78502017 
 01/02  05:00:00,,,271027236.1551071,271027236.1551071 
 01/02  06:00:00,,,243184186.43748984,243184186.43748987 
 01/02  07:00:00,,,317388300.56304806,317388300.56304806 
 01/02  08:00:00,,,362409616.95227385,362409616.9522738 
 01/02  09:00:00,,,442915012.58806187,442915012.58806175 
 01/02  10:00:00,,,386587768.4374622,386587768.4374622 
 01/02  11:00:00,,,362626100.89837193,362626100.89837193 
 01/02  12:00:00,,,355081885.0355429,355081885.0355428 
 01/02  13:00:00,,,381766416.0381424,381766416.0381424 
 01/02  14:00:00,,,356821635.5943339,356821635.59433377 
