Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,69730071.6529805,69730071.65298045 
 01/01  02:00:00,,,86695257.17079857,86695257.17079851 
 01/01  03:00:00,,,65042614.86365301,65042614.863652945 
 01/01  04:00:00,,,71033323.93063277,71033323.93063273 
 01/01  05:00:00,,,81724940.20926371,81724940.20926365 
 01/01  06:00:00,,,108267239.39168316,108267239.39168312 
 01/01  07:00:00,,,178999663.64768508,178999663.647685 
 01/01  08:00:00,,,186254045.25188053,186254045.2518805 
 01/01  09:00:00,,,186433245.4271646,186433245.42716452 
 01/01  10:00:00,,,161868914.42426598,161868914.42426592 
 01/01  11:00:00,,,148337977.41270843,148337977.41270837 
 01/01  12:00:00,,,154309168.8729639,154309168.87296382 
 01/01  13:00:00,,,133676032.27781253,133676032.27781245 
 01/01  14:00:00,,,121978136.13592543,121978136.13592537 
 01/01  15:00:00,,,128466029.78827903,128466029.78827898 
 01/01  16:00:00,,,134457135.7513449,134457135.7513448 
 01/01  17:00:00,,,161503210.9484958,161503210.94849572 
 01/01  18:00:00,,,193116148.65744394,193116148.6574441 
 01/01  19:00:00,,,228278749.66810527,228278749.6681054 
 01/01  20:00:00,,,222152339.10839528,222152339.10839537 
 01/01  21:00:00,,,212147672.82239085,212147672.82239097 
 01/01  22:00:00,,,180943179.31944713,180943179.3194472 
 01/01  23:00:00,,,155781083.34164605,155781083.34164596 
 01/01  24:00:00,,,111055169.1630742,111055169.1630741 
 01/02  01:00:00,,,89898511.26801856,89898511.26801851 
 01/02  02:00:00,,,72062552.56800523,72062552.56800519 
 01/02  03:00:00,,,80126162.68857475,80126162.68857469 
 01/02  04:00:00,,,64471425.03338213,64471425.03338211 
 01/02  05:00:00,,,75997493.72198138,75997493.72198133 
 01/02  06:00:00,,,121885381.29620527,121885381.2962052 
 01/02  07:00:00,,,179390036.046135,179390036.046135 
 01/02  08:00:00,,,186538562.403859,186538562.40385896 
 01/02  09:00:00,,,177223054.82079777,177223054.8207977 
 01/02  10:00:00,,,157800048.113207,157800048.11320698 
 01/02  11:00:00,,,162157328.05716157,162157328.05716154 
 01/02  12:00:00,,,140871844.7176262,140871844.71762615 
 01/02  13:00:00,,,132238744.12680258,132238744.12680252 
 01/02  14:00:00,,,135154376.44577,135154376.44576994 
 01/02  15:00:00,,,123157153.6363554,123157153.63635534 
