Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,58095912.439433545,58095912.43943355 
 01/01  02:00:00,,,77947196.92280728,77947196.92280729 
 01/01  03:00:00,,,57071030.75205843,57071030.75205847 
 01/01  04:00:00,,,63836547.7175202,63836547.71752024 
 01/01  05:00:00,,,72954339.74441794,72954339.74441792 
 01/01  06:00:00,,,95151382.79565501,95151382.79565504 
 01/01  07:00:00,,,161774957.23284322,161774957.23284313 
 01/01  08:00:00,,,167178837.6574936,167178837.65749353 
 01/01  09:00:00,,,169371887.26352078,169371887.26352078 
 01/01  10:00:00,,,143541156.55924422,143541156.5592442 
 01/01  11:00:00,,,127650728.56904484,127650728.5690448 
 01/01  12:00:00,,,131263566.75401264,131263566.75401258 
 01/01  13:00:00,,,111113896.52182096,111113896.5218209 
 01/01  14:00:00,,,100379775.49165204,100379775.49165198 
 01/01  15:00:00,,,107124414.7090405,107124414.70904046 
 01/01  16:00:00,,,110853123.75649188,110853123.75649187 
 01/01  17:00:00,,,135358719.29868898,135358719.29868895 
 01/01  18:00:00,,,152624957.5477995,152624957.5477994 
 01/01  19:00:00,,,187387676.41573253,187387676.41573244 
 01/01  20:00:00,,,179996440.77465522,179996440.77465516 
 01/01  21:00:00,,,174149218.3716913,174149218.37169123 
 01/01  22:00:00,,,146998862.4688495,146998862.46884945 
 01/01  23:00:00,,,128342260.56898773,128342260.56898765 
 01/01  24:00:00,,,92243737.17717391,92243737.17717391 
 01/02  01:00:00,,,76472883.76422901,76472883.76422903 
 01/02  02:00:00,,,61365605.79928832,61365605.799288325 
 01/02  03:00:00,,,66455280.88233899,66455280.882339016 
 01/02  04:00:00,,,53160039.4647056,53160039.464705616 
 01/02  05:00:00,,,63081282.524930514,63081282.52493054 
 01/02  06:00:00,,,104163346.17699042,104163346.17699039 
 01/02  07:00:00,,,157146379.11929587,157146379.1192958 
 01/02  08:00:00,,,162338204.60745025,162338204.60745016 
 01/02  09:00:00,,,154912789.42018804,154912789.420188 
 01/02  10:00:00,,,134357029.77191556,134357029.77191553 
 01/02  11:00:00,,,138376975.3263756,138376975.32637554 
 01/02  12:00:00,,,116353068.15615478,116353068.15615472 
 01/02  13:00:00,,,107793377.76775467,107793377.76775461 
 01/02  14:00:00,,,113585037.98665172,113585037.98665169 
 01/02  15:00:00,,,98430026.0087242,98430026.00872421 
 01/02  16:00:00,,,116728264.16172582,116728264.16172577 
 01/02  17:00:00,,,126061121.93654692,126061121.93654689 
 01/02  18:00:00,,,158943404.57058674,158943404.57058668 
 01/02  19:00:00,,,178777550.2755823,178777550.2755822 
 01/02  20:00:00,,,182281775.67023587,182281775.67023575 
 01/02  21:00:00,,,172714926.2467798,172714926.24677974 
 01/02  22:00:00,,,145346516.8709061,145346516.87090603 
 01/02  23:00:00,,,131005769.07925086,131005769.07925078 
 01/02  24:00:00,,,90942127.8942007,90942127.89420067 
 01/03  01:00:00,,,74115925.62930648,74115925.62930648 
 01/03  02:00:00,,,52191741.63337574,52191741.633375764 
 01/03  03:00:00,,,58152150.685256295,58152150.68525632 
 01/03  04:00:00,,,63857619.97436491,63857619.97436492 
 01/03  05:00:00,,,61091240.28266609,61091240.28266611 
 01/03  06:00:00,,,92942385.94951926,92942385.94951922 
 01/03  07:00:00,,,166281868.3645185,166281868.36451843 
 01/03  08:00:00,,,161419648.14559513,161419648.14559504 
 01/03  09:00:00,,,153082876.27076888,153082876.27076885 
 01/03  10:00:00,,,142421475.93830332,142421475.93830326 
 01/03  11:00:00,,,142339042.92309904,142339042.923099 
 01/03  12:00:00,,,120846786.55655529,120846786.55655527 
 01/03  13:00:00,,,111473416.03233562,111473416.03233558 
 01/03  14:00:00,,,114526255.34253605,114526255.34253599 
 01/03  15:00:00,,,105772169.9313957,105772169.93139564 
 01/03  16:00:00,,,109429397.962791,109429397.962791 
 01/03  17:00:00,,,135597061.8138279,135597061.81382787 
 01/03  18:00:00,,,168834509.78364983,168834509.7836498 
 01/03  19:00:00,,,180960951.71373412,180960951.71373406 
