Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,21400926.344843157,9882002.428332636,21400926.344843157,5861556.022321457 
 01/01  02:00:00,,,15139293.634422146,9264407.82497808,15139293.634422146,767037.7284529131 
 01/01  03:00:00,,,15960488.7856109,9284673.139101181,15960488.785610897,1500010.556460195 
 01/01  04:00:00,,,16258659.351006666,9201442.170574982,16258659.351006666,1862385.8997001336 
 01/01  05:00:00,,,16643703.916369494,9451135.076153582,16643703.916369492,1591388.7810217321 
 01/01  06:00:00,,,21120448.778795335,10033751.855836982,21120448.778795335,5783315.621322902 
 01/01  07:00:00,,,24894536.078183383,10904786.979512064,24894536.078183375,5908297.423209391 
 01/01  08:00:00,,,24543748.326405004,11195684.302385367,24543748.326405,6206110.971867758 
 01/01  09:00:00,,,20925622.434505668,11665268.749913175,20925622.434505664,6216607.056323577 
 01/01  10:00:00,,,20843260.82018588,11815773.620419327,20843260.82018588,5964196.881035393 
 01/01  11:00:00,,,21728329.572414607,12755179.36351538,21728329.572414603,5904980.580374565 
 01/01  12:00:00,,,25937486.46734456,16695074.874971248,25937486.467344556,5851545.537643861 
 01/01  13:00:00,,,22401099.856158055,12838731.810191143,22401099.856158055,5982503.467374804 
 01/01  14:00:00,,,21687855.572993126,12671626.91683962,21687855.57299313,5931570.1163681215 
 01/01  15:00:00,,,21376636.521740094,12504522.023488091,21376636.521740094,5773019.058326267 
 01/01  16:00:00,,,21367380.932996772,12504522.023488091,21367380.932996772,5777900.026060167 
 01/01  17:00:00,,,23408912.46636119,12922625.52055037,23408912.466361187,5878177.6355335675 
 01/01  18:00:00,,,27249004.908241138,13364334.518460328,27249004.908241134,5980518.772623771 
 01/01  19:00:00,,,27208554.13191769,13197229.625108799,27208554.13191768,6113207.820714837 
 01/01  20:00:00,,,27507314.156349204,13030124.73175727,27507314.156349204,6205315.860730016 
 01/01  21:00:00,,,27390902.404967975,12863019.838405743,27390902.404967967,6282593.431491742 
 01/01  22:00:00,,,26829344.65268852,12695914.945054214,26829344.65268852,6093471.267024119 
 01/01  23:00:00,,,25265480.50289827,11538149.065975308,25265480.502898265,5973819.633474528 
 01/01  24:00:00,,,28154843.243524406,13914443.017623903,28154843.243524406,6016597.829753459 
 01/02  01:00:00,,,21592425.0002337,9663431.499968456,21592425.0002337,5888733.507671868 
 01/02  02:00:00,,,14658488.85115923,9264407.82497808,14658488.851159228,290182.7298900627 
 01/02  03:00:00,,,16008354.486132441,9284673.139101181,16008354.48613244,1538733.2598098374 
 01/02  04:00:00,,,16261889.31554611,9201442.170574982,16261889.31554611,1885074.996160773 
 01/02  05:00:00,,,16659547.273521464,9451135.076153582,16659547.27352146,1600205.4733999465 
 01/02  06:00:00,,,21549991.034423314,10477403.05395072,21549991.034423314,5806746.549403818 
 01/02  07:00:00,,,25490619.97607796,11466544.082815668,25490619.97607796,5932223.473244894 
 01/02  08:00:00,,,24919078.917574577,11590762.848034762,24919078.917574577,6177305.179696508 
 01/02  09:00:00,,,21143390.91837729,11946072.219440836,21143390.91837729,6145863.381409306 
 01/02  10:00:00,,,21268816.79793377,12076582.41054123,21268816.79793377,6120874.594019094 
 01/02  11:00:00,,,22290886.276114274,13276806.980974715,22290886.276114274,5930343.809912519 
 01/02  12:00:00,,,26624775.261712853,17216702.492430575,26624775.26171284,6010935.706584862 
 01/02  13:00:00,,,23175893.01421976,13360359.427650478,23175893.01421976,6210015.20744831 
 01/02  14:00:00,,,22391179.41641087,13193254.534298949,22391179.41641087,6100847.868997138 
 01/02  15:00:00,,,22029679.893570445,13026149.64094742,22029679.89357044,5891013.813335888 
 01/02  16:00:00,,,21950454.44218356,13026149.64094742,21950454.44218356,5825519.027247124 
 01/02  17:00:00,,,24543494.97932743,13994184.446663076,24543494.979327425,5917975.997653693 
 01/02  18:00:00,,,28601391.898741283,14581799.738914078,28601391.89874128,6094891.6329712365 
 01/02  19:00:00,,,28671311.00514517,14414694.84556255,28671311.005145162,6338494.072234765 
 01/02  20:00:00,,,28908544.408542424,14247589.95221102,28908544.408542424,6366105.320331959 
 01/02  21:00:00,,,28747674.4588224,14080485.058859494,28747674.458822392,6400467.632869143 
 01/02  22:00:00,,,28185989.125641536,13913380.165507969,28185989.125641532,6211964.938807256 
 01/02  23:00:00,,,25407302.977984875,11538149.065975308,25407302.977984868,6119909.5566313015 
 01/02  24:00:00,,,28217648.488056522,13914443.017623903,28217648.48805651,6081708.395400314 
 01/03  01:00:00,,,21664407.182995524,9663431.499968456,21664407.18299552,5961319.729336751 
 01/03  02:00:00,,,15024641.255111262,9264407.82497808,15024641.25511126,645959.8596245684 
 01/03  03:00:00,,,16332969.52151415,9284673.139101181,16332969.521514148,1872232.8771123795 
 01/03  04:00:00,,,16040729.644911189,9201442.170574982,16040729.644911187,1651269.642287415 
 01/03  05:00:00,,,18759247.72566478,9451135.076153582,18759247.72566478,2083656.0232206201 
 01/03  06:00:00,,,22970293.326137345,10477403.05395072,22970293.326137345,5980416.211974455 
 01/03  07:00:00,,,26305174.926114112,11466544.082815668,26305174.926114105,6152309.265386365 
 01/03  08:00:00,,,25196884.919758342,11590712.323803369,25196884.919758335,6471593.9783412535 
 01/03  09:00:00,,,21449252.247073006,11945842.916724123,21449252.247073002,6469356.7006833255 
 01/03  10:00:00,,,21651874.096598156,12076582.41054123,21651874.096598156,6524058.890096101 
 01/03  11:00:00,,,22642665.444509234,13276806.980974715,22642665.444509234,6304795.281122862 
 01/03  12:00:00,,,27043744.064283617,17216702.492430575,27043744.064283613,6449907.191722987 
 01/03  13:00:00,,,23675042.707176022,13360359.427650478,23675042.707176015,6731132.08884381 
 01/03  14:00:00,,,22901554.453803986,13193254.534298949,22901554.453803986,6636257.273458087 
 01/03  15:00:00,,,22517528.565390855,13026149.64094742,22517528.56539085,6404567.859367238 
 01/03  16:00:00,,,22435386.94209144,13048687.077812023,22435386.94209144,6313281.824853399 
 01/03  17:00:00,,,25080455.727836706,14014000.453767426,25080455.727836702,6465336.50949244 
 01/03  18:00:00,,,29195219.828752894,14581799.738914078,29195219.82875289,6718599.742782001 
 01/03  19:00:00,,,29319055.916460566,14414694.84556255,29319055.916460562,7012991.260225683 
 01/03  20:00:00,,,29180123.909096178,14247589.95221102,29180123.909096174,7041360.1270502135 
 01/03  21:00:00,,,28998354.346674327,14080485.058859494,28998354.346674316,7026949.004687952 
 01/03  22:00:00,,,28556730.815530077,13913380.165507969,28556730.815530073,6871903.680130382 
 01/03  23:00:00,,,25971120.74157251,11538149.065975308,25971120.7415725,6693182.053300662 
 01/03  24:00:00,,,28722569.576348074,13914443.017623903,28722569.57634807,6588648.915040984 
 01/04  01:00:00,,,22089214.148282986,9663431.499968456,22089214.14828298,6384230.125257751 
 01/04  02:00:00,,,14943063.530765304,9264407.82497808,14943063.530765304,583239.8169626814 
 01/04  03:00:00,,,16149687.648208458,9284673.139101181,16149687.648208458,1685709.1962286325 
