Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,24256857.134493485,12134357.65629256,24256857.134493485,6501477.870602274 
 01/01  02:00:00,,,17573887.52085696,11185834.801571429,17573887.52085696,1302203.6385006108 
 01/01  03:00:00,,,17986130.32135918,11179782.39508398,17986130.321359176,1644932.9584565046 
 01/01  04:00:00,,,18257839.55970888,11078240.34123018,18257839.559708882,2028446.1986066136 
 01/01  05:00:00,,,18716819.65651111,11382866.502791582,18716819.65651111,1737293.1398512223 
 01/01  06:00:00,,,23784920.97987172,12093660.879768182,23784920.979871713,6453001.271900788 
 01/01  07:00:00,,,28035499.819789093,13430214.589330494,28035499.819789093,6563086.934574509 
 01/01  08:00:00,,,27796283.936407126,13831701.193343058,27796283.936407123,6860761.309065045 
 01/01  09:00:00,,,24304903.801532235,14428957.664147336,24304903.801532235,6870435.68501249 
 01/01  10:00:00,,,24219310.530083153,14586534.783999551,24219310.53008315,6608478.04720955 
 01/01  11:00:00,,,25404194.656007603,15835680.046580246,25404194.656007603,6539846.009670911 
 01/01  12:00:00,,,29665898.423813716,19830720.992752325,29665898.42381371,6479479.301838393 
 01/01  13:00:00,,,26081522.493168302,15937614.30482808,26081522.4931683,6610316.688094415 
 01/01  14:00:00,,,25331630.35519999,15733745.788332406,25331630.355199985,6551623.299558245 
 01/01  15:00:00,,,24978808.621951774,15529877.271836737,24978808.62195177,6388670.423160084 
 01/01  16:00:00,,,24972090.897082,15529877.271836737,24972090.897081997,6396462.044496122 
 01/01  17:00:00,,,27174572.815545324,16099779.570512023,27174572.815545324,6506085.841610369 
 01/01  18:00:00,,,31231535.981386043,16753508.88741876,31231535.98138604,6613228.588015083 
 01/01  19:00:00,,,31152071.486070868,16549640.37092309,31152071.486070864,6742785.701357554 
 01/01  20:00:00,,,31414610.508703046,16345771.854427416,31414610.50870304,6838351.158959219 
 01/01  21:00:00,,,31271345.229043204,16141903.337931747,31271345.2290432,6925076.133707477 
 01/01  22:00:00,,,30681019.736695986,15938034.821436075,30681019.73669598,6741826.137357347 
 01/01  23:00:00,,,28770596.842887454,14436330.797409944,28770596.842887443,6617551.759289927 
 01/01  24:00:00,,,31202381.69278997,16345310.12359792,31202381.692789964,6667803.622901182 
 01/02  01:00:00,,,24360174.61747883,11826525.770313572,24360174.617478825,6535117.484691948 
 01/02  02:00:00,,,17655767.30103563,11185834.801571429,17655767.30103563,1388703.3281339547 
 01/02  03:00:00,,,18024578.106741138,11179782.39508398,18024578.106741138,1688410.1291776123 
 01/02  04:00:00,,,18287031.854042903,11078240.34123018,18287031.854042903,2063625.3751861325 
 01/02  05:00:00,,,18778140.127507765,11382866.502791582,18778140.12750776,1810377.094031256 
 01/02  06:00:00,,,24519876.062342666,12835688.953852003,24519876.062342666,6460016.829788874 
 01/02  07:00:00,,,28896459.343176804,14259741.1825245,28896459.343176797,6584237.269168204 
 01/02  08:00:00,,,28348532.518880315,14400138.229384169,28348532.518880315,6836093.285025237 
 01/02  09:00:00,,,24641407.526895456,14828267.587528277,24641407.526895452,6800301.828427402 
 01/02  10:00:00,,,24757972.961616352,14956252.581859972,24757972.96161635,6768964.061435409 
 01/02  11:00:00,,,26186662.033474922,16575130.497380054,26186662.033474915,6567138.639929732 
 01/02  12:00:00,,,30573957.23190461,20570171.443552136,30573957.2319046,6641306.02400749 
 01/02  13:00:00,,,27072730.040426757,16677064.75562789,27072730.040426753,6835808.407312784 
 01/02  14:00:00,,,26254519.018997353,16473196.239132218,26254519.01899735,6722037.180127043 
 01/02  15:00:00,,,25854052.894823622,16269327.722636547,25854052.89482362,6510758.715974151 
 01/02  16:00:00,,,25776169.368781142,16269327.722636547,25776169.368781134,6447363.761797423 
 01/02  17:00:00,,,28777387.45958995,17636849.146598835,28777387.459589943,6549037.7588258125 
 01/02  18:00:00,,,33117176.500447772,18506519.779130317,33117176.50044776,6725163.895615261 
 01/02  19:00:00,,,33155725.894450244,18302651.262634646,33155725.894450236,6972765.737387503 
 01/02  20:00:00,,,33355764.683931075,18098782.74613897,33355764.683931068,7003063.651474949 
 01/02  21:00:00,,,33165814.78507515,17894914.2296433,33165814.78507515,7044916.232719053 
 01/02  22:00:00,,,32569445.125576396,17691045.71314763,32569445.125576384,6856355.073196455 
 01/02  23:00:00,,,28914519.36170377,14436330.797409944,28914519.36170376,6765424.174455569 
