Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,54602891.64367091,54602891.643670924 
 01/01  02:00:00,,,73778822.49861738,73778822.4986174 
 01/01  03:00:00,,,52809445.15133576,52809445.15133578 
 01/01  04:00:00,,,59456627.252624914,59456627.252624944 
 01/01  05:00:00,,,67895565.43835476,67895565.43835478 
 01/01  06:00:00,,,89029287.79174933,89029287.79174927 
 01/01  07:00:00,,,155715584.63500404,155715584.63500398 
 01/01  08:00:00,,,161448104.73536462,161448104.73536456 
 01/01  09:00:00,,,164964435.64251873,164964435.6425187 
 01/01  10:00:00,,,139790640.96115997,139790640.96115988 
 01/01  11:00:00,,,124704253.69080205,124704253.69080198 
 01/01  12:00:00,,,129080387.52645634,129080387.5264563 
 01/01  13:00:00,,,108917422.48871158,108917422.48871157 
 01/01  14:00:00,,,98090194.48987672,98090194.48987673 
 01/01  15:00:00,,,104874367.85643491,104874367.8564349 
 01/01  16:00:00,,,108186476.0311878,108186476.03118774 
 01/01  17:00:00,,,131590066.57020438,131590066.57020432 
 01/01  18:00:00,,,148381139.729127,148381139.72912696 
 01/01  19:00:00,,,181973803.90096498,181973803.90096492 
 01/01  20:00:00,,,173416794.53038076,173416794.53038073 
 01/01  21:00:00,,,167453596.42144388,167453596.42144376 
 01/01  22:00:00,,,141760531.27446005,141760531.27445996 
 01/01  23:00:00,,,124393832.44081128,124393832.44081122 
 01/01  24:00:00,,,89182330.33509576,89182330.33509572 
 01/02  01:00:00,,,73602306.82103041,73602306.82103044 
 01/02  02:00:00,,,58437667.36105104,58437667.36105105 
 01/02  03:00:00,,,63494989.04848957,63494989.04848957 
 01/02  04:00:00,,,50089795.68224262,50089795.68224264 
 01/02  05:00:00,,,59357371.90842492,59357371.908424936 
 01/02  06:00:00,,,99535807.60801266,99535807.60801259 
 01/02  07:00:00,,,152722519.20766002,152722519.20766 
 01/02  08:00:00,,,158320679.95458975,158320679.95458966 
 01/02  09:00:00,,,152286038.24168727,152286038.24168727 
 01/02  10:00:00,,,132328019.46796244,132328019.46796244 
 01/02  11:00:00,,,136436555.43259212,136436555.4325921 
 01/02  12:00:00,,,114641790.33572191,114641790.33572187 
 01/02  13:00:00,,,106159539.20906702,106159539.20906705 
 01/02  14:00:00,,,111869744.35234405,111869744.35234404 
 01/02  15:00:00,,,96627070.19952916,96627070.19952916 
 01/02  16:00:00,,,114531110.67031708,114531110.67031702 
 01/02  17:00:00,,,122933626.9905827,122933626.99058262 
 01/02  18:00:00,,,155109652.02957904,155109652.02957898 
 01/02  19:00:00,,,173671033.28790304,173671033.28790292 
 01/02  20:00:00,,,176211473.06648615,176211473.0664861 
 01/02  21:00:00,,,166432105.97137403,166432105.97137398 
 01/02  22:00:00,,,140576971.58414894,140576971.58414885 
 01/02  23:00:00,,,127541679.53766647,127541679.53766638 
 01/02  24:00:00,,,88309668.15822345,88309668.1582234 
 01/03  01:00:00,,,72388464.44006678,72388464.44006681 
 01/03  02:00:00,,,50216870.38089223,50216870.38089224 
 01/03  03:00:00,,,56138817.38594929,56138817.3859493 
 01/03  04:00:00,,,61777835.966878995,61777835.966879025 
 01/03  05:00:00,,,58218158.11956696,58218158.11956698 
 01/03  06:00:00,,,85492169.88234092,85492169.88234091 
 01/03  07:00:00,,,165961630.21252555,165961630.21252555 
 01/03  08:00:00,,,157925684.32479966,157925684.3247996 
 01/03  09:00:00,,,150265595.02899036,150265595.0289903 
 01/03  10:00:00,,,139755422.21856323,139755422.21856314 
 01/03  11:00:00,,,139687888.9925294,139687888.9925293 
 01/03  12:00:00,,,118231412.70098774,118231412.70098771 
 01/03  13:00:00,,,109030381.0057932,109030381.00579312 
 01/03  14:00:00,,,109444945.9177844,109444945.91778435 
 01/03  15:00:00,,,105579932.16913399,105579932.16913396 
 01/03  16:00:00,,,102831007.09909366,102831007.09909366 
 01/03  17:00:00,,,128694815.84495756,128694815.84495753 
 01/03  18:00:00,,,170608445.38950378,170608445.38950372 
 01/03  19:00:00,,,175204958.51474237,175204958.51474229 
 01/03  20:00:00,,,174742886.96215922,174742886.96215916 
 01/03  21:00:00,,,164218133.0853693,164218133.08536923 
 01/03  22:00:00,,,149648570.0090733,149648570.00907323 
 01/03  23:00:00,,,130784411.35642436,130784411.35642429 
 01/03  24:00:00,,,92038232.60998897,92038232.60998897 
 01/04  01:00:00,,,72624323.01360045,72624323.0136005 
 01/04  02:00:00,,,58282997.871503085,58282997.871503115 
 01/04  03:00:00,,,60906830.50951107,60906830.509511106 
 01/04  04:00:00,,,66529484.56820371,66529484.568203755 
 01/04  05:00:00,,,62616439.14872855,62616439.148728594 
 01/04  06:00:00,,,90127036.68102473,90127036.6810247 
 01/04  07:00:00,,,162313340.8857008,162313340.88570076 
 01/04  08:00:00,,,170579004.9087822,170579004.90878215 
 01/04  09:00:00,,,151736364.61297435,151736364.61297432 
 01/04  10:00:00,,,146015824.27439883,146015824.27439886 
 01/04  11:00:00,,,143067704.86798307,143067704.86798304 
 01/04  12:00:00,,,121535997.43285556,121535997.43285556 
 01/04  13:00:00,,,112875954.12516344,112875954.1251634 
 01/04  14:00:00,,,114686061.67816755,114686061.67816752 
 01/04  15:00:00,,,99467184.7473517,99467184.74735168 
 01/04  16:00:00,,,110945545.98024854,110945545.98024857 
 01/04  17:00:00,,,132999030.55186725,132999030.55186719 
 01/04  18:00:00,,,173142937.46499985,173142937.4649998 
 01/04  19:00:00,,,177946696.30303675,177946696.3030367 
 01/04  20:00:00,,,180130789.43920988,180130789.43920985 
 01/04  21:00:00,,,163765638.76133984,163765638.76133975 
 01/04  22:00:00,,,152395849.31888634,152395849.3188863 
 01/04  23:00:00,,,132124962.58522928,132124962.58522923 
 01/04  24:00:00,,,92838664.62890519,92838664.62890519 
 01/05  01:00:00,,,70173482.45588095,70173482.45588097 
 01/05  02:00:00,,,61997343.02147482,61997343.02147487 
 01/05  03:00:00,,,61012197.437161304,61012197.43716134 
 01/05  04:00:00,,,66484587.995059855,66484587.99505989 
 01/05  05:00:00,,,62581323.110890225,62581323.110890284 
 01/05  06:00:00,,,89990210.86855909,89990210.86855908 
 01/05  07:00:00,,,160444219.73738483,160444219.7373848 
 01/05  08:00:00,,,172616077.96139228,172616077.96139222 
 01/05  09:00:00,,,152097767.68956587,152097767.68956587 
 01/05  10:00:00,,,145127430.92337912,145127430.9233791 
 01/05  11:00:00,,,142357226.34490684,142357226.34490684 
 01/05  12:00:00,,,120345899.68314779,120345899.68314776 
 01/05  13:00:00,,,111510417.1657812,111510417.16578117 
 01/05  14:00:00,,,113589119.81115714,113589119.81115709 
 01/05  15:00:00,,,101497890.87994124,101497890.87994117 
 01/05  16:00:00,,,107949084.35760877,107949084.35760877 
 01/05  17:00:00,,,130734173.3566952,130734173.35669515 
 01/05  18:00:00,,,172426320.65673682,172426320.65673673 
 01/05  19:00:00,,,179771308.90278327,179771308.90278322 
