Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,26850337.92335366,10470456558.720062,8669456685.920464,0.0,3255665291.2851686,93587.36386606589,1971325460.2628179,209902389.05876827,1153800021.5814934,4910566965.075301,5896494183.938822,2965414500.1980762,9157989515.981684,5279406.763770729,5658127523.655062,25601211.714612212,7469200094.613744,709590092.1166533,5956986224.590561,55409911.17925361,7055751501.146043,12247606.206675055,4146408331.6104045,21401138.039598998,7671283603.66138,128251013.53039491,4406631853.615327,41216636.64882408,6890133315.2101145,19790299.654045887,4192713607.843329,47062610.61967364,5366508638.577524,854135456.7523373,4390047811.570897,82914340.9570097,251572030676.58633,12065618405.694702 
February,10114488.42966206,9369133875.4738,7935821910.347735,558510.5350532787,2916812291.11607,24685.117367334024,1751028778.4780881,263901401.20839265,1052247738.4620968,4336189578.693557,5461457096.971305,2805986953.218778,8292264401.115738,9476218.648026064,5169514766.40268,37469422.525708675,6847560207.817356,670481430.0893434,5156507442.589198,111485550.02666728,6670900148.394949,8485290.800822658,3869491287.5784616,25741565.429491982,7512425351.376696,96556303.49382882,3759090361.518356,115313292.11456308,6307286129.9457655,28577760.67113479,3822782244.0727806,67368286.39370628,4944642718.425619,818717695.0666934,3769515042.8715425,172084799.8728594,237731092775.7753,11017191812.190582 
March,2056811.5849105627,12727986810.859219,4832649410.151576,344424892.13805354,1570846498.1994424,107693003.09236917,982553835.4337372,289945097.8937084,251672843.15517223,8408274916.170337,2324073716.335809,6610769804.48476,4913237509.186332,472312856.08484364,2909456581.7934213,683935367.3180845,3977344891.605962,1784715912.0732913,2980223936.141322,715581223.5578138,4266001280.5746927,363568371.54987437,2256040587.4937935,524338933.98642117,5074142027.653936,682431908.3348241,2245292434.6451435,542015300.7216493,3471627261.805511,566923059.6572609,2026833307.835891,610821594.3529303,2681106855.5897217,1892632068.3425205,2041881803.305665,760384392.7773784,174414869204.08777,12517442422.941235 
April,0.0,12705248609.094675,2142747798.0764558,850951069.6993961,398756152.79860795,341842720.7726883,300609872.46808404,426744254.45916706,698545.0038450145,11023618649.970812,327848376.42238563,9141630846.11386,1794388288.3319383,973919251.1420401,1008263246.5739137,1124311932.266566,1504151487.8911805,1877571745.317991,1014179114.7584187,1162887158.239235,1340401511.277209,879607250.1054912,560158653.6580139,1035287686.958666,2413855153.0729036,914365332.1330496,556625485.348942,953036148.5354668,987902578.5011753,1161349080.0730853,541664584.5912067,1002795510.0598477,779295769.3969469,1941158083.1741226,530953402.54522717,1215105198.1462731,98580757071.16031,11418549542.918139 
May,0.0,12100625647.395704,437726317.3492852,2530177397.2473664,218685499.78669026,938162921.5639961,148866437.83154637,844181153.5102874,0.0,12128217846.237614,0.0,11824427814.408552,76829244.29718082,2313076074.824686,39448092.43223912,2806380804.646944,73657827.09290913,3596338074.8545284,51949685.40491603,2943256591.1219487,6661591.446827426,2011883148.5553527,478710.9546050647,2080225699.153775,436991625.3569976,2192818135.946473,1195118.260980769,2111846307.6417732,719704.2043513065,2346586745.4928765,168966.40386510655,2730475200.307196,504680.91028955195,3504427766.913569,772709.6463096146,2858394746.087231,76625964890.35007,11618158717.266962 
June,0.0,17204339667.563313,200021299.93275398,4154035053.7484913,16053167.012523718,1925483661.7703578,17673194.530910708,1733767700.7256565,0.0,14912948830.490257,0.0,14349613911.622332,0.0,3973244797.7074976,0.0,4347443724.462223,0.0,5119902378.809758,0.0,4290013995.2011113,0.0,3074838205.718905,0.0,3521857839.183929,59094511.19502264,3460580866.604449,0.0,3395739841.147859,0.0,3862421748.6673555,0.0,4206076230.646439,0.0,4927120565.234753,0.0,4159694681.143989,86840709773.32462,11025519647.90548 
July,0.0,18476034847.296024,149319012.25315556,5344132265.340004,17798500.06106586,2741706077.0666637,12584923.418490538,2419195529.4695516,0.0,16686805938.218195,0.0,16416468882.786118,0.0,5066589554.214694,0.0,5115563422.926294,0.0,6536569860.070702,0.0,5539035452.224557,0.0,3999415400.3886733,0.0,4322958908.681959,1035310.6857890533,5242347434.343687,0.0,4725949385.945616,0.0,4817034864.663027,0.0,4884404205.376112,0.0,6208481287.974544,0.0,5315469478.943469,97999509525.7772,10668768316.52571 
August,0.0,19096222734.7823,193502945.46090576,4339592357.10614,19599463.583925366,2273967702.7455397,20491652.099724848,2195028734.110034,0.0,16225850391.088882,0.0,15433280328.022482,0.0,4073485236.316709,0.0,4428036064.382429,0.0,6646067324.159738,0.0,4407819393.3675375,0.0,3672482795.9019527,0.0,4133753548.4776335,0.0,5787579528.44492,0.0,4064596643.5016365,0.0,4056323178.316454,0.0,4358310266.35638,0.0,6549719828.75981,0.0,4358809428.586255,96927378850.69376,11073578609.760902 
September,0.0,14781121733.371445,322752262.6653943,2118012232.3674927,167009936.555203,1165169353.6016023,119185790.40981556,1160940955.9214075,0.0,12528426621.043472,0.0,11432863924.235575,48683094.13780809,2251777506.433774,26519483.59989409,2363756542.95964,38442544.89614912,4639271767.966418,28226534.880903274,2382962789.6423163,0.0,2603076569.242788,0.0,2467262727.1746063,80993679.24780391,4218833508.6635647,0.0,2440942644.31424,0.0,2410253542.9011307,0.0,2390473018.92217,0.0,4761526421.570266,0.0,2454952265.1598144,78041668577.8156,10453118644.183678 
October,0.0,11991679404.777424,1619149394.7044563,705560823.3186052,478601520.7329185,453419164.1371453,354033178.93514574,456302541.32834023,2817129.629765478,11305146308.137276,346516145.6756811,9308494994.719624,1167790453.2157707,1127198667.5090475,688134312.1786544,1057392924.0817491,900596148.6524192,2711384328.4924064,730833036.9544199,1107055493.821386,241244457.33188304,1842574996.1090434,111510572.49404897,1363433111.9293854,742328802.0739543,2500379032.4075127,126161465.85528055,1419560936.871918,504652421.37210894,1454687940.9369986,290055117.0482542,1085212470.4561229,350186182.0618659,2995009094.1601167,310773553.5687597,1285616517.5246959,86407862434.57706,11074314724.713903 
